ROWID	_NameID|INTEGER	_NameIDParam|TEXT	_Level|INTEGER	_HP|INTEGER	_HPUI|INTEGER	_StrPMin|INTEGER	_StrPMax|INTEGER	_AttackUI|INTEGER	_StrMMin|INTEGER	_StrMMax|INTEGER	_DefP|INTEGER	_DefM|INTEGER	_Stiff|INTEGER	_Critical|INTEGER	_Stun|INTEGER	_StiffResistance|INTEGER	_CriticalResistance|INTEGER	_StunResistance|INTEGER	_Element_Str_Type|INTEGER	_Element_Str|FLOAT	_Fire_Def|FLOAT	_Ice_Def|FLOAT	_Light_Def|FLOAT	_Dark_Def|FLOAT	_DeadExperience|INTEGER	_CompleteExperience|INTEGER	_DeadDurability|INTEGER	_MoveSpeed|INTEGER	_DownDelay|FLOAT	_ActorTableID|INTEGER	_SizeMin|FLOAT	_SizeMax|FLOAT	_CustomAI|TEXT	_Weapon1Index|INTEGER	_Weapon2Index|INTEGER	_ThreatRange|INTEGER	_ThreatAggro|INTEGER	_CognizanceGentleRange|INTEGER	_CognizanceThreatRange|INTEGER	_RefreshTargetType|INTEGER	_RefreshTargetValue1|DOUBLE	_RefreshTargetValue2|DOUBLE	_SkillTable|INTEGER	_MonsterPartsIndex1|INTEGER	_MonsterPartsIndex2|INTEGER	_MonsterPartsIndex3|INTEGER	_MonsterPartsIndex4|INTEGER	_MonsterPartsIndex5|INTEGER	_SuperAmmor|INTEGER	_ImmunedStateBlow|TEXT	_ImmunePercent|TEXT	_DecreaseAggro|FLOAT	_RangeAttackAdditionalAggro|FLOAT	_StunStateAdditionalAggro|FLOAT	_DownStateAdditionalAggro|FLOAT	_CantMoveStateAdditionalAggro|FLOAT	_SleepStateAdditionalAggro|FLOAT	_UnderHPStateAdditionalAggro|FLOAT	_AllowSEDiffuseVariation|INTEGER	_Grade|INTEGER	_AllowEffectIndex|INTEGER	_UseGaugeBalloon|BOOLEAN	_ItemDropGroupID|INTEGER	_MonsterRaceID|INTEGER	_MonsterGrade|INTEGER	_SlowEffectByDeath|BOOLEAN	_EffectScale|BOOLEAN	_BossKillCheck|BOOLEAN	_ImmuneReduceTime|TEXT	_EffectByStart|TEXT	_EffectByEnd|TEXT	_StateResist|BOOLEAN	_AllowEffectIndex_New|TEXT	_NoSpin|BOOLEAN	_ShowGauge|BOOLEAN	_OffSetID|INTEGER	_HPBarOrder|INTEGER	_ItemDropType|INTEGER	_ItemDropIntervalTime|TEXT	_LimboConstantFlag|INTEGER	_NewBalanceFlagException|INTEGER
2153	0		45	1000	0	28	32	0	28	32	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	13917	1.0	1.0	Trap_Meat_AsaiHunter.lua	0	0	5000	5	6000	6000	0	0.0	0.0	61	0	0	0	0	0	5000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	79	4	false	true	false				false	0	false	true	0	0	0	0	1	0
2154	1000004083	{1000040162},{1000022215}	45	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	13908	1.15	1.25	AsaiShaman_White_Normal.lua	873	0	2500	5	3000	3500	0	0.0	0.0	83	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	83	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2155	1000004083	{1000040162},{1000022214}	45	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	13907	0.95	1.05	AsaiShaman_Blue_Normal.lua	872	0	1400	5	1400	3000	0	0.0	0.0	83	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	82	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2171	1000004083	{1000039787},{1000039788}	45	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11001	0.85	1.05	AiSpider_Yellow_Assault_Normal.lua	17	0	2500	5	3000	3500	0	0.0	0.0	4	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	16	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2172	1000004083	{1000039789},{1000039788}	45	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11003	0.85	1.05	AiSpider_Black_Assault_Normal.lua	17	0	2500	5	3000	3500	0	0.0	0.0	4	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	17	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2173	1000003651	{1000039802}	45	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10351	0.95	1.1	AiGoblin_Green_Normal.lua	3	0	2500	5	3000	3500	0	0.0	0.0	1	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2174	1000003651	{1000039791}	45	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	14702	0.8	0.8	Cannon_Skill_GardenofQueen.lua	0	0	2500	5	3000	3500	0	0.0	0.0	842	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	206	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2175	1000004083	{1000039792},{1000039793}	45	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	14641	0.65	0.7	Charty_Shadow_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	149	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	0	0	true	0	226	0	false	true	false				false	0	false	true	0	0	0	0	1	0
2176	1000004083	{1000039792},{1000039794}	45	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	13903	1.15	1.25	AsaiWorrior_Red_Elite_Normal.lua	791	795	2500	5	3000	3500	0	0.0	0.0	61	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	78	3	false	true	false				false	0	false	true	0	0	0	0	1	0
2177	1000004083	{1000039792},{1000015617}	45	187	0	27	29	0	27	29	188	188	3710	18320	5152	18295	22900	11750	-1	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	13908	1.15	1.25	AsaiShaman_White_Elite_Normal.lua	873	0	2500	5	3000	3500	0	0.0	0.0	83	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	83	3	false	true	false				false	0	false	true	0	0	0	0	1	0
2178	1000003651	{1000039810}	45	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	12302	1.2	1.3	Spittler_Blue_All_Elite_Normal.lua	12	0	2500	5	3000	30000	0	0.0	0.0	30	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	56	3	false	true	false				false	0	false	true	0	0	0	0	1	0
2179	1000004083	{1000039787},{1000039797}	45	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	11001	1.1	1.2	AiSpider_Yellow_Normal.lua	17	0	2500	5	3000	3500	0	0.0	0.0	4	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	16	3	false	true	false				false	0	false	true	0	0	0	0	1	0
2180	1000004083	{1000039789},{1000039797}	45	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	11003	1.1	1.2	AiSpider_Black_Normal.lua	17	0	2500	5	3000	3500	0	0.0	0.0	4	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	17	3	false	true	false				false	0	false	true	0	0	0	0	1	0
2181	1000004083	{1000039792},{1000039798}	45	1000	0	28	32	0	28	32	188	188	6183	22900	8588	22869	28625	14688	-1	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	14642	1.5	1.5	Charty_Shadow_Boss_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	149	0	0	0	0	0	5000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	4	0	true	0	226	4	false	true	false				false	0	false	true	0	0	0	0	1	0
2182	1000004083	{1000039811},{1000039812}	45	1000	0	28	32	0	28	32	188	188	6183	22900	8588	22869	28625	14688	-1	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	50008	1.3	1.3	AiQueenSpider_Tarantula_Named_Normal.lua	17	0	2500	5	3000	3500	0	0.0	0.0	7	0	0	0	0	0	5000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	4	0	true	0	231	4	false	true	false				false	0	false	true	0	0	0	0	1	0
2183	1000003651	{1000039774}	45	4167	0	38	42	0	38	42	188	188	6183	22900	8588	22869	28625	14688	-1	1.0	0.0	0.0	0.0	0.0	0	100	0	0	1.0	1002616	1.5	1.5	AiQueenSpider_tarantula_Boss_Normal.lua	17	0	5500	5	5600	6000	0	0.0	0.0	7	0	0	0	0	0	5000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	92280447	231	5	true	true	true				false	0	false	true	0	0	0	0	1	0
2184	1000004083	{1000039787},{1000039788}	45	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11001	0.8	0.9	AiSpider_Yellow_Assault_Normal.lua	17	0	3500	5	3600	4000	0	0.0	0.0	4	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	16	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2185	1000004083	{1000039789},{1000039788}	45	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11003	0.8	0.9	AiSpider_Black_Assault_Normal.lua	17	0	3500	5	3600	4000	0	0.0	0.0	4	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	17	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2186	1000004083	{1000039787},{1000039797}	45	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	11001	1.1	1.2	AiSpider_Yellow_Assault_Normal.lua	17	0	3500	5	3600	4000	0	0.0	0.0	4	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	16	3	false	true	false				false	0	false	true	0	0	0	0	1	0
2187	1000004083	{1000039789},{1000039797}	45	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	11003	1.1	1.2	AiSpider_Black_Assault_Normal.lua	17	0	3500	5	3600	4000	0	0.0	0.0	4	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	17	3	false	true	false				false	0	false	true	0	0	0	0	1	0
2188	1000004083	{1000039792},{1000006165}	45	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	13901	0.95	1.05	AsaiWorrior_Green_Normal.lua	791	0	2500	5	3000	3500	0	0.0	0.0	61	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	79	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2189	1000004083	{1000039792},{1000039801}	45	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	13907	0.95	1.05	AsaiShaman_Blue_Normal.lua	872	0	2500	5	3000	3500	0	0.0	0.0	83	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	82	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2190	1000004083	{1000039787},{1000039799}	45	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11001	0.85	1.05	AiSpider_Yellow_Assault_Normal_GardenofQueen.lua	17	0	2500	5	3000	3500	0	0.0	0.0	4	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	16	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2191	1000004083	{1000039789},{1000039799}	45	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11003	0.85	1.05	AiSpider_Black_Assault_Normal_GardenofQueen.lua	17	0	2500	5	3000	3500	0	0.0	0.0	4	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	17	1	false	true	false				false	0	false	true	0	0	0	0	1	0
2192	1000004083	{1000039787},{1000039800}	45	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	11001	1.1	1.2	AiSpider_Yellow_Assault_Normal_GardenofQueen.lua	17	0	2500	5	3000	3500	0	0.0	0.0	4	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	16	3	false	true	false				false	0	false	true	0	0	0	0	1	0
2193	1000004083	{1000039789},{1000039800}	45	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	11003	1.1	1.2	AiSpider_Black_Assault_Normal_GardenofQueen.lua	17	0	2500	5	3000	3500	0	0.0	0.0	4	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	17	3	false	true	false				false	0	false	true	0	0	0	0	1	0
2194	1000004083	{1000039811},{1000039813}	45	1000	0	28	32	0	28	32	188	188	6183	22900	8588	22869	28625	14688	-1	1.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	50008	1.3	1.3	AiQueenSpider_Tarantula_Named_Normal.lua	17	0	5500	5	5600	6000	0	0.0	0.0	7	0	0	0	0	0	5000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	4	0	true	0	231	4	false	true	false				false	0	false	true	0	0	0	0	1	0
2195	1000003651	{1000039896}	45	80	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	12806	1.1	1.2	Runetiger_Asai_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	300	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	141	0	false	true	false				false	0	false	true	0	0	0	0	1	0
2196	1000003651	{1000039895}	45	400	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	11208	1.1	1.2	AiTroll_Asai_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	0	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	114	3	false	true	false				false	0	false	true	0	0	0	0	1	0
600001	1000004083	{1000041967},{1000041746}	50	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10308	0.95	1.05	AiGoblin_Purple_Normal.lua	30142	0	2500	5	3000	3500	0	0.0	0.0	0	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	237	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600002	1000004083	{1000041967},{1000041747}	50	80	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	14551	0.5	0.5	GreatBeatleMini_Black_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	145	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	0	0	true	0	84	0	false	true	false				false	0	false	true	0	0	0	0	1	0
600003	1000004083	{1000041967},{1000041962}	50	80	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	14552	0.5	0.5	GreatBeatleMini_Green_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	145	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	0	0	true	0	85	0	false	true	false				false	0	false	true	0	0	0	0	1	0
600004	1000004083	{1000041967},{1000041749}	50	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.5	14502	0.95	1.05	MeteorFairy_Blue_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	143	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	144	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600005	1000004083	{1000041967},{1000041750}	50	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.5	14501	0.95	1.05	MeteorFairy_Red_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	143	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	143	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600006	1000004083	{1000041967},{1000006594}	50	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	12303	0.95	1.05	AiSpittler_Purple_All_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	30	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	58	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600007	1000004083	{1000041967},{1000041744}	50	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.5	14452	0.95	1.05	Carbuncle_White_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	141	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	74	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600008	1000004083	{1000041967},{1000041743}	50	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.5	14451	0.95	1.05	Carbuncle_Purple_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	141	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	73	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600009	1000004083	{1000041967},{1000041745}	50	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.5	14453	0.95	1.05	Carbuncle_Black_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	141	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	75	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600010	1000004083	{1000041967},{1000041751}	50	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	14482	0.95	1.05	Unstable_Blue_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	142	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	163	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600011	1000004083	{1000041967},{1000041752}	50	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	14483	0.95	1.05	Unstable_White_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	142	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	164	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600012	1000004083	{1000041967},{1000041753}	50	80	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	14576	0.5	0.55	CalamaryMini_Red_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	146	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	0	0	true	0	232	0	false	true	false				false	0	false	true	0	0	0	0	1	0
600013	1000004083	{1000041967},{1000041754}	50	80	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	14577	0.5	0.55	CalamaryMini_Blue_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	146	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	0	0	true	0	233	0	false	true	false				false	0	false	true	0	0	0	0	1	0
600014	1000003651	{1000042159}	50	4167	0	38	42	0	38	42	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	100	0	0	1.0	1002554	1.0	1.0	Calamary_White_Boss_RuinedTemple_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	146	0	0	0	0	0	5000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	92280447	238	5	true	true	true				false	0	false	true	0	0	0	0	1	0
600015	1000004083	{1000041967},{1000041747}	50	400	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	14551	0.95	1.05	GreatBeatle_Black_Elite_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	145	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	84	3	false	true	false				false	0	false	true	0	0	0	0	1	0
600016	1000004083	{1000041967},{1000041962}	50	400	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	14552	0.95	1.05	GreatBeatle_Green_Elite_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	145	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	85	3	false	true	false				false	0	false	true	0	0	0	0	1	0
600017	1000004083	{1000041967},{1000041750}	50	187	0	27	29	0	27	29	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.835	14501	1.1	1.2	MeteorFairy_Red_Elite_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	143	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	143	3	false	true	false				false	0	false	true	0	0	0	0	1	0
600018	1000004083	{1000041967},{1000041744}	50	187	0	27	29	0	27	29	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.835	14452	1.1	1.2	Carbuncle_White_Elite_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	141	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	74	3	false	true	false				false	0	false	true	0	0	0	0	1	0
600019	1000004083	{1000041967},{1000041752}	50	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	14483	1.1	1.2	Unstable_White_Elite_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	142	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	164	3	false	true	false				false	0	false	true	0	0	0	0	1	0
600020	1000004083	{1000041967},{1000041746}	50	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10308	0.95	1.05	AiGoblin_Purple_RuinedTemple_Normal.lua	30142	0	2500	5	3000	3500	0	0.0	0.0	0	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	237	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600021	1000004083	{1000041967},{1000042159}	50	1000	0	28	32	0	28	32	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	14575	1.0	1.0	Calamary_White_RuinedTemple.lua	12	0	2500	5	3000	3500	0	0.0	0.0	151	0	0	0	0	0	5000	41;43;25;76;144;45;71;70;146;84;78;83;206;132;66;79	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	4	0	true	0	234	4	false	true	false	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100			false	0	false	true	0	0	0	0	1	0
600022	1000004083	{1000041967},{1000042159}	50	80	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	14574	1.0	1.0	Calamary_Red_RuinedTemple.lua	12	0	2500	5	3000	3500	0	0.0	0.0	151	0	0	0	0	0	500	41;43;25;76;144;45;71;70;146;84;78;83;206;132;66;79	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	4	0	true	0	232	1	false	true	false	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100			false	0	false	true	0	0	0	0	1	0
600051	1000004083	{1000006788},{1000006594}	50	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	12303	0.95	1.05	AiSpittler_Purple_All_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	30	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	58	1	false	true	false				false	0	false	true	0	0	0	0	1	0
600052	1000004083	{1000006788},{1000006594}	50	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	12303	1.1	1.2	AiSpittler_Purple_All_Elite_Normal.lua	12	0	2500	5	3000	3500	0	0.0	0.0	30	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	58	3	false	true	false				false	0	false	true	0	0	0	0	1	0
600053	1000004083	{1000006788},{1000006594}	50	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	12302	0.95	1.05	Spittler_Blue_All_Normal.lua	12	0	2500	5	3000	30000	0	0.0	0.0	30	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	56	1	false	true	false				false	0	false	true	0	0	0	0	1	0
