ROWID	_ItemID|INTEGER	_Count|INTEGER	_Prob|INTEGER	_Period|INTEGER	_CharmNum|INTEGER	_Msg|BOOLEAN	_Gold|INTEGER	_Look|BOOLEAN	_MsgType|INTEGER	_PotenProb|INTEGER	_PotenLook|BOOLEAN	_UnableOverlap|BOOLEAN	_CharmType|INTEGER	_GainLimit|INTEGER	_ItemOption|INTEGER	_MinLevelLimit|INTEGER	_MaxLevelLimit|INTEGER	_ItemNameID|INTEGER	_ItemNameIDParam|TEXT	_ListColor|TEXT	_ShowProb|FLOAT
100010668	268478397	20	0	0	99197778	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010669	268478397	20	0	0	99197779	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010670	268478397	4	0	0	99197780	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010671	268478397	4	0	0	99197781	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010672	268478397	5	0	0	99197782	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010673	268478397	10	0	0	99197783	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010674	268478397	6	0	0	99197784	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010675	268478398	7	0	0	99197784	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010676	268478397	6	0	0	99197785	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010677	268478398	7	0	0	99197785	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010678	268478397	10	0	0	99197786	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010679	268478397	20	0	0	99197787	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010680	268478397	20	0	0	99197788	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010681	268478397	20	0	0	99197789	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010682	268478397	4	0	0	99197790	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010683	268478397	4	0	0	99197791	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010684	268478397	5	0	0	99197792	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010685	268478397	10	0	0	99197793	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010686	268478397	6	0	0	99197794	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010687	268478398	7	0	0	99197794	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010688	268478397	6	0	0	99197795	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010689	268478398	7	0	0	99197795	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010690	268478397	10	0	0	99197796	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010691	268478397	20	0	0	99197797	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010692	268478397	20	0	0	99197798	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010693	268478397	20	0	0	99197799	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010694	268478397	4	0	0	99197800	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010695	268478397	4	0	0	99197801	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010696	268478397	5	0	0	99197802	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010697	268478397	10	0	0	99197803	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010698	268478397	6	0	0	99197804	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010699	268478398	7	0	0	99197804	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010700	268478397	6	0	0	99197805	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010701	268478398	7	0	0	99197805	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010702	268478397	10	0	0	99197806	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010703	268478397	20	0	0	99197807	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010704	268478397	20	0	0	99197808	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010705	268478397	20	0	0	99197809	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010706	268478397	4	0	0	99197810	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010707	268478397	4	0	0	99197811	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010708	268478397	5	0	0	99197812	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010709	268478397	10	0	0	99197813	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010710	268478397	6	0	0	99197814	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010711	268478398	7	0	0	99197814	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010712	268478397	6	0	0	99197815	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010713	268478398	7	0	0	99197815	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010714	268478397	10	0	0	99197816	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010715	268478397	20	0	0	99197817	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010716	268478397	20	0	0	99197818	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010717	268478397	20	0	0	99197819	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010718	268478397	4	0	0	99197820	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010719	268478397	4	0	0	99197821	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010720	268478397	5	0	0	99197822	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010721	268478397	10	0	0	99197823	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010722	268478397	6	0	0	99197824	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010723	268478398	7	0	0	99197824	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010724	268478397	6	0	0	99197825	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010725	268478398	7	0	0	99197825	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010726	268478397	10	0	0	99197826	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010727	268478397	20	0	0	99197827	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010728	268478397	20	0	0	99197828	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010729	268478397	20	0	0	99197829	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010730	268478397	4	0	0	99197830	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010731	268478397	4	0	0	99197831	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010732	268478397	5	0	0	99197832	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010733	268478397	10	0	0	99197833	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010734	268478397	6	0	0	99197834	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010735	268478398	7	0	0	99197834	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010736	268478397	6	0	0	99197835	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010737	268478398	7	0	0	99197835	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010738	268478397	10	0	0	99197836	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010739	268478397	20	0	0	99197837	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010740	268478397	20	0	0	99197838	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010741	268478397	20	0	0	99197839	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010742	268478397	4	0	0	99197840	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010743	268478397	4	0	0	99197841	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010744	268478397	5	0	0	99197842	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010745	268478397	10	0	0	99197843	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010746	268478397	6	0	0	99197844	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010747	268478398	7	0	0	99197844	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010748	268478397	6	0	0	99197845	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010749	268478398	7	0	0	99197845	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010750	268478397	10	0	0	99197846	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010751	268478397	20	0	0	99197847	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010752	268478397	20	0	0	99197848	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010753	268478397	20	0	0	99197849	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010754	268478397	4	0	0	99197850	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010755	268478397	4	0	0	99197851	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010756	268478397	5	0	0	99197852	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010757	268478397	10	0	0	99197853	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010758	268478397	6	0	0	99197854	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010759	268478398	7	0	0	99197854	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010760	268478397	6	0	0	99197855	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010761	268478398	7	0	0	99197855	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010762	268478397	10	0	0	99197856	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010763	268478397	20	0	0	99197857	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010764	268478397	20	0	0	99197858	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010765	268478397	20	0	0	99197859	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010766	268478397	4	0	0	99197860	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010767	268478397	4	0	0	99197861	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010768	268478397	5	0	0	99197862	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010769	268478397	10	0	0	99197863	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010770	268478397	6	0	0	99197864	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010771	268478398	7	0	0	99197864	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010772	268478397	6	0	0	99197865	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010773	268478398	7	0	0	99197865	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010774	268478397	10	0	0	99197866	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010775	268478397	20	0	0	99197867	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010776	268478397	20	0	0	99197868	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010777	268478397	20	0	0	99197869	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010778	268478397	4	0	0	99197870	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010779	268478397	4	0	0	99197871	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010780	268478397	5	0	0	99197872	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010781	268478397	10	0	0	99197873	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010782	268478397	6	0	0	99197874	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010783	268478398	7	0	0	99197874	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010784	268478397	6	0	0	99197875	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010785	268478398	7	0	0	99197875	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010786	268478397	10	0	0	99197876	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010787	268478397	20	0	0	99197877	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010788	268478397	20	0	0	99197878	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010789	268478397	20	0	0	99197879	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010790	268478397	4	0	0	99197880	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010791	268478397	4	0	0	99197881	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010792	268478397	5	0	0	99197882	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010793	268478397	10	0	0	99197883	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010794	268478397	6	0	0	99197884	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010795	268478398	7	0	0	99197884	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010796	268478397	6	0	0	99197885	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010797	268478398	7	0	0	99197885	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010798	268478397	10	0	0	99197886	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010799	268478397	20	0	0	99197887	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010800	268478397	20	0	0	99197888	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010801	268478397	20	0	0	99197889	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010802	268478397	4	0	0	99197890	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010803	268478397	4	0	0	99197891	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010804	268478397	5	0	0	99197892	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010805	268478397	10	0	0	99197893	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010806	268478397	6	0	0	99197894	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010807	268478398	7	0	0	99197894	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010808	268478397	6	0	0	99197895	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010809	268478398	7	0	0	99197895	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010810	268478397	10	0	0	99197896	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010811	268478397	20	0	0	99197897	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010812	268478397	20	0	0	99197898	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010813	268478397	20	0	0	99197899	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010814	268478397	4	0	0	99197900	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010815	268478397	4	0	0	99197901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010816	268478397	5	0	0	99197902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010817	268478397	10	0	0	99197903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010818	268478397	6	0	0	99197904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010819	268478398	7	0	0	99197904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010820	268478397	6	0	0	99197905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010821	268478398	7	0	0	99197905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010822	268478397	10	0	0	99197906	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010823	268478397	20	0	0	99197907	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010824	268478397	20	0	0	99197908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010825	268478397	20	0	0	99197909	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010826	268478397	4	0	0	99197910	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010827	268478397	4	0	0	99197911	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010828	268478397	5	0	0	99197912	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010829	268478397	10	0	0	99197913	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010830	268478397	6	0	0	99197914	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010831	268478398	7	0	0	99197914	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010832	268478397	6	0	0	99197915	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010833	268478398	7	0	0	99197915	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010834	268478397	10	0	0	99197916	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010835	268478397	20	0	0	99197917	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010836	268478397	20	0	0	99197918	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010837	268478397	20	0	0	99197919	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010838	268478397	4	0	0	99197920	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010839	268478397	4	0	0	99197921	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010840	268478397	5	0	0	99197922	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010841	268478397	10	0	0	99197923	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010842	268478397	6	0	0	99197924	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010843	268478398	7	0	0	99197924	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010844	268478397	6	0	0	99197925	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010845	268478398	7	0	0	99197925	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010846	268478397	10	0	0	99197926	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010847	268478397	20	0	0	99197927	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010848	268478397	20	0	0	99197928	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010849	268478397	20	0	0	99197929	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010850	268478397	4	0	0	99197930	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010851	268478397	4	0	0	99197931	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010852	268478397	5	0	0	99197932	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010853	268478397	10	0	0	99197933	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010854	268478397	6	0	0	99197934	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010855	268478398	7	0	0	99197934	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010856	268478397	6	0	0	99197935	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010857	268478398	7	0	0	99197935	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010858	268478397	10	0	0	99197936	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010859	268478397	20	0	0	99197937	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010860	268478397	20	0	0	99197938	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010861	268478397	20	0	0	99197939	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010862	268478397	4	0	0	99197940	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010863	268478397	4	0	0	99197941	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010864	268478397	5	0	0	99197942	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010865	268478397	10	0	0	99197943	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010866	268478397	6	0	0	99197944	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010867	268478398	7	0	0	99197944	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010868	268478397	6	0	0	99197945	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010869	268478398	7	0	0	99197945	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010870	268478397	10	0	0	99197946	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010871	268478397	20	0	0	99197947	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010872	268478397	20	0	0	99197948	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010873	268478397	20	0	0	99197949	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010874	536879606	1	0	0	99197950	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010875	536879607	1	0	0	99197951	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010876	536879607	1	0	0	99197952	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010877	536879608	1	0	0	99197953	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010878	536879608	1	0	0	99197954	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010879	536879609	1	0	0	99197955	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010880	536879610	1	0	0	99197956	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010881	536879611	1	0	0	99197957	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010882	536879611	1	0	0	99197958	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010883	536879612	1	0	0	99197959	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010884	536879612	1	0	0	99197960	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010885	536879613	1	0	0	99197961	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010886	536879613	1	0	0	99197962	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010887	536879614	1	0	0	99197963	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010888	536879615	1	0	0	99197964	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010889	536879615	1	0	0	99197965	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010890	536879615	1	0	0	99197966	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010891	536879616	1	0	0	99197967	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010892	536879617	1	0	0	99197968	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010893	536879617	1	0	0	99197969	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010894	536879618	1	0	0	99197970	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010895	536879619	1	0	0	99197971	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010896	536879619	1	0	0	99197972	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010897	536879620	1	0	0	99197973	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010898	536879621	1	0	0	99197974	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010899	536879622	1	0	0	99197975	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010900	536879622	1	0	0	99197976	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010901	536879623	1	0	0	99197977	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010902	536879623	1	0	0	99197978	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010903	536879624	1	0	0	99197979	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010904	536879624	1	0	0	99197980	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010905	536879625	1	0	0	99197981	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010906	536879626	1	0	0	99197982	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010907	536879626	1	0	0	99197983	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010908	536879627	1	0	0	99197984	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010909	536879628	1	0	0	99197985	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010910	536879628	1	0	0	99197986	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010911	536879629	1	0	0	99197987	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010912	536879630	1	0	0	99197988	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010913	536879630	1	0	0	99197989	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010914	536879630	1	0	0	99197990	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010915	536879631	1	0	0	99197991	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010916	536879632	1	0	0	99197992	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010917	536879632	1	0	0	99197993	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010918	536879633	1	0	0	99197994	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010919	536879634	1	0	0	99197995	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010920	536879634	1	0	0	99197996	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010921	536879635	1	0	0	99197997	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010922	536879635	1	0	0	99197998	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010923	536879636	1	0	0	99197999	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010924	536879637	1	0	0	99198000	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010925	536879637	1	0	0	99198001	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010926	536879637	1	0	0	99198002	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010927	536879638	1	0	0	99198003	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010928	536879639	1	0	0	99198004	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010929	536879639	1	0	0	99198005	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010930	536879640	1	0	0	99198006	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010931	536879641	1	0	0	99198007	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010932	536879641	1	0	0	99198008	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010933	268478397	1	0	0	99197950	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010934	268478397	1	0	0	99197951	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010935	268478397	2	0	0	99197952	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010936	268478397	1	0	0	99197953	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010937	268478398	3	0	0	99197953	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010938	268478397	2	0	0	99197954	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010939	268478398	5	0	0	99197954	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010940	268478397	1	0	0	99197955	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010941	268478398	6	0	0	99197955	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010942	268478397	1	0	0	99197956	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010943	268478398	7	0	0	99197956	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010944	268478397	2	0	0	99197957	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010945	268478398	5	0	0	99197957	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010946	268478397	5	0	0	99197958	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010947	268478397	5	0	0	99197959	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010948	268478397	10	0	0	99197960	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010949	268478397	2	0	0	99197961	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010950	268478397	4	0	0	99197962	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010951	268478397	2	0	0	99197963	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
100010952	268478397	2	0	0	99197964	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
