ROWID	_ImprintingType|INTEGER
1073913577	2
1073913578	2
1073913579	2
1073913580	2
1073913581	2
1073913582	2
1073913583	2
1073913584	2
1073913585	2
1073913586	2
1073913587	2
1073913588	2
1073913589	2
1073913590	2
1073913591	2
1073913592	2
1073913593	2
1073913594	2
1073913595	2
1073913596	2
1073913597	2
1073913598	2
1073913599	2
1073913600	2
1073913601	2
1073913602	2
1073913603	2
1073913604	2
1073913605	2
1073913606	2
1073913607	2
1073913608	2
1073913609	2
1073913610	2
1073913611	2
1073913612	2
1073913613	2
1073913614	2
1073913615	2
1073913616	2
1073913617	2
1073913618	2
1073913619	2
1073913620	2
1073913621	2
1073913622	2
1073913623	2
1073913624	2
1073913625	2
1073913626	2
1073913627	2
1073913628	2
1073913629	2
1073913630	2
1073913631	2
1073913632	2
1073913633	2
1073913634	2
1073913635	2
1073913636	2
1073913637	2
1073913638	2
1073913639	2
1073913640	2
1073913641	2
1073913642	2
1073913643	2
1073913644	2
1073913645	2
1073918970	2
1073918971	2
1073918972	2
1073918973	2
1073918974	2
1073918975	2
1073918976	2
1073918977	2
1073918978	2
1073918979	2
1073918980	2
1073918981	2
1073918982	2
1073918983	2
1073918984	2
1073901706	2
1073901707	2
1073901708	2
1073901709	2
1073901710	2
1073901711	2
1073901712	2
1073901713	2
1073901714	2
1073901715	2
1073901716	2
1073901717	2
1073901718	2
1073901719	2
1073901720	2
1073853375	2
1073853376	2
1073853377	2
1073853378	2
1073853379	2
1073853380	2
1073853381	2
1073853382	2
1073853383	2
1073853384	2
1073853385	2
1073853386	2
1073853387	2
1073853388	2
1073853389	2
1073853390	2
1073853391	2
1073853392	2
1073853393	2
1073853394	2
1073853395	2
1073853396	2
1073853397	2
1073853398	2
1073853399	2
1073853400	2
1073853401	2
1073853402	2
1073853403	2
1073853404	2
1073853405	2
1073853406	2
1073853407	2
1073853408	2
1073853409	2
1073853410	2
1073853411	2
1073853412	2
1073853413	2
1073853414	2
1073853415	2
1073853416	2
1073853417	2
1073853418	2
1073853419	2
1073853420	2
1073853421	2
1073853422	2
1073853423	2
1073853424	2
1073853425	2
1073853426	2
1073853427	2
1073853428	2
1073853429	2
1073853430	2
1073853431	2
1073853432	2
1073853433	2
1073853434	2
1073853435	2
1073853436	2
1073853437	2
1073853438	2
1073853439	2
1073853440	2
1073853441	2
1073853442	2
1073853443	2
1073853444	2
1073853445	2
1073853446	2
1073853447	2
1073853448	2
1073853449	2
1073853450	2
1073853451	2
1073853452	2
1073853453	2
1073853454	2
1073853455	2
1073853456	2
1073853457	2
1073853458	2
1073853459	2
1073853460	2
1073853461	2
1073853462	2
1073853463	2
1073853464	2
1073853465	2
1073853466	2
1073853467	2
1073853468	2
1073853469	2
1073853470	2
1073853471	2
1073853472	2
1073853473	2
1073853474	2
1073853475	2
1073853476	2
1073853477	2
1073853478	2
1073853479	2
1073853480	2
1073853481	2
1073853482	2
1073853483	2
1073853484	2
1073853485	2
1073853486	2
1073853487	2
1073853488	2
1073853489	2
1073853490	2
1073853491	2
1073853492	2
1073853493	2
1073853494	2
1073899329	2
1073899330	4
1073899331	2
1073899332	4
1073899333	2
1073899334	4
1073855669	0
1073852312	2
1073852313	4
1073852314	2
1073852315	4
1073852316	2
1073852317	4
1073852318	2
1073852319	4
1073852320	2
1073852321	4
1073852322	2
1073852323	4
1073852324	2
1073852325	4
1073852326	2
1073852327	4
1073852328	2
1073852329	4
1073852330	2
1073852331	4
1073852332	2
1073852333	4
1073852334	2
1073852335	4
1073852336	2
1073852337	4
1073852338	2
1073852339	4
1073852340	2
1073852341	4
1073852342	2
1073852343	4
1073852344	2
1073852345	4
1073852346	2
1073852347	4
1073852348	2
1073852349	4
1073852350	2
1073852351	4
1073852352	2
1073852353	4
1073852354	2
1073852355	4
1073852356	2
1073852357	4
1073852358	2
1073852359	4
1073871156	1
1073871157	1
1073871158	1
1073871159	1
1073871160	1
1073871161	1
1073871162	1
1073871163	1
1073871164	1
1073871165	1
1073871166	1
1073871167	1
1073871168	1
1073871169	1
1073871170	1
1073871171	1
1073871172	1
1073871173	1
1073870160	1
1073870161	1
1073870162	1
1073870163	1
1073870164	1
1073870165	1
1073870166	1
1073870167	1
1073870168	1
1073870169	1
1073870170	1
1073870171	1
1073870172	1
1073870173	1
1073870174	1
1073870175	1
1073870176	1
1073870177	1
1073868682	1
1073868683	1
1073868684	1
1073868685	1
1073868686	1
1073868687	1
1073868688	1
1073868689	1
1073868690	1
1073868691	1
1073868692	1
1073868693	1
1073868694	1
1073868695	1
1073868696	1
1073868697	1
1073868698	1
1073868699	1
1073864394	1
1073864395	1
1073864396	1
1073864397	1
1073864398	1
1073864399	1
1073864400	1
1073864401	1
1073864402	1
1073864403	1
1073864404	1
1073864405	1
1073864406	1
1073864407	1
1073864408	1
1073864409	1
1073864410	1
1073864411	1
1073866875	1
1073866876	1
1073866787	1
1073866788	1
1073866789	1
1073866790	1
1073866791	1
1073866792	1
1073866793	1
1073866794	1
1073866795	1
1073866796	1
1073866797	1
1073866798	1
1073866799	1
1073866800	1
1073866801	1
1073866802	1
1073866803	1
1073866804	1
1073866805	1
1073866806	1
1073866807	1
1073866808	1
1073866809	1
1073866810	1
1073866811	1
1073866812	1
1073866813	1
1073866814	1
1073866815	1
1073866328	1
1073866329	1
1073866330	1
1073866331	1
1073866332	1
1073866333	1
1073866334	1
1073866335	1
1073866336	1
1073866337	1
1073866338	1
1073866339	1
1073866340	1
1073866341	1
1073866342	1
1073866343	1
1073866344	1
1073866345	1
1073864729	1
1073864730	1
1073864731	1
1073864732	1
1073864733	1
1073864734	1
1073864735	1
1073864736	1
1073864737	1
1073864738	1
1073864739	1
1073864740	1
1073864741	1
1073864742	1
1073864743	1
1073864744	1
1073864745	1
1073864746	1
1073864326	1
1073864327	1
1073864328	1
1073864329	1
1073864330	1
1073864331	1
1073864332	1
1073864333	1
1073864334	1
1073864335	1
1073864336	1
1073864337	1
1073864338	1
1073864339	1
1073864340	1
1073864341	1
1073864342	1
1073864343	1
1073864344	1
1073864345	1
1073864346	1
1073864347	1
1073864348	1
1073864349	1
1073864350	1
1073864351	1
1073864352	1
1073864353	1
1073864354	1
1073864355	1
1073864356	1
1073864357	1
1073864358	1
1073864359	1
1073864360	1
1073864361	1
1073864362	1
1073864363	1
1073864364	1
1073864365	1
1073864366	1
1073864367	1
1073864368	1
1073864369	1
1073864370	1
1073864371	1
1073864372	1
1073864373	1
1073864374	1
1073864375	1
1073864376	1
1073864377	1
1073864378	1
1073864379	1
1073864000	1
1073864001	1
1073864002	1
1073864003	1
1073864004	1
1073864005	1
1073864006	1
1073864007	1
1073864008	1
1073864009	1
1073864010	1
1073864011	1
1073864012	1
1073864013	1
1073864014	1
1073864015	1
1073864016	1
1073864017	1
1073861410	1
1073861411	1
1073861412	1
1073861413	1
1073861414	1
1073861415	1
1073861416	1
1073861417	1
1073861418	1
1073861419	1
1073861420	1
1073861421	1
1073861422	1
1073861423	1
1073861424	1
1073861425	1
1073861426	1
1073861427	1
1073860702	1
1073860703	1
1073860704	1
1073860705	1
1073860706	1
1073860707	1
1073860708	1
1073860709	1
1073860710	1
1073860711	1
1073860712	1
1073860713	1
1073860714	1
1073860715	1
1073860716	1
1073860717	1
1073860718	1
1073860719	1
1073859917	1
1073859918	1
1073859919	1
1073859920	1
1073859921	1
1073859922	1
1073859923	1
1073859924	1
1073859925	1
1073859926	1
1073859927	1
1073859928	1
1073859929	1
1073859930	1
1073859931	1
1073859932	1
1073859164	1
1073859165	1
1073916301	1
1073916302	1
1073859103	1
1073859104	1
1073857604	1
1073861490	1
1073861491	1
1073857605	1
1073857606	1
1073861492	1
1073861493	1
1073857607	1
1073857608	1
1073857609	1
1073861494	1
1073861495	1
1073857610	1
1073861496	1
1073861497	1
1073857611	1
1073857612	1
1073861498	1
1073857613	1
1073857614	1
1073861499	1
1073857615	1
1073857616	1
1073861500	1
1073857617	1
1073857618	1
1073857619	1
1073861501	1
1073861502	1
1073856379	1
1073856380	1
1073856381	1
1073856382	1
1073856383	1
1073856384	1
1073856385	1
1073856386	1
1073856387	1
1073856388	1
1073856389	1
1073856390	1
1073856391	1
1073856392	1
1073856393	1
1073856394	1
1073916284	1
1073916285	1
1073900512	1
1073900513	1
1073855209	1
1073855210	1
1073855211	1
1073855212	1
1073855213	1
1073855214	1
1073855215	1
1073855216	1
1073855217	1
1073855218	1
1073855219	1
1073855220	1
1073855221	1
1073855222	1
1073855223	1
1073855224	1
1073854020	1
1073854021	1
1073854022	1
1073854023	1
1073854024	1
1073854025	1
1073854026	1
1073854027	1
1073854028	1
1073854029	1
1073854030	1
1073854031	1
1073854032	1
1073854033	1
1073854034	1
1073854035	1
1073875104	1
1073875105	1
1073854126	1
1073854127	1
1073854128	1
1073854129	1
1073854130	1
1073854131	1
1073854132	1
1073854133	1
1073854134	1
1073854135	1
1073854136	1
1073854137	1
1073854138	1
1073854139	1
1073854140	1
1073854141	1
1073875106	1
1073875107	1
1073854142	1
1073854143	1
1073854144	1
1073854145	1
1073854146	1
1073854147	1
1073854148	1
1073854149	1
1073854150	1
1073854151	1
1073854152	1
1073854153	1
1073854154	1
1073854155	1
1073854156	1
1073854157	1
1073875108	1
1073875109	1
1073913651	1
1073913652	1
1073913653	1
1073913654	1
1073913655	1
1073913656	1
1073913657	1
1073913658	1
1073913659	1
1073913660	1
1073913661	1
1073913662	1
1073913663	1
1073913664	1
1073913665	1
1073913666	1
1073913667	1
1073913668	1
1073918985	1
1073918986	1
1073913669	1
1073913670	1
1073913671	1
1073913672	1
1073913673	1
1073913674	1
1073913675	1
1073913676	1
1073913677	1
1073913678	1
1073913679	1
1073913680	1
1073913681	1
1073913682	1
1073913683	1
1073913684	1
1073913685	1
1073913686	1
1073918987	1
1073918988	1
1073913687	1
1073913688	1
1073913689	1
1073913690	1
1073913691	1
1073913692	1
1073913693	1
1073913694	1
1073913695	1
1073913696	1
1073913697	1
1073913698	1
1073913699	1
1073913700	1
1073913701	1
1073913702	1
1073913703	1
1073913704	1
1073918989	1
1073918990	1
1073901721	1
1073901722	1
1073853495	1
1073853496	1
1073853497	1
1073853498	1
1073853499	1
1073853500	1
1073853501	1
1073853502	1
1073853503	1
1073853504	1
1073853505	1
1073853506	1
1073853507	1
1073853508	1
1073853509	1
1073853510	1
1073899327	1
1073899328	1
1073852360	1
1073852361	1
1073852362	1
1073852363	1
1073852364	1
1073852365	1
1073852366	1
1073852367	1
1073852368	1
1073852369	1
1073852370	1
1073852371	1
1073852372	1
1073852373	1
1073852374	1
1073852375	1
