ROWID	_ListID|INTEGER	_CompoundGroupID|INTEGER	_MainCategory|INTEGER	_CompoundGroupType|INTEGER	_PartsNameID|INTEGER	_SetID|INTEGER	_Level|INTEGER	_Rank|INTEGER	_JobClass|INTEGER	_ActivateLevel|INTEGER	_PreviewState|BOOLEAN	_PreviewDescription|INTEGER
100250	1001	77220	0	4	2226	1000166182	95	7	4	95	false	1000041175
100251	1001	77221	0	2	2222	1000166182	95	7	5	95	false	1000041175
100252	1001	77222	0	0	2223	1000166182	95	7	5	95	false	1000041175
100253	1001	77223	0	1	2224	1000166182	95	7	5	95	false	1000041175
100254	1001	77224	0	3	40	1000166182	95	7	5	95	false	1000041175
100255	1001	77225	0	4	2226	1000166182	95	7	5	95	false	1000041175
100256	1001	77226	0	2	2222	1000166182	95	7	6	95	false	1000041175
100257	1001	77227	0	0	2223	1000166182	95	7	6	95	false	1000041175
100258	1001	77228	0	1	2224	1000166182	95	7	6	95	false	1000041175
100259	1001	77229	0	3	40	1000166182	95	7	6	95	false	1000041175
100260	1001	77230	0	4	2226	1000166182	95	7	6	95	false	1000041175
100261	1001	77231	0	2	2222	1000166182	95	7	7	95	false	1000041175
100262	1001	77232	0	0	2223	1000166182	95	7	7	95	false	1000041175
100263	1001	77233	0	1	2224	1000166182	95	7	7	95	false	1000041175
100264	1001	77234	0	3	40	1000166182	95	7	7	95	false	1000041175
100265	1001	77235	0	4	2226	1000166182	95	7	7	95	false	1000041175
100266	1001	77236	0	2	2222	1000166182	95	7	8	95	false	1000041175
100267	1001	77237	0	0	2223	1000166182	95	7	8	95	false	1000041175
100268	1001	77238	0	1	2224	1000166182	95	7	8	95	false	1000041175
100269	1001	77239	0	3	40	1000166182	95	7	8	95	false	1000041175
100270	1001	77240	0	4	2226	1000166182	95	7	8	95	false	1000041175
100271	1001	77241	0	2	2222	1000166182	95	7	9	95	false	1000041175
100272	1001	77242	0	0	2223	1000166182	95	7	9	95	false	1000041175
100273	1001	77243	0	1	2224	1000166182	95	7	9	95	false	1000041175
100274	1001	77244	0	3	40	1000166182	95	7	9	95	false	1000041175
100275	1001	77245	0	4	2226	1000166182	95	7	9	95	false	1000041175
100276	1001	77246	0	2	2222	1000166182	95	7	10	95	false	1000041175
100277	1001	77247	0	0	2223	1000166182	95	7	10	95	false	1000041175
100278	1001	77248	0	1	2224	1000166182	95	7	10	95	false	1000041175
100279	1001	77249	0	3	40	1000166182	95	7	10	95	false	1000041175
100280	1001	77250	0	4	2226	1000166182	95	7	10	95	false	1000041175
100281	1001	77294	0	2	2222	1000170940	95	7	1	95	false	1000041175
100282	1001	77295	0	3	40	1000170940	95	7	1	95	false	1000041175
100283	1001	77296	0	4	2226	1000170940	95	7	1	95	false	1000041175
100284	1001	77294	0	2	2222	1000170940	95	7	10	95	false	1000041175
100285	1001	77295	0	3	40	1000170940	95	7	10	95	false	1000041175
100286	1001	77296	0	4	2226	1000170940	95	7	10	95	false	1000041175
100287	1001	77294	0	2	2222	1000170940	95	7	5	95	false	1000041175
100288	1001	77295	0	3	40	1000170940	95	7	5	95	false	1000041175
100289	1001	77296	0	4	2226	1000170940	95	7	5	95	false	1000041175
100290	1001	77297	0	2	2222	1000170940	95	7	4	95	false	1000041175
100291	1001	77298	0	3	40	1000170940	95	7	4	95	false	1000041175
100292	1001	77299	0	4	2226	1000170940	95	7	4	95	false	1000041175
100293	1001	77297	0	2	2222	1000170940	95	7	6	95	false	1000041175
100294	1001	77298	0	3	40	1000170940	95	7	6	95	false	1000041175
100295	1001	77299	0	4	2226	1000170940	95	7	6	95	false	1000041175
100296	1001	77297	0	2	2222	1000170940	95	7	8	95	false	1000041175
100297	1001	77298	0	3	40	1000170940	95	7	8	95	false	1000041175
100298	1001	77299	0	4	2226	1000170940	95	7	8	95	false	1000041175
100299	1001	77297	0	2	2222	1000170940	95	7	9	95	false	1000041175
100300	1001	77298	0	3	40	1000170940	95	7	9	95	false	1000041175
100301	1001	77299	0	4	2226	1000170940	95	7	9	95	false	1000041175
100302	1001	77300	0	2	2222	1000170940	95	7	7	95	false	1000041175
100303	1001	77301	0	3	40	1000170940	95	7	7	95	false	1000041175
100304	1001	77302	0	4	2226	1000170940	95	7	7	95	false	1000041175
100305	1001	77300	0	2	2222	1000170940	95	7	2	95	false	1000041175
100306	1001	77301	0	3	40	1000170940	95	7	2	95	false	1000041175
100307	1001	77302	0	4	2226	1000170940	95	7	2	95	false	1000041175
100308	1001	77300	0	2	2222	1000170940	95	7	3	95	false	1000041175
100309	1001	77301	0	3	40	1000170940	95	7	3	95	false	1000041175
100310	1001	77302	0	4	2226	1000170940	95	7	3	95	false	1000041175
100311	1001	77303	0	13	2228	1000170940	95	7	1	95	false	1000041175
100312	1001	77303	0	13	2228	1000170940	95	7	10	95	false	1000041175
100313	1001	77303	0	13	2228	1000170940	95	7	5	95	false	1000041175
100314	1001	77305	0	13	2228	1000170940	95	7	4	95	false	1000041175
100315	1001	77305	0	13	2228	1000170940	95	7	6	95	false	1000041175
100316	1001	77305	0	13	2228	1000170940	95	7	8	95	false	1000041175
100317	1001	77305	0	13	2228	1000170940	95	7	9	95	false	1000041175
100318	1001	77304	0	13	2228	1000170940	95	7	7	95	false	1000041175
100319	1001	77304	0	13	2228	1000170940	95	7	2	95	false	1000041175
100320	1001	77304	0	13	2228	1000170940	95	7	3	95	false	1000041175
100321	1001	77320	0	6	2192	1000173871	95	7	1	95	false	1000041175
100322	1001	77321	0	6	2192	1000173871	95	7	1	95	false	1000041175
100323	1001	77322	0	6	2192	1000173871	95	7	1	95	false	1000041175
100324	1001	77323	0	6	2192	1000173871	95	7	1	95	false	1000041175
100325	1001	77324	0	6	2192	1000173871	95	7	1	95	false	1000041175
100326	1001	77325	0	6	1000072230	1000173871	95	7	8	95	false	1000041175
100327	1001	77326	0	6	1000072230	1000173871	95	7	8	95	false	1000041175
100328	1001	77327	0	6	1000072230	1000173871	95	7	8	95	false	1000041175
100329	1001	77328	0	6	1000072230	1000173871	95	7	8	95	false	1000041175
100330	1001	77329	0	6	1000072230	1000173871	95	7	8	95	false	1000041175
100331	1001	77330	0	6	1000001910	1000173871	95	7	3	95	false	1000041175
100332	1001	77331	0	6	1000001910	1000173871	95	7	3	95	false	1000041175
100333	1001	77332	0	6	1000001910	1000173871	95	7	3	95	false	1000041175
100334	1001	77333	0	6	1000001910	1000173871	95	7	3	95	false	1000041175
100335	1001	77334	0	6	1000001910	1000173871	95	7	3	95	false	1000041175
100336	1001	77335	0	6	1000001944	1000173871	95	7	4	95	false	1000041175
100337	1001	77336	0	6	1000001944	1000173871	95	7	4	95	false	1000041175
100338	1001	77337	0	6	1000001944	1000173871	95	7	4	95	false	1000041175
100339	1001	77338	0	6	1000001944	1000173871	95	7	4	95	false	1000041175
100340	1001	77339	0	6	1000001944	1000173871	95	7	4	95	false	1000041175
100341	1001	77340	0	6	1000041666	1000173871	95	7	6	95	false	1000041175
100342	1001	77341	0	6	1000041666	1000173871	95	7	6	95	false	1000041175
100343	1001	77342	0	6	1000041666	1000173871	95	7	6	95	false	1000041175
100344	1001	77343	0	6	1000041666	1000173871	95	7	6	95	false	1000041175
100345	1001	77344	0	6	1000041666	1000173871	95	7	6	95	false	1000041175
100346	1001	77345	0	6	2167	1000173871	95	7	7	95	false	1000041175
100347	1001	77346	0	6	2167	1000173871	95	7	7	95	false	1000041175
100348	1001	77347	0	6	2167	1000173871	95	7	7	95	false	1000041175
100349	1001	77348	0	6	2167	1000173871	95	7	7	95	false	1000041175
100350	1001	77349	0	6	2167	1000173871	95	7	7	95	false	1000041175
100351	1001	77350	0	6	1000033313	1000173871	95	7	5	95	false	1000041175
100352	1001	77351	0	6	1000033313	1000173871	95	7	5	95	false	1000041175
100353	1001	77352	0	6	1000033313	1000173871	95	7	5	95	false	1000041175
100354	1001	77353	0	6	1000033313	1000173871	95	7	5	95	false	1000041175
100355	1001	77354	0	6	1000033313	1000173871	95	7	5	95	false	1000041175
100356	1001	77355	0	6	2207	1000173871	95	7	2	95	false	1000041175
100357	1001	77356	0	6	2207	1000173871	95	7	2	95	false	1000041175
100358	1001	77357	0	6	2207	1000173871	95	7	2	95	false	1000041175
100359	1001	77358	0	6	2207	1000173871	95	7	2	95	false	1000041175
100360	1001	77359	0	6	2207	1000173871	95	7	2	95	false	1000041175
100361	1001	77360	0	6	1000088608	1000173871	95	7	9	95	false	1000041175
100362	1001	77361	0	6	1000088608	1000173871	95	7	9	95	false	1000041175
100363	1001	77362	0	6	1000088608	1000173871	95	7	9	95	false	1000041175
100364	1001	77363	0	6	1000088608	1000173871	95	7	9	95	false	1000041175
100365	1001	77364	0	6	1000161998	1000173871	95	7	10	95	false	1000041175
100366	1001	77365	0	6	1000161998	1000173871	95	7	10	95	false	1000041175
200000	1001	77003	0	9	2191	1000161505	95	6	1	95	false	1000041175
200001	1001	77004	0	10	2193	1000161505	95	6	1	95	false	1000041175
200002	1001	77006	0	11	2194	1000161505	95	6	1	95	false	1000041175
200003	1001	77009	0	9	1000001883	1000161505	95	6	2	95	false	1000041175
200004	1001	77022	0	10	1000001894	1000161505	95	6	2	95	false	1000041175
200005	1001	77005	0	11	1000001889	1000161505	95	6	2	95	false	1000041175
200006	1001	77018	0	9	2199	1000161505	95	6	3	95	false	1000041175
200007	1001	77014	0	10	1000001913	1000161505	95	6	3	95	false	1000041175
200008	1001	77016	0	11	2201	1000161505	95	6	3	95	false	1000041175
200009	1001	77007	0	9	2202	1000161505	95	6	4	95	false	1000041175
200010	1001	77026	0	10	2203	1000161505	95	6	4	95	false	1000041175
200011	1001	77015	0	11	2204	1000161505	95	6	4	95	false	1000041175
200012	1001	77021	0	9	1000032445	1000161505	95	6	5	95	false	1000041175
200013	1001	77020	0	10	1000033312	1000161505	95	6	5	95	false	1000041175
200014	1001	77025	0	9	8779	1000161505	95	6	6	95	false	1000041175
200015	1001	77017	0	10	1000041665	1000161505	95	6	6	95	false	1000041175
200016	1001	77012	0	9	2165	1000161505	95	6	7	95	false	1000041175
200017	1001	77002	0	10	2166	1000161505	95	6	7	95	false	1000041175
200018	1001	77011	0	9	1000072229	1000161505	95	6	8	95	false	1000041175
200019	1001	77030	0	10	1000129390	1000161505	95	6	8	95	false	1000041175
200020	1001	77028	0	9	1000088607	1000161505	95	6	9	95	false	1000041175
200021	1001	77031	0	10	1000131680	1000161505	95	6	9	95	false	1000041175
200022	1001	77001	0	6	2192	1000161505	95	6	1	95	false	1000041175
200023	1001	77027	0	6	2207	1000161505	95	6	2	95	false	1000041175
200024	1001	77010	0	6	1000001910	1000161505	95	6	3	95	false	1000041175
200025	1001	77013	0	6	1000001944	1000161505	95	6	4	95	false	1000041175
200026	1001	77024	0	6	1000033313	1000161505	95	6	5	95	false	1000041175
200027	1001	77019	0	6	1000041666	1000161505	95	6	6	95	false	1000041175
200028	1001	77023	0	6	2167	1000161505	95	6	7	95	false	1000041175
200029	1001	77008	0	6	1000072230	1000161505	95	6	8	95	false	1000041175
200030	1001	77029	0	6	1000088608	1000161505	95	6	9	95	false	1000041175
200031	1001	77040	0	9	1000161999	1000161505	95	6	10	95	false	1000041175
200032	1001	77039	0	6	1000161998	1000161505	95	6	10	95	false	1000041175
300008	3001	76749	4	32	1000152070	0	1	7	1	1	false	1000041175
300009	3001	76780	4	32	1000153603	0	1	7	1	1	false	1000041175
300010	3001	76960	4	32	1000157182	0	1	7	1	1	false	1000041175
300011	3001	76961	4	32	1000159379	0	1	7	1	1	false	1000041175
300013	3001	77263	4	32	1000166327	0	1	7	1	1	false	1000041175
300014	3001	77264	4	32	1000166330	0	1	7	1	1	false	1000041175
300016	3001	77309	4	32	1000174615	0	1	3	1	1	false	1000041175
300017	3001	77368	4	32	1000174616	0	1	3	1	1	false	1000041175
300018	3001	77387	4	32	1000177484	0	1	3	1	1	false	1000041175
300000	2001	76573	4	26	1000164791	0	1	2	1	1	false	1000041175
300001	2001	77286	4	26	1000170093	0	1	1	1	1	false	1000041175
300002	2001	76768	4	26	1000153784	0	1	3	1	1	false	1000041175
300003	3001	77000	4	26	1000154260	0	1	3	1	1	false	1000041175
300004	2001	76567	4	32	1000164792	0	1	4	1	1	false	1000041175
300005	2001	76604	4	32	1000164793	0	1	4	1	1	false	1000041175
300006	2001	76570	4	32	1000164794	0	1	5	1	1	false	1000041175
300007	2001	76811	4	32	1000164796	0	1	3	1	1	false	1000041175
300019	3001	77382	4	24	1000176416	0	1	4	1	1	false	1000041175
300020	3001	77382	4	24	1000176416	0	1	5	1	1	false	1000041175
300021	3001	77382	4	24	1000176416	0	1	7	1	1	false	1000041175
300022	3001	77383	4	24	1000176417	0	1	4	1	1	false	1000041175
300023	3001	77383	4	24	1000176417	0	1	5	1	1	false	1000041175
300024	3001	77383	4	24	1000176417	0	1	7	1	1	false	1000041175
300025	3001	77384	4	24	1000176418	0	1	4	1	1	false	1000041175
300026	3001	77384	4	24	1000176418	0	1	5	1	1	false	1000041175
300027	3001	77384	4	24	1000176418	0	1	7	1	1	false	1000041175
300028	3001	77385	4	24	1000176419	0	1	4	1	1	false	1000041175
300029	3001	77385	4	24	1000176419	0	1	5	1	1	false	1000041175
300030	3001	77385	4	24	1000176419	0	1	7	1	1	false	1000041175
300031	2001	77438	4	26	1000179312	0	1	4	1	1	false	1000041175
300032	2001	77436	4	26	1000179313	0	1	4	1	1	false	1000041175
300033	2001	77437	4	26	1000179314	0	1	4	1	1	false	1000041175
400000	3001	76596	3	28	1000164795	0	1	5	1	1	false	1000041175
400002	3001	76753	3	28	1000153013	0	1	5	1	1	false	1000041175
400003	3001	76754	3	28	1000153014	0	1	5	1	1	false	1000041175
400004	3001	76755	3	28	1000153015	0	1	5	1	1	false	1000041175
400005	3001	76756	3	28	1000153016	0	1	5	1	1	false	1000041175
400006	3001	76809	3	28	1000155766	0	1	7	1	1	false	1000041175
400007	3001	77193	3	28	1000164309	0	1	7	1	1	false	1000041175
400008	3001	77194	3	28	1000163847	0	1	7	1	1	false	1000041175
400009	3001	77281	3	33	1000168041	0	1	7	1	1	false	1000041175
400010	3001	77282	3	33	1000168042	0	1	7	1	1	false	1000041175
400011	3001	77283	3	33	1000170941	0	1	7	1	1	false	1000041175
400012	3001	77319	3	33	1000172301	0	1	5	1	1	false	1000041175
400013	3001	77367	3	33	1000174540	0	1	5	1	1	false	1000041175
400014	3001	77319	3	33	1000172301	0	1	7	1	1	false	1000041175
400015	3001	77367	3	33	1000174540	0	1	7	1	1	false	1000041175
400016	3001	77319	3	33	1000172301	0	1	5	1	1	false	1000041175
400017	3001	77367	3	33	1000174540	0	1	5	1	1	false	1000041175
400018	3001	77319	3	33	1000172301	0	1	7	1	1	false	1000041175
400019	3001	77367	3	33	1000174540	0	1	7	1	1	false	1000041175
400020	3001	77381	3	33	1000176131	0	1	5	1	1	false	1000041175
400021	3001	77381	3	33	1000176131	0	1	7	1	1	false	1000041175
400022	3001	77381	3	33	1000176131	0	1	5	1	1	false	1000041175
400023	3001	77381	3	33	1000176131	0	1	7	1	1	false	1000041175
