ROWID	_ID|INTEGER	_GlyphType|INTEGER	_SkillID|TEXT	_SkillLevelID|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_GlyphSkillEffect|INTEGER	_GlyphSkillEffectValue|DOUBLE	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_SummaryDescription|TEXT	_SummaryDescriptionParam|TEXT
268481873	268481873	2	56;57	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180891	
268469390	268469390	2	54;55	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180892	
268469391	268469391	2	54;55	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180893	
268482574	268482574	2	54;55	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180894	
268482575	268482575	2	54;55	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180895	
268469392	268469392	2	3801;3818	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180896	
268469393	268469393	2	3801;3818	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180897	
268482626	268482626	2	3801;3818	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180898	
268482627	268482627	2	3801;3818	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180899	
268469394	268469394	2	3802;3819;3825;3826	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180900	
268469395	268469395	2	3802;3819;3825;3826	0	134	0	0.8	0	135	0	0.8	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180901	
268482714	268482714	2	3802;3819;3825;3826	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180902	
268482715	268482715	2	3802;3819;3825;3826	0	134	0	0.5	0	135	0	0.5	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180903	
268469398	268469398	2	3817;3829;3827;3828	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180904	
268469399	268469399	2	3817;3829;3827;3828	0	134	0	0.7	0	135	0	0.7	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180905	
268482772	268482772	2	3817;3829;3827;3828	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180906	
268482773	268482773	2	3817;3829;3827;3828	0	134	0	0.5	0	135	0	0.5	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180907	
268469372	268469372	2	3804;3826	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180908	
268469373	268469373	2	3804;3826	0	25	0	0.5	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180909	
268481925	268481925	2	3804;3826	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180910	
268481926	268481926	2	3804;3826	0	25	0	0.6	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180911	
268470104	268470104	2	3100;3130	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180912	
268470105	268470105	2	3100;3130	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180913	
268482083	268482083	2	3100;3130	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180914	
268482084	268482084	2	3100;3130	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180915	
268470108	268470108	2	3102;3132	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180916	
268470109	268470109	2	3102;3132	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180917	
268482194	268482194	2	3102;3132	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180918	
268482195	268482195	2	3102;3132	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180919	
268470106	268470106	2	3103;3133;3140;3142	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180920	
268470107	268470107	2	3103;3133;3140;3142	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180921	
268482178	268482178	2	3103;3133;3140;3142	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180922	
268482179	268482179	2	3103;3133;3140;3142	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180923	
268469950	268469950	2	3105	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180924	
268469951	268469951	2	3105	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180925	
268481913	268481913	2	3105	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180926	
268481914	268481914	2	3105	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180927	
268470112	268470112	2	3101;3131;3135;3141	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180928	
268470113	268470113	2	3101;3131;3135;3141	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000180929	
268482786	268482786	2	3101;3131;3135;3141	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180930	
268482787	268482787	2	3101;3131;3135;3141	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000180931	
268470110	268470110	2	3104;3134	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180932	
268470111	268470111	2	3104;3134	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180933	
268482345	268482345	2	3104;3134	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180934	
268482346	268482346	2	3104;3134	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180935	
268469972	268469972	2	3119;3137	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000180225	
268469973	268469973	2	3119;3137	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180226	
268482656	268482656	2	3119;3137	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000180227	
268482657	268482657	2	3119;3137	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180228	
268490614	268490614	2	4100;4160	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180936	
268490615	268490615	2	4100;4160	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180937	
268482658	268482658	2	4908	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180938	
268482659	268482659	2	4908	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180939	
268490608	268490608	2	4106;4117;4166	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180940	
268490609	268490609	2	4106;4117;4166	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000180941	
268482116	268482116	2	4901;4971	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180942	
268482117	268482117	2	4901;4971	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180943	
268490602	268490602	2	4101;4161	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180944	
268490603	268490603	2	4101;4161	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000180945	
268490600	268490600	2	4102;4162;4143	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180946	
268490601	268490601	2	4102;4162;4143	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180947	
268490612	268490612	2	4103;4118;4119;4163	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180948	
268490613	268490613	2	4103;4118;4119;4163	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000180949	
268482500	268482500	2	4910;4977;4923;4924	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	4	0.3											1000180950	
268482501	268482501	2	4910;4977;4923;4924	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180951	
268490606	268490606	2	4104;4164	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180952	
268490607	268490607	2	4104;4164	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180953	
268482029	268482029	2	4942;4981	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180954	
268482030	268482030	2	4942;4981	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180955	
268490610	268490610	2	4105;4165	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	4	0.2											1000180956	
268490611	268490611	2	4105;4165	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180957	
268490604	268490604	2	4131;4170	0	134	0	0.3	0	135	0	0.3	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180958	
268490605	268490605	2	4131;4170	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180959	
268481882	268481882	2	4905;4974	0	134	0	0.5	0	135	0	0.5	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180960	
268481883	268481883	2	4905;4974	0	125	0	0.35	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180961	
268476359	268476359	2	5706;5707;5722;5723	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180962	
268476360	268476360	2	5706;5707;5722;5723	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180963	
268481973	268481973	2	5706;5707;5722;5723	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180964	
268481974	268481974	2	5706;5707;5722;5723	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180965	
268476363	268476363	2	5704;5705	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180966	
268476364	268476364	2	5704;5705	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180967	
268482162	268482162	2	5704;5705	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180968	
268482163	268482163	2	5704;5705	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180969	
268476365	268476365	2	5708;5709	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180970	
268476366	268476366	2	5708;5709	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180971	
268482255	268482255	2	5708;5709	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180972	
268482256	268482256	2	5708;5709	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180973	
268476399	268476399	2	5700;5701	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180974	
268476400	268476400	2	5700;5701	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180975	
268482604	268482604	2	5700;5701	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180976	
268482605	268482605	2	5700;5701	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180977	
268476373	268476373	2	5711;5712	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180978	
268476374	268476374	2	5711;5712	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000180979	
268482698	268482698	2	5711;5712	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180980	
268482699	268482699	2	5711;5712	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000180981	
268476379	268476379	2	5702;5703	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180982	
268476380	268476380	2	5702;5703	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180983	
268482832	268482832	2	5702;5703	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180984	
268482833	268482833	2	5702;5703	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180985	
268476381	268476381	2	5713;5714	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180986	
268476382	268476382	2	5713;5714	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000180987	
268482892	268482892	2	5713;5714	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180988	
268482893	268482893	2	5713;5714	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000180989	
268476383	268476383	2	5801;5802	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180990	
268476384	268476384	2	5801;5802	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180991	
268482941	268482941	2	5801;5802	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180992	
268482942	268482942	2	5801;5802	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000180993	
268476831	268476831	2	6900;6965	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180994	
268476832	268476832	2	6900;6965	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000180995	
268482848	268482848	2	6900;6965	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180996	
268482849	268482849	2	6900;6965	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000180997	
268476833	268476833	2	6906;6964	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000180998	
268476834	268476834	2	6906;6964	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000180999	
268482850	268482850	2	6906;6964	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181000	
268482851	268482851	2	6906;6964	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000181001	
268476813	268476813	2	6901;6966	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181002	
268476814	268476814	2	6901;6966	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000181003	
268482111	268482111	2	6901;6966	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181004	
268482112	268482112	2	6901;6966	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000181005	
268476823	268476823	2	6902;6967	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181006	
268476824	268476824	2	6902;6967	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000181007	
268482313	268482313	2	6902;6967	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181008	
268482314	268482314	2	6902;6967	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000181009	
268476829	268476829	2	6903;6968	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181010	
268476830	268476830	2	6903;6968	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000181011	
268482808	268482808	2	6903;6968	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181012	
268482809	268482809	2	6903;6968	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000181013	
268476811	268476811	2	6904;6969;6917;6973	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181014	
268476812	268476812	2	6904;6969;6917;6973	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000181015	
268482075	268482075	2	6904;6969;6917;6973	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181016	
268482076	268482076	2	6904;6969;6917;6973	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000181017	
268476837	268476837	2	6905;6916	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181018	
268476838	268476838	2	6905;6916	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000181019	
268482876	268482876	2	6905;6916	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181020	
268482877	268482877	2	6905;6916	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000181021	
268484568	268484568	2	8401;8501	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000181022	
268484569	268484569	2	8401;8501	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181023	
268484560	268484560	2	8402;8502	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000181024	
268484561	268484561	2	8402;8502	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181025	
268484554	268484554	2	8403;8503	0	25	0	0.5	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181026	
268484555	268484555	2	8403;8503	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181027	
268484556	268484556	2	8404;8504	0	134	0	0.3	0	135	0	0.3	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181028	
268484557	268484557	2	8404;8504	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181029	
268484548	268484548	2	8505;8506	0	134	0	0.3	0	135	0	0.3	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181030	
268484549	268484549	2	8505;8506	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181031	
268482452	268482452	2	4902	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000181032	
268482453	268482453	2	4902	0	125	0	0.35	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000181033	
268447779	268447779	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447780	268447780	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447781	268447781	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447782	268447782	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447311	268447311	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447312	268447312	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447313	268447313	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447314	268447314	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447783	268447783	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447784	268447784	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447785	268447785	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447786	268447786	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447315	268447315	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447316	268447316	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447317	268447317	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447318	268447318	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447787	268447787	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447788	268447788	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447789	268447789	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447790	268447790	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447319	268447319	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447320	268447320	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447321	268447321	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268447322	268447322	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000011082}
268442926	268442926	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054591}
268444685	268444685	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054591}
268451828	268451828	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054591}
268463034	268463034	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054591}
268466858	268466858	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054591}
268442930	268442930	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054461}
268444696	268444696	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054461}
268451831	268451831	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054461}
268463039	268463039	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054461}
268466859	268466859	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054461}
268442934	268442934	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054458}
268444707	268444707	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054458}
268451834	268451834	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054458}
268463056	268463056	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054458}
268466860	268466860	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054458}
268466155	268466155	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000101855}
268466156	268466156	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000101855}
268466157	268466157	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000101855}
268466158	268466158	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000101855}
268466861	268466861	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000101855}
268442938	268442938	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054458}
268444718	268444718	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054458}
268451837	268451837	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054458}
268463067	268463067	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054458}
268466862	268466862	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054458}
268466159	268466159	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000101855}
268466160	268466160	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000101855}
268466161	268466161	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000101855}
268466162	268466162	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000101855}
268466863	268466863	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000101855}
268442942	268442942	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054591}
268444729	268444729	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054591}
268451841	268451841	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054591}
268463072	268463072	5	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000112255	{1000054591}
