ROWID	_NeedSetNum1|INTEGER	_State1|INTEGER	_State1Value|TEXT	_NeedSetNum2|INTEGER	_State2|INTEGER	_State2Value|TEXT	_NeedSetNum3|INTEGER	_State3|INTEGER	_State3Value|TEXT	_NeedSetNum4|INTEGER	_State4|INTEGER	_State4Value|TEXT	_NeedSetNum5|INTEGER	_State5|INTEGER	_State5Value|TEXT	_NeedSetNum6|INTEGER	_State6|INTEGER	_State6Value|TEXT	_NeedSetNum7|INTEGER	_State7|INTEGER	_State7Value|TEXT	_NeedSetNum8|INTEGER	_State8|INTEGER	_State8Value|TEXT	_NeedSetNum9|INTEGER	_State9|INTEGER	_State9Value|TEXT	_NeedSetNum10|INTEGER	_State10|INTEGER	_State10Value|TEXT	_NeedSetNum11|INTEGER	_State11|INTEGER	_State11Value|TEXT	_NeedSetNum12|INTEGER	_State12|INTEGER	_State12Value|TEXT	_NeedSkinSetNum|INTEGER	_SoundChangeWord|TEXT	_SkillID|INTEGER	_SkillLevel|INTEGER	_NeedCSSetNum|INTEGER	_TransformPartsNum|INTEGER	_TransformItemID|INTEGER
10202	2	12	3370.547565	3	11	4494.06342	3	15	5617.579275	4	107	11141.53222875	4	25	20890.3729289063	5	4	1170.329015625	5	5	1170.329015625	5	6	1170.329015625	5	7	1170.329015625	5	105	1052	0	0		0	0		0		0	0	0	0	0
10203	2	25	12149.15625	3	13	6860.7	3	3	457.38	4	4	952.875	4	5	952.875	5	105	1402	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
10300	2	4	952.875	2	5	952.875	2	6	952.875	2	7	952.875	3	0	762.3	3	2	571.725	4	4	1588.125	4	5	1588.125	4	6	1588.125	4	7	1588.125	5	25	16198.875	7	12	2858.625	0		0	0	0	0	0
10301	2	4	1270.5	2	5	1270.5	3	0	609.84	3	1	609.84	4	4	1905.75	4	5	1905.75	5	25	16198.875	7	12	2858.625	0	0		0	0		0	0		0	0		0		0	0	0	0	0
10302	2	4	952.875	2	5	952.875	2	6	952.875	2	7	952.875	3	0	762.3	3	2	571.725	4	4	1588.125	4	5	1588.125	4	6	1588.125	4	7	1588.125	5	25	16198.875	7	12	2858.625	0		0	0	0	0	0
10303	2	4	952.875	2	5	952.875	2	6	952.875	2	7	952.875	3	0	762.3	3	2	571.725	4	4	1588.125	4	5	1588.125	4	6	1588.125	4	7	1588.125	5	25	16198.875	7	12	2858.625	0		0	0	0	0	0
10304	2	4	952.875	2	5	952.875	2	6	952.875	2	7	952.875	3	1	762.3	3	2	571.725	4	4	1588.125	4	5	1588.125	4	6	1588.125	4	7	1588.125	5	25	16198.875	7	12	2858.625	0		0	0	0	0	0
10305	2	6	1270.5	2	7	1270.5	3	2	762.3	4	6	1905.75	4	7	1905.75	5	25	16198.875	7	12	2858.625	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
10306	2	4	952.875	2	5	952.875	2	6	952.875	2	7	952.875	3	0	762.3	3	2	571.725	4	4	1588.125	4	5	1588.125	4	6	1588.125	4	7	1588.125	5	25	16198.875	7	12	2858.625	0		0	0	0	0	0
10307	2	4	952.875	2	5	952.875	2	6	952.875	2	7	952.875	3	1	762.3	3	2	571.725	4	4	1588.125	4	5	1588.125	4	6	1588.125	4	7	1588.125	5	25	16198.875	7	12	2858.625	0		0	0	0	0	0
10308	2	4	952.875	2	5	952.875	2	6	952.875	2	7	952.875	3	0	762.3	3	2	571.725	4	4	1588.125	4	5	1588.125	4	6	1588.125	4	7	1588.125	5	25	16198.875	7	12	2858.625	0		0	0	0	0	0
864027510	2	29	470	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027511	2	29	470	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027512	2	29	470	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027513	2	29	470	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027514	2	29	470	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027515	2	29	470	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027516	2	29	470	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027517	2	29	470	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027518	2	29	470	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027519	2	29	410	3	4	650	3	5	650	3	6	650	3	7	650	4	3	800	5	29	470	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027520	2	29	250	3	4	650	3	5	650	3	6	650	3	7	650	4	29	310	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027521	2	103	15100	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027522	2	103	15100	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027523	2	103	15100	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027524	2	103	15100	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027525	2	103	15100	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027526	2	103	15100	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027527	2	103	15100	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027528	2	103	15100	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027529	2	103	15100	2	4	350	2	5	350	2	6	350	2	7	350	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027530	2	105	2000	2	106	2000	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027531	2	105	2000	2	106	2000	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027532	2	105	2000	2	106	2000	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027533	2	105	2000	2	106	2000	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027534	2	105	2000	2	106	2000	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027535	2	105	2000	2	106	2000	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027536	2	105	2000	2	106	2000	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027537	2	105	2000	2	106	2000	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027538	2	105	2000	2	106	2000	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027539	2	29	500	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027540	2	29	500	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027541	2	29	500	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027542	2	29	500	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027543	2	29	500	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027544	2	29	500	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027545	2	29	500	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027546	2	29	500	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027547	2	29	500	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027548	2	29	460	3	4	1460	3	5	1460	3	6	1460	3	7	1460	4	3	840	5	29	500	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027549	2	103	15860	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027550	2	103	15860	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027551	2	103	15860	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027552	2	103	15860	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027553	2	103	15860	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027554	2	103	15860	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027555	2	103	15860	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027556	2	103	15860	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027557	2	103	15860	2	4	700	2	5	700	2	6	700	2	7	700	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027558	2	29	485	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027559	2	29	485	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027560	2	29	485	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027561	2	29	485	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027562	2	29	485	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027563	2	29	485	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027564	2	29	485	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027565	2	29	485	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027566	2	29	485	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027567	2	29	427	3	4	980	3	5	980	3	6	980	3	7	980	4	3	820	5	29	489	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027568	2	29	260	3	4	702	3	5	702	3	6	702	3	7	702	4	29	323	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027569	2	103	15750	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027570	2	103	15750	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027571	2	103	15750	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027572	2	103	15750	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027573	2	103	15750	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027574	2	103	15750	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027575	2	103	15750	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027576	2	103	15750	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027577	2	103	15750	2	4	630	2	5	630	2	6	630	2	7	630	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027578	2	29	515	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027580	2	29	515	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027583	2	29	515	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027581	2	29	515	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027585	2	29	515	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027584	2	29	515	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027579	2	29	515	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027582	2	29	515	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027586	2	29	515	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027596	2	29	477	3	4	1790	3	5	1790	3	6	1790	3	7	1790	4	3	860	5	29	520	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027587	2	103	16510	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027589	2	103	16510	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027592	2	103	16510	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027590	2	103	16510	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027594	2	103	16510	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027593	2	103	16510	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027588	2	103	16510	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027591	2	103	16510	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027595	2	103	16510	2	4	980	2	5	980	2	6	980	2	7	980	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027597	2	29	333	3	29	667	4	29	1000	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027598	2	108	1001	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027599	2	29	900	2	32	30000	2	33	30000	2	25	250000	2	75	0.08	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027600	2	29	900	2	32	30000	2	33	30000	2	25	250000	2	75	0.08	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027602	2	55	0.08	2	57	0.08	4	55	0.1	4	57	0.1	5	55	0.15	5	57	0.15	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027603	3	88	0.05	5	88	0.13	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027604	2	25	30000	2	75	0.02	4	25	50000	4	75	0.03	5	25	100000	5	75	0.05	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027605	2	87	0.05	4	87	0.06	5	87	0.09	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027606	3	75	0.1	3	8	30000	3	9	30000	3	29	900	3	32	30000	3	33	30000	3	25	300000	3	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027607	3	75	0.1	3	8	30000	3	9	30000	3	29	900	3	32	30000	3	33	30000	3	25	300000	3	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027608	2	32	100000	2	33	100000	2	88	0.1	4	32	1300000	4	33	1300000	4	29	1000	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027609	2	32	100000	2	33	100000	3	56	0.05	3	54	0.05	3	57	0.05	3	55	0.05	4	32	200000	4	33	200000	0	0		4	29	2000	0	0		0	0		0		0	0	0	0	0
864027610	2	75	0.1	2	88	0.1	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027611	3	88	0.1	4	88	0.1	5	88	0.1	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027612	2	88	0.5	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027613	2	75	0.1	2	8	45000	2	9	45000	2	29	900	2	32	60000	2	33	60000	2	25	500000	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027614	2	89	0.5	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864027615	2	88	0.1	3	88	0.1	3	32	500000	3	33	500000	4	32	1000000	4	33	1000000	4	88	0.1	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12587008	2	4	4.5750234375	2	5	4.5750234375	2	6	4.5750234375	2	7	4.5750234375	2	10	4.3920225	2	12	2.47051265625	2	14	4.11752109375	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12591104	2	4	6.8067421875	2	5	6.8067421875	2	6	6.8067421875	2	7	6.8067421875	2	10	6.5344725	2	12	3.67564078125	2	14	6.12606796875	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12595200	2	4	10.6006640625	2	5	10.6006640625	2	6	10.6006640625	2	7	10.6006640625	2	10	10.1766375	2	12	5.72435859375	2	14	9.54059765625	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12599296	2	4	15.0641015625	2	5	15.0641015625	2	6	15.0641015625	2	7	15.0641015625	2	10	14.4615375	2	12	8.13461484375	2	14	13.55769140625	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12603392	2	4	21.48029296875	2	5	21.48029296875	2	6	21.48029296875	2	7	21.48029296875	2	10	20.62108125	2	12	11.599358203125	2	14	19.332263671875	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12607488	2	4	30.128203125	2	5	30.128203125	2	6	30.128203125	2	7	30.128203125	2	10	28.923075	2	12	16.2692296875	2	14	27.1153828125	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12611584	2	4	4.92	2	5	4.92	2	6	4.92	2	7	4.92	2	12	8.856	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12615680	2	4	7.32	2	5	7.32	2	6	7.32	2	7	7.32	2	12	13.176	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12619776	2	4	11.4	2	5	11.4	2	6	11.4	2	7	11.4	2	12	20.52	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12623872	2	4	16.2	2	5	16.2	2	6	16.2	2	7	16.2	2	12	29.16	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12627968	2	4	23.1	2	5	23.1	2	6	23.1	2	7	23.1	2	12	41.58	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12632064	2	4	32.4	2	5	32.4	2	6	32.4	2	7	32.4	2	12	58.32	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12636160	2	4	5.418995625	2	5	5.418995625	2	6	5.418995625	2	7	5.418995625	2	8	0.52022358	2	9	0.69363144	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12640256	2	4	8.062408125	2	5	8.062408125	2	6	8.062408125	2	7	8.062408125	2	8	0.77399118	2	9	1.03198824	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12644352	2	4	12.556209375	2	5	12.556209375	2	6	12.556209375	2	7	12.556209375	2	8	1.2053961	2	9	1.6071948	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12648448	2	4	17.843034375	2	5	17.843034375	2	6	17.843034375	2	7	17.843034375	2	8	1.7129313	2	9	2.2839084	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12652544	2	4	25.4428453125	2	5	25.4428453125	2	6	25.4428453125	2	7	25.4428453125	2	8	2.44251315	2	9	3.2566842	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12656640	2	4	35.68606875	2	5	35.68606875	2	6	35.68606875	2	7	35.68606875	2	8	3.4258626	2	9	4.5678168	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12660736	2	4	5.210510625	2	5	5.210510625	2	6	5.210510625	2	7	5.210510625	2	12	9.378919125	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12664832	2	4	7.752223125	2	5	7.752223125	2	6	7.752223125	2	7	7.752223125	2	12	13.954001625	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12668928	2	4	12.073134375	2	5	12.073134375	2	6	12.073134375	2	7	12.073134375	2	12	21.731641875	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12673024	2	4	17.156559375	2	5	17.156559375	2	6	17.156559375	2	7	17.156559375	2	12	30.881806875	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12677120	2	4	24.4639828125	2	5	24.4639828125	2	6	24.4639828125	2	7	24.4639828125	2	12	44.0351690625	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12681216	2	4	34.31311875	2	5	34.31311875	2	6	34.31311875	2	7	34.31311875	2	12	61.76361375	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12685312	2	4	5.210510625	2	5	5.210510625	2	6	5.210510625	2	7	5.210510625	2	12	9.378919125	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12689408	2	4	7.752223125	2	5	7.752223125	2	6	7.752223125	2	7	7.752223125	2	12	13.954001625	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12693504	2	4	12.073134375	2	5	12.073134375	2	6	12.073134375	2	7	12.073134375	2	12	21.731641875	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12697600	2	4	17.156559375	2	5	17.156559375	2	6	17.156559375	2	7	17.156559375	2	12	30.881806875	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12701696	2	4	24.4639828125	2	5	24.4639828125	2	6	24.4639828125	2	7	24.4639828125	2	12	44.0351690625	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12705792	2	4	34.31311875	2	5	34.31311875	2	6	34.31311875	2	7	34.31311875	2	12	61.76361375	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026626	2	4	5.210510625	2	5	5.210510625	2	6	5.210510625	2	7	5.210510625	2	12	9.378919125	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026627	2	4	7.752223125	2	5	7.752223125	2	6	7.752223125	2	7	7.752223125	2	12	13.954001625	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026628	2	4	12.073134375	2	5	12.073134375	2	6	12.073134375	2	7	12.073134375	2	12	21.731641875	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026629	2	4	17.156559375	2	5	17.156559375	2	6	17.156559375	2	7	17.156559375	2	12	30.881806875	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026630	2	4	24.4639828125	2	5	24.4639828125	2	6	24.4639828125	2	7	24.4639828125	2	12	44.0351690625	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026631	2	4	34.31311875	2	5	34.31311875	2	6	34.31311875	2	7	34.31311875	2	12	61.76361375	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026825	2	4	5.210510625	2	5	5.210510625	2	6	5.210510625	2	7	5.210510625	2	12	9.378919125	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026826	2	4	7.752223125	2	5	7.752223125	2	6	7.752223125	2	7	7.752223125	2	12	13.954001625	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026827	2	4	12.073134375	2	5	12.073134375	2	6	12.073134375	2	7	12.073134375	2	12	21.731641875	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026828	2	4	17.156559375	2	5	17.156559375	2	6	17.156559375	2	7	17.156559375	2	12	30.881806875	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026829	2	4	24.4639828125	2	5	24.4639828125	2	6	24.4639828125	2	7	24.4639828125	2	12	44.0351690625	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
864026830	2	4	34.31311875	2	5	34.31311875	2	6	34.31311875	2	7	34.31311875	2	12	61.76361375	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12709888	2	4	11.15859375	2	5	11.15859375	2	6	11.15859375	2	7	11.15859375	2	10	10.71225	2	12	6.025640625	2	14	10.042734375	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
12713984	2	4	15.62203125	2	5	15.62203125	2	6	15.62203125	2	7	15.62203125	2	10	14.99715	2	12	8.435896875	2	14	14.059828125	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
