ROWID	_ON|BOOLEAN	_Start_Date|TEXT	_End_Date|TEXT	_Date_Count|INTEGER	_IconHide|BOOLEAN	_MailID|INTEGER	_CashMailID|INTEGER	_Number|INTEGER	_EventType|INTEGER	_Emphasis|BOOLEAN	_RewardRepeat|BOOLEAN
547	false	20141203	20141216	2	false	2861	0	21	0	false	false
548	false	20141203	20141216	3	false	2861	0	21	0	false	false
549	false	20141203	20141216	4	false	2861	0	21	0	false	false
550	false	20141203	20141216	5	false	2861	0	21	0	false	false
551	false	20141203	20141216	6	false	2861	0	21	0	false	false
552	false	20141203	20141216	7	false	2861	0	21	0	false	false
553	false	20141203	20141216	8	false	2861	0	21	0	false	false
554	false	20141203	20141216	9	false	2861	0	21	0	false	false
555	false	20141203	20141216	10	false	2861	0	21	0	false	false
556	false	20141203	20141216	11	false	2861	0	21	0	false	false
557	false	20141203	20141216	12	false	2861	0	21	0	false	false
558	false	20141203	20141216	13	false	2861	0	21	0	false	false
559	false	20141203	20141216	14	false	2861	0	21	0	false	false
560	false	20150107	20150120	1	false	2938	0	22	0	false	false
561	false	20150107	20150120	2	false	2936	0	22	0	false	false
562	false	20150107	20150120	3	false	2937	0	22	0	false	false
563	false	20150107	20150120	4	false	2935	0	22	0	false	false
564	false	20150107	20150120	5	false	2936	0	22	0	false	false
565	false	20150107	20150120	6	false	2937	0	22	0	false	false
566	false	20150107	20150120	7	false	2935	0	22	0	false	false
567	false	20150107	20150120	8	false	2936	0	22	0	false	false
568	false	20150107	20150120	9	false	2937	0	22	0	false	false
569	false	20150107	20150120	10	false	2935	0	22	0	false	false
570	false	20150107	20150120	11	false	2936	0	22	0	false	false
571	false	20150107	20150120	12	false	2937	0	22	0	false	false
572	false	20150107	20150120	13	false	2935	0	22	0	false	false
573	false	20150107	20150120	14	false	2939	0	22	0	false	false
574	false	20150211	20150224	1	false	2940	0	23	0	false	false
575	false	20150211	20150224	2	false	2940	0	23	0	false	false
576	false	20150211	20150224	3	false	2940	0	23	0	false	false
577	false	20150211	20150224	4	false	2940	0	23	0	false	false
578	false	20150211	20150224	5	false	2940	0	23	0	false	false
579	false	20150211	20150224	6	false	2940	0	23	0	false	false
580	false	20150211	20150224	7	false	0	2942	23	0	false	false
581	false	20150211	20150224	8	false	2940	0	23	0	false	false
582	false	20150211	20150224	9	false	2940	0	23	0	false	false
583	false	20150211	20150224	10	false	2940	0	23	0	false	false
584	false	20150211	20150224	11	false	2940	0	23	0	false	false
585	false	20150211	20150224	12	false	2940	0	23	0	false	false
586	false	20150211	20150224	13	false	2940	0	23	0	false	false
587	false	20150211	20150224	14	false	0	2942	23	0	false	false
588	false	20150325	20150421	1	false	2998	0	24	0	false	false
589	false	20150325	20150421	2	false	2998	0	24	0	false	false
590	false	20150325	20150421	3	false	2998	0	24	0	false	false
591	false	20150325	20150421	4	false	2999	0	24	0	false	false
592	false	20150325	20150421	5	false	2999	0	24	0	false	false
593	false	20150325	20150421	6	false	2998	0	24	0	false	false
594	false	20150325	20150421	7	false	2998	2996	24	0	false	false
595	false	20150325	20150421	8	false	2998	0	24	0	false	false
596	false	20150325	20150421	9	false	2998	0	24	0	false	false
597	false	20150325	20150421	10	false	2998	0	24	0	false	false
598	false	20150325	20150421	11	false	2999	0	24	0	false	false
599	false	20150325	20150421	12	false	2999	0	24	0	false	false
600	false	20150325	20150421	13	false	2998	0	24	0	false	false
601	false	20150325	20150421	14	false	2998	0	24	0	false	false
602	false	20150325	20150421	15	false	2998	2996	24	0	false	false
603	false	20150325	20150421	16	false	2998	0	24	0	false	false
604	false	20150325	20150421	17	false	2998	0	24	0	false	false
605	false	20150325	20150421	18	false	2999	0	24	0	false	false
606	false	20150325	20150421	19	false	2999	0	24	0	false	false
607	false	20150325	20150421	20	false	2998	0	24	0	false	false
608	false	20150325	20150421	21	false	3001	3003	24	0	false	false
609	false	20150325	20150421	22	false	3001	3000	24	0	false	false
610	false	20150325	20150421	23	false	3001	3000	24	0	false	false
611	false	20150325	20150421	24	false	3001	3000	24	0	false	false
612	false	20150325	20150421	25	false	3002	3000	24	0	false	false
613	false	20150325	20150421	26	false	3002	3000	24	0	false	false
614	false	20150325	20150421	27	false	3001	3000	24	0	false	false
615	false	20150325	20150421	28	false	3001	2997	24	0	false	false
616	false	20150422	20150520	1	false	3040	3038	25	0	false	false
617	false	20150422	20150520	2	false	3040	3038	25	0	false	false
618	false	20150422	20150520	3	false	3040	3038	25	0	false	false
619	false	20150422	20150520	4	false	3039	3038	25	0	false	false
620	false	20150422	20150520	5	false	3039	3038	25	0	false	false
621	false	20150422	20150520	6	false	3040	3038	25	0	false	false
622	false	20150422	20150520	7	false	3040	3038	25	0	false	false
623	false	20150422	20150520	8	false	3040	3038	25	0	false	false
624	false	20150422	20150520	9	false	3040	3038	25	0	false	false
625	false	20150422	20150520	10	false	3040	3038	25	0	false	false
626	false	20150422	20150520	11	false	3039	3038	25	0	false	false
627	false	20150422	20150520	12	false	3039	3038	25	0	false	false
628	false	20150422	20150520	13	false	3040	3038	25	0	false	false
629	false	20150422	20150520	14	false	3040	3038	25	0	false	false
630	false	20150422	20150520	15	false	3040	3038	25	0	false	false
631	false	20150422	20150520	16	false	3040	3038	25	0	false	false
632	false	20150422	20150520	17	false	3040	3038	25	0	false	false
633	false	20150422	20150520	18	false	3039	3038	25	0	false	false
634	false	20150422	20150520	19	false	3039	3038	25	0	false	false
635	false	20150422	20150520	20	false	3040	3038	25	0	false	false
636	false	20150422	20150520	21	false	3040	3038	25	0	false	false
637	false	20150422	20150520	22	false	3040	3038	25	0	false	false
638	false	20150422	20150520	23	false	3040	3038	25	0	false	false
639	false	20150422	20150520	24	false	3040	3038	25	0	false	false
640	false	20150422	20150520	25	false	3039	3038	25	0	false	false
641	false	20150422	20150520	26	false	3039	3038	25	0	false	false
642	false	20150422	20150520	27	false	3040	3038	25	0	false	false
643	false	20150422	20150520	28	false	3040	3038	25	0	false	false
646	false	20150520	20150629	1	false	3001	0	26	0	false	false
647	false	20150520	20150629	2	false	3001	0	26	0	false	false
648	false	20150520	20150629	3	false	3001	0	26	0	false	false
649	false	20150520	20150629	4	false	3002	0	26	0	false	false
650	false	20150520	20150629	5	false	3002	0	26	0	false	false
651	false	20150520	20150629	6	false	3001	0	26	0	false	false
652	false	20150520	20150629	7	false	3001	0	26	0	false	false
653	false	20150520	20150629	8	false	3001	0	26	0	false	false
654	false	20150520	20150629	9	false	3001	0	26	0	false	false
655	false	20150520	20150629	10	false	3001	0	26	0	false	false
656	false	20150520	20150629	11	false	3002	0	26	0	false	false
657	false	20150520	20150629	12	false	3002	0	26	0	false	false
658	false	20150520	20150629	13	false	3001	0	26	0	false	false
659	false	20150520	20150629	14	false	3001	0	26	0	false	false
660	false	20150520	20150629	15	false	3001	0	26	0	false	false
661	false	20150520	20150629	16	false	3001	0	26	0	false	false
662	false	20150520	20150629	17	false	3001	0	26	0	false	false
663	false	20150520	20150629	18	false	3002	0	26	0	false	false
664	false	20150520	20150629	19	false	3002	0	26	0	false	false
665	false	20150520	20150629	20	false	3001	0	26	0	false	false
666	false	20150520	20150629	21	false	3001	0	26	0	false	false
667	false	20150520	20150629	22	false	3001	0	26	0	false	false
668	false	20150520	20150629	23	false	3001	0	26	0	false	false
669	false	20150520	20150629	24	false	3001	0	26	0	false	false
670	false	20150520	20150629	25	false	3002	0	26	0	false	false
671	false	20150520	20150629	26	false	3002	0	26	0	false	false
672	false	20150520	20150629	27	false	3001	0	26	0	false	false
673	false	20150520	20150629	28	false	3001	0	26	0	false	false
674	false	20150520	20150629	29	false	3001	0	26	0	false	false
675	false	20150520	20150629	30	false	3001	0	26	0	false	false
676	false	20150520	20150629	31	false	3001	0	26	0	false	false
677	false	20150520	20150629	32	false	3002	0	26	0	false	false
678	false	20150520	20150629	33	false	3002	0	26	0	false	false
679	false	20150520	20150629	34	false	3001	0	26	0	false	false
680	false	20150520	20150629	35	false	3001	0	26	0	false	false
681	false	20150520	20150629	36	false	3001	0	26	0	false	false
682	false	20150520	20150629	37	false	3001	0	26	0	false	false
683	false	20150520	20150629	38	false	3001	0	26	0	false	false
684	false	20150520	20150629	39	false	3002	0	26	0	false	false
685	false	20150520	20150629	40	false	3002	0	26	0	false	false
686	false	20150520	20150629	41	false	3001	0	26	0	false	false
699	false	20150819	20150915	1	false	3122	0	27	0	false	false
700	false	20150819	20150915	2	false	3122	0	27	0	false	false
701	false	20150819	20150915	3	false	3122	0	27	0	false	false
702	false	20150819	20150915	4	false	3122	0	27	0	false	false
703	false	20150819	20150915	5	false	3122	0	27	0	false	false
704	false	20150819	20150915	6	false	3122	0	27	0	false	false
705	false	20150819	20150915	7	false	3122	0	27	0	false	false
706	false	20150819	20150915	8	false	3122	0	27	0	false	false
707	false	20150819	20150915	9	false	3122	0	27	0	false	false
708	false	20150819	20150915	10	false	3122	0	27	0	false	false
709	false	20150819	20150915	11	false	3122	0	27	0	false	false
710	false	20150819	20150915	12	false	3122	0	27	0	false	false
711	false	20150819	20150915	13	false	3122	0	27	0	false	false
712	false	20150819	20150915	14	false	3122	0	27	0	false	false
713	false	20150819	20150915	15	false	3122	0	27	0	false	false
714	false	20150819	20150915	16	false	3122	0	27	0	false	false
715	false	20150819	20150915	17	false	3122	0	27	0	false	false
716	false	20150819	20150915	18	false	3122	0	27	0	false	false
717	false	20150819	20150915	19	false	3122	0	27	0	false	false
718	false	20150819	20150915	20	false	3122	0	27	0	false	false
719	false	20150819	20150915	21	false	3122	0	27	0	false	false
720	false	20150819	20150915	22	false	3122	0	27	0	false	false
721	false	20150819	20150915	23	false	3122	0	27	0	false	false
722	false	20150819	20150915	24	false	3122	0	27	0	false	false
723	false	20150819	20150915	25	false	3122	0	27	0	false	false
724	false	20150819	20150915	26	false	3122	0	27	0	false	false
725	false	20150819	20150915	27	false	3122	0	27	0	false	false
726	false	20150819	20150915	28	false	3122	0	27	0	false	false
772	false	20150916	20151013	1	false	3169	0	28	0	false	false
773	false	20150916	20151013	2	false	3169	0	28	0	false	false
774	false	20150916	20151013	3	false	3169	0	28	0	false	false
775	false	20150916	20151013	4	false	3169	0	28	0	false	false
776	false	20150916	20151013	5	false	3169	0	28	0	false	false
777	false	20150916	20151013	6	false	3169	0	28	0	false	false
778	false	20150916	20151013	7	false	3169	0	28	0	false	false
779	false	20150916	20151013	8	false	3169	0	28	0	false	false
780	false	20150916	20151013	9	false	3169	0	28	0	false	false
781	false	20150916	20151013	10	false	3169	0	28	0	false	false
782	false	20150916	20151013	11	false	3169	0	28	0	false	false
783	false	20150916	20151013	12	false	3169	0	28	0	false	false
784	false	20150916	20151013	13	false	3169	0	28	0	false	false
785	false	20150916	20151013	14	false	3169	0	28	0	false	false
786	false	20150916	20151013	15	false	3169	0	28	0	false	false
787	false	20150916	20151013	16	false	3169	0	28	0	false	false
788	false	20150916	20151013	17	false	3169	0	28	0	false	false
789	false	20150916	20151013	18	false	3169	0	28	0	false	false
790	false	20150916	20151013	19	false	3169	0	28	0	false	false
791	false	20150916	20151013	20	false	3169	0	28	0	false	false
792	false	20150916	20151013	21	false	3169	0	28	0	false	false
793	false	20150916	20151013	22	false	3169	0	28	0	false	false
794	false	20150916	20151013	23	false	3169	0	28	0	false	false
795	false	20150916	20151013	24	false	3169	0	28	0	false	false
796	false	20150916	20151013	25	false	3169	0	28	0	false	false
797	false	20150916	20151013	26	false	3169	0	28	0	false	false
798	false	20150916	20151013	27	false	3169	0	28	0	false	false
799	false	20150916	20151013	28	false	3169	0	28	0	false	false
834	false	20151111	20151209	1	false	0	3215	29	2	false	false
835	false	20151111	20151209	2	false	0	3216	29	2	false	false
836	false	20151111	20151209	3	false	0	3222	29	2	false	false
837	false	20151111	20151209	4	false	3223	0	29	2	false	false
838	false	20151111	20151209	5	false	3224	0	29	2	false	false
839	false	20151111	20151209	6	false	0	3225	29	2	false	false
840	false	20151111	20151209	7	false	0	3226	29	2	false	false
841	false	20151111	20151209	8	false	0	3227	29	2	false	false
842	false	20151111	20151209	9	false	0	3228	29	2	false	false
843	false	20151111	20151209	10	false	0	3229	29	2	false	false
844	false	20151111	20151209	11	false	3223	0	29	2	false	false
845	false	20151111	20151209	12	false	3230	0	29	2	false	false
846	false	20151111	20151209	13	false	0	3231	29	2	false	false
847	false	20151111	20151209	14	false	0	3226	29	2	false	false
848	false	20151111	20151209	15	false	3232	0	29	2	false	false
849	false	20151111	20151209	16	false	0	3233	29	2	false	false
850	false	20151111	20151209	17	false	0	3036	29	2	false	false
851	false	20151111	20151209	18	false	3234	0	29	2	true	false
852	false	20151111	20151209	19	false	3235	0	29	2	false	false
853	false	20151111	20151209	20	false	0	3037	29	2	false	false
854	false	20151111	20151209	21	false	0	3236	29	2	false	false
855	false	20151111	20151209	22	false	0	3237	29	2	false	false
856	false	20151111	20151209	23	false	0	3238	29	2	false	false
857	false	20151111	20151209	24	false	0	3294	29	2	false	false
858	false	20151111	20151209	25	false	3240	0	29	2	true	false
859	false	20151111	20151209	26	false	3241	0	29	2	false	false
879	false	20151209	20160105	1	false	0	3319	30	2	false	false
880	false	20151209	20160105	2	false	0	3216	30	2	false	false
881	false	20151209	20160105	3	false	0	3320	30	2	false	false
882	false	20151209	20160105	4	false	3327	0	30	2	false	false
883	false	20151209	20160105	5	false	3224	0	30	2	false	false
884	false	20151209	20160105	6	false	0	3225	30	2	false	false
885	false	20151209	20160105	7	false	3321	0	30	2	false	false
886	false	20151209	20160105	8	false	3322	0	30	2	false	false
887	false	20151209	20160105	9	false	0	3228	30	2	false	false
888	false	20151209	20160105	10	false	3323	0	30	2	false	false
889	false	20151209	20160105	11	false	3327	0	30	2	false	false
890	false	20151209	20160105	12	false	3230	0	30	2	false	false
891	false	20151209	20160105	13	false	0	3231	30	2	false	false
892	false	20151209	20160105	14	false	3324	0	30	2	false	false
893	false	20151209	20160105	15	false	3325	0	30	2	false	false
894	false	20151209	20160105	16	false	0	3233	30	2	false	false
895	false	20151209	20160105	17	false	3326	0	30	2	false	false
896	false	20151209	20160105	18	false	3328	0	30	2	true	false
897	false	20151209	20160105	19	false	3235	0	30	2	false	false
898	false	20151209	20160105	20	false	0	3037	30	2	false	false
899	false	20151209	20160105	21	false	3329	0	30	2	true	false
900	false	20151209	20160105	22	false	0	3237	30	2	false	false
901	false	20151209	20160105	23	false	0	3238	30	2	false	false
902	false	20151209	20160105	24	false	3329	0	30	2	true	false
903	false	20151209	20160105	25	false	3330	0	30	2	true	false
904	false	20151209	20160105	26	false	3241	0	30	2	false	false
905	false	20160106	20160203	1	false	3367	0	31	2	false	false
906	false	20160106	20160203	2	false	3348	0	31	2	false	false
907	false	20160106	20160203	3	false	0	3349	31	2	false	false
908	false	20160106	20160203	4	false	3350	0	31	2	false	false
909	false	20160106	20160203	5	false	0	3351	31	2	false	false
910	false	20160106	20160203	6	false	3352	0	31	2	false	false
911	false	20160106	20160203	7	false	3353	0	31	2	false	false
912	false	20160106	20160203	8	false	0	3354	31	2	false	false
913	false	20160106	20160203	9	false	3355	0	31	2	false	false
914	false	20160106	20160203	10	false	0	3351	31	2	false	false
915	false	20160106	20160203	11	false	3356	0	31	2	false	false
916	false	20160106	20160203	12	false	0	3368	31	2	false	false
917	false	20160106	20160203	13	false	3357	0	31	2	false	false
918	false	20160106	20160203	14	false	3369	0	31	2	false	false
919	false	20160106	20160203	15	false	3358	0	31	2	false	false
920	false	20160106	20160203	16	false	3359	0	31	2	false	false
921	false	20160106	20160203	17	false	3360	0	31	2	false	false
922	false	20160106	20160203	18	false	3361	0	31	2	true	false
923	false	20160106	20160203	19	false	0	3362	31	2	false	false
924	false	20160106	20160203	20	false	3366	0	31	2	false	false
925	false	20160106	20160203	21	false	3370	0	31	2	true	false
926	false	20160106	20160203	22	false	3370	0	31	2	true	false
927	false	20160106	20160203	23	false	3363	0	31	2	true	false
928	false	20160106	20160203	24	false	0	3364	31	2	true	false
929	false	20160106	20160203	25	false	3370	0	31	2	true	false
930	false	20160106	20160203	26	false	0	3365	31	2	true	false
931	false	20160203	20160302	1	false	3367	0	32	2	false	false
932	false	20160203	20160302	2	false	3348	0	32	2	false	false
933	false	20160203	20160302	3	false	0	3396	32	2	false	false
934	false	20160203	20160302	4	false	0	3397	32	2	false	false
935	false	20160203	20160302	5	false	0	3398	32	2	false	false
936	false	20160203	20160302	6	false	3399	0	32	2	false	false
937	false	20160203	20160302	7	false	3407	0	32	2	false	false
938	false	20160203	20160302	8	false	0	3354	32	2	false	false
939	false	20160203	20160302	9	false	3355	0	32	2	false	false
940	false	20160203	20160302	10	false	3360	0	32	2	false	false
941	false	20160203	20160302	11	false	3408	0	32	2	false	false
942	false	20160203	20160302	12	false	3406	0	32	2	false	false
943	false	20160203	20160302	13	false	3401	0	32	2	false	false
944	false	20160203	20160302	14	false	3402	0	32	2	false	false
945	false	20160203	20160302	15	false	3358	0	32	2	false	false
946	false	20160203	20160302	16	false	3359	0	32	2	false	false
947	false	20160203	20160302	17	false	3360	0	32	2	false	false
948	false	20160203	20160302	18	false	3403	0	32	2	true	false
949	false	20160203	20160302	19	false	3404	0	32	2	false	false
950	false	20160203	20160302	20	false	3366	0	32	2	false	false
951	false	20160203	20160302	21	false	3370	0	32	2	true	false
952	false	20160203	20160302	22	false	3370	0	32	2	true	false
953	false	20160203	20160302	23	false	3405	0	32	2	false	false
954	false	20160203	20160302	24	false	3370	0	32	2	false	false
955	false	20160203	20160302	25	false	3403	0	32	2	true	false
956	false	20160203	20160302	26	false	0	3365	32	2	true	false
957	false	20160302	20160406	1	false	3367	0	33	2	false	false
958	false	20160302	20160406	2	false	3411	0	33	2	false	false
959	false	20160302	20160406	3	false	0	3396	33	2	false	false
960	false	20160302	20160406	4	false	0	3397	33	2	false	false
961	false	20160302	20160406	5	false	3414	0	33	2	false	false
962	false	20160302	20160406	6	false	3399	0	33	2	false	false
963	false	20160302	20160406	7	false	3407	0	33	2	false	false
964	false	20160302	20160406	8	false	3400	0	33	2	false	false
965	false	20160302	20160406	9	false	3427	0	33	2	false	false
966	false	20160302	20160406	10	false	3408	0	33	2	false	false
967	false	20160302	20160406	11	false	0	3354	33	2	false	false
968	false	20160302	20160406	12	false	0	3426	33	2	false	false
969	false	20160302	20160406	13	false	3401	0	33	2	false	false
970	false	20160302	20160406	14	false	3402	0	33	2	false	false
971	false	20160302	20160406	15	false	3400	0	33	2	false	false
972	false	20160302	20160406	16	false	3428	0	33	2	false	false
973	false	20160302	20160406	17	false	3415	0	33	2	false	false
974	false	20160302	20160406	18	false	3370	0	33	2	true	false
975	false	20160302	20160406	19	false	3404	0	33	2	false	false
976	false	20160302	20160406	20	false	3413	0	33	2	false	false
977	false	20160302	20160406	21	false	3370	0	33	2	true	false
978	false	20160302	20160406	22	false	3400	0	33	2	false	false
979	false	20160302	20160406	23	false	3412	0	33	2	true	false
980	false	20160302	20160406	24	false	3403	0	33	2	true	false
981	false	20160302	20160406	25	false	3417	0	33	2	true	false
982	false	20160302	20160406	26	false	0	3365	33	2	true	false
983	false	20160406	20160511	1	false	3367	0	34	2	false	false
984	false	20160406	20160511	2	false	3411	0	34	2	false	false
985	false	20160406	20160511	3	false	0	3396	34	2	false	false
986	false	20160406	20160511	4	false	3370	0	34	2	true	false
987	false	20160406	20160511	5	false	3429	0	34	2	false	false
988	false	20160406	20160511	6	false	3434	0	34	2	false	false
989	false	20160406	20160511	7	false	3407	0	34	2	false	false
990	false	20160406	20160511	8	false	0	3397	34	2	false	false
991	false	20160406	20160511	9	false	3427	0	34	2	false	false
992	false	20160406	20160511	10	false	0	3426	34	2	false	false
993	false	20160406	20160511	11	false	3370	0	34	2	true	false
994	false	20160406	20160511	12	false	3416	0	34	2	false	false
995	false	20160406	20160511	13	false	3435	0	34	2	false	false
996	false	20160406	20160511	14	false	3408	0	34	2	false	false
997	false	20160406	20160511	15	false	0	3354	34	2	false	false
998	false	20160406	20160511	16	false	3428	0	34	2	false	false
999	false	20160406	20160511	17	false	3403	0	34	2	true	false
1000	false	20160406	20160511	18	false	3370	0	34	2	true	false
1001	false	20160406	20160511	19	false	3436	0	34	2	false	false
1002	false	20160406	20160511	20	false	3437	0	34	2	false	false
1003	false	20160406	20160511	21	false	3402	0	34	2	false	false
1004	false	20160406	20160511	22	false	3404	0	34	2	false	false
1005	false	20160406	20160511	23	false	3412	0	34	2	true	false
1006	false	20160406	20160511	24	false	3403	0	34	2	true	false
1007	false	20160406	20160511	25	false	3417	0	34	2	true	false
1008	false	20160406	20160511	26	false	0	3365	34	2	true	false
1014	false	20160511	20160608	1	false	3367	0	36	2	false	false
1015	false	20160511	20160608	2	false	3427	0	36	2	false	false
1016	false	20160511	20160608	3	false	0	3396	36	2	false	false
1017	false	20160511	20160608	4	false	3414	0	36	2	false	false
1018	false	20160511	20160608	5	false	3416	0	36	2	false	false
1019	false	20160511	20160608	6	false	3449	0	36	2	false	false
1020	false	20160511	20160608	7	false	3407	0	36	2	false	false
1021	false	20160511	20160608	8	false	3457	0	36	2	false	false
1022	false	20160511	20160608	9	false	3428	0	36	2	false	false
1023	false	20160511	20160608	10	false	0	3426	36	2	false	false
1024	false	20160511	20160608	11	false	3436	0	36	2	false	false
1025	false	20160511	20160608	12	false	3454	0	36	2	false	false
1026	false	20160511	20160608	13	false	3450	0	36	2	false	false
1027	false	20160511	20160608	14	false	3456	0	36	2	false	false
1028	false	20160511	20160608	15	false	3458	0	36	2	true	false
1029	false	20160511	20160608	16	false	3448	0	36	2	false	false
1030	false	20160511	20160608	17	false	3452	0	36	2	false	false
1031	false	20160511	20160608	18	false	3509	0	36	2	true	false
1032	false	20160511	20160608	19	false	3455	0	36	2	false	false
1033	false	20160511	20160608	20	false	3451	0	36	2	false	false
1034	false	20160511	20160608	21	false	3461	0	36	2	false	false
1035	false	20160511	20160608	22	false	3459	0	36	2	true	false
1036	false	20160511	20160608	23	false	3412	0	36	2	true	false
1037	false	20160511	20160608	24	false	3453	0	36	2	true	false
1038	false	20160511	20160608	25	false	3460	0	36	2	true	false
1039	false	20160511	20160608	26	false	0	3365	36	2	true	false
1040	false	20160608	20160706	1	false	3367	0	37	2	false	false
1041	false	20160608	20160706	2	false	3427	0	37	2	false	false
1042	false	20160608	20160706	3	false	0	3396	37	2	false	false
1043	false	20160608	20160706	4	false	3526	0	37	2	false	false
1044	false	20160608	20160706	5	false	3454	0	37	2	false	false
1045	false	20160608	20160706	6	false	3525	0	37	2	false	false
1046	false	20160608	20160706	7	false	3416	0	37	2	false	false
1047	false	20160608	20160706	8	false	3521	0	37	2	false	false
1048	false	20160608	20160706	9	false	3428	0	37	2	false	false
1049	false	20160608	20160706	10	false	0	3426	37	2	false	false
1050	false	20160608	20160706	11	false	3526	0	37	2	false	false
1051	false	20160608	20160706	12	false	3454	0	37	2	false	false
1052	false	20160608	20160706	13	false	3525	0	37	2	false	false
1053	false	20160608	20160706	14	false	3522	0	37	2	false	false
1054	false	20160608	20160706	15	false	3461	0	37	2	false	false
1055	false	20160608	20160706	16	false	3448	0	37	2	false	false
1056	false	20160608	20160706	17	false	0	3430	37	2	false	false
1057	false	20160608	20160706	18	false	3527	0	37	2	false	false
1058	false	20160608	20160706	19	false	3455	0	37	2	false	false
1059	false	20160608	20160706	20	false	3520	0	37	2	false	false
1060	false	20160608	20160706	21	false	3523	0	37	2	false	false
1061	false	20160608	20160706	22	false	3363	0	37	2	true	false
1062	false	20160608	20160706	23	false	3412	0	37	2	true	false
1063	false	20160608	20160706	24	false	3453	0	37	2	true	false
1064	false	20160608	20160706	25	false	3524	0	37	2	true	false
1065	false	20160608	20160706	26	false	0	3365	37	2	true	false
1066	false	20160706	20160803	1	false	3367	0	38	2	false	false
1067	false	20160706	20160803	2	false	0	3551	38	2	false	false
1068	false	20160706	20160803	3	false	3416	0	38	2	false	false
1069	false	20160706	20160803	4	false	3552	0	38	2	false	false
1070	false	20160706	20160803	5	false	3454	0	38	2	false	false
1071	false	20160706	20160803	6	false	3414	0	38	2	false	false
1072	false	20160706	20160803	7	false	3402	0	38	2	false	false
1073	false	20160706	20160803	8	false	0	3569	38	2	false	false
1074	false	20160706	20160803	9	false	3449	0	38	2	false	false
1075	false	20160706	20160803	10	false	3522	0	38	2	false	false
1076	false	20160706	20160803	11	false	3552	0	38	2	false	false
1077	false	20160706	20160803	12	false	3553	0	38	2	false	false
1078	false	20160706	20160803	13	false	3554	0	38	2	false	false
1079	false	20160706	20160803	14	false	3521	0	38	2	false	false
1080	false	20160706	20160803	15	false	0	3570	38	2	false	false
1081	false	20160706	20160803	16	false	3450	0	38	2	false	false
1082	false	20160706	20160803	17	false	3555	0	38	2	false	false
1083	false	20160706	20160803	18	false	3552	0	38	2	false	false
1084	false	20160706	20160803	19	false	3556	0	38	2	false	false
1085	false	20160706	20160803	20	false	3557	0	38	2	false	false
1086	false	20160706	20160803	21	false	3558	0	38	2	false	false
1087	false	20160706	20160803	22	false	3453	0	38	2	true	false
1088	false	20160706	20160803	23	false	3412	0	38	2	true	false
1089	false	20160706	20160803	24	false	3561	0	38	2	true	false
1090	false	20160706	20160803	25	false	3559	0	38	2	true	false
1091	false	20160706	20160803	26	false	0	3571	38	2	true	false
1092	false	20160803	20160907	1	false	3367	0	39	2	false	false
1093	false	20160803	20160907	2	false	0	3551	39	2	false	false
1094	false	20160803	20160907	3	false	3568	0	39	2	true	false
1095	false	20160803	20160907	4	false	3572	0	39	2	false	false
1096	false	20160803	20160907	5	false	3573	0	39	2	false	false
1097	false	20160803	20160907	6	false	3574	0	39	2	false	false
1098	false	20160803	20160907	7	false	3575	0	39	2	false	false
1099	false	20160803	20160907	8	false	0	3576	39	2	false	false
1100	false	20160803	20160907	9	false	3577	0	39	2	false	false
1101	false	20160803	20160907	10	false	3568	0	39	2	true	false
1102	false	20160803	20160907	11	false	3578	0	39	2	true	false
1103	false	20160803	20160907	12	false	3579	0	39	2	false	false
1104	false	20160803	20160907	13	false	3580	0	39	2	false	false
1105	false	20160803	20160907	14	false	3568	0	39	2	true	false
1106	false	20160803	20160907	15	false	0	3576	39	2	false	false
1107	false	20160803	20160907	16	false	0	3581	39	2	false	false
1108	false	20160803	20160907	17	false	3568	0	39	2	true	false
1109	false	20160803	20160907	18	false	3578	0	39	2	true	false
1110	false	20160803	20160907	19	false	0	3582	39	2	false	false
1111	false	20160803	20160907	20	false	3583	0	39	2	false	false
1112	false	20160803	20160907	21	false	3568	0	39	2	true	false
1113	false	20160803	20160907	22	false	0	3584	39	2	false	false
1114	false	20160803	20160907	23	false	3585	0	39	2	true	false
1115	false	20160803	20160907	24	false	3568	0	39	2	true	false
1116	false	20160803	20160907	25	false	3586	0	39	2	true	false
1117	false	20160803	20160907	26	false	0	3571	39	2	false	false
1118	false	20160908	20161006	1	false	0	3551	40	2	false	false
1119	false	20160908	20161006	2	false	0	3640	40	2	false	false
1120	false	20160908	20161006	3	false	3578	0	40	2	false	false
1121	false	20160908	20161006	4	false	3626	0	40	2	false	false
1122	false	20160908	20161006	5	false	3628	0	40	2	false	false
1123	false	20160908	20161006	6	false	3629	0	40	2	false	false
1124	false	20160908	20161006	7	false	3568	0	40	2	true	false
1125	false	20160908	20161006	8	false	3583	0	40	2	false	false
1126	false	20160908	20161006	9	false	0	3638	40	2	true	false
1127	false	20160908	20161006	10	false	3578	0	40	2	false	false
1128	false	20160908	20161006	11	false	0	3637	40	2	true	false
1129	false	20160908	20161006	12	false	3632	0	40	2	false	false
1130	false	20160908	20161006	13	false	3630	0	40	2	false	false
1131	false	20160908	20161006	14	false	3568	0	40	2	true	false
1132	false	20160908	20161006	15	false	0	3641	40	2	true	false
1133	false	20160908	20161006	16	false	0	3639	40	2	true	false
1134	false	20160908	20161006	17	false	3634	0	40	2	true	false
