ROWID	_VehicleClassID|TEXT	_VehicleActorID|INTEGER	_DefaultBodyParts|INTEGER	_DefaultPartsA|INTEGER	_DefaultPartsB|INTEGER	_VehicleSummonTime|INTEGER	_VehicleDefaultSpeed|INTEGER	_PetLevelTypeID|INTEGER	_PetSKILLID1|INTEGER	_PetSKILLID2|INTEGER	_Range|INTEGER	_Petacteffect|TEXT	_RiderString|TEXT	_FoodID|INTEGER	_PetChatID|INTEGER	_PetDyeType|INTEGER	_RideNum|INTEGER	_HidePartsID|INTEGER	_StealthMode|BOOLEAN	_MoveSlope|BOOLEAN	_CameraOffset|INTEGER	_CameraX|DOUBLE	_CameraY|DOUBLE	_CameraZ|DOUBLE	_CameraZoom|INTEGER	_TargetLength|INTEGER	_CharBoneFollowFairy|BOOLEAN	_DarkRideTrans|TEXT	_HeadNameHeight|DOUBLE	_FellowString|TEXT	_SetItemID|INTEGER	_Grade_SetItem|BOOLEAN	_SetItemTextID|INTEGER
1073883217	39	80185	0	0	0	1000	612	0	0	0	0		Vehicle_Cluld_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073883218	39	80186	0	0	0	1000	612	0	0	0	0		Vehicle_Cluld_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073883219	39	80187	0	0	0	1000	612	0	0	0	0		Vehicle_Cluld_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073881470	56	80184	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	1	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073885017	56	80184	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	1	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073885131	57	80188	0	0	0	1000	612	0	0	0	0		Vehicle_Scooter_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073885138	58	80189	0	0	0	1000	612	0	0	0	0		Vehicle_Sheep_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073885922	59	80190	0	0	0	1000	612	0	0	0	0		Vehicle_Halloween_	0	0	0	1	4	false	true	10001	0.0	79.5	208.0	259	50	false		140.0		0	false	0
1073887267	60	80191	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	7.5	77.5	150.0	186	0	false		-35.0		0	false	0
1073887542	40	80192	0	0	0	1000	432	0	0	0	0		Vehicle_Asiadragon_	0	0	0	2	0	false	false	10000	-18.5	134.5	397.0	257	50	true		-35.0		0	false	0
1073887647	31	80194	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073887648	54	80193	0	0	0	1000	419	0	0	0	0		Vehicle_Halloween_	0	0	0	1	0	false	false	0	0.0	155.5	150.0	199	0	false		-35.0		0	false	0
1073888281	39	80195	0	0	0	1000	612	0	0	0	0		Vehicle_Cluld_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073888329	61	80196	0	0	0	1000	0	0	0	0	0		Vehicle_Event_	0	0	0	1	5	false	false	0	0.0	60.0	150.0	144	0	false		50.0		0	false	0
1073888684	31	80086	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073888745	25	80050	0	0	0	1000	612	0	0	0	0		Vehicle_Alpaca_	0	0	0	1	0	false	false	0	0.0	65.0	150.0	157	0	false		-35.0		0	false	0
1073891027	16	80206	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	7.5	77.5	150.0	186	0	false		-35.0		0	false	0
1073891282	57	80207	0	0	0	1000	612	0	0	0	0		Vehicle_Scooter_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073893026	39	80208	0	0	0	1000	612	0	0	0	0		Vehicle_Cluld_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073893110	45	80209	0	0	0	1000	612	0	0	0	0		Vehicle_Wolf_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073894590	49	80210	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	1	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073893848	62	80211	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	7.5	77.5	150.0	186	0	false		-35.0		0	false	0
1073894690	63	80212	0	0	0	1000	612	0	0	0	0		Vehicle_Sheep_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073894735	64	80213	0	0	0	1000	612	0	0	0	0		Vehicle_Robot_	0	0	0	1	1	false	false	0	0.0	79.5	150.0	210	0	false		-35.0		0	false	0
1073896886	47	80216	0	0	0	1000	612	0	0	0	0		Vehicle_UFO_	0	0	0	2	1	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073897604	65	80217	0	0	0	1000	612	0	0	0	0		Vehicle_Ostrich_	0	0	0	1	0	false	false	0	0.0	86.5	150.0	210	0	true		-35.0		0	false	0
1073898348	55	80218	0	0	0	1000	0	0	0	0	0		Vehicle_Chair_	0	0	0	1	6	false	false	0	0.0	60.0	150.0	144	0	false		10.0		0	false	0
1073898364	66	80219	0	0	0	1000	0	0	0	0	0		Vehicle_	0	0	0	1	5	false	true	0	0.0	60.0	150.0	144	0	false		40.0		0	false	0
1073898636	67	80220	0	0	0	1000	0	0	0	0	0		Vehicle_	0	0	0	1	5	false	true	0	0.0	60.0	150.0	144	0	false		50.0		0	false	0
1073898733	68	80221	0	0	0	1000	612	0	0	0	0		Vehicle_Sheep_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073898739	69	80222	0	0	0	1000	612	0	0	0	0		Vehicle_CrazyDugSwing_	0	0	0	1	4	false	false	10000	-2.5	165.0	220.0	400	352	false		-35.0		0	false	0
1073898740	70	80223	0	0	0	1000	612	0	0	0	0		Vehicle_CrazyDugSwing_	0	0	0	1	4	false	false	10000	-6.5	186.5	220.0	400	400	false		-35.0		0	false	0
1073898741	71	80224	0	0	0	1000	612	0	0	0	0		Vehicle_CrazyDugSwing_	0	0	0	1	4	false	false	10000	1.0	185.0	220.0	400	400	false		-35.0		0	false	0
1073899053	72	80225	0	0	0	1000	612	0	0	0	0		Vehicle_Wolf_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073899121	14	80226	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073909561	14	80265	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073909562	14	80266	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073909563	14	80267	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073909564	14	80268	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073909565	14	80269	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073909566	14	80270	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073899377	16	80227	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	7.5	77.5	150.0	186	0	false		-35.0		0	false	0
1073900243	53	80228	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0	Vehicle_CarBasic_	0	false	0
1073900283	58	80229	0	0	0	1000	612	0	0	0	0		Vehicle_Sheep_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073900387	16	80230	0	0	0	1000	612	0	0	0	0		Vehicle_Cluld_Black_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073900404	29	80181	0	0	0	1000	612	0	0	0	0		Vehicle_Pegasus_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073902371	73	80231	0	0	0	1000	612	0	0	0	0		Vehicle_FishingShip_	0	0	0	1	4	false	false	10000	-2.5	165.0	220.0	400	352	false		10.0		0	false	0
1073902372	74	80232	0	0	0	1000	612	0	0	0	0		Vehicle_FishingShip_	0	0	0	1	4	false	false	10000	-6.5	186.5	220.0	400	400	false		10.0		0	false	0
1073902373	75	80233	0	0	0	1000	612	0	0	0	0		Vehicle_FishingShip_	0	0	0	1	4	false	false	10000	1.0	185.0	220.0	400	400	false		10.0		0	false	0
1073902552	76	80234	0	0	0	1000	0	0	0	0	0		Vehicle_Chair_	0	0	0	1	6	false	false	0	0.0	60.0	150.0	144	0	false		10.0		0	false	0
1073903028	31	80239	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073903713	80	80240	0	0	0	1000	612	0	0	0	0		Vehicle_Sheep_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073903714	31	80241	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073903715	31	80242	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073903716	31	80243	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073903830	81	80244	0	0	0	1000	612	0	0	0	0		Vehicle_Sheep_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073903998	81	80245	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073903999	81	80246	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073904684	69	80248	0	0	0	1000	612	0	0	0	0		Vehicle_NoodleBar_	0	0	0	1	4	false	false	100	0.5	69.5	200.0	158	0	false		45.0		0	false	0
1073904685	70	80249	0	0	0	1000	612	0	0	0	0		Vehicle_NoodleBar_	0	0	0	1	4	false	false	100	0.5	69.5	200.0	158	0	false		50.0		0	false	0
1073904686	71	80250	0	0	0	1000	612	0	0	0	0		Vehicle_NoodleBar_	0	0	0	3	6	false	false	100	0.5	69.5	200.0	158	0	false		70.0		0	false	0
1073905991	46	80254	0	0	0	1000	540	0	0	0	0		Vehicle_CrazyDugSwing_	0	0	0	1	0	false	false	0	0.0	125.5	150.0	205	0	false		-35.0		0	false	0
1073906035	82	80255	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073906364	39	80259	0	0	0	1000	612	0	0	0	0		Vehicle_Cluld_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073906428	7	80015	0	1073742661	1073742662	1000	612	0	0	0	0		Vehicle_Wolf_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073907500	65	80260	0	0	0	1000	612	0	0	0	0		Vehicle_Ostrich_	0	0	0	1	0	false	false	0	0.0	86.5	150.0	210	0	true		-35.0		0	false	0
1073917531	65	80260	0	0	0	1000	612	0	0	0	0		Vehicle_Ostrich_	0	0	0	1	0	false	false	0	0.0	86.5	150.0	210	0	true		-35.0		0	false	0
1073907792	82	80261	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073909907	31	80271	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073909908	31	80272	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073909909	31	80273	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073910612	45	80274	0	0	0	1000	612	0	0	0	0		Vehicle_Wolf_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073911342	57	80275	0	0	0	1000	612	0	0	0	0		Vehicle_Scooter_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073911343	57	80276	0	0	0	1000	612	0	0	0	0		Vehicle_Scooter_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073911344	57	80277	0	0	0	1000	612	0	0	0	0		Vehicle_Scooter_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073912163	31	80281	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073912187	51	80282	0	0	0	1000	612	0	0	0	0		Vehicle_Robot_	0	0	0	1	1	false	false	0	0.0	79.5	150.0	210	0	false		-35.0		0	false	0
1073912196	30	80283	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	true		-35.0		0	false	0
1073912467	84	80284	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	2	false	false	0	0.0	60.0	150.0	144	0	true		-35.0		0	false	0
1073912568	31	80285	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073912569	31	80286	0	0	0	1000	612	0	0	0	0		Vehicle_CarBasic_	0	0	0	2	1	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073912570	14	80287	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073913059	39	80291	0	0	0	1000	612	0	0	0	0		Vehicle_Cluld_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073916062	48	80295	0	0	0	1000	612	0	0	0	0		Vehicle_Manticore1_	0	0	0	2	0	false	true	10001	0.0	79.5	208.0	259	0	true		-35.0		0	false	0
1073916930	65	80296	0	0	0	1000	612	0	0	0	0		Vehicle_Ostrich_	0	0	0	1	0	false	false	0	0.0	86.5	150.0	210	0	true		-35.0		0	false	0
1073919013	78	80298	0	0	0	1000	612	0	0	0	0		Vehicle_Pegasus_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073922643	16	80305	0	0	0	1000	612	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	7.5	77.5	150.0	186	0	false		-35.0		0	false	0
1073902559	77	80235	0	0	0	1000	786	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073902560	78	80236	0	0	0	1000	786	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073912609	79	80237	0	0	0	1000	786	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073905985	77	80251	0	0	0	1000	612	0	0	0	0		Vehicle_Pegasus_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073905986	78	80252	0	0	0	1000	612	0	0	0	0		Vehicle_Pegasus_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073912610	79	80253	0	0	0	1000	612	0	0	0	0		Vehicle_Pegasus_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073906109	83	80256	0	0	0	1000	612	0	0	0	0		Vehicle_Peacock_	0	0	0	1	0	false	false	0	0.0	76.5	150.0	191	0	false		-35.0		0	false	0
1073906110	83	80257	0	0	0	1000	612	0	0	0	0		Vehicle_Peacock_	0	0	0	1	0	false	false	0	0.0	76.5	150.0	191	0	false		-35.0		0	false	0
1073912611	83	80258	0	0	0	1000	612	0	0	0	0		Vehicle_Peacock_	0	0	0	1	0	false	false	0	0.0	76.5	150.0	191	0	false		-35.0		0	false	0
1073908530	40	80262	0	0	0	1000	612	0	0	0	0		Vehicle_Asiadragon_	0	0	0	2	0	false	false	10000	-18.5	134.5	397.0	257	50	true		-35.0		0	false	0
1073908531	40	80263	0	0	0	1000	612	0	0	0	0		Vehicle_Asiadragon_	0	0	0	2	0	false	false	10000	-18.5	134.5	397.0	257	50	true		-35.0		0	false	0
1073912612	40	80264	0	0	0	1000	612	0	0	0	0		Vehicle_Asiadragon_	0	0	0	2	0	false	false	10000	-18.5	134.5	397.0	257	50	true		-35.0		0	false	0
1073911520	23	80278	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073911521	23	80279	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073913357	23	80280	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073913055	21	80288	0	0	0	1000	612	0	0	0	0		Vehicle_Fox_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073913056	21	80289	0	0	0	1000	612	0	0	0	0		Vehicle_Fox_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073915061	21	80290	0	0	0	1000	612	0	0	0	0		Vehicle_Fox_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073915032	46	80292	0	0	0	1000	612	0	0	0	0		Vehicle_CrazyDugSwing_	0	0	0	1	0	false	false	0	0.0	125.5	150.0	205	0	false		-35.0		0	false	0
1073915033	46	80293	0	0	0	1000	612	0	0	0	0		Vehicle_CrazyDugSwing_	0	0	0	1	0	false	false	0	0.0	125.5	150.0	205	0	false		-35.0		0	false	0
1073916931	46	80294	0	0	0	1000	612	0	0	0	0		Vehicle_CrazyDugSwing_	0	0	0	1	0	false	false	0	0.0	125.5	150.0	205	0	false		-35.0		0	false	0
1073919406	85	80299	0	0	0	1000	612	0	0	0	0		Vehicle_Orc_Santa_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	true		-35.0		0	false	0
1073919407	85	80300	0	0	0	1000	612	0	0	0	0		Vehicle_Orc_Santa_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	true		-35.0		0	false	0
1073919409	85	80301	0	0	0	1000	612	0	0	0	0		Vehicle_Orc_Santa_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	true		-35.0		0	false	0
1073921376	57	80302	0	0	0	1000	612	0	0	0	0		Vehicle_Scooter_	0	0	0	1	3	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073921377	57	80303	0	0	0	1000	612	0	0	0	0		Vehicle_Scooter_	0	0	0	1	3	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073921379	57	80304	0	0	0	1000	612	0	0	0	0		Vehicle_Scooter_	0	0	0	1	3	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073924397	87	80307	0	0	0	1000	612	0	0	0	0		Vehicle_Little_Bluebird_	0	0	0	1	7	false	false	0	0.0	150.0	150.0	144	0	true		-35.0		0	false	0
1073924877	87	80308	0	0	0	1000	612	0	0	0	0		Vehicle_Little_Bluebird_	0	0	0	1	7	false	false	0	0.0	150.0	150.0	144	0	true		-35.0		0	false	0
1073925131	87	80309	0	0	0	1000	612	0	0	0	0		Vehicle_Little_Bluebird_	0	0	0	1	7	false	false	0	0.0	150.0	150.0	144	0	true		-35.0		0	false	0
1073902561	79	80237	0	0	0	1000	786	0	0	0	0		Vehicle_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073905987	79	80253	0	0	0	1000	612	0	0	0	0		Vehicle_Pegasus_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073906111	83	80258	0	0	0	1000	612	0	0	0	0		Vehicle_Peacock_	0	0	0	1	0	false	false	0	0.0	76.5	150.0	191	0	false		-35.0		0	false	0
1073908532	40	80264	0	0	0	1000	612	0	0	0	0		Vehicle_Asiadragon_	0	0	0	2	0	false	false	10000	-18.5	134.5	397.0	257	50	true		-35.0		0	false	0
1073911522	23	80280	0	0	0	1000	612	0	0	0	0		Vehicle_Dragon_	0	0	0	1	0	false	false	0	0.0	74.0	150.0	178	0	false		-35.0		0	false	0
1073913057	21	80290	0	0	0	1000	612	0	0	0	0		Vehicle_Fox_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073915034	46	80294	0	0	0	1000	612	0	0	0	0		Vehicle_CrazyDugSwing_	0	0	0	1	0	false	false	0	0.0	125.5	150.0	205	0	false		-35.0		0	false	0
1073919408	85	80301	0	0	0	1000	612	0	0	0	0		Vehicle_Orc_Santa_	0	0	0	1	0	false	false	0	0.0	60.0	150.0	144	0	true		-35.0		0	false	0
1073921378	57	80304	0	0	0	1000	612	0	0	0	0		Vehicle_Scooter_	0	0	0	1	3	false	true	0	0.0	60.0	150.0	144	0	false		-35.0		0	false	0
1073924878	87	80309	0	0	0	1000	612	0	0	0	0		Vehicle_Little_Bluebird_	0	0	0	1	7	false	false	0	0.0	150.0	150.0	144	0	true		-35.0		0	false	0
1073766417	200	85008	0	0	0	1000	350	2	270008	0	500	Pick_Hound01		0	3	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073766418	200	85008	0	0	0	1000	350	2	270009	0	500	Pick_Hound01		0	3	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073785812	112	85010	0	0	0	1000	350	2	270008	0	500	Pick_Hound01		0	6	1	1	0	false	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073785813	112	85010	0	0	0	1000	350	2	270009	0	500	Pick_Hound01		0	6	1	1	0	false	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073789339	112	86013	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073914987	125	85116	0	0	0	1000	350	2	270008	0	500	Pick_Hound01		0	2	1	1	0	false	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073914988	125	85116	0	0	0	1000	350	2	270009	0	500	Pick_Hound01		0	2	1	1	0	false	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1126301712	101	85001	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	3	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1126301728	101	85002	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	4	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1126301744	101	85001	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	3	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1126301760	101	85002	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	4	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073741983	103	85003	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	3	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073742227	104	85005	0	0	0	1000	350	1	0	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073741986	102	85004	0	0	0	1000	350	0	270008	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073742265	102	85004	0	0	0	1000	350	0	270009	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073750084	110	85007	0	0	0	1000	350	2	270008	0	500	Pick_Hound01		1	0	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073752720	102	85006	0	0	0	1000	350	0	270008	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073750393	102	85006	0	0	0	1000	350	0	270008	0	500	Pick_Hound01		0	5	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073750394	102	85006	0	0	0	1000	350	0	270009	0	500	Pick_Hound01		0	5	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073755241	110	85007	0	0	0	1000	350	2	270008	0	500	Pick_Hound01		0	1	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073756728	110	85007	0	0	0	1000	350	2	270009	0	500	Pick_Hound01		0	1	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073777068	112	85010	0	0	0	1000	350	2	270008	0	500	Pick_Hound01		0	6	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073782074	112	85010	0	0	0	1000	350	2	270009	0	500	Pick_Hound01		0	6	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073795535	113	85009	0	0	0	1000	350	2	270008	0	500	Pick_Hound01		0	7	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073795536	113	85009	0	0	0	1000	350	2	270009	0	500	Pick_Hound01		0	7	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073802258	115	85020	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073802260	104	85019	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073841952	102	85054	0	0	0	1000	350	2	270008	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073841953	102	85054	0	0	0	1000	350	2	270009	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073845864	102	85004	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
