ROWID	_SkillTableID|INTEGER	_SubSkillTableID|INTEGER	_SkillConditionID|INTEGER	_SkillNeedJobID|INTEGER	_SkillTapID|INTEGER	_AwakenForceLevel|INTEGER	_TreeSlotIndex|INTEGER	_ParentSkillID1|INTEGER	_ParentSkillID2|INTEGER	_ParentSkillID3|INTEGER	_NeedParentSkillLevel1|INTEGER	_NeedParentSkillLevel2|INTEGER	_NeedParentSkillLevel3|INTEGER	_NeedBasicSP1|INTEGER	_NeedFirstSP1|INTEGER	_NeedSecondSP1|INTEGER	_AdviceSkillLevel1|INTEGER	_AdviceSkillLevel2|INTEGER	_AdviceSkillLevel3|INTEGER	_NeedSkillBook|BOOLEAN	_ServeSkill1|INTEGER	_ServeSkill2|INTEGER	_ChangeSkill|TEXT	_ContentsID|TEXT	_TreeSkill|TEXT
2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2041	2220	0	0	17	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0	2310		0
2042	2217	0	0	17	2	0	1	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			2012;2042
2043	2218	0	0	17	2	0	2	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			2012;2042
2044	2204	2812	2809	17	2	0	3	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
2045	2206	0	0	17	2	0	4	2220	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
2046	2203	0	0	17	2	0	7	2204	0	0	1	0	0	25	0	0	0	0	0	false	0	0	2369		0
2047	2202	2603	2598	17	2	0	8	2206	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
2048	2207	0	0	17	2	0	9	0	0	0	0	0	0	30	0	0	0	0	0	false	0	0			0
2049	2209	0	0	17	2	0	10	0	0	0	0	0	0	30	0	0	0	0	0	false	0	0			0
2050	2211	0	0	17	2	0	11	2203	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
2052	2208	2602	2597	17	2	0	13	2207	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
2053	2212	2805	2802	17	2	0	14	2209	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
2055	2205	0	0	17	2	0	12	2202	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
2056	2219	0	0	17	2	0	17	0	0	0	0	0	0	40	0	0	0	0	0	false	0	0			0
2058	2210	0	0	17	2	0	15	2211	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
2059	2215	0	0	17	2	0	20	2205	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
2060	2216	2813	2809	17	2	0	23	2210	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
2061	0	0	0	0	0	0	6	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
2062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2081	2403	2759	2750	18	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
2082	2409	2753	2756	18	2	0	2	2012	0	0	1	0	0	20	0	0	0	0	0	false	0	0			0
2083	2406	0	0	18	2	0	1	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
2084	2404	2760	2750	18	2	0	4	2403	0	0	1	0	0	25	0	0	0	0	0	false	0	0	2560;2762		0
2085	2416	0	0	18	2	0	6	0	0	0	0	0	0	25	0	0	0	0	0	false	0	0			2012;2042
2086	2417	0	0	18	2	0	7	0	0	0	1	0	0	25	0	0	0	0	0	false	0	0			2012;2042
2087	2413	0	0	18	2	0	5	2406	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
2088	2405	0	0	18	2	0	8	2404	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
2089	2412	0	0	18	2	0	10	0	0	0	0	0	0	30	0	0	0	0	0	false	0	0			0
2090	2411	2766	2761	18	2	0	14	2012	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
2091	2420	2659	2654	18	2	0	9	2413	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
2092	2408	0	0	18	2	0	12	2405	0	0	1	0	0	35	0	0	0	0	0	false	0	0	2767		0
2093	2418	0	0	18	2	0	15	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0			0
2094	2410	0	0	18	2	0	13	2420	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
2095	2401	0	0	18	2	0	16	2408	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
2096	2415	2656	2652	18	2	0	18	0	0	0	0	0	0	40	0	0	0	0	0	false	0	0			0
2097	2419	0	0	18	2	0	19	2038	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
2098	2407	0	0	18	2	0	17	2410	0	0	1	0	0	40	0	0	0	0	0	false	0	0	2510		0
2099	2402	2765	2757	18	2	0	20	2401	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
2100	2414	2657	2653	18	2	0	21	2407	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3001	3028	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	3572		0
3002	3002	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3003	3015	0	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3004	3017	0	0	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3005	3030	3657	3362	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3006	3022	0	0	4	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3007	3031	0	0	4	1	0	6	3015	0	0	1	0	0	0	0	0	0	0	0	false	0	0			3015
3008	3020	0	0	4	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3009	3019	0	0	4	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3010	3016	0	0	4	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3011	3018	0	0	4	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3012	3029	0	0	4	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3013	3021	0	0	4	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3014	3003	3713	3720	4	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3015	3023	0	0	4	1	0	15	3020	0	0	1	0	0	0	0	0	0	0	0	false	0	0			3020;3039
3016	3032	0	0	4	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3017	3024	0	0	4	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3018	3033	0	0	4	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3019	3034	0	0	4	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3020	3036	0	0	4	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3021	3035	0	0	4	1	0	23	3034	0	0	1	0	0	0	0	0	0	0	0	false	0	0			0
3022	3039	0	0	4	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			3020
3023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3041	3222	0	0	20	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
3042	3208	0	0	41	3	0	2	0	0	0	0	0	0	0	65	0	0	0	0	false	0	0			0
3043	3217	0	0	20	2	0	2	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
3044	3224	0	0	20	2	0	4	3222	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
3045	3223	0	0	20	2	0	1	3020	0	0	1	0	0	25	0	0	0	0	0	false	0	0			3020;3039
3061	3221	3609	3304	20	2	0	6	3217	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
3047	3218	0	0	20	2	0	7	3221	0	0	1	0	0	25	0	0	0	0	0	false	0	0	3311		3021;3217;3220;3221;3307;3606;3603
3048	3207	3607	3603	20	2	0	15	0	0	0	0	0	0	30	0	0	0	0	0	false	0	0			0
3060	3225	3226	3614	20	2	0	18	3205	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
3050	3219	0	0	20	2	0	10	3221	0	0	1	0	0	30	0	0	0	0	0	false	0	0	3312		0
3051	3202	0	0	20	2	0	12	3224	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
3052	3205	3228	3307	20	2	0	14	3219	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
3053	3211	3663	3653	20	2	0	5	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0			0
3054	3203	0	0	20	2	0	16	3202	0	0	1	0	0	40	0	0	0	0	0	false	0	0	3360		0
3055	3201	3608	3604	20	2	0	19	3207	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
3056	3214	0	0	20	2	0	11	0	0	0	0	0	0	30	0	0	0	0	0	false	0	0			0
3057	3213	3664	3653	20	2	0	9	3211	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
3058	3209	0	0	20	2	0	20	3203	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
3059	3210	3227	3606	20	2	0	22	3225	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3121	3402	3757	3753	22	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0	3765		0
3122	3426	0	0	22	2	0	6	3416	0	0	1	0	0	20	0	0	0	0	0	false	0	0			0
3123	3409	0	0	22	2	0	3	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
3124	3425	0	0	22	2	0	8	3402	0	0	1	0	0	25	0	0	0	0	0	false	0	0			
3126	3414	3512	3507	22	2	0	18	3431	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
3128	3401	3768	3756	22	2	0	13	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0	3770		0
3129	3416	0	0	22	2	0	2	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
3130	3403	0	0	22	2	0	15	3432	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
3131	3408	3758	3754	22	2	0	12	3425	0	0	1	0	0	35	0	0	0	0	0	false	0	0	3763		0
3132	3421	3759	3755	22	2	0	17	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0			0
3134	3406	3709	3719	22	2	0	10	0	0	0	0	0	0	25	0	0	0	0	0	false	0	0			0
3137	3411	3566	3563	22	2	0	20	3428	0	0	3	0	0	45	0	0	0	0	0	false	0	0			0
3139	3428	0	0	22	2	0	16	3408	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
3140	3429	0	0	22	2	0	5	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
3141	3430	0	0	22	2	0	9	3429	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
3143	3431	3513	3507	22	2	0	14	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0			0
3144	3432	0	0	22	2	0	11	3409	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
3145	3433	0	0	22	2	0	19	3403	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
3146	3434	3716	3717	22	2	0	23	3433	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
3147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
3150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4001	4001	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	4871		0
4002	4002	0	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	4365		0
4003	4004	0	0	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4004	4006	0	0	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4005	4222	0	0	5	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4006	4005	0	0	5	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4007	4009	0	0	5	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4008	4003	0	0	5	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4009	4014	0	0	5	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4010	4011	0	0	5	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4011	4010	0	0	5	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4012	4007	0	0	5	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4013	4015	4804	4606	5	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4014	4008	0	0	5	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4017	4223	0	0	5	1	0	16	4015	0	0	1	0	0	0	0	0	0	0	0	false	0	0			4015
4018	4016	0	0	5	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4019	4018	0	0	5	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4020	4017	0	0	5	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4021	4020	0	0	5	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4024	4019	0	0	5	1	0	23	4017	0	0	1	0	0	0	0	0	0	0	0	false	0	0			0
4025	4023	0	0	5	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			4003
4026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4041	4201	4224	4302	46	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			
4042	7310	0	0	46	2	0	8	7303	0	0	1	0	0	0	0	0	0	0	0	false	0	0			4307
4043	4206	0	0	46	2	0	2	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			4003;4023;4309
4044	4216	4811	4614	46	2	0	3	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0	4610		0
4045	7303	4803	4604	46	2	0	4	4201	0	0	1	0	0	20	0	0	0	0	0	false	0	0			4604
4046	4212	4710	4606	46	2	0	5	4015	0	0	1	0	0	20	0	0	0	0	0	false	0	0			4606
4047	4203	0	0	46	2	0	6	0	0	0	0	0	0	25	0	0	0	0	0	false	0	0			4003;4023
4048	4217	4761	4614	46	2	0	7	4216	0	0	1	0	0	25	0	0	0	0	0	false	0	0			4216
4049	4202	0	0	46	2	0	12	7310	0	0	1	0	0	30	0	0	0	0	0	false	0	0	4312		4309
4050	4213	4703	4606	46	2	0	9	4212	0	0	1	0	0	25	0	0	0	0	0	false	0	0			4606
4051	7308	4724	4616	46	2	0	10	0	0	0	0	0	0	25	0	0	0	0	0	false	0	0			0
4052	4219	4763	4614	46	2	0	11	4217	0	0	1	0	0	30	0	0	0	0	0	false	0	0			4216
4053	4204	0	0	46	2	0	16	4202	0	0	1	0	0	35	0	0	0	0	0	false	0	0			
4054	4215	4705	4606	46	2	0	13	4213	0	0	1	0	0	30	0	0	0	0	0	false	0	0			4606
4055	7305	4721	4616	46	2	0	14	7308	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
4056	4218	4762	4614	46	2	0	15	4219	0	0	1	0	0	35	0	0	0	0	0	false	0	0			4216
4057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4058	4214	4704	4606	46	2	0	17	4215	0	0	1	0	0	35	0	0	0	0	0	false	0	0			4606
4059	7306	4722	4616	46	2	0	18	7305	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
4060	7304	4813	4616	46	2	0	19	4218	7306	0	1	1	0	40	0	0	0	0	0	false	0	0			7308;7305;7306;7307
4061	4205	0	0	46	2	0	20	4204	4214	0	1	1	0	45	0	0	0	0	0	false	0	0			4605;4313
4062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4063	4221	0	0	46	2	0	22	0	0	0	0	0	0	40	0	0	0	0	0	false	0	0			0
4064	4220	4815	4615	46	2	0	23	7304	0	0	1	0	0	45	0	0	0	0	0	false	0	0			7304
4065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4066	7302	4802	4603	46	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			4309;4603
4067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4081	4409	0	0	49	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			4407
4082	4401	0	0	49	2	0	1	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			4222;4409;4415;4407;4406;4414;4417;4412;4419;4501;4551;4553;4824;4408;4503
4083	4405	0	0	49	2	0	2	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			4222;4409;4415;4407;4406;4414;4417;4412;4419;4501;4551;4553;4824;4408;4503
4084	4415	0	0	49	2	0	3	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			4402
4085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4086	4407	0	0	49	2	0	5	4003	0	0	1	0	0	25	0	0	0	0	0	false	0	0			4003;4023;4409
4087	4404	4834	4636	49	2	0	6	4405	0	0	1	0	0	25	0	0	0	0	0	false	0	0			4405
4088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4089	4410	0	0	49	2	0	8	4409	0	0	1	0	0	30	0	0	0	0	0	false	0	0			4222;4409;4415;4407;4406;4414;4417;4412;4419;4501;4551;4553;4824;4408;4503
4090	4406	0	0	49	2	0	9	4407	0	0	1	0	0	30	0	0	0	0	0	false	0	0			4501
4091	4414	0	0	49	2	0	10	4003	0	0	1	0	0	30	0	0	0	0	0	false	0	0			4003;4023
4092	4417	4832	4634	49	2	0	11	4415	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
