ROWID	_EnchantID|INTEGER	_EnchantLevel|INTEGER	_EnchantRatio|FLOAT	_BreakRatio|FLOAT	_MinDown|INTEGER	_MaxDown|INTEGER	_NeedItemID1|INTEGER	_NeedItemCount1|INTEGER	_NeedItemID2|INTEGER	_NeedItemCount2|INTEGER	_NeedItemID3|INTEGER	_NeedItemCount3|INTEGER	_NeedItemID4|INTEGER	_NeedItemCount4|INTEGER	_NeedItemID5|INTEGER	_NeedItemCount5|INTEGER	_NeedCoin|INTEGER	_State1|INTEGER	_State1Value|TEXT	_State2|INTEGER	_State2Value|TEXT	_State3|INTEGER	_State3Value|TEXT	_State4|INTEGER	_State4Value|TEXT	_State5|INTEGER	_State5Value|TEXT	_State6|INTEGER	_State6Value|TEXT	_State7|INTEGER	_State7Value|TEXT	_State8|INTEGER	_State8Value|TEXT	_State9|INTEGER	_State9Value|TEXT	_State10|INTEGER	_State10Value|TEXT	_FailResultDropItemTableID|INTEGER	_PotentialID|INTEGER	_PotentialRatio|FLOAT	_ActionChangeValue|INTEGER	_ProtectItemCount|INTEGER	_ShieldItemCount|INTEGER	_BreakProtectItemCount|INTEGER	_DisjointDrop|INTEGER	_RandFunction|INTEGER	_NeedPoint|INTEGER	_NeedPointCount|INTEGER	_GearScore|INTEGER	_ProtectType|INTEGER	_Msg|BOOLEAN	_Skill_ApplyType|INTEGER	_SkillID|INTEGER	_SkillLevel|INTEGER
59263	847258396	20	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	147172.5754	5	206211.5441	6	147172.5754	7	206211.5441	107	0	0	0	1	0	2	0	29	100	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	80	0	false	0	0	0
59264	847258397	1	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3799.8828	5	5335.481982	6	3108.116028	7	4365.074715	107	0	0	0	1	0	2	0	29	3	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	4	0	false	0	0	0
59265	847258397	2	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7599.7656	5	10670.963964	6	6216.232056	7	8730.14943	107	0	0	0	1	0	2	0	29	6	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	8	0	false	0	0	0
59266	847258397	3	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11399.6484	5	16006.445946	6	9324.348084	7	13095.224145	107	0	0	0	1	0	2	0	29	9	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	12	0	false	0	0	0
59267	847258397	4	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15199.5312	5	21341.927928	6	12432.464112	7	17460.29886	107	0	0	0	1	0	2	0	29	12	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	16	0	false	0	0	0
59268	847258397	5	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18999.414	5	26677.40991	6	15540.58014	7	21825.373575	107	0	0	0	1	0	2	0	29	15	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	20	0	false	0	0	0
59269	847258397	6	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	22799.2968	5	32012.891892	6	18648.696168	7	26190.44829	107	0	0	0	1	0	2	0	29	18	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	24	0	false	0	0	0
59270	847258397	7	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	26599.1796	5	37348.373874	6	21756.812196	7	30555.523005	107	0	0	0	1	0	2	0	29	21	-1	0	0	0	0.0	1	0	0	0	0	1	32	200	28	0	false	0	0	0
59271	847258397	8	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	30399.0624	5	42683.855856	6	24864.928224	7	34920.59772	107	0	0	0	1	0	2	0	29	24	-1	0	0	0	0.0	1	0	0	0	0	1	32	200	32	0	false	0	0	0
59272	847258397	9	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	34198.9452	5	48019.337838	6	27973.044252	7	39285.672435	107	0	0	0	1	0	2	0	29	27	-1	0	0	0	0.0	1	0	0	0	0	1	32	200	36	0	false	0	0	0
59273	847258397	10	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	37998.828	5	53354.81982	6	31081.16028	7	43650.74715	107	0	0	0	1	0	2	0	29	30	-1	0	0	0	0.0	2	0	0	0	0	1	32	200	40	0	false	0	0	0
59274	847258397	11	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	44331.966	5	62247.28979	6	36261.35366	7	50925.871675	107	0	0	0	1	0	2	0	29	35	-1	0	0	0	0.0	2	0	0	0	0	1	32	200	44	0	false	0	0	0
59275	847258397	12	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	50665.104	5	71139.75976	6	41441.54704	7	58200.9962	107	0	0	0	1	0	2	0	29	40	-1	0	0	0	0.0	2	0	0	0	0	1	32	200	48	0	false	0	0	0
59276	847258397	13	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	58264.8696	5	81810.723724	6	47657.779096	7	66931.14563	107	0	0	0	1	0	2	0	29	46	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	52	0	false	0	0	0
59277	847258397	14	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	65864.6352	5	92481.687688	6	53874.011152	7	75661.29506	107	0	0	0	1	0	2	0	29	52	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	56	0	false	0	0	0
59278	847258397	15	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	74731.0284	5	104931.145646	6	61126.281884	7	85846.469395	107	0	0	0	1	0	2	0	29	59	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	60	0	false	0	0	0
59279	847258397	16	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	83597.4216	5	117380.603604	6	68378.552616	7	96031.64373	107	0	0	0	1	0	2	0	29	66	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	64	0	false	0	0	0
59280	847258397	17	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	93730.4424	5	131608.555556	6	76666.862024	7	107671.84297	107	0	0	0	1	0	2	0	29	74	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	68	0	false	0	0	0
59281	847258397	18	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	103863.4632	5	145836.507508	6	84955.171432	7	119312.04221	107	0	0	0	1	0	2	0	29	82	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	72	0	false	0	0	0
59282	847258397	19	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	115263.1116	5	161842.953454	6	94279.519516	7	132407.266355	107	0	0	0	1	0	2	0	29	91	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	76	0	false	0	0	0
59283	847258397	20	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	126662.76	5	177849.3994	6	103603.8676	7	145502.4905	107	0	0	0	1	0	2	0	29	100	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	80	0	false	0	0	0
59284	847258398	1	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3391.151478	5	4772.048052	6	3090.536184	7	4351.889835	107	0	0	0	1	0	2	0	29	3	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	4	0	false	0	0	0
59285	847258398	2	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6782.302956	5	9544.096104	6	6181.072368	7	8703.77967	107	0	0	0	1	0	2	0	29	6	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	8	0	false	0	0	0
59286	847258398	3	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10173.454434	5	14316.144156	6	9271.608552	7	13055.669505	107	0	0	0	1	0	2	0	29	9	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	12	0	false	0	0	0
59287	847258398	4	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13564.605912	5	19088.192208	6	12362.144736	7	17407.55934	107	0	0	0	1	0	2	0	29	12	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	16	0	false	0	0	0
59288	847258398	5	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16955.75739	5	23860.24026	6	15452.68092	7	21759.449175	107	0	0	0	1	0	2	0	29	15	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	20	0	false	0	0	0
59289	847258398	6	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	20346.908868	5	28632.288312	6	18543.217104	7	26111.33901	107	0	0	0	1	0	2	0	29	18	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	24	0	false	0	0	0
59290	847258398	7	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	23738.060346	5	33404.336364	6	21633.753288	7	30463.228845	107	0	0	0	1	0	2	0	29	21	-1	0	0	0	0.0	1	0	0	0	0	1	32	200	28	0	false	0	0	0
59291	847258398	8	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	27129.211824	5	38176.384416	6	24724.289472	7	34815.11868	107	0	0	0	1	0	2	0	29	24	-1	0	0	0	0.0	1	0	0	0	0	1	32	200	32	0	false	0	0	0
59292	847258398	9	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	30520.363302	5	42948.432468	6	27814.825656	7	39167.008515	107	0	0	0	1	0	2	0	29	27	-1	0	0	0	0.0	1	0	0	0	0	1	32	200	36	0	false	0	0	0
59293	847258398	10	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	33911.51478	5	47720.48052	6	30905.36184	7	43518.89835	107	0	0	0	1	0	2	0	29	30	-1	0	0	0	0.0	2	0	0	0	0	1	32	200	40	0	false	0	0	0
59294	847258398	11	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	39563.43391	5	55673.89394	6	36056.25548	7	50772.048075	107	0	0	0	1	0	2	0	29	35	-1	0	0	0	0.0	2	0	0	0	0	1	32	200	44	0	false	0	0	0
59295	847258398	12	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	45215.35304	5	63627.30736	6	41207.14912	7	58025.1978	107	0	0	0	1	0	2	0	29	40	-1	0	0	0	0.0	2	0	0	0	0	1	32	200	48	0	false	0	0	0
59296	847258398	13	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	51997.655996	5	73171.403464	6	47388.221488	7	66728.97747	107	0	0	0	1	0	2	0	29	46	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	52	0	false	0	0	0
59297	847258398	14	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	58779.958952	5	82715.499568	6	53569.293856	7	75432.75714	107	0	0	0	1	0	2	0	29	52	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	56	0	false	0	0	0
59298	847258398	15	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	66692.645734	5	93850.278356	6	60780.544952	7	85587.166755	107	0	0	0	1	0	2	0	29	59	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	60	0	false	0	0	0
59299	847258398	16	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	74605.332516	5	104985.057144	6	67991.796048	7	95741.57637	107	0	0	0	1	0	2	0	29	66	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	64	0	false	0	0	0
59300	847258398	17	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	83648.403124	5	117710.518616	6	76233.225872	7	107346.61593	107	0	0	0	1	0	2	0	29	74	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	68	0	false	0	0	0
59301	847258398	18	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	92691.473732	5	130435.980088	6	84474.655696	7	118951.65549	107	0	0	0	1	0	2	0	29	82	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	72	0	false	0	0	0
59302	847258398	19	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	102864.928166	5	144752.124244	6	93746.264248	7	132007.324995	107	0	0	0	1	0	2	0	29	91	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	76	0	false	0	0	0
59303	847258398	20	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	113038.3826	5	159068.2684	6	103017.8728	7	145062.9945	107	0	0	0	1	0	2	0	29	100	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	80	0	false	0	0	0
59304	847258399	1	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5072.663346	5	5072.663346	6	5072.663346	7	5072.663346	107	0	0	0	1	0	2	0	29	3	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	4	0	false	0	0	0
59305	847258399	2	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10145.326692	5	10145.326692	6	10145.326692	7	10145.326692	107	0	0	0	1	0	2	0	29	6	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	8	0	false	0	0	0
59306	847258399	3	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15217.990038	5	15217.990038	6	15217.990038	7	15217.990038	107	0	0	0	1	0	2	0	29	9	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	12	0	false	0	0	0
59307	847258399	4	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	20290.653384	5	20290.653384	6	20290.653384	7	20290.653384	107	0	0	0	1	0	2	0	29	12	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	16	0	false	0	0	0
59308	847258399	5	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	25363.31673	5	25363.31673	6	25363.31673	7	25363.31673	107	0	0	0	1	0	2	0	29	15	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	20	0	false	0	0	0
59309	847258399	6	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	30435.980076	5	30435.980076	6	30435.980076	7	30435.980076	107	0	0	0	1	0	2	0	29	18	-1	0	0	0	0.0	0	0	0	0	0	1	32	200	24	0	false	0	0	0
59310	847258399	7	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	35508.643422	5	35508.643422	6	35508.643422	7	35508.643422	107	0	0	0	1	0	2	0	29	21	-1	0	0	0	0.0	1	0	0	0	0	1	32	200	28	0	false	0	0	0
59311	847258399	8	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	40581.306768	5	40581.306768	6	40581.306768	7	40581.306768	107	0	0	0	1	0	2	0	29	24	-1	0	0	0	0.0	1	0	0	0	0	1	32	200	32	0	false	0	0	0
59312	847258399	9	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	45653.970114	5	45653.970114	6	45653.970114	7	45653.970114	107	0	0	0	1	0	2	0	29	27	-1	0	0	0	0.0	1	0	0	0	0	1	32	200	36	0	false	0	0	0
59313	847258399	10	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	50726.63346	5	50726.63346	6	50726.63346	7	50726.63346	107	0	0	0	1	0	2	0	29	30	-1	0	0	0	0.0	2	0	0	0	0	1	32	200	40	0	false	0	0	0
59314	847258399	11	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	59181.07237	5	59181.07237	6	59181.07237	7	59181.07237	107	0	0	0	1	0	2	0	29	35	-1	0	0	0	0.0	2	0	0	0	0	1	32	200	44	0	false	0	0	0
59315	847258399	12	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	67635.51128	5	67635.51128	6	67635.51128	7	67635.51128	107	0	0	0	1	0	2	0	29	40	-1	0	0	0	0.0	2	0	0	0	0	1	32	200	48	0	false	0	0	0
59316	847258399	13	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	77780.837972	5	77780.837972	6	77780.837972	7	77780.837972	107	0	0	0	1	0	2	0	29	46	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	52	0	false	0	0	0
59317	847258399	14	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	87926.164664	5	87926.164664	6	87926.164664	7	87926.164664	107	0	0	0	1	0	2	0	29	52	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	56	0	false	0	0	0
59318	847258399	15	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	99762.379138	5	99762.379138	6	99762.379138	7	99762.379138	107	0	0	0	1	0	2	0	29	59	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	60	0	false	0	0	0
59319	847258399	16	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	111598.593612	5	111598.593612	6	111598.593612	7	111598.593612	107	0	0	0	1	0	2	0	29	66	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	64	0	false	0	0	0
59320	847258399	17	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	125125.695868	5	125125.695868	6	125125.695868	7	125125.695868	107	0	0	0	1	0	2	0	29	74	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	68	0	false	0	0	0
59321	847258399	18	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	138652.798124	5	138652.798124	6	138652.798124	7	138652.798124	107	0	0	0	1	0	2	0	29	82	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	72	0	false	0	0	0
59322	847258399	19	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	153870.788162	5	153870.788162	6	153870.788162	7	153870.788162	107	0	0	0	1	0	2	0	29	91	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	76	0	false	0	0	0
59323	847258399	20	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	169088.7782	5	169088.7782	6	169088.7782	7	169088.7782	107	0	0	0	1	0	2	0	29	100	-1	0	0	0	0.0	3	0	0	0	0	1	32	200	80	0	false	0	0	0
59324	847258400	1	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1080	5	1080	6	1080	7	1080	25	2446.5975	0	0	1	0	2	0	29	2.7	-1	0	0	0	0.0	0	0	0	0	0	1	32	50	2	0	false	0	0	0
59325	847258400	2	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2160	5	2160	6	2160	7	2160	25	4893.195	0	0	1	0	2	0	29	5.4	-1	0	0	0	0.0	0	0	0	0	0	1	32	50	4	0	false	0	0	0
59326	847258400	3	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3240	5	3240	6	3240	7	3240	25	7339.7925	0	0	1	0	2	0	29	8.1	-1	0	0	0	0.0	0	0	0	0	0	1	32	50	7	0	false	0	0	0
59327	847258400	4	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4320	5	4320	6	4320	7	4320	25	9786.39	0	0	1	0	2	0	29	10.8	-1	0	0	0	0.0	0	0	0	0	0	1	32	50	9	0	false	0	0	0
59328	847258400	5	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5400	5	5400	6	5400	7	5400	25	12232.9875	0	0	1	0	2	0	29	13.5	-1	0	0	0	0.0	0	0	0	0	0	1	32	50	12	0	false	0	0	0
59329	847258400	6	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6480	5	6480	6	6480	7	6480	25	14679.585	0	0	1	0	2	0	29	16.2	-1	0	0	0	0.0	0	0	0	0	0	1	32	50	14	0	false	0	0	0
59330	847258400	7	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7560	5	7560	6	7560	7	7560	25	17126.1825	0	0	1	0	2	0	29	18.9	-1	0	0	0	0.0	1	0	0	0	0	1	32	50	16	0	false	0	0	0
59331	847258400	8	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8640	5	8640	6	8640	7	8640	25	19572.78	0	0	1	0	2	0	29	21.6	-1	0	0	0	0.0	1	0	0	0	0	1	32	50	19	0	false	0	0	0
59332	847258400	9	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9720	5	9720	6	9720	7	9720	25	22019.3775	0	0	1	0	2	0	29	24.3	-1	0	0	0	0.0	1	0	0	0	0	1	32	50	21	0	false	0	0	0
59333	847258400	10	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10800	5	10800	6	10800	7	10800	25	24465.975	0	0	1	0	2	0	29	27	-1	0	0	0	0.0	2	0	0	0	0	1	32	50	24	0	false	0	0	0
59334	847258400	11	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12600	5	12600	6	12600	7	12600	25	28543.6375	0	0	1	0	2	0	29	31.5	-1	0	0	0	0.0	2	0	0	0	0	1	32	50	26	0	false	0	0	0
59335	847258400	12	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14400	5	14400	6	14400	7	14400	25	32621.3	0	0	1	0	2	0	29	36	-1	0	0	0	0.0	2	0	0	0	0	1	32	50	28	0	false	0	0	0
59336	847258400	13	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16560	5	16560	6	16560	7	16560	25	37514.495	0	0	1	0	2	0	29	41.4	-1	0	0	0	0.0	3	0	0	0	0	1	32	50	31	0	false	0	0	0
59337	847258400	14	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18720	5	18720	6	18720	7	18720	25	42407.69	0	0	1	0	2	0	29	46.8	-1	0	0	0	0.0	3	0	0	0	0	1	32	50	33	0	false	0	0	0
59338	847258400	15	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	21240	5	21240	6	21240	7	21240	25	48116.4175	0	0	1	0	2	0	29	53.1	-1	0	0	0	0.0	3	0	0	0	0	1	32	50	36	0	false	0	0	0
59339	847258400	16	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	23760	5	23760	6	23760	7	23760	25	53825.145	0	0	1	0	2	0	29	59.4	-1	0	0	0	0.0	3	0	0	0	0	1	32	50	38	0	false	0	0	0
59340	847258400	17	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	26640	5	26640	6	26640	7	26640	25	60349.405	0	0	1	0	2	0	29	66.6	-1	0	0	0	0.0	3	0	0	0	0	1	32	50	40	0	false	0	0	0
59341	847258400	18	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	29520	5	29520	6	29520	7	29520	25	66873.665	0	0	1	0	2	0	29	73.8	-1	0	0	0	0.0	3	0	0	0	0	1	32	50	43	0	false	0	0	0
59342	847258400	19	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32760	5	32760	6	32760	7	32760	25	74213.4575	0	0	1	0	2	0	29	81.9	-1	0	0	0	0.0	3	0	0	0	0	1	32	50	45	0	false	0	0	0
59343	847258400	20	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	36000	5	36000	6	36000	7	36000	25	81553.25	0	0	1	0	2	0	29	90	-1	0	0	0	0.0	3	0	0	0	0	1	32	50	48	0	false	0	0	0
59344	847258401	1	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1890	5	1890	6	1890	7	1890	25	489.3195	0	0	1	0	2	0	29	1.8	-1	0	0	0	0.0	0	0	0	0	0	1	32	100	3	0	false	0	0	0
59345	847258401	2	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3780	5	3780	6	3780	7	3780	25	978.639	0	0	1	0	2	0	29	3.6	-1	0	0	0	0.0	0	0	0	0	0	1	32	100	6	0	false	0	0	0
59346	847258401	3	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5670	5	5670	6	5670	7	5670	25	1467.9585	0	0	1	0	2	0	29	5.4	-1	0	0	0	0.0	0	0	0	0	0	1	32	100	10	0	false	0	0	0
59347	847258401	4	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7560	5	7560	6	7560	7	7560	25	1957.278	0	0	1	0	2	0	29	7.2	-1	0	0	0	0.0	0	0	0	0	0	1	32	100	13	0	false	0	0	0
59348	847258401	5	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9450	5	9450	6	9450	7	9450	25	2446.5975	0	0	1	0	2	0	29	9	-1	0	0	0	0.0	0	0	0	0	0	1	32	100	17	0	false	0	0	0
59349	847258401	6	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11340	5	11340	6	11340	7	11340	25	2935.917	0	0	1	0	2	0	29	10.8	-1	0	0	0	0.0	0	0	0	0	0	1	32	100	20	0	false	0	0	0
59350	847258401	7	0.05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13230	5	13230	6	13230	7	13230	25	3425.2365	0	0	1	0	2	0	29	12.6	-1	0	0	0	0.0	1	0	0	0	0	1	32	100	23	0	false	0	0	0
59351	847258401	8	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15120	5	15120	6	15120	7	15120	25	3914.556	0	0	1	0	2	0	29	14.4	-1	0	0	0	0.0	1	0	0	0	0	1	32	100	27	0	false	0	0	0
59352	847258401	9	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17010	5	17010	6	17010	7	17010	25	4403.8755	0	0	1	0	2	0	29	16.2	-1	0	0	0	0.0	1	0	0	0	0	1	32	100	30	0	false	0	0	0
59353	847258401	10	0.04	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18900	5	18900	6	18900	7	18900	25	4893.195	0	0	1	0	2	0	29	18	-1	0	0	0	0.0	2	0	0	0	0	1	32	100	34	0	false	0	0	0
59354	847258401	11	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	22050	5	22050	6	22050	7	22050	25	5708.7275	0	0	1	0	2	0	29	21	-1	0	0	0	0.0	2	0	0	0	0	1	32	100	37	0	false	0	0	0
59355	847258401	12	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	25200	5	25200	6	25200	7	25200	25	6524.26	0	0	1	0	2	0	29	24	-1	0	0	0	0.0	2	0	0	0	0	1	32	100	40	0	false	0	0	0
59356	847258401	13	0.03	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	28980	5	28980	6	28980	7	28980	25	7502.899	0	0	1	0	2	0	29	27.6	-1	0	0	0	0.0	3	0	0	0	0	1	32	100	44	0	false	0	0	0
59357	847258401	14	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32760	5	32760	6	32760	7	32760	25	8481.538	0	0	1	0	2	0	29	31.2	-1	0	0	0	0.0	3	0	0	0	0	1	32	100	47	0	false	0	0	0
59358	847258401	15	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	37170	5	37170	6	37170	7	37170	25	9623.2835	0	0	1	0	2	0	29	35.4	-1	0	0	0	0.0	3	0	0	0	0	1	32	100	51	0	false	0	0	0
59359	847258401	16	0.02	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	41580	5	41580	6	41580	7	41580	25	10765.029	0	0	1	0	2	0	29	39.6	-1	0	0	0	0.0	3	0	0	0	0	1	32	100	54	0	false	0	0	0
59360	847258401	17	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	46620	5	46620	6	46620	7	46620	25	12069.881	0	0	1	0	2	0	29	44.4	-1	0	0	0	0.0	3	0	0	0	0	1	32	100	57	0	false	0	0	0
59361	847258401	18	0.01	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	51660	5	51660	6	51660	7	51660	25	13374.733	0	0	1	0	2	0	29	49.2	-1	0	0	0	0.0	3	0	0	0	0	1	32	100	61	0	false	0	0	0
