ROWID	_MonsterTableIndex|INTEGER	_Difficulty|INTEGER	_CustomAI|TEXT	_DeadExperienceWeight|DOUBLE	_CompleteExperienceWeight|DOUBLE	_HPWeight|FLOAT	_AttackPMinWeight|FLOAT	_AttackPMaxWeight|FLOAT	_AttackMMinWeight|FLOAT	_AttackMMaxWeight|FLOAT	_DefensePWeight|FLOAT	_DefenseMWeight|FLOAT	_StiffWeight|FLOAT	_CriticalWeight|FLOAT	_StunWeight|FLOAT	_StiffResistanceWeight|FLOAT	_CriticalResistanceWeight|FLOAT	_StunResistanceWeight|FLOAT	_SuperAmmorWeight|FLOAT	_Element_Str_Weight|FLOAT	_Fire_Def_Weight|FLOAT	_Ice_Def_Weight|FLOAT	_Light_Def_Weight|FLOAT	_Dark_Def_Weight|FLOAT	_MoveSpeedWeight|INTEGER	_DownDelayWeight|FLOAT	_DurabilityWeight|FLOAT	_DeadDurabilityWeight|DOUBLE
1506757	506757	0	RemakeSeaDragonNest_HideMonster.lua	0.0	0.0	1800.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506758	506758	0	RemakeSeaDragonNest_HideMonster.lua	0.0	0.0	1800.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506759	506759	0	RemakeSeaDragonNest_HideMonster.lua	0.0	0.0	135.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506760	506760	0	RemakeSeaDragonNest_Gate3_HideMonsterLine.lua	0.0	0.0	1800.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506776	506776	0	RemakeSeaDragonNest_Gate4_Golem.lua	0.0	0.0	3990.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506777	506777	0	RemakeSeaDragonNest_Gate4_LineWall.lua	0.0	0.0	18.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506778	506778	0	RemakeSeaDragonNest_Gate4_GolemPunchLine.lua	0.0	0.0	18.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506779	506779	0	RemakeSeaDragonNest_Gate4_GolemPunchBattle.lua	0.0	0.0	9000.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506780	506780	0	RemakeSeaDragonNest_Gate4_Line_HideMonster.lua	0.0	0.0	9000.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506781	506781	0	RemakeSeaDragonNest_Gate4_HalfGolemShield.lua	0.0	0.0	270.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506782	506782	0	RemakeSeaDragonNest_Gate4_Line_HideMonster2.lua	0.0	0.0	9000.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506783	506783	0	RemakeSeaDragonNest_Gate4_Line_Spittler.lua	0.0	0.0	9.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506784	506784	0	RemakeSeaDragonNest_Gate4_Line_Spittler_Red.lua	0.0	0.0	146.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506785	506785	0	RemakeSeaDragonNest_Gate1_Ghoul_Green.lua	0.0	0.0	18.0	15.0	15.0	15.0	15.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506801	506801	0	RemakeSeaDragonNest_Gate5_SeaDragon_1Phase.lua	0.0	0.0	5500.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506802	506802	0	RemakeSeaDragonNest_Gate5_SeaDragon_3Phase.lua	0.0	0.0	5500.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506803	506803	0	RemakeSeaDragonNest_Gate5_SeaDragon_2Phase.lua	0.0	0.0	5500.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506804	506804	0	RemakeSeaDragonNest_Gate5_Cannon.lua	0.0	0.0	18.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506805	506805	0	RemakeSeaDragonNest_Gate5_Cannon.lua	0.0	0.0	22.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506806	506806	0	RemakeSeaDragonNest_Gate5_SeaDrake.lua	0.0	0.0	6000.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506807	506807	0	RemakeSeaDragonNest_Gate5_BlueWisp.lua	0.0	0.0	100.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506808	506808	0	RemakeSeaDragonNest_Gate5_DarkWisp.lua	0.0	0.0	18.0	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506809	506809	0	RemakeSeaDragonNest_Gate5_Troll.lua	0.0	0.0	1.8	70.0	70.0	70.0	70.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506901	506901	0	RuneDragonNest_Gate1_cerberos_Red_4_HardCore.lua	0.0	6119.46	7872.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506902	506902	0	RuneDragonNest_Gate1_HideMonster_GroundTrap1.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506903	506903	0	RuneDragonNest_Gate1_HideMonster_GroundTrap2.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506904	506904	0	RuneDragonNest_Gate1_HideMonster_GroundTrap3.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506905	506905	0	RuneDragonNest_Gate1_HideMonster_GroundTrap4.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506906	506906	0	RuneDragonNest_Gate1_HideMonster.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506907	506907	0	RuneDragonNest_Gate1_Mamon_Underling.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506908	506908	0	RuneDragonNest_Gate1_FireSeed.lua	0.0	0.0	15.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506909	506909	0	RuneDragonNest_Gate1_HideMonster_Wall_Bump1.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506910	506910	0	RuneDragonNest_Gate1_HideMonster_Wall_Bump2.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506911	506911	0	RuneDragonNest_Gate1_HideMonster_Wall_Bump3.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506912	506912	0	RuneDragonNest_Gate1_FireCircle.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506913	506913	0	RuneDragonNest_Gate1_FireSeed_Summon.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506914	506914	0	RuneDragonNest_Gate1_Mamon_Underling_Summon.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506915	506915	0	RuneDragonNest_Gate1_HideMonster_Outline.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506916	506916	0	RuneDragonNest_Gate1_HideMonster_CleanStage.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506917	506917	0	RuneDragonNest_Gate1_HideMonster_CleanStage.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506918	506918	0	RuneDragonNest_Gate1_HideMonster_FireStorm_4.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506919	506919	0	RuneDragonNest_Gate1_HideMonster_FireStorm_8.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506920	506920	0	RuneDragonNest_Gate1_FireCircle_FireRoad.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506921	506921	0	RuneDragonNest_Gate1_HideMonster_GroundTrap.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506922	506922	0	RuneDragonNest_Gate1_FireSeed_Pattern2.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506923	506923	0	RuneDragonNest_Gate1_Fire_Boll.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506924	506924	0	RuneDragonNest_Gate1_HideMonster_CleanStage.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506925	506925	0	RuneDragonNest_Gate1_HideMonster.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506926	506926	0	RuneDragonNest_Gate1_Mamon_Underling.lua	0.0	0.0	243.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506927	506927	0	RuneDragonNest_Gate1_Mamon_Underling.lua	0.0	0.0	243.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506928	506928	0	RuneDragonNest_Gate1_Mamon_Underling.lua	0.0	0.0	243.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506929	506929	0	RuneDragonNest_Gate1_Mamon_Underling.lua	0.0	0.0	243.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506930	506930	0	RuneDragonNest_Gate1_HideMonster_Trap_Fear.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506931	506931	0	RuneDragonNest_Gate1_HideMonster_Trap_HighJump.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506932	506932	0	RuneDragonNest_Gate1_HideMonster_Trap_Telleportfire.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506933	506933	0	RuneDragonNest_Gate1_HideMonster_AntiFireCircle.lua	0.0	0.0	11664.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506951	506951	0	RuneDragonNest_Gate2_Emperor_4_HardCore_Fix227756.lua	0.0	6119.46	7872.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506952	506952	0	RuneDragonNest_Gate2_Emperor_Shield.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506953	506953	0	RuneDragonNest_Gate2_HideMonster_Center.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506954	506954	0	RuneDragonNest_Gate2_HideMonster_Left.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506955	506955	0	RuneDragonNest_Gate2_HideMonster_Right.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506956	506956	0	RuneDragonNest_Gate2_BindGhost.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506957	506957	0	RuneDragonNest_Gate2_ChaosGhost_First.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506958	506958	0	RuneDragonNest_Gate2_ChaosGhost_Second.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506959	506959	0	RuneDragonNest_Gate2_Emperor_Shield_NotJump.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506960	506960	0	RuneDragonNest_Gate2_Emperor.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506961	506961	0	RuneDragonNest_Gate2_HideMonster_EmperorStone.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506962	506962	0	RuneDragonNest_Gate2_Emperor_Shield_BuffArea.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506963	506963	0	RuneDragonNest_Gate2_Emperor_Shield_Lazer.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506964	506964	0	RuneDragonNest_Gate2_Emperor_Shield_Pattern1.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506965	506965	0	RuneDragonNest_Gate2_HideMonster_Center.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506966	506966	0	RuneDragonNest_Gate2_Emperor_FakeAttack01.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506967	506967	0	RuneDragonNest_Gate2_Emperor_Projectile_1.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506968	506968	0	RuneDragonNest_Gate2_HideMonster_Center.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506969	506969	0	RuneDragonNest_Gate2_Emperor_Shield_Pattern1_Decal.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506970	506970	0	RuneDragonNest_Gate2_Emperor_Hidemonster_Decal.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506971	506971	0	RuneDragonNest_Gate2_HideMonster_GhostAttack.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506972	506972	0	RuneDragonNest_Gate2_HideMonster_Center.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506973	506973	0	RuneDragonNest_Gate2_Emperor_Shield_Judge_White.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506974	506974	0	RuneDragonNest_Gate2_Emperor_Shield_Judge_Black.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506975	506975	0	RuneDragonNest_Gate2_Emperor_Shield_JumpAttack.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506976	506976	0	RuneDragonNest_Gate2_Emperor_Shield_NotJudge_White.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506977	506977	0	RuneDragonNest_Gate2_Emperor_Shield_NotJudge_Black.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506978	506978	0	RuneDragonNest_Gate2_HideMonster_ReverseMove.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506979	506979	0	RuneDragonNest_Gate2_Emperor_FakeBoss.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506980	506980	0	RuneDragonNest_Gate2_Emperor_FakeBoss1.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506981	506981	0	RuneDragonNest_Gate2_HideMonster_Pattern2_Decal.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506982	506982	0	RuneDragonNest_Gate2_Emperor_Shield_Pattern1.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506983	506983	0	RuneDragonNest_Gate2_HideMonster_SafeZone.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506984	506984	0	RuneDragonNest_Gate2_HideMonster_SafeZone2.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506985	506985	0	RuneDragonNest_Gate2_Emperor_Shield_Protect.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506986	506986	0	RuneDragonNest_Gate2_Emperor_Shield_Step_Lazer.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506987	506987	0	RuneDragonNest_Gate2_Emperor_Shield_Step_Fire.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506988	506988	0	RuneDragonNest_Gate2_Emperor_Shield_Step_Fire_v02.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506989	506989	0	RuneDragonNest_Gate2_Emperor_FakeBoss_Berserk.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506990	506990	0	RuneDragonNest_Gate2_HideMonster_SafeZone3.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506991	506991	0		0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1506992	506992	0	RuneDragonNest_Gate2_HideMonster_SideFire.lua	0.0	0.0	9720.0	84.0	84.0	84.0	84.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
