ROWID	_SN|INTEGER	_CommodityID00|INTEGER	_CommodityID01|INTEGER	_CommodityID02|INTEGER	_CommodityID03|INTEGER	_CommodityID04|INTEGER	_CommodityID05|INTEGER	_CommodityID06|INTEGER	_CommodityID07|INTEGER	_CommodityID08|INTEGER	_CommodityID09|INTEGER	_CommodityID10|INTEGER	_CommodityID11|INTEGER	_CommodityID12|INTEGER	_CommodityID13|INTEGER	_CommodityID14|INTEGER	_CommodityID15|INTEGER	_CommodityID16|INTEGER	_CommodityID17|INTEGER	_CommodityID18|INTEGER	_CommodityID19|INTEGER
799	10000647	1205028	1205029	1205030	1205031	1205032	10000630	10000631	10000657	0	0	0	0	0	0	0	0	0	0	0	0
800	10000648	1205043	1205044	1205045	1205046	1205047	10000632	10000633	10000657	0	0	0	0	0	0	0	0	0	0	0	0
801	10000649	1205058	1205059	1205060	1205061	1205062	10000634	10000635	10000657	0	0	0	0	0	0	0	0	0	0	0	0
802	10000650	1204973	1204974	1204975	1204976	1204977	10000622	10000623	10000657	0	0	0	0	0	0	0	0	0	0	0	0
803	10000651	1204988	1204989	1204990	1204991	1204992	10000624	10000625	10000657	0	0	0	0	0	0	0	0	0	0	0	0
804	10000652	1205003	1205004	1205005	1205006	1205007	10000626	10000627	10000657	0	0	0	0	0	0	0	0	0	0	0	0
805	10000653	1205018	1205019	1205020	1205021	1205022	10000628	10000629	10000657	0	0	0	0	0	0	0	0	0	0	0	0
806	10000654	1205033	1205034	1205035	1205036	1205037	10000630	10000631	10000657	0	0	0	0	0	0	0	0	0	0	0	0
807	10000655	1205048	1205049	1205050	1205051	1205052	10000632	10000633	10000657	0	0	0	0	0	0	0	0	0	0	0	0
808	10000656	1205063	1205064	1205065	1205066	1205067	10000634	10000635	10000657	0	0	0	0	0	0	0	0	0	0	0	0
809	10000620	10000658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
810	10000621	10000659	1900759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
811	999999168	1900857	1900858	1900859	1900860	1900861	1900862	0	0	0	0	0	0	0	0	0	0	0	0	0	0
812	1310034	1310028	1310029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
813	1310035	1310030	1310031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
814	1310036	1310032	1310033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
815	10000664	1900857	1900869	1900861	1900862	1320015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
816	10000665	1900857	1900868	1900861	1900862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
817	999999169	1310028	1310029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
818	999999170	1310030	1310031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
819	999999171	1310032	1310033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
820	10000668	1900871	1900872	1320018	1900873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
821	10000669	1900871	1900872	1320019	1900873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
822	1900790	1900788	100000430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
823	1900791	1900789	100000432	1900759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
824	10000684	1205278	1205279	1205280	1205281	1205282	10000670	10000671	0	0	0	0	0	0	0	0	0	0	0	0	0
825	10000685	1205293	1205294	1205295	1205296	1205297	10000672	10000673	0	0	0	0	0	0	0	0	0	0	0	0	0
826	10000686	1205308	1205309	1205310	1205311	1205312	10000674	10000675	0	0	0	0	0	0	0	0	0	0	0	0	0
827	10000687	1205323	1205324	1205325	1205326	1205327	10000676	10000677	0	0	0	0	0	0	0	0	0	0	0	0	0
828	10000688	1205348	1205349	1205350	1205351	1205352	10000678	10000679	0	0	0	0	0	0	0	0	0	0	0	0	0
829	10000689	1205353	1205354	1205355	1205356	1205357	10000680	10000681	0	0	0	0	0	0	0	0	0	0	0	0	0
830	10000690	1205368	1205369	1205370	1205371	1205372	10000682	10000683	0	0	0	0	0	0	0	0	0	0	0	0	0
831	10000691	1205283	1205284	1205285	1205286	1205287	10000670	10000671	0	0	0	0	0	0	0	0	0	0	0	0	0
832	10000692	1205298	1205299	1205300	1205301	1205302	10000672	10000673	0	0	0	0	0	0	0	0	0	0	0	0	0
833	10000693	1205313	1205314	1205315	1205316	1205317	10000674	10000675	0	0	0	0	0	0	0	0	0	0	0	0	0
834	10000694	1205328	1205329	1205330	1205331	1205332	10000676	10000677	0	0	0	0	0	0	0	0	0	0	0	0	0
835	10000695	1205343	1205344	1205345	1205346	1205347	10000678	10000679	0	0	0	0	0	0	0	0	0	0	0	0	0
836	10000696	1205358	1205359	1205360	1205361	1205362	10000680	10000681	0	0	0	0	0	0	0	0	0	0	0	0	0
837	10000697	1205373	1205374	1205375	1205376	1205377	10000682	10000683	0	0	0	0	0	0	0	0	0	0	0	0	0
838	10000698	1205288	1205289	1205290	1205291	1205292	10000670	10000671	0	0	0	0	0	0	0	0	0	0	0	0	0
839	10000699	1205303	1205304	1205305	1205306	1205307	10000672	10000673	0	0	0	0	0	0	0	0	0	0	0	0	0
840	10000700	1205318	1205319	1205320	1205321	1205322	10000674	10000675	0	0	0	0	0	0	0	0	0	0	0	0	0
841	10000701	1205333	1205334	1205335	1205336	1205337	10000676	10000677	0	0	0	0	0	0	0	0	0	0	0	0	0
842	10000702	1205338	1205339	1205340	1205341	1205342	10000678	10000679	0	0	0	0	0	0	0	0	0	0	0	0	0
843	10000703	1205363	1205364	1205365	1205366	1205367	10000680	10000681	0	0	0	0	0	0	0	0	0	0	0	0	0
844	10000704	1205378	1205379	1205380	1205381	1205382	10000682	10000683	0	0	0	0	0	0	0	0	0	0	0	0	0
845	10000719	1205593	1205594	1205595	1205596	1205597	10000705	10000706	0	0	0	0	0	0	0	0	0	0	0	0	0
846	10000720	1205608	1205609	1205610	1205611	1205612	10000707	10000708	0	0	0	0	0	0	0	0	0	0	0	0	0
847	10000721	1205623	1205624	1205625	1205626	1205627	10000709	10000710	0	0	0	0	0	0	0	0	0	0	0	0	0
848	10000722	1205638	1205639	1205640	1205641	1205642	10000711	10000712	0	0	0	0	0	0	0	0	0	0	0	0	0
849	10000723	1205653	1205654	1205655	1205656	1205657	10000713	10000714	0	0	0	0	0	0	0	0	0	0	0	0	0
850	10000724	1205668	1205669	1205670	1205671	1205672	10000715	10000716	0	0	0	0	0	0	0	0	0	0	0	0	0
851	10000725	1205683	1205684	1205685	1205686	1205687	10000717	10000718	0	0	0	0	0	0	0	0	0	0	0	0	0
852	10000726	1205598	1205599	1205600	1205601	1205602	10000705	10000706	0	0	0	0	0	0	0	0	0	0	0	0	0
853	10000727	1205613	1205614	1205615	1205616	1205617	10000707	10000708	0	0	0	0	0	0	0	0	0	0	0	0	0
854	10000728	1205628	1205629	1205630	1205631	1205632	10000709	10000710	0	0	0	0	0	0	0	0	0	0	0	0	0
855	10000729	1205643	1205644	1205645	1205646	1205647	10000711	10000712	0	0	0	0	0	0	0	0	0	0	0	0	0
856	10000730	1205658	1205659	1205660	1205661	1205662	10000713	10000714	0	0	0	0	0	0	0	0	0	0	0	0	0
857	10000731	1205673	1205674	1205675	1205676	1205677	10000715	10000716	0	0	0	0	0	0	0	0	0	0	0	0	0
858	10000732	1205688	1205689	1205690	1205691	1205692	10000717	10000718	0	0	0	0	0	0	0	0	0	0	0	0	0
859	10000733	1205603	1205604	1205605	1205606	1205607	10000705	10000706	0	0	0	0	0	0	0	0	0	0	0	0	0
860	10000734	1205618	1205619	1205620	1205621	1205622	10000707	10000708	0	0	0	0	0	0	0	0	0	0	0	0	0
861	10000735	1205633	1205634	1205635	1205636	1205637	10000709	10000710	0	0	0	0	0	0	0	0	0	0	0	0	0
862	10000736	1205648	1205649	1205650	1205651	1205652	10000711	10000712	0	0	0	0	0	0	0	0	0	0	0	0	0
863	10000737	1205663	1205664	1205665	1205666	1205667	10000713	10000714	0	0	0	0	0	0	0	0	0	0	0	0	0
864	10000738	1205678	1205679	1205680	1205681	1205682	10000715	10000716	0	0	0	0	0	0	0	0	0	0	0	0	0
865	10000739	1205693	1205694	1205695	1205696	1205697	10000717	10000718	0	0	0	0	0	0	0	0	0	0	0	0	0
866	10000754	1205698	1205699	10000740	10000741	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
867	10000761	1205700	1205701	10000740	10000741	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
868	10000768	1205702	1205703	10000740	10000741	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
869	10000755	1205704	1205705	10000742	10000743	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	10000762	1205706	1205707	10000742	10000743	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871	10000769	1205708	1205709	10000742	10000743	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872	10000756	1205710	1205711	10000744	10000745	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
873	10000763	1205712	1205713	10000744	10000745	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
874	10000770	1205714	1205715	10000744	10000745	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875	10000757	1205716	1205717	10000746	10000747	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
876	10000764	1205718	1205719	10000746	10000747	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
877	10000771	1205720	1205721	10000746	10000747	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
878	10000758	1205722	1205723	10000748	10000749	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
879	10000765	1205724	1205725	10000748	10000749	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
880	10000772	1205726	1205727	10000748	10000749	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
881	10000759	1205728	1205729	10000750	10000751	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
882	10000766	1205730	1205731	10000750	10000751	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883	10000773	1205732	1205733	10000750	10000751	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884	10000760	1205734	1205735	10000752	10000753	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
885	10000767	1205736	1205737	10000752	10000753	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886	10000774	1205738	1205739	10000752	10000753	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887	10000775	100000026	100000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888	10000776	300000029	1300138	96000004	1990033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889	10000777	96000005	1900919	96000004	300000044	1990034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890	10000792	1206212	1206213	1206214	1206215	1206216	10000778	10000779	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
891	10000793	1206227	1206228	1206229	1206230	1206231	10000780	10000781	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
892	10000794	1206242	1206243	1206244	1206245	1206246	10000782	10000783	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
893	10000795	1206257	1206258	1206259	1206260	1206261	10000784	10000785	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
894	10000796	1206272	1206273	1206274	1206275	1206276	10000786	10000787	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
895	10000797	1206287	1206288	1206289	1206290	1206291	10000788	10000789	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
896	10000798	1206302	1206303	1206304	1206305	1206306	10000790	10000791	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
897	10000799	1206217	1206218	1206219	1206220	1206221	10000778	10000779	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
898	10000800	1206232	1206233	1206234	1206235	1206236	10000780	10000781	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
899	10000801	1206247	1206248	1206249	1206250	1206251	10000782	10000783	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
900	10000802	1206262	1206263	1206264	1206265	1206266	10000784	10000785	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
901	10000803	1206277	1206278	1206279	1206280	1206281	10000786	10000787	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
902	10000804	1206292	1206293	1206294	1206295	1206296	10000788	10000789	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
903	10000805	1206307	1206308	1206309	1206310	1206311	10000790	10000791	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
904	10000806	1206222	1206223	1206224	1206225	1206226	10000778	10000779	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
905	10000807	1206237	1206238	1206239	1206240	1206241	10000780	10000781	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
906	10000808	1206252	1206253	1206254	1206255	1206256	10000782	10000783	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
907	10000809	1206267	1206268	1206269	1206270	1206271	10000784	10000785	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
908	10000810	1206282	1206283	1206284	1206285	1206286	10000786	10000787	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
909	10000811	1206297	1206298	1206299	1206300	1206301	10000788	10000789	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
910	10000812	1206312	1206313	1206314	1206315	1206316	10000790	10000791	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
911	999999186	1204224	1204225	1204226	1204227	1204228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912	999999187	1204239	1204240	1204241	1204242	1204243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913	999999188	1204254	1204255	1204256	1204257	1204258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914	999999192	1900932	1900927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915	999999193	1900932	1900928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
916	999999195	1900933	1900930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
917	999999196	1900933	1900931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
919	999999201	1205698	1205699	10000740	10000741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920	999999208	1205700	1205701	10000740	10000741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921	999999215	1205702	1205703	10000740	10000741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922	999999202	1205704	1205705	10000742	10000743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923	999999209	1205706	1205707	10000742	10000743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924	999999216	1205708	1205709	10000742	10000743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
925	999999203	1205710	1205711	10000744	10000745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
926	999999210	1205712	1205713	10000744	10000745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
927	999999217	1205714	1205715	10000744	10000745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
928	999999204	1205716	1205717	10000746	10000747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
929	999999211	1205718	1205719	10000746	10000747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930	999999218	1205720	1205721	10000746	10000747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
931	999999205	1205722	1205723	10000748	10000749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
932	999999212	1205724	1205725	10000748	10000749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
933	999999219	1205726	1205727	10000748	10000749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
934	999999206	1205728	1205729	10000750	10000751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
935	999999213	1205730	1205731	10000750	10000751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
936	999999220	1205732	1205733	10000750	10000751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937	999999207	1205734	1205735	10000752	10000753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
938	999999214	1205736	1205737	10000752	10000753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
939	999999221	1205738	1205739	10000752	10000753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	999999222	1900963	1900964	1900965	1900966	1900967	1901068	1901069	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
941	999999223	1900978	1900979	1900980	1900981	1900982	1901070	1901071	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
942	999999224	1900993	1900994	1900995	1900996	1900997	1901072	1901073	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
943	999999225	1901008	1901009	1901010	1901011	1901012	1901074	1901075	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
944	999999226	1901023	1901024	1901025	1901026	1901027	1901076	1901077	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
945	999999227	1901038	1901039	1901040	1901041	1901042	1901078	1901079	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
946	999999228	1901053	1901054	1901055	1901056	1901057	1901080	1901081	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
947	999999229	1900968	1900969	1900970	1900971	1900972	1901068	1901069	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
948	999999230	1900983	1900984	1900985	1900986	1900987	1901070	1901071	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
949	999999231	1900998	1900999	1901000	1901001	1901002	1901072	1901073	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
950	999999232	1901013	1901014	1901015	1901016	1901017	1901074	1901075	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
951	999999233	1901028	1901029	1901030	1901031	1901032	1901076	1901077	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
952	999999234	1901043	1901044	1901045	1901046	1901047	1901078	1901079	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
953	999999235	1901058	1901059	1901060	1901061	1901062	1901080	1901081	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
954	999999236	1900973	1900974	1900975	1900976	1900977	1901068	1901069	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
955	999999237	1900988	1900989	1900990	1900991	1900992	1901070	1901071	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
956	999999238	1901003	1901004	1901005	1901006	1901007	1901072	1901073	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
957	999999239	1901018	1901019	1901020	1901021	1901022	1901074	1901075	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
958	999999240	1901033	1901034	1901035	1901036	1901037	1901076	1901077	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
959	999999241	1901048	1901049	1901050	1901051	1901052	1901078	1901079	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
960	999999242	1901063	1901064	1901065	1901066	1901067	1901080	1901081	1901104	1901105	1901106	0	0	0	0	0	0	0	0	0	0
961	999999243	1900963	1900964	1900965	1900966	1900967	1901068	1901069	1901106	0	0	0	0	0	0	0	0	0	0	0	0
962	999999244	1900978	1900979	1900980	1900981	1900982	1901070	1901071	1901106	0	0	0	0	0	0	0	0	0	0	0	0
963	999999245	1900993	1900994	1900995	1900996	1900997	1901072	1901073	1901106	0	0	0	0	0	0	0	0	0	0	0	0
964	999999246	1901008	1901009	1901010	1901011	1901012	1901074	1901075	1901106	0	0	0	0	0	0	0	0	0	0	0	0
965	999999247	1901023	1901024	1901025	1901026	1901027	1901076	1901077	1901106	0	0	0	0	0	0	0	0	0	0	0	0
966	999999248	1901038	1901039	1901040	1901041	1901042	1901078	1901079	1901106	0	0	0	0	0	0	0	0	0	0	0	0
967	999999249	1901053	1901054	1901055	1901056	1901057	1901080	1901081	1901106	0	0	0	0	0	0	0	0	0	0	0	0
968	999999250	1900968	1900969	1900970	1900971	1900972	1901068	1901069	1901106	0	0	0	0	0	0	0	0	0	0	0	0
969	999999251	1900983	1900984	1900985	1900986	1900987	1901070	1901071	1901106	0	0	0	0	0	0	0	0	0	0	0	0
970	999999252	1900998	1900999	1901000	1901001	1901002	1901072	1901073	1901106	0	0	0	0	0	0	0	0	0	0	0	0
971	999999253	1901013	1901014	1901015	1901016	1901017	1901074	1901075	1901106	0	0	0	0	0	0	0	0	0	0	0	0
972	999999254	1901028	1901029	1901030	1901031	1901032	1901076	1901077	1901106	0	0	0	0	0	0	0	0	0	0	0	0
973	999999255	1901043	1901044	1901045	1901046	1901047	1901078	1901079	1901106	0	0	0	0	0	0	0	0	0	0	0	0
974	999999256	1901058	1901059	1901060	1901061	1901062	1901080	1901081	1901106	0	0	0	0	0	0	0	0	0	0	0	0
975	999999257	1900973	1900974	1900975	1900976	1900977	1901068	1901069	1901106	0	0	0	0	0	0	0	0	0	0	0	0
976	999999258	1900988	1900989	1900990	1900991	1900992	1901070	1901071	1901106	0	0	0	0	0	0	0	0	0	0	0	0
977	999999259	1901003	1901004	1901005	1901006	1901007	1901072	1901073	1901106	0	0	0	0	0	0	0	0	0	0	0	0
978	999999260	1901018	1901019	1901020	1901021	1901022	1901074	1901075	1901106	0	0	0	0	0	0	0	0	0	0	0	0
979	999999261	1901033	1901034	1901035	1901036	1901037	1901076	1901077	1901106	0	0	0	0	0	0	0	0	0	0	0	0
980	999999262	1901048	1901049	1901050	1901051	1901052	1901078	1901079	1901106	0	0	0	0	0	0	0	0	0	0	0	0
981	999999263	1901063	1901064	1901065	1901066	1901067	1901080	1901081	1901106	0	0	0	0	0	0	0	0	0	0	0	0
982	14100001	1206212	1206213	1206214	1206215	1206216	10000778	10000779	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
983	14100002	1206227	1206228	1206229	1206230	1206231	10000780	10000781	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
984	14100003	1206242	1206243	1206244	1206245	1206246	10000782	10000783	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
985	14100004	1206257	1206258	1206259	1206260	1206261	10000784	10000785	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
986	14100005	1206272	1206273	1206274	1206275	1206276	10000786	10000787	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
987	14100006	1206287	1206288	1206289	1206290	1206291	10000788	10000789	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
988	14100007	1206302	1206303	1206304	1206305	1206306	10000790	10000791	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
989	14100008	1206217	1206218	1206219	1206220	1206221	10000778	10000779	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
990	14100009	1206232	1206233	1206234	1206235	1206236	10000780	10000781	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
991	14100010	1206247	1206248	1206249	1206250	1206251	10000782	10000783	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
992	14100011	1206262	1206263	1206264	1206265	1206266	10000784	10000785	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
993	14100012	1206277	1206278	1206279	1206280	1206281	10000786	10000787	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
994	14100013	1206292	1206293	1206294	1206295	1206296	10000788	10000789	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
995	14100014	1206307	1206308	1206309	1206310	1206311	10000790	10000791	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
996	14100015	1206222	1206223	1206224	1206225	1206226	10000778	10000779	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
997	14100016	1206237	1206238	1206239	1206240	1206241	10000780	10000781	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
998	14100017	1206252	1206253	1206254	1206255	1206256	10000782	10000783	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
999	14100018	1206267	1206268	1206269	1206270	1206271	10000784	10000785	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
1000	14100019	1206282	1206283	1206284	1206285	1206286	10000786	10000787	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
1001	14100020	1206297	1206298	1206299	1206300	1206301	10000788	10000789	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
1002	14100021	1206312	1206313	1206314	1206315	1206316	10000790	10000791	1900920	1900939	1900940	0	0	0	0	0	0	0	0	0	0
1003	14200001	100000431	100000432	1900759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1004	14200003	1300139	1300140	1310037	1903345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1005	10000813	1300139	1300140	1310037	1903345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1006	999999264	1901107	1901108	1901109	1901110	1901111	1901212	1901213	0	0	0	0	0	0	0	0	0	0	0	0	0
1007	999999265	1901122	1901123	1901124	1901125	1901126	1901214	1901215	0	0	0	0	0	0	0	0	0	0	0	0	0
1008	999999266	1901137	1901138	1901139	1901140	1901141	1901216	1901217	0	0	0	0	0	0	0	0	0	0	0	0	0
1009	999999267	1901152	1901153	1901154	1901155	1901156	1901218	1901219	0	0	0	0	0	0	0	0	0	0	0	0	0
1010	999999268	1901167	1901168	1901169	1901170	1901171	1901220	1901221	0	0	0	0	0	0	0	0	0	0	0	0	0
1011	999999269	1901182	1901183	1901184	1901185	1901186	1901222	1901223	0	0	0	0	0	0	0	0	0	0	0	0	0
1012	999999270	1901197	1901198	1901199	1901200	1901201	1901224	1901225	0	0	0	0	0	0	0	0	0	0	0	0	0
1013	999999271	1901112	1901113	1901114	1901115	1901116	1901212	1901213	0	0	0	0	0	0	0	0	0	0	0	0	0
1014	999999272	1901127	1901128	1901129	1901130	1901131	1901214	1901215	0	0	0	0	0	0	0	0	0	0	0	0	0
1015	999999273	1901142	1901143	1901144	1901145	1901146	1901216	1901217	0	0	0	0	0	0	0	0	0	0	0	0	0
1016	999999274	1901157	1901158	1901159	1901160	1901161	1901218	1901219	0	0	0	0	0	0	0	0	0	0	0	0	0
1017	999999275	1901172	1901173	1901174	1901175	1901176	1901220	1901221	0	0	0	0	0	0	0	0	0	0	0	0	0
1018	999999276	1901187	1901188	1901189	1901190	1901191	1901222	1901223	0	0	0	0	0	0	0	0	0	0	0	0	0
1019	999999277	1901202	1901203	1901204	1901205	1901206	1901224	1901225	0	0	0	0	0	0	0	0	0	0	0	0	0
1020	999999278	1901117	1901118	1901119	1901120	1901121	1901212	1901213	0	0	0	0	0	0	0	0	0	0	0	0	0
1021	999999279	1901132	1901133	1901134	1901135	1901136	1901214	1901215	0	0	0	0	0	0	0	0	0	0	0	0	0
1022	999999280	1901147	1901148	1901149	1901150	1901151	1901216	1901217	0	0	0	0	0	0	0	0	0	0	0	0	0
1023	999999281	1901162	1901163	1901164	1901165	1901166	1901218	1901219	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	999999282	1901177	1901178	1901179	1901180	1901181	1901220	1901221	0	0	0	0	0	0	0	0	0	0	0	0	0
1025	999999283	1901192	1901193	1901194	1901195	1901196	1901222	1901223	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	999999284	1901207	1901208	1901209	1901210	1901211	1901224	1901225	0	0	0	0	0	0	0	0	0	0	0	0	0
