ROWID	_ListID|INTEGER	_CompoundGroupID|INTEGER	_MainCategory|INTEGER	_CompoundGroupType|INTEGER	_PartsNameID|INTEGER	_SetID|INTEGER	_Level|INTEGER	_Rank|INTEGER	_JobClass|INTEGER	_ActivateLevel|INTEGER	_PreviewState|BOOLEAN	_PreviewDescription|INTEGER
940205	2001	268469317	2	14	2227	0	93	3	4	90	false	0
940206	2001	268469318	2	14	2227	0	93	3	5	90	false	0
940207	2001	268469319	2	14	2227	0	93	3	6	90	false	0
940208	2001	268469320	2	14	2227	0	93	3	7	90	false	0
940209	2001	268469321	2	14	2227	0	93	3	8	90	false	0
940210	2001	268469322	2	14	2227	0	93	3	9	90	false	0
940211	2001	268469323	2	12	2229	0	93	3	1	90	false	0
940212	2001	268469324	2	12	2229	0	93	3	2	90	false	0
940213	2001	268469325	2	12	2229	0	93	3	3	90	false	0
940214	2001	268469326	2	12	2229	0	93	3	4	90	false	0
940215	2001	268469327	2	12	2229	0	93	3	5	90	false	0
940216	2001	268469328	2	12	2229	0	93	3	6	90	false	0
940217	2001	268469329	2	12	2229	0	93	3	7	90	false	0
940218	2001	268469330	2	12	2229	0	93	3	8	90	false	0
940219	2001	268469331	2	12	2229	0	93	3	9	90	false	0
940220	2001	268476118	2	13	2228	0	93	4	5	90	false	0
940221	2001	268476119	2	13	2228	0	93	4	5	90	false	0
940222	2001	268476120	2	14	2227	0	93	4	5	90	false	0
940223	2001	268476121	2	12	2229	0	93	4	5	90	false	0
940224	2001	268476122	2	12	2229	0	93	4	5	90	false	0
940225	2001	268476123	2	12	2229	0	93	4	5	90	false	0
940226	2001	268476455	2	13	2228	0	93	4	6	90	false	0
940227	2001	268476457	2	13	2228	0	93	4	6	90	false	0
940228	2001	268476459	2	13	2228	0	93	4	6	90	false	0
940229	2001	268476461	2	14	2227	0	93	4	6	90	false	0
940230	2001	268476463	2	12	2229	0	93	4	6	90	false	0
940231	2001	268476465	2	12	2229	0	93	4	6	90	false	0
940232	2001	268476467	2	12	2229	0	93	4	6	90	false	0
940233	2001	268476469	2	14	2227	0	93	4	6	90	false	0
940234	2001	268476801	2	13	2228	0	93	4	7	90	false	0
940235	2001	268476802	2	13	2228	0	93	4	7	90	false	0
940236	2001	268476803	2	14	2227	0	93	4	7	90	false	0
940237	2001	268476804	2	12	2229	0	93	4	7	90	false	0
940238	2001	268476805	2	12	2229	0	93	4	7	90	false	0
940239	2001	268476806	2	14	2227	0	93	4	7	90	false	0
900002	1001	268465251	2	13	2228	0	90	4	1	80	false	0
900003	1001	268465252	2	13	2228	0	90	4	1	80	false	0
900004	1001	268465253	2	13	2228	0	90	4	1	80	false	0
900005	1001	268465254	2	13	2228	0	90	4	1	80	false	0
900006	1001	268465255	2	13	2228	0	90	4	4	80	false	0
900007	1001	268465256	2	13	2228	0	90	4	2	80	false	0
900008	1001	268465257	2	13	2228	0	90	4	1	80	false	0
900009	1001	268465258	2	13	2228	0	90	4	3	80	false	0
900010	1001	268465259	2	13	2228	0	90	4	3	80	false	0
900011	1001	268465260	2	13	2228	0	90	4	4	80	false	0
900012	1001	268465261	2	13	2228	0	90	4	4	80	false	0
900013	1001	268465262	2	13	2228	0	90	4	3	80	false	0
900014	1001	268465263	2	13	2228	0	90	4	2	80	false	0
900015	1001	268465264	2	13	2228	0	90	4	5	80	false	0
900016	1001	268465265	2	13	2228	0	90	4	5	80	false	0
900017	1001	268465266	2	13	2228	0	90	4	5	80	false	0
900018	1001	268465267	2	13	2228	0	90	4	1	80	false	0
900019	1001	268465268	2	13	2228	0	90	4	1	80	false	0
900020	1001	268465269	2	13	2228	0	90	4	1	80	false	0
900021	1001	268465270	2	13	2228	0	90	4	1	80	false	0
900022	1001	268465271	2	13	2228	0	90	4	2	80	false	0
900023	1001	268465272	2	13	2228	0	90	4	2	80	false	0
900024	1001	268465273	2	13	2228	0	90	4	2	80	false	0
900025	1001	268465274	2	13	2228	0	90	4	2	80	false	0
900026	1001	268465275	2	13	2228	0	90	4	2	80	false	0
900027	1001	268465276	2	13	2228	0	90	4	3	80	false	0
900028	1001	268465277	2	13	2228	0	90	4	3	80	false	0
900029	1001	268465278	2	13	2228	0	90	4	3	80	false	0
900030	1001	268465279	2	13	2228	0	90	4	3	80	false	0
900031	1001	268465280	2	13	2228	0	90	4	4	80	false	0
900032	1001	268465281	2	13	2228	0	90	4	4	80	false	0
900033	1001	268465282	2	13	2228	0	90	4	4	80	false	0
900034	1001	268465283	2	13	2228	0	90	4	4	80	false	0
900035	1001	268465284	2	13	2228	0	90	4	4	80	false	0
900036	1001	268465285	2	13	2228	0	90	4	5	80	false	0
900037	1001	268465286	2	13	2228	0	90	4	5	80	false	0
900038	1001	268465287	2	13	2228	0	90	4	5	80	false	0
900039	1001	268465288	2	13	2228	0	90	4	5	80	false	0
900040	1001	268465289	2	13	2228	0	90	4	5	80	false	0
900041	1001	268465290	2	13	2228	0	90	4	6	80	false	0
900042	1001	268465291	2	13	2228	0	90	4	6	80	false	0
900043	1001	268465292	2	13	2228	0	90	4	6	80	false	0
900044	1001	268465293	2	13	2228	0	90	4	6	80	false	0
900045	1001	268465294	2	13	2228	0	90	4	6	80	false	0
900046	1001	268465295	2	13	2228	0	90	4	3	80	false	0
900047	1001	268465296	2	13	2228	0	90	4	6	80	false	0
900048	1001	268465297	2	13	2228	0	90	4	6	80	false	0
900049	1001	268465298	2	13	2228	0	90	4	6	80	false	0
900050	1001	268465299	2	13	2228	0	90	4	6	80	false	0
900051	1001	268465300	2	13	2228	0	90	4	7	80	false	0
900052	1001	268465301	2	13	2228	0	90	4	7	80	false	0
900053	1001	268465302	2	13	2228	0	90	4	7	80	false	0
900054	1001	268465303	2	13	2228	0	90	4	7	80	false	0
900055	1001	268465304	2	13	2228	0	90	4	7	80	false	0
900056	1001	268465305	2	13	2228	0	90	4	7	80	false	0
900057	1001	268465306	2	13	2228	0	90	4	2	80	false	0
900058	1001	268465307	2	13	2228	0	90	4	7	80	false	0
900059	1001	268465308	2	13	2228	0	90	4	7	80	false	0
900060	1001	268465309	2	13	2228	0	90	4	7	80	false	0
900061	1001	268465310	2	13	2228	0	90	4	8	80	false	0
900062	1001	268465311	2	13	2228	0	90	4	8	80	false	0
900063	1001	268465312	2	13	2228	0	90	4	8	80	false	0
900064	1001	268465313	2	13	2228	0	90	4	8	80	false	0
900065	1001	268465314	2	13	2228	0	90	4	8	80	false	0
900066	1001	268465315	2	13	2228	0	90	4	5	80	false	0
900067	1001	268465316	2	13	2228	0	90	4	1	80	false	0
900068	1001	268465317	2	13	2228	0	90	4	2	80	false	0
900069	1001	268465318	2	13	2228	0	90	4	1	80	false	0
900070	1001	268465319	2	13	2228	0	90	4	1	80	false	0
900071	1001	268465320	2	13	2228	0	90	4	1	80	false	0
900072	1001	268465321	2	13	2228	0	90	4	9	80	false	0
900073	1001	268465322	2	13	2228	0	90	4	9	80	false	0
900074	1001	268465323	2	13	2228	0	90	4	9	80	false	0
900075	1001	268465324	2	13	2228	0	90	4	9	80	false	0
900076	1001	268465325	2	13	2228	0	90	4	9	80	false	0
900077	1001	268465326	2	13	2228	0	90	4	4	80	false	0
900078	1001	268465327	2	13	2228	0	90	4	3	80	false	0
900079	1001	268465328	2	14	2227	0	90	4	3	80	false	0
900080	1001	268465329	2	14	2227	0	90	4	3	80	false	0
900081	1001	268465330	2	14	2227	0	90	4	2	80	false	0
900082	1001	268465331	2	14	2227	0	90	4	2	80	false	0
900083	1001	268465332	2	14	2227	0	90	4	2	80	false	0
900084	1001	268465333	2	14	2227	0	90	4	1	80	false	0
900085	1001	268465334	2	14	2227	0	90	4	1	80	false	0
900086	1001	268465335	2	14	2227	0	90	4	4	80	false	0
900087	1001	268465336	2	14	2227	0	90	4	4	80	false	0
900088	1001	268465337	2	14	2227	0	90	4	3	80	false	0
900089	1001	268465338	2	14	2227	0	90	4	1	80	false	0
900090	1001	268465339	2	14	2227	0	90	4	2	80	false	0
900091	1001	268465340	2	14	2227	0	90	4	3	80	false	0
900092	1001	268465341	2	14	2227	0	90	4	3	80	false	0
900093	1001	268465342	2	14	2227	0	90	4	4	80	false	0
900094	1001	268465343	2	14	2227	0	90	4	4	80	false	0
900095	1001	268465344	2	14	2227	0	90	4	2	80	false	0
900096	1001	268465345	2	14	2227	0	90	4	4	80	false	0
900097	1001	268465346	2	14	2227	0	90	4	1	80	false	0
900098	1001	268465347	2	14	2227	0	90	4	2	80	false	0
900099	1001	268465348	2	14	2227	0	90	4	3	80	false	0
900100	1001	268465349	2	14	2227	0	90	4	1	80	false	0
900101	1001	268465350	2	14	2227	0	90	4	1	80	false	0
900102	1001	268465351	2	14	2227	0	90	4	4	80	false	0
900103	1001	268465352	2	14	2227	0	90	4	4	80	false	0
900104	1001	268465353	2	14	2227	0	90	4	2	80	false	0
900105	1001	268465354	2	14	2227	0	90	4	2	80	false	0
900106	1001	268465355	2	14	2227	0	90	4	1	80	false	0
900107	1001	268465356	2	14	2227	0	90	4	1	80	false	0
900108	1001	268465357	2	14	2227	0	90	4	3	80	false	0
900109	1001	268465358	2	14	2227	0	90	4	5	80	false	0
900110	1001	268465359	2	14	2227	0	90	4	5	80	false	0
900111	1001	268465360	2	14	2227	0	90	4	5	80	false	0
900112	1001	268465361	2	14	2227	0	90	4	4	80	false	0
900113	1001	268465362	2	14	2227	0	90	4	1	80	false	0
900114	1001	268465363	2	14	2227	0	90	4	1	80	false	0
900115	1001	268465364	2	14	2227	0	90	4	1	80	false	0
900116	1001	268465365	2	14	2227	0	90	4	1	80	false	0
900117	1001	268465366	2	14	2227	0	90	4	2	80	false	0
900118	1001	268465367	2	14	2227	0	90	4	2	80	false	0
900119	1001	268465368	2	14	2227	0	90	4	2	80	false	0
900120	1001	268465369	2	14	2227	0	90	4	2	80	false	0
900121	1001	268465370	2	14	2227	0	90	4	3	80	false	0
900122	1001	268465371	2	14	2227	0	90	4	3	80	false	0
900123	1001	268465372	2	14	2227	0	90	4	2	80	false	0
900124	1001	268465373	2	14	2227	0	90	4	3	80	false	0
900125	1001	268465374	2	14	2227	0	90	4	3	80	false	0
900126	1001	268465375	2	14	2227	0	90	4	4	80	false	0
900127	1001	268465376	2	14	2227	0	90	4	4	80	false	0
900128	1001	268465377	2	14	2227	0	90	4	4	80	false	0
900129	1001	268465378	2	14	2227	0	90	4	4	80	false	0
900130	1001	268465379	2	14	2227	0	90	4	5	80	false	0
900131	1001	268465380	2	14	2227	0	90	4	5	80	false	0
900132	1001	268465381	2	14	2227	0	90	4	5	80	false	0
900133	1001	268465382	2	14	2227	0	90	4	3	80	false	0
900134	1001	268465383	2	14	2227	0	90	4	5	80	false	0
900135	1001	268465384	2	14	2227	0	90	4	5	80	false	0
900136	1001	268465385	2	14	2227	0	90	4	6	80	false	0
900137	1001	268465386	2	14	2227	0	90	4	6	80	false	0
900138	1001	268465387	2	14	2227	0	90	4	6	80	false	0
900139	1001	268465388	2	14	2227	0	90	4	6	80	false	0
900140	1001	268465389	2	14	2227	0	90	4	6	80	false	0
900141	1001	268465390	2	14	2227	0	90	4	6	80	false	0
900142	1001	268465391	2	14	2227	0	90	4	6	80	false	0
900143	1001	268465392	2	14	2227	0	90	4	3	80	false	0
900144	1001	268465393	2	14	2227	0	90	4	7	80	false	0
900145	1001	268465394	2	14	2227	0	90	4	7	80	false	0
900146	1001	268465395	2	14	2227	0	90	4	7	80	false	0
900147	1001	268465396	2	14	2227	0	90	4	7	80	false	0
900148	1001	268465397	2	14	2227	0	90	4	7	80	false	0
900149	1001	268465398	2	14	2227	0	90	4	7	80	false	0
900150	1001	268465399	2	14	2227	0	90	4	7	80	false	0
900151	1001	268465400	2	14	2227	0	90	4	7	80	false	0
900152	1001	268465401	2	14	2227	0	90	4	7	80	false	0
900153	1001	268465402	2	14	2227	0	90	4	8	80	false	0
900154	1001	268465403	2	14	2227	0	90	4	1	80	false	0
900155	1001	268465404	2	14	2227	0	90	4	8	80	false	0
900156	1001	268465405	2	14	2227	0	90	4	8	80	false	0
900157	1001	268465406	2	14	2227	0	90	4	8	80	false	0
900158	1001	268465407	2	14	2227	0	90	4	8	80	false	0
900159	1001	268465408	2	14	2227	0	90	4	8	80	false	0
900160	1001	268465409	2	14	2227	0	90	4	8	80	false	0
900161	1001	268465410	2	14	2227	0	90	4	1	80	false	0
900162	1001	268465411	2	14	2227	0	90	4	1	80	false	0
900163	1001	268465412	2	14	2227	0	90	4	1	80	false	0
900164	1001	268465413	2	14	2227	0	90	4	9	80	false	0
900165	1001	268465414	2	14	2227	0	90	4	4	80	false	0
900166	1001	268465415	2	14	2227	0	90	4	9	80	false	0
900167	1001	268465416	2	14	2227	0	90	4	9	80	false	0
900168	1001	268465417	2	14	2227	0	90	4	9	80	false	0
900169	1001	268465418	2	14	2227	0	90	4	9	80	false	0
900170	1001	268465419	2	14	2227	0	90	4	9	80	false	0
900171	1001	268465420	2	14	2227	0	90	4	9	80	false	0
900172	1001	268465421	2	12	2229	0	90	4	3	80	false	0
900173	1001	268465422	2	12	2229	0	90	4	3	80	false	0
900174	1001	268465423	2	12	2229	0	90	4	4	80	false	0
900175	1001	268465424	2	12	2229	0	90	4	4	80	false	0
900176	1001	268465425	2	12	2229	0	90	4	4	80	false	0
900177	1001	268465426	2	12	2229	0	90	4	5	80	false	0
900178	1001	268465427	2	12	2229	0	90	4	5	80	false	0
900179	1001	268465428	2	12	2229	0	90	4	5	80	false	0
900180	1001	268465429	2	12	2229	0	90	4	5	80	false	0
900181	1001	268465430	2	12	2229	0	90	4	5	80	false	0
900182	1001	268465431	2	12	2229	0	90	4	5	80	false	0
900183	1001	268465432	2	12	2229	0	90	4	5	80	false	0
900184	1001	268465433	2	12	2229	0	90	4	4	80	false	0
900185	1001	268465434	2	12	2229	0	90	4	5	80	false	0
900186	1001	268465435	2	12	2229	0	90	4	5	80	false	0
900187	1001	268465436	2	12	2229	0	90	4	5	80	false	0
900188	1001	268465437	2	12	2229	0	90	4	5	80	false	0
900189	1001	268465438	2	12	2229	0	90	4	5	80	false	0
900190	1001	268465439	2	12	2229	0	90	4	5	80	false	0
900191	1001	268465440	2	12	2229	0	90	4	5	80	false	0
900192	1001	268465441	2	12	2229	0	90	4	5	80	false	0
900193	1001	268465442	2	12	2229	0	90	4	5	80	false	0
900194	1001	268465443	2	12	2229	0	90	4	5	80	false	0
900195	1001	268465444	2	12	2229	0	90	4	1	80	false	0
900196	1001	268465445	2	12	2229	0	90	4	5	80	false	0
900197	1001	268465446	2	12	2229	0	90	4	5	80	false	0
900198	1001	268465447	2	12	2229	0	90	4	5	80	false	0
900199	1001	268465448	2	12	2229	0	90	4	5	80	false	0
900200	1001	268465449	2	12	2229	0	90	4	3	80	false	0
900201	1001	268465450	2	12	2229	0	90	4	4	80	false	0
900202	1001	268465451	2	12	2229	0	90	4	1	80	false	0
900203	1001	268465452	2	12	2229	0	90	4	2	80	false	0
900204	1001	268465453	2	12	2229	0	90	4	3	80	false	0
900205	1001	268465454	2	12	2229	0	90	4	2	80	false	0
900206	1001	268465455	2	12	2229	0	90	4	1	80	false	0
900207	1001	268465456	2	12	2229	0	90	4	4	80	false	0
900208	1001	268465457	2	12	2229	0	90	4	1	80	false	0
900209	1001	268465458	2	12	2229	0	90	4	4	80	false	0
900210	1001	268465459	2	12	2229	0	90	4	4	80	false	0
900211	1001	268465460	2	12	2229	0	90	4	1	80	false	0
900212	1001	268465461	2	12	2229	0	90	4	4	80	false	0
900213	1001	268465462	2	12	2229	0	90	4	3	80	false	0
900214	1001	268465463	2	12	2229	0	90	4	3	80	false	0
900215	1001	268465464	2	12	2229	0	90	4	2	80	false	0
900216	1001	268465465	2	12	2229	0	90	4	2	80	false	0
900217	1001	268465466	2	12	2229	0	90	4	3	80	false	0
900218	1001	268465467	2	12	2229	0	90	4	3	80	false	0
900219	1001	268465468	2	12	2229	0	90	4	2	80	false	0
900220	1001	268465469	2	12	2229	0	90	4	6	80	false	0
900221	1001	268465470	2	12	2229	0	90	4	6	80	false	0
900222	1001	268465471	2	12	2229	0	90	4	4	80	false	0
900223	1001	268465472	2	12	2229	0	90	4	6	80	false	0
900224	1001	268465473	2	12	2229	0	90	4	6	80	false	0
900225	1001	268465474	2	12	2229	0	90	4	6	80	false	0
900226	1001	268465475	2	12	2229	0	90	4	6	80	false	0
900227	1001	268465476	2	12	2229	0	90	4	6	80	false	0
900228	1001	268465477	2	12	2229	0	90	4	6	80	false	0
900229	1001	268465478	2	12	2229	0	90	4	6	80	false	0
900230	1001	268465479	2	12	2229	0	90	4	6	80	false	0
900231	1001	268465480	2	12	2229	0	90	4	6	80	false	0
900232	1001	268465481	2	12	2229	0	90	4	6	80	false	0
900233	1001	268465482	2	12	2229	0	90	4	1	80	false	0
900234	1001	268465483	2	12	2229	0	90	4	6	80	false	0
900235	1001	268465484	2	12	2229	0	90	4	6	80	false	0
900236	1001	268465485	2	12	2229	0	90	4	6	80	false	0
900237	1001	268465486	2	12	2229	0	90	4	6	80	false	0
900238	1001	268465487	2	12	2229	0	90	4	6	80	false	0
900239	1001	268465488	2	12	2229	0	90	4	6	80	false	0
900240	1001	268465489	2	12	2229	0	90	4	6	80	false	0
900241	1001	268465490	2	12	2229	0	90	4	6	80	false	0
900242	1001	268465491	2	12	2229	0	90	4	6	80	false	0
900243	1001	268465492	2	12	2229	0	90	4	4	80	false	0
900244	1001	268465493	2	12	2229	0	90	4	6	80	false	0
900245	1001	268465494	2	12	2229	0	90	4	6	80	false	0
900246	1001	268465495	2	12	2229	0	90	4	6	80	false	0
900247	1001	268465496	2	12	2229	0	90	4	6	80	false	0
900248	1001	268465497	2	12	2229	0	90	4	6	80	false	0
900249	1001	268465498	2	12	2229	0	90	4	6	80	false	0
900250	1001	268465499	2	12	2229	0	90	4	6	80	false	0
900251	1001	268465500	2	12	2229	0	90	4	6	80	false	0
900252	1001	268465501	2	12	2229	0	90	4	6	80	false	0
900253	1001	268465502	2	12	2229	0	90	4	4	80	false	0
900254	1001	268465503	2	12	2229	0	90	4	3	80	false	0
900255	1001	268465504	2	12	2229	0	90	4	6	80	false	0
900256	1001	268465505	2	12	2229	0	90	4	7	80	false	0
900257	1001	268465506	2	12	2229	0	90	4	7	80	false	0
900258	1001	268465507	2	12	2229	0	90	4	7	80	false	0
900259	1001	268465508	2	12	2229	0	90	4	7	80	false	0
900260	1001	268465509	2	12	2229	0	90	4	7	80	false	0
900261	1001	268465510	2	12	2229	0	90	4	7	80	false	0
900262	1001	268465511	2	12	2229	0	90	4	7	80	false	0
900263	1001	268465512	2	12	2229	0	90	4	7	80	false	0
900264	1001	268465513	2	12	2229	0	90	4	7	80	false	0
900265	1001	268465514	2	12	2229	0	90	4	3	80	false	0
900266	1001	268465515	2	12	2229	0	90	4	7	80	false	0
900267	1001	268465516	2	12	2229	0	90	4	7	80	false	0
900268	1001	268465517	2	12	2229	0	90	4	7	80	false	0
900269	1001	268465518	2	12	2229	0	90	4	7	80	false	0
900270	1001	268465519	2	12	2229	0	90	4	7	80	false	0
900271	1001	268465520	2	12	2229	0	90	4	7	80	false	0
900272	1001	268465521	2	12	2229	0	90	4	7	80	false	0
900273	1001	268465522	2	12	2229	0	90	4	7	80	false	0
900274	1001	268465523	2	12	2229	0	90	4	7	80	false	0
900275	1001	268465524	2	12	2229	0	90	4	7	80	false	0
900276	1001	268465525	2	12	2229	0	90	4	3	80	false	0
900277	1001	268465526	2	12	2229	0	90	4	7	80	false	0
900278	1001	268465527	2	12	2229	0	90	4	7	80	false	0
900279	1001	268465528	2	12	2229	0	90	4	7	80	false	0
900280	1001	268465529	2	12	2229	0	90	4	7	80	false	0
900281	1001	268465530	2	12	2229	0	90	4	7	80	false	0
900282	1001	268465531	2	12	2229	0	90	4	7	80	false	0
900283	1001	268465532	2	12	2229	0	90	4	7	80	false	0
900284	1001	268465533	2	12	2229	0	90	4	7	80	false	0
900285	1001	268465534	2	12	2229	0	90	4	7	80	false	0
900286	1001	268465535	2	12	2229	0	90	4	8	80	false	0
900287	1001	268465536	2	12	2229	0	90	4	2	80	false	0
900288	1001	268465537	2	12	2229	0	90	4	8	80	false	0
900289	1001	268465538	2	12	2229	0	90	4	8	80	false	0
900290	1001	268465539	2	12	2229	0	90	4	8	80	false	0
900291	1001	268465540	2	12	2229	0	90	4	8	80	false	0
900292	1001	268465541	2	12	2229	0	90	4	8	80	false	0
900293	1001	268465542	2	12	2229	0	90	4	8	80	false	0
900294	1001	268465543	2	12	2229	0	90	4	8	80	false	0
900295	1001	268465544	2	12	2229	0	90	4	8	80	false	0
900296	1001	268465545	2	12	2229	0	90	4	8	80	false	0
900297	1001	268465546	2	12	2229	0	90	4	8	80	false	0
900298	1001	268465547	2	12	2229	0	90	4	1	80	false	0
900299	1001	268465548	2	12	2229	0	90	4	8	80	false	0
900300	1001	268465549	2	12	2229	0	90	4	8	80	false	0
900301	1001	268465550	2	12	2229	0	90	4	8	80	false	0
900302	1001	268465551	2	12	2229	0	90	4	8	80	false	0
900303	1001	268465552	2	12	2229	0	90	4	8	80	false	0
900304	1001	268465553	2	12	2229	0	90	4	1	80	false	0
900305	1001	268465554	2	12	2229	0	90	4	1	80	false	0
900306	1001	268465555	2	12	2229	0	90	4	1	80	false	0
900307	1001	268465556	2	12	2229	0	90	4	1	80	false	0
900308	1001	268465557	2	12	2229	0	90	4	1	80	false	0
900309	1001	268465558	2	12	2229	0	90	4	1	80	false	0
900310	1001	268465559	2	12	2229	0	90	4	1	80	false	0
900311	1001	268465560	2	12	2229	0	90	4	1	80	false	0
900312	1001	268465561	2	12	2229	0	90	4	1	80	false	0
900313	1001	268465562	2	12	2229	0	90	4	1	80	false	0
900314	1001	268465563	2	12	2229	0	90	4	1	80	false	0
900315	1001	268465564	2	12	2229	0	90	4	9	80	false	0
900316	1001	268465565	2	12	2229	0	90	4	9	80	false	0
900317	1001	268465566	2	12	2229	0	90	4	9	80	false	0
900318	1001	268465567	2	12	2229	0	90	4	9	80	false	0
900319	1001	268465568	2	12	2229	0	90	4	9	80	false	0
900320	1001	268465569	2	12	2229	0	90	4	4	80	false	0
900321	1001	268465570	2	12	2229	0	90	4	9	80	false	0
900322	1001	268465571	2	12	2229	0	90	4	9	80	false	0
900323	1001	268465572	2	12	2229	0	90	4	9	80	false	0
900324	1001	268465573	2	12	2229	0	90	4	9	80	false	0
900325	1001	268465574	2	12	2229	0	90	4	9	80	false	0
900326	1001	268465575	2	12	2229	0	90	4	9	80	false	0
900327	1001	268465576	2	12	2229	0	90	4	9	80	false	0
900328	1001	268465577	2	12	2229	0	90	4	9	80	false	0
900329	1001	268465578	2	12	2229	0	90	4	9	80	false	0
900330	1001	268465579	2	12	2229	0	90	4	9	80	false	0
900331	1001	268465580	2	12	2229	0	90	4	1	80	false	0
900332	1001	268465581	2	12	2229	0	90	4	2	80	false	0
900333	1001	268465582	2	12	2229	0	90	4	2	80	false	0
900334	1001	268465583	2	12	2229	0	90	4	2	80	false	0
900335	1001	268465584	2	12	2229	0	90	4	3	80	false	0
900336	1001	268465585	2	12	2229	0	90	4	3	80	false	0
900337	1001	268465586	2	12	2229	0	90	4	3	80	false	0
900338	1001	268465587	2	12	2229	0	90	4	2	80	false	0
900339	1001	268465588	2	12	2229	0	90	4	2	80	false	0
900340	1001	268465589	2	12	2229	0	90	4	4	80	false	0
900341	1001	268465590	2	12	2229	0	90	4	3	80	false	0
900342	1001	268465591	2	12	2229	0	90	4	4	80	false	0
900343	1001	268465592	2	12	2229	0	90	4	2	80	false	0
900344	1001	268465593	2	12	2229	0	90	4	2	80	false	0
900345	1001	268465594	2	12	2229	0	90	4	4	80	false	0
900346	1001	268465595	2	12	2229	0	90	4	3	80	false	0
900347	1001	268465596	2	12	2229	0	90	4	3	80	false	0
900348	1001	268465597	2	12	2229	0	90	4	1	80	false	0
900349	1001	268465598	2	12	2229	0	90	4	1	80	false	0
900350	1001	268465599	2	12	2229	0	90	4	3	80	false	0
900351	1001	268465600	2	12	2229	0	90	4	3	80	false	0
900352	1001	268465601	2	12	2229	0	90	4	3	80	false	0
900353	1001	268465602	2	12	2229	0	90	4	4	80	false	0
900354	1001	268465603	2	12	2229	0	90	4	2	80	false	0
900355	1001	268465604	2	12	2229	0	90	4	1	80	false	0
900356	1001	268465605	2	12	2229	0	90	4	4	80	false	0
900357	1001	268465606	2	12	2229	0	90	4	1	80	false	0
900358	1001	268465607	2	12	2229	0	90	4	2	80	false	0
900359	1001	268465608	2	12	2229	0	90	4	4	80	false	0
900360	1001	268465609	2	12	2229	0	90	4	1	80	false	0
900361	1001	268465610	2	12	2229	0	90	4	1	80	false	0
900362	1001	268465611	2	12	2229	0	90	4	2	80	false	0
900363	1001	268465612	2	12	2229	0	90	4	5	80	false	0
900364	1001	268465613	2	12	2229	0	90	4	5	80	false	0
900365	1001	268465614	2	12	2229	0	90	4	5	80	false	0
900366	1001	268465615	2	12	2229	0	90	4	5	80	false	0
900367	1001	268465616	2	12	2229	0	90	4	1	80	false	0
900368	1001	268465617	2	12	2229	0	90	4	5	80	false	0
900369	1001	268465618	2	12	2229	0	90	4	5	80	false	0
900370	1001	268465619	2	12	2229	0	90	4	5	80	false	0
900371	1001	268465620	2	12	2229	0	90	4	5	80	false	0
900372	1001	268465621	2	12	2229	0	90	4	5	80	false	0
900373	1001	268465622	2	12	2229	0	90	4	5	80	false	0
900374	1001	268465623	2	12	2229	0	90	4	5	80	false	0
900375	1001	268465624	2	12	2229	0	90	4	5	80	false	0
900376	1001	268465625	2	12	2229	0	90	4	1	80	false	0
900377	1001	268465626	2	12	2229	0	90	4	1	80	false	0
900378	1001	268465627	2	12	2229	0	90	4	2	80	false	0
900379	1001	268465628	2	12	2229	0	90	4	1	80	false	0
900380	1001	268465629	2	12	2229	0	90	4	1	80	false	0
900381	1001	268465630	2	12	2229	0	90	4	1	80	false	0
900382	1001	268465631	2	12	2229	0	90	4	1	80	false	0
900383	1001	268465632	2	12	2229	0	90	4	1	80	false	0
900384	1001	268465633	2	12	2229	0	90	4	1	80	false	0
900385	1001	268465634	2	12	2229	0	90	4	1	80	false	0
900386	1001	268465635	2	12	2229	0	90	4	2	80	false	0
900387	1001	268465636	2	12	2229	0	90	4	2	80	false	0
900388	1001	268465637	2	12	2229	0	90	4	1	80	false	0
900389	1001	268465638	2	12	2229	0	90	4	2	80	false	0
900390	1001	268465639	2	12	2229	0	90	4	2	80	false	0
900391	1001	268465640	2	12	2229	0	90	4	2	80	false	0
900392	1001	268465641	2	12	2229	0	90	4	2	80	false	0
900393	1001	268465642	2	12	2229	0	90	4	2	80	false	0
900394	1001	268465643	2	12	2229	0	90	4	2	80	false	0
900395	1001	268465644	2	12	2229	0	90	4	2	80	false	0
900396	1001	268465645	2	12	2229	0	90	4	3	80	false	0
900397	1001	268465646	2	12	2229	0	90	4	3	80	false	0
900398	1001	268465647	2	12	2229	0	90	4	3	80	false	0
900399	1001	268465648	2	12	2229	0	90	4	2	80	false	0
900400	1001	268465649	2	12	2229	0	90	4	3	80	false	0
900401	1001	268465650	2	12	2229	0	90	4	3	80	false	0
900402	1001	268465651	2	12	2229	0	90	4	3	80	false	0
900403	1001	268465652	2	12	2229	0	90	4	3	80	false	0
900404	1001	268465653	2	12	2229	0	90	4	3	80	false	0
900405	1001	268465654	2	12	2229	0	90	4	4	80	false	0
900406	1001	268465655	2	12	2229	0	90	4	4	80	false	0
900407	1001	268465656	2	12	2229	0	90	4	4	80	false	0
900408	1001	268465657	2	12	2229	0	90	4	4	80	false	0
900409	1001	268465658	2	12	2229	0	90	4	4	80	false	0
900410	1001	268466391	2	13	2228	0	90	4	2	80	false	0
900411	1001	268466392	2	13	2228	0	90	4	2	80	false	0
900412	1001	268466393	2	13	2228	0	90	4	2	80	false	0
