ROWID	_EnchantID|INTEGER	_EnchantLevel|INTEGER	_EnchantRatio|FLOAT	_BreakRatio|FLOAT	_MinDown|INTEGER	_MaxDown|INTEGER	_NeedItemID1|INTEGER	_NeedItemCount1|INTEGER	_NeedItemID2|INTEGER	_NeedItemCount2|INTEGER	_NeedItemID3|INTEGER	_NeedItemCount3|INTEGER	_NeedItemID4|INTEGER	_NeedItemCount4|INTEGER	_NeedItemID5|INTEGER	_NeedItemCount5|INTEGER	_NeedCoin|INTEGER	_State1|INTEGER	_State1Value|TEXT	_State2|INTEGER	_State2Value|TEXT	_State3|INTEGER	_State3Value|TEXT	_State4|INTEGER	_State4Value|TEXT	_State5|INTEGER	_State5Value|TEXT	_State6|INTEGER	_State6Value|TEXT	_State7|INTEGER	_State7Value|TEXT	_State8|INTEGER	_State8Value|TEXT	_State9|INTEGER	_State9Value|TEXT	_State10|INTEGER	_State10Value|TEXT	_FailResultDropItemTableID|INTEGER	_PotentialID|INTEGER	_PotentialRatio|FLOAT	_ActionChangeValue|INTEGER	_ProtectItemCount|INTEGER	_ShieldItemCount|INTEGER	_BreakProtectItemCount|INTEGER	_DisjointDrop|INTEGER	_RandFunction|INTEGER	_NeedPoint|INTEGER	_NeedPointCount|INTEGER	_GearScore|INTEGER	_ProtectType|INTEGER	_Msg|BOOLEAN	_Skill_ApplyType|INTEGER	_SkillID|INTEGER	_SkillLevel|INTEGER
54969	847258175	11	0.5	0.0	0	0	0	7	0	6	0	12	0	0	0	0	412456	0	289.637013740442	103	3300	29	3.3	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	30	0	0	0	0	0	0	0	0	false	0	0	0
54970	847258175	12	0.5	0.0	0	0	0	10	0	8	0	17	0	0	0	0	432426	0	404.1446703355	103	3771.42857142857	29	6.6	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	30	0	0	0	0	0	0	0	0	false	0	0	0
54971	847258175	13	0.3	0.0	0	0	0	13	0	10	0	24	0	0	0	0	475668	0	451.294881874642	103	3928.57142857143	29	9.9	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	50	0	0	0	0	0	0	0	0	false	0	0	0
54972	847258175	14	0.3	0.0	0	0	0	16	0	12	0	31	0	0	0	0	523235	0	565.8025384697	103	4400	29	13.2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	50	0	0	0	0	0	0	0	0	false	0	0	0
54973	847258175	15	0.3	0.0	0	0	0	20	0	15	0	40	0	0	0	0	2935350	0	680.310195064758	103	4871.42857142857	29	27.5	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	100	0	0	0	0	0	0	0	0	false	0	0	0
54974	847258176	1	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	66582	4	37.6748869153095	5	37.6748869153095	6	37.6748869153095	7	37.6748869153095	12	152.777777777778	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54975	847258176	2	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	83300	4	75.349773830619	5	75.349773830619	6	75.349773830619	7	75.349773830619	12	305.555555555556	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54976	847258176	3	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	99922	4	113.024660745929	5	113.024660745929	6	113.024660745929	7	113.024660745929	12	458.333333333333	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54977	847258176	4	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	116640	4	150.699547661238	5	150.699547661238	6	150.699547661238	7	150.699547661238	12	611.111111111111	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54978	847258176	5	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	133261	4	339.073982237786	5	339.073982237786	6	339.073982237786	7	339.073982237786	12	1375	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54979	847258176	6	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	149980	4	376.748869153095	5	376.748869153095	6	376.748869153095	7	376.748869153095	12	1527.77777777778	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54980	847258176	7	0.7	0.0	0	0	0	0	0	2	0	0	0	0	0	0	166601	4	414.423756068405	5	414.423756068405	6	414.423756068405	7	414.423756068405	12	1680.55555555556	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	0	0	0	0	0	0	false	0	0	0
54981	847258176	8	0.7	0.0	0	0	0	3	0	3	0	5	0	0	0	0	210817	4	452.098642983714	5	452.098642983714	6	452.098642983714	7	452.098642983714	12	1833.33333333333	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	0	0	0	0	0	0	false	0	0	0
54982	847258176	9	0.7	0.0	0	0	0	4	0	4	0	6	0	0	0	0	229931	4	489.773529899024	5	489.773529899024	6	489.773529899024	7	489.773529899024	12	1986.11111111111	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	10	0	0	0	0	0	0	0	0	false	0	0	0
54983	847258176	10	0.7	0.0	0	0	0	5	0	5	0	7	0	0	0	0	383294	4	678.147964475571	5	678.147964475571	6	678.147964475571	7	678.147964475571	12	2750	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	10	0	0	0	0	0	0	0	0	false	0	0	0
54984	847258176	11	0.5	0.0	0	0	0	7	0	6	0	12	0	0	0	0	412456	4	810.010068679154	5	810.010068679154	6	810.010068679154	7	810.010068679154	12	2826.38888888889	29	4	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	30	0	0	0	0	0	0	0	0	false	0	0	0
54985	847258176	12	0.5	0.0	0	0	0	10	0	8	0	17	0	0	0	0	432426	4	1130.24660745929	5	1130.24660745929	6	1130.24660745929	7	1130.24660745929	12	3284.72222222222	29	7	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	30	0	0	0	0	0	0	0	0	false	0	0	0
54986	847258176	13	0.3	0.0	0	0	0	13	0	10	0	24	0	0	0	0	475668	4	1262.10871166287	5	1262.10871166287	6	1262.10871166287	7	1262.10871166287	12	3361.11111111111	29	10	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	50	0	0	0	0	0	0	0	0	false	0	0	0
54987	847258176	14	0.3	0.0	0	0	0	16	0	12	0	31	0	0	0	0	523235	4	1582.345250443	5	1582.345250443	6	1582.345250443	7	1582.345250443	12	3819.44444444444	29	14	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	50	0	0	0	0	0	0	0	0	false	0	0	0
54988	847258176	15	0.3	0.0	0	0	0	20	0	15	0	40	0	0	0	0	2935350	4	1902.58178922313	5	1902.58178922313	6	1902.58178922313	7	1902.58178922313	12	4277.77777777778	29	28	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	100	0	0	0	0	0	0	0	0	false	0	0	0
54989	847258177	1	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	66582	4	132	5	132	6	37.6748869153095	7	308	12	308	-1	3102	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54990	847258177	2	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	83300	4	176	5	176	6	75.349773830619	7	385	12	385	-1	3883	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54991	847258177	3	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	99922	4	231	5	231	6	113.024660745928	7	484	12	484	-1	4862	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54992	847258177	4	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	116640	4	297	5	297	6	150.699547661238	7	616	12	616	-1	6083	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54993	847258177	5	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	133261	4	374	5	374	6	339.073982237786	7	781	12	781	-1	7612	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54994	847258177	6	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	149980	4	473	5	473	6	376.748869153095	7	979	12	979	-1	9515	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	0	0	0	0	0	false	0	0	0
54995	847258177	7	0.7	0.0	0	0	0	0	0	2	0	0	0	0	0	0	166601	4	594	5	594	6	414.423756068404	7	1232	12	1232	-1	11902	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	0	0	0	0	0	0	false	0	0	0
54996	847258177	8	0.7	0.0	0	0	0	3	0	3	0	5	0	0	0	0	210817	4	748	5	748	6	452.098642983714	7	1540	12	1540	-1	14883	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	0	0	0	0	0	0	false	0	0	0
54997	847258177	9	0.7	0.0	0	0	0	4	0	4	0	6	0	0	0	0	229931	4	935	5	935	6	489.773529899024	7	1936	12	1936	-1	18612	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	10	0	0	0	0	0	0	0	0	false	0	0	0
54998	847258177	10	0.7	0.0	0	0	0	5	0	5	0	7	0	0	0	0	383294	4	1177	5	1177	6	678.147964475571	7	2431	12	2431	-1	23265	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	10	0	0	0	0	0	0	0	0	false	0	0	0
54999	847258177	11	0.5	0.0	0	0	0	8	0	6	0	12	0	10	0	0	358657	4	41.4423756068405	5	41.4423756068405	6	715.82285139088	7	41.4423756068405	12	14.8186379123017	29	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	30	0	0	0	0	0	0	0	0	false	0	0	0
55000	847258177	12	0.5	0.0	0	0	0	10	0	7	0	17	0	14	0	0	376022	4	82.8847512136809	5	82.8847512136809	6	1017.22194671336	7	82.8847512136809	12	29.6372758246033	29	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	30	0	0	0	0	0	0	0	0	false	0	0	0
55001	847258177	13	0.3	0.0	0	0	0	13	0	8	0	24	0	16	0	8	413625	4	124.327126820521	5	124.327126820521	6	1054.89683362867	7	124.327126820521	12	44.455913736905	29	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	50	0	0	0	0	0	0	0	0	false	0	0	0
55002	847258177	14	0.3	0.0	0	0	0	15	0	9	0	31	0	19	0	12	454987	4	165.769502427362	5	165.769502427362	6	1356.29592895114	7	165.769502427362	12	59.2745516492067	29	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	50	0	0	0	0	0	0	0	0	false	0	0	0
55003	847258177	15	0.3	0.0	0	0	0	20	0	10	0	40	0	15	0	18	2552478	4	372.981380461564	5	372.981380461564	6	1657.69502427362	7	372.981380461564	12	133.367741210715	29	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	100	0	0	0	0	0	0	0	0	false	0	0	0
1000001	4194816	1	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	5	7	6	4	7	6	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	0	0	0	0	0	0	0	0	0	false	0	0	0
1000002	4194816	2	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	11	5	15	6	9	7	12	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	0	0	0	0	0	0	0	0	0	false	0	0	0
1000003	4194816	3	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	16	5	22	6	14	7	19	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	0	0	0	0	0	0	0	0	0	false	0	0	0
1000004	4194816	4	0.8	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	22	5	30	6	19	7	25	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	0	0	0	0	0	0	0	0	0	false	0	0	0
1000005	4194816	5	0.6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	27	5	37	6	23	7	32	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	0	0	0	0	0	0	0	0	0	false	0	0	0
1000006	4194816	6	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	34	5	46	6	29	7	39	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	0	0	0	0	0	0	0	0	0	false	0	0	0
1000007	4194816	7	0.45	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	40	5	55	6	34	7	47	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	1	0	0	0	0	0	0	0	0	false	0	0	0
1000008	4194816	8	0.4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	48	5	65	6	41	7	55	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	1	0	0	0	0	0	0	0	0	false	0	0	0
1000009	4194816	9	0.35	0.0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	56	5	76	6	48	7	65	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	1	0	0	0	0	0	0	0	0	false	0	0	0
1000010	4194816	10	0.3	0.0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	65	5	88	6	56	7	75	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	1	0	0	0	0	0	0	0	0	false	0	0	0
1000011	4194816	11	0.25	0.0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	76	5	103	6	65	7	88	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	1	0	0	0	0	0	0	0	0	false	0	0	0
1000012	4194816	12	0.2	0.0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	89	5	120	6	76	7	103	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	1	0.005	1	1	0	0	0	0	0	0	0	0	false	0	0	0
52390	30	1	0.9	0.5	0	1	0	1	0	0	0	0	0	0	0	0	1	4	10	5	10	6	10	7	10	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	1	0	0	184553329	0	0	0	0	0	false	0	0	0
52391	30	2	0.85	0.5	0	1	0	2	0	0	0	0	0	0	0	0	2	4	20	5	20	6	20	7	20	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	2	0	0	184553330	0	0	0	0	0	false	0	0	0
52392	30	3	0.8	0.5	0	1	0	3	0	0	0	0	0	0	0	0	3	4	30	5	30	6	30	7	30	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	3	0	0	184553331	0	0	0	0	0	false	0	0	0
52393	30	4	0.75	0.5	0	1	0	4	0	0	0	0	0	0	0	0	4	4	40	5	40	6	40	7	40	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	4	0	0	184553332	0	0	0	0	0	false	0	0	0
52394	30	5	0.7	0.5	0	1	0	5	0	0	0	0	0	0	0	0	5	4	50	5	50	6	50	7	50	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	184553333	0	0	0	0	0	false	0	0	0
52395	30	6	0.65	0.5	0	1	0	6	0	0	0	0	0	0	0	0	6	4	60	5	60	6	60	7	60	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	6	0	0	184553334	0	0	0	0	0	false	0	0	0
52396	30	7	0.6	0.5	0	1	0	7	0	0	0	0	0	0	0	0	7	4	70	5	70	6	70	7	70	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	7	0	0	184553335	0	0	0	0	0	false	0	0	0
52397	30	8	0.55	0.5	0	1	0	8	0	0	0	0	0	0	0	0	8	4	80	5	80	6	80	7	80	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	8	0	0	184553336	0	0	0	0	0	false	0	0	0
52398	30	9	0.5	0.5	0	1	0	9	0	0	0	0	0	0	0	0	9	4	90	5	90	6	90	7	90	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	9	0	0	184553337	0	0	0	0	0	false	0	0	0
52399	30	10	0.45	0.5	0	1	0	10	0	0	0	0	0	0	0	0	10	4	100	5	100	6	100	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	10	0	0	184553338	0	0	0	0	0	false	0	0	0
52400	30	11	0.4	0.5	0	1	0	11	0	0	0	0	0	0	0	0	11	4	110	5	110	6	110	7	110	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	11	0	0	184553339	0	0	0	0	0	false	0	0	0
52401	30	12	0.35	0.5	0	1	0	12	0	0	0	0	0	0	0	0	12	4	120	5	120	6	120	7	120	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	12	0	0	184553340	0	0	0	0	0	false	0	0	0
52402	30	13	0.3	0.5	0	1	0	13	0	0	0	0	0	0	0	0	13	4	130	5	130	6	130	7	130	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	13	0	0	184553341	0	0	0	0	0	false	0	0	0
52403	30	14	0.25	0.5	0	1	0	14	0	0	0	0	0	0	0	0	14	4	140	5	140	6	140	7	140	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	14	0	0	184553342	0	0	0	0	0	false	0	0	0
52404	30	15	0.2	0.5	0	1	0	15	0	0	0	0	0	0	0	0	15	4	150	5	150	6	150	7	150	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	15	0	0	184553343	0	0	0	0	0	true	0	0	0
52405	847258004	1	1.0	0.0	0	0	0	0	0	1	0	1	0	0	0	0	55485	4	34.2498971957359	5	34.2498971957359	6	34.2498971957359	7	34.2498971957359	1	12.2468081919848	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553329	0	0	0	0	0	false	0	0	0
52406	847258004	2	1.0	0.0	0	0	0	0	0	1	0	1	0	0	0	0	69417	4	68.4997943914718	5	68.4997943914718	6	68.4997943914718	7	68.4997943914718	1	24.4936163839697	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553330	0	0	0	0	0	false	0	0	0
52407	847258004	3	1.0	0.0	0	0	0	0	0	1	0	1	0	0	0	0	83268	4	102.749691587208	5	102.749691587208	6	102.749691587208	7	102.749691587208	1	36.7404245759545	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553331	0	0	0	0	0	false	0	0	0
52408	847258004	4	1.0	0.0	0	0	0	0	0	1	0	1	0	0	0	0	97200	4	136.999588782944	5	136.999588782944	6	136.999588782944	7	136.999588782944	1	48.9872327679394	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553332	0	0	0	0	0	false	0	0	0
52409	847258004	5	1.0	0.0	0	0	0	0	0	1	0	2	0	0	0	0	111051	4	308.249074761623	5	308.249074761623	6	308.249074761623	7	308.249074761623	1	110.221273727864	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553333	0	0	0	0	0	false	0	0	0
52410	847258004	6	1.0	0.0	0	0	0	0	0	1	0	2	0	0	0	0	124983	4	342.498971957359	5	342.498971957359	6	342.498971957359	7	342.498971957359	1	122.468081919848	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553334	0	0	0	0	0	false	0	0	0
52411	847258004	7	0.7	0.0	0	0	0	0	0	2	0	2	0	0	0	0	138834	4	376.748869153095	5	376.748869153095	6	376.748869153095	7	376.748869153095	1	134.714890111833	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	184553335	0	0	0	0	0	false	0	0	0
52412	847258004	8	0.7	0.0	0	0	0	1	0	2	0	2	0	0	0	0	152766	4	410.998766348831	5	410.998766348831	6	410.998766348831	7	410.998766348831	1	146.961698303818	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	184553336	0	0	0	0	0	false	0	0	0
52413	847258004	9	0.7	0.0	0	0	0	1	0	3	0	3	0	0	0	0	166617	4	445.248663544567	5	445.248663544567	6	445.248663544567	7	445.248663544567	1	159.208506495803	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	184553337	0	0	0	0	0	false	0	0	0
52414	847258004	10	0.7	0.0	0	0	0	2	0	3	0	3	0	0	0	0	277749	4	616.498149523246	5	616.498149523246	6	616.498149523246	7	616.498149523246	1	220.442547455727	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	184553338	0	0	0	0	0	false	0	0	0
52496	847258004	11	0.5	0.0	0	0	0	2	0	3	0	9	0	7	0	0	298881	4	650.748046718982	5	650.748046718982	6	650.748046718982	7	650.748046718982	1	232.689355647712	29	3	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	30	0	0	184553339	0	0	0	0	0	false	0	0	0
52497	847258004	12	0.5	0.0	0	0	0	3	0	3	0	14	0	11	0	0	313352	4	924.747224284869	5	924.747224284869	6	924.747224284869	7	924.747224284869	1	355.157437567561	29	6	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	30	0	0	184553340	0	0	0	0	0	false	0	0	0
52514	847258004	13	0.3	0.0	0	0	0	3	0	4	0	20	0	13	0	5	344687	4	958.997121480605	5	958.997121480605	6	958.997121480605	7	958.997121480605	1	367.404245759545	29	9	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	50	0	0	184553341	0	0	0	0	0	false	0	0	0
52515	847258004	14	0.3	0.0	0	0	0	5	0	4	0	24	0	16	0	9	379156	4	1232.99629904649	5	1232.99629904649	6	1232.99629904649	7	1232.99629904649	1	489.872327679394	29	12	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	50	0	0	184553342	0	0	0	0	0	false	0	0	0
52516	847258004	15	0.3	0.0	0	0	0	5	0	4	0	18	0	12	0	15	2127065	4	1506.99547661238	5	1506.99547661238	6	1506.99547661238	7	1506.99547661238	1	612.340409599242	29	25	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	100	0	0	184553343	0	0	0	0	0	true	0	0	0
52416	847258005	1	1.0	0.0	0	0	0	0	0	1	0	1	0	0	0	0	55485	4	34.2498971957359	5	34.2498971957359	6	34.2498971957359	7	34.2498971957359	2	12.2468081919848	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553329	0	0	0	0	0	false	0	0	0
52417	847258005	2	1.0	0.0	0	0	0	0	0	1	0	1	0	0	0	0	69417	4	68.4997943914718	5	68.4997943914718	6	68.4997943914718	7	68.4997943914718	2	24.4936163839697	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553330	0	0	0	0	0	false	0	0	0
52418	847258005	3	1.0	0.0	0	0	0	0	0	1	0	1	0	0	0	0	83268	4	102.749691587208	5	102.749691587208	6	102.749691587208	7	102.749691587208	2	36.7404245759545	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553331	0	0	0	0	0	false	0	0	0
52419	847258005	4	1.0	0.0	0	0	0	0	0	1	0	1	0	0	0	0	97200	4	136.999588782944	5	136.999588782944	6	136.999588782944	7	136.999588782944	2	48.9872327679394	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553332	0	0	0	0	0	false	0	0	0
52420	847258005	5	1.0	0.0	0	0	0	0	0	1	0	2	0	0	0	0	111051	4	308.249074761623	5	308.249074761623	6	308.249074761623	7	308.249074761623	2	110.221273727864	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553333	0	0	0	0	0	false	0	0	0
52421	847258005	6	1.0	0.0	0	0	0	0	0	1	0	2	0	0	0	0	124983	4	342.498971957359	5	342.498971957359	6	342.498971957359	7	342.498971957359	2	122.468081919848	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553334	0	0	0	0	0	false	0	0	0
52422	847258005	7	0.7	0.0	0	0	0	0	0	2	0	2	0	0	0	0	138834	4	376.748869153095	5	376.748869153095	6	376.748869153095	7	376.748869153095	2	134.714890111833	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	184553335	0	0	0	0	0	false	0	0	0
52423	847258005	8	0.7	0.0	0	0	0	1	0	2	0	2	0	0	0	0	152766	4	410.998766348831	5	410.998766348831	6	410.998766348831	7	410.998766348831	2	146.961698303818	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	184553336	0	0	0	0	0	false	0	0	0
52424	847258005	9	0.7	0.0	0	0	0	1	0	3	0	3	0	0	0	0	166617	4	445.248663544567	5	445.248663544567	6	445.248663544567	7	445.248663544567	2	159.208506495803	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	184553337	0	0	0	0	0	false	0	0	0
52425	847258005	10	0.7	0.0	0	0	0	2	0	3	0	3	0	0	0	0	277749	4	616.498149523246	5	616.498149523246	6	616.498149523246	7	616.498149523246	2	220.442547455727	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	5	0	0	184553338	0	0	0	0	0	false	0	0	0
52498	847258005	11	0.5	0.0	0	0	0	2	0	3	0	9	0	7	0	0	298881	4	650.748046718982	5	650.748046718982	6	650.748046718982	7	650.748046718982	2	232.689355647712	29	3	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	30	0	0	184553339	0	0	0	0	0	false	0	0	0
52499	847258005	12	0.5	0.0	0	0	0	3	0	3	0	14	0	11	0	0	313352	4	924.747224284869	5	924.747224284869	6	924.747224284869	7	924.747224284869	2	355.157437567561	29	6	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	30	0	0	184553340	0	0	0	0	0	false	0	0	0
52517	847258005	13	0.3	0.0	0	0	0	3	0	4	0	20	0	13	0	5	344687	4	958.997121480605	5	958.997121480605	6	958.997121480605	7	958.997121480605	2	367.404245759545	29	9	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	50	0	0	184553341	0	0	0	0	0	false	0	0	0
52518	847258005	14	0.3	0.0	0	0	0	5	0	4	0	24	0	16	0	9	379156	4	1232.99629904649	5	1232.99629904649	6	1232.99629904649	7	1232.99629904649	2	489.872327679394	29	12	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	50	0	0	184553342	0	0	0	0	0	false	0	0	0
52519	847258005	15	0.3	0.0	0	0	0	5	0	4	0	18	0	12	0	15	2127065	4	1506.99547661238	5	1506.99547661238	6	1506.99547661238	7	1506.99547661238	2	612.340409599242	29	25	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	100	0	0	184553343	0	0	0	0	0	true	0	0	0
52426	847258006	1	1.0	0.0	0	0	0	0	0	1	0	1	0	0	0	0	55485	4	34.2498971957359	5	34.2498971957359	6	34.2498971957359	7	34.2498971957359	1	12.2468081919848	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	184553329	0	0	0	0	0	false	0	0	0
