ROWID	_NameID|INTEGER	_NameIDParam|TEXT	_Level|INTEGER	_HP|INTEGER	_HPUI|INTEGER	_StrPMin|INTEGER	_StrPMax|INTEGER	_AttackUI|INTEGER	_StrMMin|INTEGER	_StrMMax|INTEGER	_DefP|INTEGER	_DefM|INTEGER	_Stiff|INTEGER	_Critical|INTEGER	_Stun|INTEGER	_StiffResistance|INTEGER	_CriticalResistance|INTEGER	_StunResistance|INTEGER	_Element_Str_Type|INTEGER	_Element_Str|FLOAT	_Fire_Def|FLOAT	_Ice_Def|FLOAT	_Light_Def|FLOAT	_Dark_Def|FLOAT	_DeadExperience|INTEGER	_CompleteExperience|INTEGER	_DeadDurability|INTEGER	_MoveSpeed|INTEGER	_DownDelay|FLOAT	_ActorTableID|INTEGER	_SizeMin|FLOAT	_SizeMax|FLOAT	_CustomAI|TEXT	_Weapon1Index|INTEGER	_Weapon2Index|INTEGER	_ThreatRange|INTEGER	_ThreatAggro|INTEGER	_CognizanceGentleRange|INTEGER	_CognizanceThreatRange|INTEGER	_RefreshTargetType|INTEGER	_RefreshTargetValue1|DOUBLE	_RefreshTargetValue2|DOUBLE	_SkillTable|INTEGER	_MonsterPartsIndex1|INTEGER	_MonsterPartsIndex2|INTEGER	_MonsterPartsIndex3|INTEGER	_MonsterPartsIndex4|INTEGER	_MonsterPartsIndex5|INTEGER	_SuperAmmor|INTEGER	_ImmunedStateBlow|TEXT	_ImmunePercent|TEXT	_DecreaseAggro|FLOAT	_RangeAttackAdditionalAggro|FLOAT	_StunStateAdditionalAggro|FLOAT	_DownStateAdditionalAggro|FLOAT	_CantMoveStateAdditionalAggro|FLOAT	_SleepStateAdditionalAggro|FLOAT	_UnderHPStateAdditionalAggro|FLOAT	_AllowSEDiffuseVariation|INTEGER	_Grade|INTEGER	_AllowEffectIndex|INTEGER	_UseGaugeBalloon|BOOLEAN	_ItemDropGroupID|INTEGER	_MonsterRaceID|INTEGER	_MonsterGrade|INTEGER	_SlowEffectByDeath|BOOLEAN	_EffectScale|BOOLEAN	_BossKillCheck|BOOLEAN	_ImmuneReduceTime|TEXT	_EffectByStart|TEXT	_EffectByEnd|TEXT	_StateResist|BOOLEAN	_AllowEffectIndex_New|TEXT	_NoSpin|BOOLEAN	_ShowGauge|BOOLEAN	_OffSetID|INTEGER	_HPBarOrder|INTEGER	_ItemDropType|INTEGER	_ItemDropIntervalTime|TEXT	_LimboConstantFlag|INTEGER	_NewBalanceFlagException|INTEGER
21103	1000003616		6	256	0	49	59	0	49	59	405	405	97	360	135	97	450	56	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.34	10801	0.95	1.0	AiOrc_Green_Normal.lua	8	9	3000	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	1	0	true	0	96	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21110	0		6	256	0	49	59	0	49	59	405	405	97	360	135	97	450	56	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	100	0.0	70014	1.0	1.0	AiNPC_Fallen_Normal.lua	0	0	3000	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	1	0	true	0	96	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21111	1000049057		60	16081	0	1188	1452	0	1188	1452	11718	7560	2592	6400	3000	2592	8000	1500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	12511	1.0	1.0	Quest_JobChange_09Engineer.lua	11016	11018	5000	5	5400	6000	0	0.0	0.0	135	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	99	3	false	true	false				false	0	false	true	0	0	0	0	0	1
21112	1000049058		60	16081	0	1188	1452	0	1188	1452	11718	7560	2592	6400	3000	2592	8000	1500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	12511	1.0	1.0	Quest_JobChange_10Alchemist.lua	11017	11018	5000	5	5400	6000	0	0.0	0.0	136	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	99	3	false	true	false				false	0	false	true	0	0	0	0	0	1
21113	1000047099		60	16081	0	1188	1452	0	1188	1452	11718	7560	2592	6400	3000	2592	8000	1500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	12511	1.0	1.0	Quest_JobChange_09Engineer.lua	11016	11018	5000	5	5400	6000	0	0.0	0.0	135	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	99	3	false	true	false				false	0	false	true	0	0	0	0	0	1
21114	1000049439		60	80407	0	1188	1452	0	1188	1452	11718	7560	2592	6400	3000	2592	8000	1500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	12511	1.0	1.0	Quest_JobChange_10Alchemist.lua	11017	11018	5000	5	5400	6000	0	0.0	0.0	136	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	99	3	false	true	false				false	0	false	true	0	0	0	0	0	1
21120	1000052006		60	36358	0	985	1204	0	1866	2281	5940	19800	2160	12800	1800	3456	8000	1500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	158	1.45	1.5	AiLamia_Green_Elite_Abyss.lua	245	245	5000	5	5400	6000	0	0.0	0.0	337	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	136	5	true	true	false				false	0	false	true	0	0	0	0	0	0
22001	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12503	1.0	1.0	Quest_JobChange_01SwordMaster.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	121	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22002	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12503	1.0	1.0	Quest_JobChange_02Mercenary.lua	11001	11002	5000	5	5400	6000	0	0.0	0.0	122	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22003	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12504	1.0	1.0	Quest_JobChange_03BowMaster.lua	11003	11005	5000	5	5400	6000	0	0.0	0.0	123	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22004	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12504	1.0	1.0	Quest_JobChange_04Acrobat.lua	11004	11005	5000	5	5400	6000	0	0.0	0.0	124	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22005	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12505	1.0	1.0	Quest_JobChange_05ElementalLord.lua	11006	11007	5000	5	5400	6000	0	0.0	0.0	125	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22006	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12505	1.0	1.0	Quest_JobChange_06ForceUser.lua	11006	11007	5000	5	5400	6000	0	0.0	0.0	126	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22007	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12506	1.0	1.0	Quest_JobChange_07Paladin.lua	11008	11010	5000	5	5400	6000	0	0.0	0.0	127	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22008	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12506	1.0	1.0	Quest_JobChange_08Priest.lua	11009	11010	5000	5	5400	6000	0	0.0	0.0	128	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22009	1000035989		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12511	1.0	1.0	Quest_JobChange_09Engineer.lua	11016	11018	5000	5	5400	6000	0	0.0	0.0	135	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22010	1000035989		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12511	1.0	1.0	Quest_JobChange_10Alchemist.lua	11017	11018	5000	5	5400	6000	0	0.0	0.0	136	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22011	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12513	1.0	1.0	Quest_JobChange_11SCREAMER.lua	11026	11028	5000	5	5400	6000	0	0.0	0.0	137	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22012	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12513	1.0	1.0	Quest_JobChange_12Dancer.lua	11027	11028	5000	5	5400	6000	0	0.0	0.0	138	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22013	1000023306		45	51740	0	688	688	0	688	688	5869	3787	1239	3060	1434	1859	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12515	1.0	1.0	Quest_JobChange_13Chaser.lua	5106	5108	5000	5	5400	6000	0	0.0	0.0	139	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22014	1000023306		30	21461	0	333	400	0	333	400	2839	1832	599	1480	694	599	1850	347	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12515	1.0	1.0	Quest_JobChange_13Chaser.lua	5106	5108	5000	5	5400	6000	0	0.0	0.0	139	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22015	1000023306		38	33128	0	468	562	0	468	562	3990	2574	842	2080	975	842	2600	488	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12515	1.0	1.0	Quest_JobChange_13Chaser.lua	5106	5108	5000	5	5400	6000	0	0.0	0.0	139	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22016	1000023306		44	48533	0	648	778	0	648	778	5524	3564	1166	2880	1350	1166	3600	675	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12515	1.0	1.0	Quest_JobChange_13Chaser.lua	5106	5108	5000	5	5400	6000	0	0.0	0.0	139	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22017	1000023306		48	64236	0	810	972	0	810	972	6905	4455	1458	3600	1688	1458	4500	844	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12515	1.0	1.0	Quest_JobChange_13Chaser.lua	5106	5108	5000	5	5400	6000	0	0.0	0.0	139	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22018	1000023306		45	51740	0	688	826	0	688	826	5869	3787	1239	3060	1434	1239	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12515	1.0	1.0	Quest_JobChange_13Chaser.lua	5106	5108	5000	5	5400	6000	0	0.0	0.0	139	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22019	1000023306		45	51740	0	688	826	0	688	826	5869	3787	1239	3060	1434	1239	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	210007	1.0	1.0	Quest_JobChange_14CBringer.lua	5106	5108	5000	5	5400	6000	0	0.0	0.0	976	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22020	1000023306		45	51740	0	688	826	0	688	826	5869	3787	1239	3060	1434	1239	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12518	1.0	1.0	Quest_JobChange_15Piercer.lua	11041	11042	5000	5	5400	6000	0	0.0	0.0	140	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22021	1000023306		45	51740	0	688	826	0	688	826	5869	3787	1239	3060	1434	1239	3825	717	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12520	1.0	1.0	Quest_JobChange_16Patrona.lua	11043	11044	5000	5	5400	6000	0	0.0	0.0	158	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	true	true	false				false	0	false	true	0	0	0	0	0	1
22081	0		70	933641	0	2297	2756	0	2297	2756	15790	15790	20671	15312	19140	20671	19140	7975	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	1635	1.0	1.0	Argenta_Battle.lua	12	0	1400	5	1400	3000	0	0.0	0.0	49	0	0	0	0	0	50000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	320	5	true	true	false				false	0	false	true	0	0	0	0	0	0
22101	1000000365		50	141060	0	2160	2520	0	2160	2520	9000	9000	1620	0	1500	4320	25000	2500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	70020	1.0	1.0	Velskud.lua	12	0	1400	5	1400	3000	0	0.0	0.0	28	0	0	0	0	0	50000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	206	1	false	true	false				false	0	false	true	0	0	0	0	0	0
22102	1000000365		50	999999	0	60000	60000	0	60000	60000	9000	9000	1620	8000	1500	4320	25000	2500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	70020	1.0	1.0	Velskud.lua	12	0	1400	5	1400	3000	0	0.0	0.0	33	0	0	0	0	0	50000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	206	1	false	true	false				false	0	false	true	0	0	0	0	0	0
22105	1000033654		1	78	0	8	7	0	6	100	169	169	40	150	38	19	0	16	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	5023	1.0	1.0	Transfer1st_MechaDug17.lua	10	0	3000	5	1400	6000	0	0.0	0.0	509	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false				false	0	false	true	0	0	0	0	0	0
22106	1000033655		2	180	0	11	8	0	7	100	206	206	47	174	44	22	0	18	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	5024	1.2	1.2	Transfer1st_MechaDug18.lua	10	0	3000	5	1400	6000	0	0.0	0.0	509	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	19	3	false	true	false				false	0	false	true	0	0	0	0	0	0
22107	1000033656		15	999999	0	37	28	0	24	100	9000	9000	154	570	142	72	0	59	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	5025	1.5	1.5	Transfer1st_MechaDug19.lua	10	0	3000	5	1400	6000	0	0.0	0.0	509	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	4	0	true	0	19	4	false	true	false				false	0	false	true	0	0	0	0	0	0
22108	1000033653		15	615	0	117	117	0	23	100	673	673	154	570	142	72	0	59	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	5022	1.0	1.0	Transfer1st_Alfredo.lua	12	0	5000	5	1400	3000	0	0.0	0.0	953	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	19	3	false	true	false				false	0	false	true	0	0	0	0	0	0
22109	1000033653		15	615	0	117	117	0	23	100	673	673	154	570	142	72	0	59	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	5022	0.75	0.75	Transfer1st_Alfredo.lua	12	0	5000	5	1400	3000	0	0.0	0.0	953	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	19	3	false	true	false				false	0	false	true	0	0	0	0	0	0
22110	1000033653		15	615	0	117	117	0	23	100	673	673	154	570	142	72	0	59	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	5022	0.5	0.5	Transfer1st_Alfredo.lua	12	0	5000	5	1400	3000	0	0.0	0.0	953	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	19	3	false	true	false				false	0	false	true	0	0	0	0	0	0
22201	1000023306		50	1500	0	1	1	0	1	1	287	287	63	232	87	63	290	36	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.34	12503	1.0	1.0	DarkAvenger_Tutorial_Warrior.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	121	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	99	1	false	true	false				false	0	false	true	0	0	0	0	0	1
22202	1000023306		50	2500	0	0	0	0	0	0	287	287	63	232	87	63	290	36	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	12201	1.0	1.0	AiShadow_Dark_Normal.lua	12	0	5000	5	5400	6000	0	0.0	0.0	9	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	false	true	false				false	0	false	true	0	0	0	0	0	1
22203	1000023306		50	72097	0	900	1080	0	900	1080	7672	4950	1620	4000	1875	1620	5000	938	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.34	12503	1.0	1.0	Quest_JobChange_01SwordMaster.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	121	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	false	true	false				false	0	false	true	0	0	0	0	0	1
22204	0		50	72097	0	900	1080	0	900	1080	7672	4950	1620	4000	1875	1620	5000	938	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.34	222601	1.0	1.0	DarkAvenger_Tutorial_HideMonster.lua	12	0	5000	5	5400	6000	0	0.0	0.0	70201	0	0	0	0	0	300	25;45;70;71;76;78;83;84;86;146;148;206;220	100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	false	true	false	100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	1
22205	1000000365		50	141060	0	2160	2520	0	2160	2520	9000	9000	1620	0	1500	4320	25000	2500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	70020	1.0	1.0	Velskud.lua	12	0	1400	5	1400	3000	0	0.0	0.0	70202	0	0	0	0	0	50000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	206	1	false	true	false				false	0	false	true	0	0	0	0	0	1
22207	1000023306		1	1500	0	1	1	0	1	1	287	287	63	232	87	63	290	36	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.34	12510	1.0	1.0	Heretic_Tutorial_Cleric.lua	11008	11010	5000	5	5400	6000	0	0.0	0.0	127	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	99	1	false	true	false				false	0	false	true	0	0	0	0	0	1
22208	1000097943		50	72097	0	750	900	0	750	900	6975	4500	1620	4000	1875	1620	5000	938	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	223401	1.0	1.0	DarkAvenger_Tutorial_Warrior.lua	100801	11002	5000	5	5400	6000	0	0.0	0.0	71752	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	99	1	false	true	false				false	0	false	true	0	0	0	0	0	1
22209	1000108400		50	141060	0	2160	2520	0	2160	2520	9000	9000	1620	0	1500	4320	25000	2500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	223405	1.0	1.0	ArchHeretic_Tutorial_Cleric.lua	100811	100813	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	99	1	false	true	false				false	0	false	true	0	0	0	0	0	1
22211	1000100171		50	1500	0	1	1	0	1	1	287	287	63	232	87	63	290	36	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.34	223401	1.0	1.0	DarkAvenger_Tutorial_Warrior.lua	100801	11002	5000	5	5400	6000	0	0.0	0.0	121	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	99	1	false	true	false				false	0	false	true	0	0	0	0	0	1
22212	1000100172		50	72097	0	900	1080	0	900	1080	7672	4950	1620	4000	1875	1620	5000	938	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.34	223401	1.0	1.0	Quest_JobChange_01SwordMaster.lua	100801	11002	5000	5	5400	6000	0	0.0	0.0	121	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	99	5	false	true	false				false	0	false	true	0	0	0	0	0	1
30528	1000033653		1	78	0	8	10	0	100	100	169	169	40	150	38	19	0	16	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	222340	1.0	1.0	Academic_Alfredo_Awake.lua	12	0	800	5	1400	3000	0	0.0	0.0	934	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false				false	0	false	true	0	0	0	0	0	0
30529	1000039963		1	78	0	8	10	0	100	100	169	169	40	150	38	19	0	16	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	222360	1.0	1.0	Academic_Slime_Awake.lua	0	0	800	5	1400	3000	0	0.0	0.0	956	0	0	0	0	0	100	41;70;71;43;45;25;136	100;100;100;100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false	100;100;100;100;100;100;100			false	0	false	true	0	0	0	0	0	0
30530	1000039964		1	78	0	8	10	0	100	100	169	169	40	150	38	19	0	16	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	222330	1.0	1.0	Academic_IcePalm_Awake.lua	0	0	800	5	1400	3000	0	0.0	0.0	957	0	0	0	0	0	100	41;70;71;43;45;25;136	100;100;100;100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false	100;100;100;100;100;100;100			false	0	false	true	0	0	0	0	0	0
30533	1000039964		1	78	0	8	10	0	100	100	169	169	40	150	38	19	0	16	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	222331	1.0	1.0	Academic_IcePalm_Awake.lua	0	0	800	5	1400	3000	0	0.0	0.0	957	0	0	0	0	0	100	41;70;71;43;45;25;136	100;100;100;100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false	100;100;100;100;100;100;100			false	0	false	true	0	0	0	0	0	0
30531	1000033654		1	78	0	8	10	0	100	100	169	169	40	150	38	19	0	16	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	222350	1.0	1.0	Academic_MechaDug_Awake.lua	10	0	800	5	1400	3000	0	0.0	0.0	951	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false				false	0	false	true	0	0	0	0	0	0
30532	1000114303		1	10000	0	8	10	0	100	100	169	169	40	150	38	19	0	16	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	222370	1.0	1.0	Academin_ShellingPoint_Mark.lua	0	0	800	5	1400	3000	0	0.0	0.0	51	0	0	0	0	0	100	41;70;71;43;45;25;136;146;220;148;	100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false	100;100;100;100;100;100;100;100;100;100;			false	0	false	false	0	0	0	0	0	0
30534	1000119676		1	78	0	8	10	0	100	100	169	169	40	150	38	19	0	16	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	223631	1.0	1.0	Academin_PlasmaBuff_Lv2.lua	0	0	800	5	1400	3000	0	0.0	0.0	939	0	0	0	0	0	100	41;70;71;43;45;25;136	100;100;100;100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false	100;100;100;100;100;100;100			false	0	false	true	0	0	0	0	0	0
25001	0		1	42	0	9	12	0	9	12	101	101	40	400	19	0	62	8	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0	1.0	1.0		90	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	1	1	false	true	false				false	0	false	true	0	0	0	0	0	0
25002	0		31	365	0	7	8	0	7	8	780	780	312	3080	144	0	481	60	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0	1.0	1.0		98	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	1	1	false	true	false				false	0	false	true	0	0	0	0	0	0
25003	0		25	502	0	49	60	0	49	60	996	996	239	885	221	112	0	92	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0	1.0	1.0		90	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false				false	0	false	true	0	0	0	0	0	0
