ROWID	_SkillID|INTEGER	_SkillVideoFile|TEXT	_SkillDescription|INTEGER	_ContentsID|TEXT
559	6407	Raven_PunishmentEX.avi	0	0
560	6551		0	0
561	6501	Ripper_Arsonist.avi	0	0
562	6502	Ripper_ArtfulChaser.avi	0	0
563	6503	Ripper_ShiftBlowEX.avi	0	0
564	6505	Ripper_CamouflageEX.avi	0	0
565	6506	Ripper_BladeRunnerEX.avi	0	0
566	6507	Ripper_IzunaDropEX.avi	0	0
567	6550	Ripper_WereWolfAbility.avi	0	0
568	6301	Bringer_Outbreak.avi	0	0
569	6302	Bringer_HealingWave.avi	1000067350	0
570	6303	Bringer_ChakraOfEnergy.avi	1000067351	0
571	6304	Bringer_ChakraBoost.avi	0	0
572	6305	Bringer_RingStrike.avi	0	0
573	6306	Bringer_RingOfEnergy.avi	0	0
574	6307	Bringer_NightStoker.avi	0	0
575	6308	Bringer_IllusionStrike.avi	0	0
576	6309	Bringer_PlasmaBurst.avi	1000067352	0
577	6310	Bringer_ShadowFocus.avi	0	0
578	6311	Bringer_LineOfDarkness.avi	1000067353	0
579	6312	Bringer_DarkConviction.avi	0	0
580	6313	Bringer_SpectralGize.avi	0	0
581	6314	Bringer_ChakraCure.avi	0	0
582	6315	Bringer_HealingOfAjna.avi	0	0
583	6316	Bringer_BlessOfAjna.avi	0	0
584	6317	Bringer_IllusionOfChakra.avi	0	0
585	6318	Bringer_PactOfAjna.avi	0	0
586	6319	Bringer_SummonShadow.avi	0	0
587	6601	LightFury_CharkraOfMiracle.avi	0	0
588	6603	LightFury_SunshineSpark.avi	0	0
589	6604	LightFury_Outbreak_EX.avi	0	0
590	6605	LightFury_HealingWave_EX.avi	0	0
591	6606	LightFury_FullBright_EX.avi	0	0
592	6607	LightFury_RingStrike_EX.avi	0	0
593	6701	AbyssWalker_NightFall.avi	0	0
594	6703	AbyssWalker_IncarnationOfDark.avi	0	0
595	6704	AbyssWalker_NightStoker_EX.avi	0	0
596	6705	AbyssWalker_IllusionStrike_EX.avi	0	0
597	6706	AbyssWalker_PlasmaBurst_EX.avi	0	0
598	6707	AbyssWalker_LineOfDarkness_EX.avi	0	0
599	6320	Bringer_ChakraPunch.avi	0	0
701	7301	Engineer_ReloadCannon.avi	1000076100	0
702	7302	Engineer_ChemicalGrenade.avi	0	0
703	7303	Engineer_CannonBlaster.avi	0	0
705	4559	ShootingStar_ReloadCannon_EX.avi	0	0
706	308	Gladiator_FinishAttack_EX.avi	0	0
707	358	Moonload_MoonBladeDance_EX.avi	0	0
708	511	Babarian_BoneCrash_EX.avi	0	0
709	558	Destroyer_MaelstromHawl_EX.avi	0	0
710	1308	Sniper_CheatingPoint_EX.avi	0	0
711	1358	Artillery_DetonatingArrow_EX.avi	0	0
712	1508	Tempest_HurricaneDance_EX.avi	0	0
713	1558	Windwalker_RisingStorm_EX.avi	0	0
714	2308	Saleana_RollingLava_EX.avi	0	0
715	2358	Elestra_IceBarrier_EX.avi	0	0
716	2508	Smasher_LaserCutter_EX.avi	0	0
717	2558	Majesy_SwitchGravity_EX.avi	0	0
718	3308	Guardian_JusticeCrash_EX.avi	0	0
719	3358	Crusades_JudgmentHammer_EX.avi	0	0
720	3508	Saint_ShockOfRelic_EX.avi	0	0
721	3558	Inquisitor_LightningStorm_EX.avi	0	0
722	4308	ShootingStar_Splash_EX.avi	0	0
723	4358	GearMaster_BigMechaBomber_Ex.avi	0	0
724	4508	Adept_IceBeam_EX.avi	0	0
725	4558	Physician_HealShower_EX.avi	0	0
726	5308	DarkSummoner_ChaosFormation_EX.avi	0	0
727	5408	SoulEater_SpecterOfPain_EX.avi	0	0
728	5508	BladeDancer_GustDemensia_EX.avi	0	0
729	5608	SpiritDancer_Praetor_EX.avi	0	0
730	6553	Raven_Umbra_EX.avi	0	0
731	6554	Ripper_ArtfulChaser_EX.avi	0	0
732	6608	LightFury_SunshinSpark_EX.avi	0	0
733	6708	AbyssWalker_NightFall_Ex.avi	0	0
734	7001	Lencea_HalfCutting.avi	0	0
735	7002	Lencea_FlashLift.avi	0	0
736	7003	Lencea_Probe.avi	0	0
737	7004	Lencea_PushKick.avi	0	0
738	7005	Lencea_DeepPierce.avi	0	0
739	7006	Lencea_Tumble.avi	0	0
740	7007	Lencea_Butt.avi	0	0
741	7008	Lencea_CrossCutter.avi	0	0
742	7009	Lencea_CounterSpin.avi	0	0
743	7010	Lencea_PutKick.avi	0	0
744	7011	Lencea_WheelBlade.avi	0	0
745	7012	Lencea_Flee.avi	0	0
746	7013	Lencea_Swoop.avi	0	0
747	7014	Lencea_HornetsTouch.avi	0	0
748	7015	Lencea_AerialEvasion.avi	0	0
749	7016	Lencea_PhysicalMastery.avi	0	0
750	7017	Lencea_MentalMastery.avi	0	0
751	7018	Lencea_MentalTraining.avi	0	0
752	7019	Lencea_Harmonize.avi	0	0
753	7020	Piercer_ShutterBounce.avi	1000078235	0
754	7021	Piercer_ErraticPower.avi	0	0
755	7022	Piercer_HoveringBlade.avi	1000078236	0
756	7023	Piercer_BuzzOff.avi	0	0
757	7024	Piercer_StabScrew.avi	0	0
758	7025	Piercer_slippingHand.avi	0	0
759	7026	Piercer_RushingBlade.avi	0	0
760	7027	Piercer_Spinning_CutDown.avi	0	0
761	7028	Piercer_ScarMaker.avi	0	0
762	7029	Piercer_PiercingSpike.avi	1000078237	0
763	7030	Piercer_LollipopChops.avi	1000078238	0
764	7031	Piercer_WillMaker.avi	0	0
765	7032	Piercer_FlingFling.avi	0	0
766	7033	Piercer_SpringHaze.avi	0	0
767	7034	Piercer_SpinningSwing.avi	0	0
768	7035	Piercer_Flag.avi	0	0
769	7036	Piercer_DentingBlows.avi	0	0
770	7037	Piercer_FlingSky.avi	0	0
771	7038	Piercer_Champagne.avi	0	0
772	7101	Flurry_SpinningSkewer.avi	0	0
773	7102	Flurry_RoughSweep.avi	0	0
774	7103	Flurry_ShutterBounceEX.avi	0	0
775	7104	Flurry_StabScrewEX.avi	0	0
776	7105	Flurry_Spinning_CutDownEX.avi	0	0
777	7106	Flurry_SpinningSwingEX.avi	0	0
778	7108	Flurry_RoughSweepEX.avi	0	0
779	7201	Stingbreezer_ArcaneFocus.avi	0	0
780	7202	Stingbreezer_PokingBeehive.avi	0	0
781	7203	Stingbreezer_HoveringBladeEX.avi	0	0
782	7204	Stingbreezer_slippingHandEX.avi	0	0
783	7205	Stingbreezer_PiercingSpikeEX.avi	0	0
784	7206	Stingbreezer_DentingBlowsEX.avi	0	0
785	7208	Stingbreezer_PokingBeehiveEX.avi	0	0
786	2363	Elementallord_FrozenBurst.avi	0	0
787	7501	Avenger_Graves.avi	0	0
788	7502	Avenger_DarkStinger.avi	0	0
789	7503	Avenger_PiercingCressent.avi	0	0
790	7504	Avenger_DarkSuffer.avi	0	0
791	7505	Avenger_DoomBlade.avi	0	0
792	7506	Avenger_AvengerForce.avi	0	0
793	7507	Avenger_StepBlade.avi	0	0
794	7508	Avenger_DarkRiser.avi	0	0
795	7509	Avenger_SoulCutter.avi	0	0
796	7510	Avenger_ShadowCall.avi	0	0
797	7511	Avenger_VengeanceStorm.avi	0	0
798	7512	DarkAvenger_TransDarkAvenger.avi	0	0
799	7513	DarkAvenger_DarkCrash.avi	0	0
800	40	Avenger_DeathNell.avi	0	0
801	7516	Avenger_DarkDashCombo.avi	0	0
802	7519	Avenger_AerialBlade.avi	0	0
803	7520	Avenger_CounterBlade.avi	0	0
804	7530	DarkAvenger_MoveDark.avi	0	0
805	7517	Avenger_Recovery.avi	0	0
806	7701	Machina_LowRealHook.avi	0	0
807	7702	Machina_PivotGunShot.avi	0	0
808	7703	Machina_HitAndHip.avi	0	0
809	7704	Machina_ElbowAttack.avi	0	0
810	7705	Machina_BodyCheck.avi	0	0
811	7706	Machina_Tumble.avi	0	0
812	7707	Machina_FlyBy.avi	0	0
813	7708	Machina_RetroChrage.avi	0	0
814	7709	Machina_RollingAttack.avi	0	0
815	7710	Machina_Lariat.avi	0	0
816	7711	Machina_Overlapgraze.avi	0	0
817	7712	Machina_BoundingReaction.avi	0	0
818	7713	Machina_ChargingGear.avi	0	0
819	7714	Machina_OverBlow.avi	0	0
820	7715	Machina_Overhaul.avi	0	0
821	7716	Machina_HandStand.avi	0	0
822	7717	Machina_AerialEvasion.avi	0	0
823	7721	Machina_SmashingBlow.avi	0	0
900	1611	Hunter_SpiralVolt.avi	0	실버헌터
901	1602	Hunter_SummonFalcon.avi	0	실버헌터
902	1603	Hunter_Flamingo.avi	0	실버헌터
903	1604	Hunter_AirRaid.avi	0	실버헌터
904	1605	Hunter_AerialWildShot.avi	0	실버헌터
905	1606	Hunter_FalconStrike.avi	0	실버헌터
906	1609	Hunter_LibertyAttack.avi	0	실버헌터
907	1608	Hunter_ArrowStorm.avi	0	실버헌터
908	1613	Hunter_HunterEye.avi	0	실버헌터
909	1607	Hunter_CrossbowLink.avi	0	실버헌터
910	1601	Hunter_DelugeVolt.avi	0	실버헌터
911	1612	Hunter_FalconRise.avi	0	실버헌터
912	1620	Hunter_TrapperMaster.avi	0	실버헌터
913	1615	Hunter_RagingWind.avi	0	실버헌터
914	1616	Hunter_MonkeyCatch.avi	0	실버헌터
915	1619	Hunter_Trapper.avi	0	실버헌터
916	1618	Hunter_DestructionArea.avi	0	실버헌터
917	1701	SilverHunter_SilverHunter.avi	0	실버헌터
918	1702	SilverHunter_MomentEvade.avi	0	실버헌터
919	1703	SilverHunter_TornadoShot.avi	0	실버헌터
920	1704	SilverHunter_DodgeEnhancement_A.avi	0	실버헌터
921	1705	SilverHunter_DodgeEnhancement_B.avi	0	실버헌터
1001	701	Gladiator_SideDodge.avi	0	실버헌터
1002	702	Gladiator_HiperDrive.avi	0	0
1003	721	Moonload_MoonBlader.avi	0	0
1004	722	Moonload_SmashX.avi	0	0
1005	741	Babarian_OverTaker.avi	0	0
1006	742	Babarian_Frenzy.avi	0	0
1007	761	Destroyer_AssultCrash.avi	0	0
1008	762	Destroyer_CrashMode.avi	0	0
1009	801	Swordmaster_Brave.avi	0	0
1010	805	Gladiator_AwG_DeepStraight.avi	0	0
1011	803	Gladiator_AwG_Parrying.avi	0	0
1012	804	Gladiator_AwG_TripleSlash.avi	0	0
1013	821	Moonload_AwM_Eclipse.avi	0	0
1014	822	Moonload_AwM_Hemorrahage.avi	0	0
1015	823	Moonload_AwM_CycloneSlash.avi	0	0
1016	824	Moonload_AwM_MoonLightSplitter.avi	0	0
1017	841	Babarian_AwB_Stomp.avi	0	0
1018	842	Babarian_AwB_DemolitionFist.avi	0	0
1019	843	Babarian_DeverstatingHowl.avi	0	0
1020	861	Destroyer_AwD_MaelstromHawl.avi	0	0
1021	862	Destroyer_AwD_PanicHowl.avi	0	0
1023	863	Destroyer_AwD_RollingAttack.avi	0	0
1024	516	Babarian_AwB_WhirlWind.avi	0	0
1025	703	Swordmaster_Brave.avi	0	0
1026	704	Gladiator_AwG_DeepStraight.avi	0	0
1027	705	Gladiator_AwG_Parrying.avi	0	0
1028	706	Gladiator_AwG_TripleSlash.avi	0	0
1029	723	Moonload_AwM_Eclipse.avi	0	0
1030	724	Moonload_AwM_Hemorrahage.avi	0	0
1031	725	Moonload_AwM_CycloneSlash.avi	0	0
1032	726	Moonload_AwM_MoonLightSplitter.avi	0	0
1033	744	Babarian_AwB_Stomp.avi	0	0
1034	745	Babarian_AwB_DemolitionFist.avi	0	0
1035	746	Babarian_DeverstatingHowl.avi	0	0
1036	764	Destroyer_AwD_MaelstromHawl.avi	0	0
1037	765	Destroyer_AwD_PanicHowl.avi	0	0
1038	766	Destroyer_AwD_RollingAttack.avi	0	0
1100	1522	Sniper_Camouflage.avi	0	보마리메후
1101	1523	Sniper_WindForce.avi	0	보마리메후
1102	1525	Sniper_AwS_Move_A.avi	0	0
1103	1520	Sniper_AwS_SiegeStance.avi	0	0
1104	1527	Artillery_Cannonade.avi	0	0
1105	1528	Artillery_FocusingCut.avi	0	보마리메후
1106	1532	Tempest_PunchSmash.avi	0	0
1107	1533	Tempest_HurricaneUpper.avi	0	0
1108	1537	Windwalker_SwiftAttack.avi	0	0
1109	1538	Windwalker_FlashKick.avi	0	0
1110	2759	Majesy_AwM_GravityBall.avi	0	0
1111	2760	Majesy_AwM_MicroHole.avi	0	0
1112	2751	Majesy_GravityRush.avi	0	0
1113	2752	Majesy_FocusGravity.avi	0	0
1114	2650	Smasher_LaserRay.avi	0	0
1115	2651	Smasher_EnergyBlast.avi	0	0
1116	2602	Saleana_AwS_Ignition.avi	0	0
1117	2603	Saleana_AwS_FireWall.avi	0	0
1118	2595	Saleana_MeteoCall.avi	0	0
1119	2596	Saleana_FlameBurst.avi	0	0
1120	2805	Elestra_AwE_IcyFraction.avi	0	0
1121	2800	Elestra_GlaciarField.avi	0	0
1122	2801	Elestra_IceCyclone.avi	0	0
1123	2807	Elestra_GlaciarField.avi	0	0
1130	1035	Archer_Dash.avi	0	0
1131	2042	Sorceress_Dash.avi	0	0
1132	3039	Cleric_Dash.avi	0	0
1133	4023	Academic_Dash.avi	0	0
1134	5021	Kali_Dash.avi	0	0
1135	6025	Assassin_Dash.avi	0	0
1136	7041	Lencea_Dash.avi	0	0
1137	7745	Machina_Dash.avi	0	0
1138	1579	Archer_TwinShot.avi	0	0
1139	1585	Artillery_SwiftShot_EX.avi	0	0
1140	3601	Guardian_ThrustForce.avi	0	0
1141	3602	Guardian_OverWhelm.avi	0	0
1142	3651	Crusades_MightyBlow.avi	0	0
1143	3652	Crusades_HammerHand.avi	0	0
1144	3701	Saint_AntiphonaPool.avi	0	0
1145	3702	Saint_BlessedSign.avi	0	0
1146	3751	Inquisitor_JudgementSpear.avi	0	0
1147	3752	Inquisitor_ExceedLightning.avi	0	0
1148	3607	Paladin_ArmorBreak.avi	0	0
1149	3608	Paladin_ShieldCharge.avi	0	0
1150	3609	Paladin_StanceOfFaith.avi	0	0
1151	3610	Guardian_GuardianForce.avi	0	0
1152	3657	Cleric_DivineCombo.avi	0	0
1153	3658	Paladin_HolyCross.avi	0	0
1154	3659	Paladin_LightningCharger.avi	0	0
1155	3660	Crusades_Judge'sPower.avi	0	0
1156	3707	Priest_RelicOfLightning.avi	0	0
1157	3708	Priest_GrandCross.avi	0	0
1158	3709	Priest_HolyBurst.avi	0	0
1159	3710	Saint_GreatHeal.avi	0	0
1160	3757	Inquisitor_LightningVolt_EX.avi	0	0
1161	3758	Inquisitor_ElectricDetonation.avi	0	0
1162	3759	Inquisitor_HolyWace.avi	0	0
1163	3603	Guardian_ArmorBreak_AP.avi	0	0
1164	3604	Guardian_ShieldCharge_AP.avi	0	0
1165	3605	Guardian_StanceOfFaith_AP.avi	0	0
1166	3606	Guardian_GuardianForce_AP.avi	0	0
1168	3654	Crusades_HolyCross_AP.avi	0	0
1169	3655	Crusades_LightningCharger_AP.avi	0	0
1170	3703	Saint_RelicOfLightning_AP.avi	0	0
1171	3704	Saint_GrandCross_AP.avi	0	0
1172	3705	Saint_Holybust_AP.avi	0	0
1173	3754	Inquisitor_ElectricDetonation.avi	0	0
1174	3755	Inquisitor_HolyWace.avi	0	0
1175	3706	Saint_GreatHeal	0	0
1177	4622	Adept_Elemental_Flare.avi	0	0
1178	4824	Adept_Magma_Jump.avi	0	0
1179	4624	Adept_AwA_IcePalm.avi	0	0
1180	4625	Adept_AwA_IceBeam.avi	0	0
1181	4626	Adept_AwA_MagmaWave.avi	0	0
1182	4601	ShootingStar_ShootingTactics.avi	0	0
1183	4602	ShootingStar_Demolition.avi	0	0
1184	4603	ShootingStar_AwS_ChemicalGrenade.avi	0	0
1185	4604	ShootingStar_AwS_CannonBlaster.avi	0	0
1186	4605		0	0
1187	4606		0	0
1188	4611	GearMaster_MecaCanon.avi	0	0
1189	4612	GearMaster_Tower_Recall.avi	0	0
1194	4631	Physician_PoisonStrike.avi	0	0
1195	4632	Physician_SilmePool.avi	0	0
1196	4633	Physician_AwP_PoisonBreak.avi	0	0
1197	4634	Physician_AwP_Disease.avi	0	0
1198	4635	Physician_AwP_Injector.avi	0	0
1199	4636	Physician_AwP_Sacrifice.avi	0	0
1200	4703	ShootingStar_AwS_AlfredoBerserker.avi	0	0
1201	4704	ShootingStar_AwS_AlfredoWhirlWind.avi	0	0
1202	4705	ShootingStar_AwS_AlfredoBeam.avi	0	0
1203	4710	ShootingStar_AwS_AlfredoStomp.avi	0	0
1204	4761	GearMaster_AwG_MechaShock.avi	0	0
1205	4762	GearMaster_AwG_MechaBomber.avi	0	0
1206	4763	GearMaster_AwG_MechaSiren.avi	0	0
1207	4712	GearMaster_Gatling_Tower.avi	0	0
1208	4713	GearMaster_IcePump_Tower.avi	0	0
1209	4714	GearMaster_Cannon_Tower.avi	0	0
1210	4715	GearMaster_AwG_ChainSawTower.avi	0	0
1215	562	Mercenary_BattleHowl.avi	0	1차 각성
1216	4801	ShootingStar_AwS_Air Shoot.avi	0	0
1217	4804	ShootingStar_AwG_Summon_Alfredo.avi	0	0
1218	4803	ShootingStar_AwS_CannonBlaster.avi	0	0
1219	4805	ShootingStar_Chemical Missile_EX.avi	0	0
1220	4802	ShootingStar_AwS_ChemicalGrenade.avi	0	0
1221	4811	GearMaster_AwG_MechaDug.avi	0	0
1222	4812	GearMaster_AwG_GravityGrenade.avi	0	0
1225	4823	Adept_AwA_MagmaWave.avi	0	0
1226	4752	Adept_AwA_IceBeam.avi	0	0
1227	4821	Adept_AwA_IcePalm.avi	0	0
1228	4833	Physician_AwP_Injector.avi	0	0
1229	4831	Physician_AwP_PoisonBreak.avi	0	0
1230	4832	Physician_AwP_Disease.avi	0	0
1231	4834	Physician_AwP_Sacrifice.avi	0	0
1232	54	Heretic_ExeCute.avi	0	0
1233	3801	Heretic_EvilHand.avi	0	0
1234	3802	Heretic_Carnage.avi	0	0
1235	3803	Heretic_SavageAttack.avi	0	0
1236	3804	Heretic_Devastation.avi	0	0
1237	52	Heretic_DeathGate.avi	0	0
1238	3806	Heretic_SoulSteal.avi	0	0
1239	3807	Heretic_BrutalSoul.avi	0	0
1240	3808	Heretic_PainToGain.avi	0	0
1241	3809	Heretic_EvilStain.avi	0	0
1242	3810	Heretic_RandCorruption.avi	0	0
1243	3811	Heretic_ShieldSmash.avi	0	0
1244	3812	Heretic_CruelRush.avi	0	0
1245	3813	Heretic_ChaoticShield.avi	0	0
1246	56	Heretic_GuiltyAttack.avi	0	0
1247	3815	Heretic_HitingRevenant.avi	0	0
1248	3816	Heretic_DeadlyBlow.avi	0	0
1249	50	ArchHeretic_ArchHeretic.avi	0	0
1250	3851	ArchHeretic_QuickDash.avi	0	0
1251	3852	ArchHeretic_SawBlade.avi	0	0
1252	5320	DarkSummoner_DeadlyClaw.avi	0	0
1253	5321	DarkSummoner_ShartedHand.avi	0	0
1254	5328	Screamer_AwD_PhantomClaw.avi	0	0
1255	5329	Screamer_AwD_ResentArea.avi	0	0
1256	5330	Screamer_AwD_RampageClaw.avi	0	0
1257	5331	DarkSummoner_AwD_ChaosFormation.avi	0	0
1258	5420	SoulEater_SummonTotem.avi	0	0
1259	5421	SoulEater_SoulLiberate.avi	0	0
1260	5428	Screamer_AwS_ClingSnake.avi	0	0
1261	5429	SoulEater_AwS_SpecterOfPain.avi	0	0
1262	5432	SoulEater_AwS_SoulScream.avi	0	0
1263	5520	BladeDancer_GrazeRush.avi	0	0
1264	5521	BladeDancer_BladeStep.avi	0	0
1265	5529	Dancer_AwB_GrazeDance.avi	0	0
1266	5530	Dancer_AwB_SweetCircle.avi	0	0
1267	5532	Dancer_AwB_EleganceStorm.avi	0	0
1268	5620	SpiritDancer_Akanthos.avi	0	0
1269	5621	SpiritDancer_HammerCrusher.avi	0	0
1270	5628	Dancer_AwS_DuskHunter.avi	0	0
1271	5629	Dancer_AwS_IllusionDance.avi	0	0
1272	5630	SpiritDancer_AwS_WideStinger.avi	0	0
1273	5631	SpiritDancer_AwS_Preator.avi	0	0
1274	3100	Mara_Ripping.avi	0	0
1275	3101	Mara_Cleaving.avi	0	0
1276	3102	Mara_BlackStrike.avi	0	0
1277	3103	Mara_VoidCoil.avi	0	0
1278	3104	Mara_SmokeStorm.avi	0	0
1279	3105	Mara_DeadlySmoke.avi	0	0
1280	3106	Mara_WraithForm.avi	0	0
1281	3107	Mara_Haze.avi	0	0
1282	3108	Mara_Entomb.avi	0	0
1283	3109	Mara_ShadowShell.avi	0	0
1284	3110	Mara_CompleteDarkness.avi	0	0
1285	3111	Mara_Meaningless.avi	0	0
1286	3112	Mara_EbonySpark.avi	0	0
1287	3113	Mara_Insult.avi	0	0
1288	3114	Mara_Turbulence.avi	0	0
1289	3116	Mara_AirBlink.avi	0	0
1290	3117	Mara_BlackMara.avi	0	0
1291	3119	Mara_Inhale.avi	0	0
1292	3122	Mara_Haze_A.avi	0	0
1293	3123	Mara_Haze_B.avi	0	0
1294	3126	Mara_TurbulenceA.avi	0	0
1295	6321	Bringer_RubiconPace.avi	0	0
1296	6322	Bringer_FullBright.avi	0	0
1297	6420	Raven_CrowStorm.avi	0	0
1298	6421	Raven_GuillotineCross.avi	0	0
1299	6422	Raven_AwR_StarCombination.avi	0	0
1300	6423	Raven_AwR_ChainCombination.avi	0	0
1301	6424	Chaser_TheEnd.avi	0	0
1302	6426	Raven_AwR_FanOfEdge.avi	0	0
1303	6830	Ripper_BeastSwipe.avi	0	0
1304	6831	Ripper_FlameDragnail.avi	0	0
1305	6832	Ripper_MotalBlow.avi	0	0
1306	6833	Ripper_AwR_BurningCall.avi	0	0
1307	6835	Ripper_AwR_CripplePunisher.avi	0	0
1308	6836	Ripper_AwR_ShadowHand.avi	0	0
1309	6837	Ripper_AwR_BurningCall.avi	0	0
1310	6620	LightFury_CharkraClip.avi	0	0
1311	6621	LightFury_UnseenArt.avi	0	0
1312	6622	LightFury_CombatMastery.avi	0	0
1313	6623	LightFury_SummonAzuna.avi	0	0
1314	6624	LightFury_AwL_QuantumTrans.avi	0	0
1315	0		0	0
1316	6626	LightFury_AwL_PiercingStar.avi	0	0
1317	6627	LightFury_AwL_ChakraRush.avi	0	0
1318	6631	LightFury_AwL_ChakraOfMiracle.avi	0	0
1319	6720	AbyssWalker_AbyssClaw.avi	0	0
1320	6721	AbyssWalker_KillingWave.avi	0	0
1321	6722	AbyssWalker_AwA_LineOfDarkness.avi	0	0
1322	6723	AbyssWalker_AwA_IllusionStrike.avi	0	0
1323	6724	AbyssWalker_AwA_SummonShadow.avi	0	0
1324	6725	AbyssWalker_AwA_DarkConviction.avi	0	0
1325	6726	AbyssWalker_AwA_LineOfDarkness.avi	0	0
1326	6727	AbyssWalker_AwA_IllusionStrike.avi	0	0
1327	6728	AbyssWalker_AwA_SummonShadow.avi	0	0
1328	6729	AbyssWalker_AwA_DarkConviction.avi	0	0
1347	5700	Oracle_WildSpada.avi	0	0
1348	5702	Oracle_Twister.avi	0	0
1349	5704	Oracle_BanishSpada.avi	0	0
1350	5706	Oracle_RisingGust.avi	0	0
1351	5708	Oracle_SharpnessOfHurricane.avi	0	0
1352	5710	Oracle_AncientGrace.avi	0	0
1353	5711	Oracle_ChainRush.avi	0	0
1354	5713	Oracle_PositionShift.avi	0	0
1355	5715	Oracle_Providence.avi	0	0
1356	5716	Oracle_RayDiffuse.avi	0	0
1357	5717	Oracle_AgilityAura.avi	0	0
1358	5718	Oracle_TurningSlide.avi	0	0
1359	5719	Oracle_AerialRush.avi	0	0
1360	5720	Oracle_CounterSpada.avi	0	0
1361	5800	OracleElder_OracleElder.avi	0	0
1362	5801	OracleElder_FlashTempest.avi	0	0
1363	7400	Flurry_EvilPunisher.avi	0	0
1364	7401	Flurry_Bifrost.avi	0	0
1365	7450	Stingbreezer_FragSign.avi	0	0
1366	7451	Stingbreezer_AngelicSpear.avi	0	0
1367	7404	Flurry_AwL_HornetsTouch.avi	0	0
1368	7405	Flurry_AwL_ScarMaker.avi	0	0
1369	7406	Flurry_AwL_Spinning_CutDown.avi	0	0
1370	7407	Flurry_AwL_Butt.avi	0	0
1371	7454	Stingbreezer_AwL_Champagne.avi	0	8월밸패후
1372	7455	Stingbreezer_AwL_ScarMaker.avi	0	8월밸패후
1373	7456	Stingbreezer_AwL_PokingBeehive.avi	0	0
1374	7457	Stingbreezer_AwL_FlingFling.avi	0	0
1375	6900	Phantom_PassAway.avi	0	0
1376	6901	Phantom_Madness.avi	0	0
1377	6902	Phantom_SolBreaker.avi	0	0
1378	6903	Phantom_TOPSuffering.avi	0	0
1379	6904	Phantom_LethalTorture.avi	0	0
1380	6905	Phantom_PainKiller.avi	0	0
1381	6906	Phantom_PhantomDrive.avi	0	0
1382	6907	Phantom_BloodSgin.avi	0	0
1383	6908	Phantom_PhantomCall.avi	0	0
1384	6909	Phantom_DeathWep.avi	0	0
1385	6910	Phantom_DrawBlood.avi	0	0
1386	6911	Phantom_ShadowStep.avi	0	0
1387	6912	Phantom_AirReceive.avi	0	0
1388	6913	Phantom_CombatTransmission.avi	0	0
1389	6915	Phantom_Vaporize.avi	0	0
1390	6950	BleedPhantom_BleedPhantom.avi	0	0
1391	6951	BleedPhantom_ShadowOverDrive.avi	0	0
1392	4564	Physician_CurePoison.avi	0	0
1393	3511	Saint_Immotality.avi	0	0
1394	3225	Paladin_DivineJudgement.avi	0	0
1395	7408	Flurry_AwL_HornetsTouch.avi	0	렌시아각성
1396	7409	Flurry_AwL_ScarMaker.avi	0	렌시아각성
1397	7410	Flurry_AwL_Spinning_CutDown.avi	0	렌시아각성
1398	7411	Flurry_AwL_Butt.avi	0	렌시아각성
1399	7458	Stingbreezer_AwL_Champagne.avi	0	렌시아각성
1400	7459	Stingbreezer_AwL_WillMaker.avi	0	렌시아각성
1401	7460	Stingbreezer_AwL_PokingBeehive.avi	0	렌시아각성
1402	7461	Stingbreezer_AwL_FlingFling.avi	0	렌시아각성
1403	7802	Ruina_AwM_Ducking.avi	0	마키나
1404	7803	Patrona_OverClocking.avi	0	마키나
1405	7852	Defensio_AwM_AirShoving.avi	0	마키나
1406	7853	Defensio_AwM_OverClocking.avi	0	마키나
1407	3226	Paladin_DivineJudgement.avi	0	
1408	3227	Paladin_DivineAvatar.avi	0	
1409	6425	Raven_AwA_Assasinate.avi	0	
1410	1539	Windwalker_AirwalkAwaken.avi	0	
1411	564	Destroyer_Provoke.avi	0	
1412	7797	Defensio_Provoke.avi	0	
1413	7901	Knightess_GaleStab.avi	0	
1414	7902	Knightess_Splitter.avi	0	
1415	7903	Knightess_ExtremeTwister.avi	0	
1416	7904	Knightess_FrostyCross.avi	0	
1417	7905	Knightess_MomentaryPhantasm.avi	0	
1418	7906	Knightess_IcyBlast.avi	0	
1419	7907	Knightess_IronLance.avi	0	
1420	7908	Knightess_BangAndZunk.avi	0	
1421	7909	Knightess_HornRaid.avi	0	
1422	7910	Knightess_RadicalCharge.avi	0	
1423	7911	Knightess_RandCrush.avi	0	
1424	7912	Knightess_BlazeStrike.avi	0	
1425	7913	Knightess_Thrust.avi	0	
1426	7914	Knightess_ParryingStep.avi	0	
1427	7915	Knightess_Brandish.avi	0	
1428	7916	Knightess_BluntSlash.avi	0	
1429	7917	Knightess_RisingHorn.avi	0	
1430	7918	Knightess_MeteorFall.avi	0	
1431	7919	Knightess_ForceOfKnightess.avi	0	
1432	7920	Knightess_FightingSpirit.avi	0	
1433	8001	Avalanche_CrystalShooter.avi	0	
1434	8002	Avalanche_FatalStinger.avi	0	
1435	8003	Avalanche_GaleStabEX.avi	0	
1436	8004	Avalanche_SplitterEX.avi	0	
1437	8005	Avalanche_ExteremTwisterEX.avi	0	
1438	8006	Avalanche_MomentaryPhantasmEX.avi	0	
1439	8007	Avalanche_FatalStingerEX.avi	0	
1440	8100	Avalanche_CrystalMaker.avi	0	
1441	8101	Avalanche_BlizzardShooter.avi	0	
