ROWID	_ItemID|INTEGER	_Count|INTEGER	_Prob|INTEGER	_Period|INTEGER	_ChaoscubeNum|INTEGER	_Msg|BOOLEAN	_Gold|INTEGER	_Chaosmatchingnum|INTEGER	_Resultgrade|INTEGER
5000508	1073922968	1	20	0	900301427	false	0	2	2
5000509	1073922969	1	754	0	900301427	false	0	2	2
5000510	1073922970	1	567	0	900301427	false	0	2	2
5000511	1073922971	1	383	0	900301427	false	0	2	2
5000512	1073922972	1	89	0	900301427	false	0	2	2
5000513	1073922973	1	20	0	900301427	false	0	2	2
5000514	1073922974	1	754	0	900301427	false	0	2	2
5000515	1073922975	1	567	0	900301427	false	0	2	2
5000516	1073922976	1	383	0	900301427	false	0	2	2
5000517	1073922977	1	89	0	900301427	false	0	2	2
5000518	1073922978	1	20	0	900301427	false	0	2	2
5000519	1073922979	1	754	0	900301427	false	0	2	2
5000520	1073922980	1	567	0	900301427	false	0	2	2
5000521	1073922981	1	383	0	900301427	false	0	2	2
5000522	1073922982	1	89	0	900301427	false	0	2	2
5000523	1073922983	1	20	0	900301427	false	0	2	2
5000524	1073922984	1	754	0	900301427	false	0	2	2
5000525	1073922985	1	567	0	900301427	false	0	2	2
5000526	1073922986	1	383	0	900301427	false	0	2	2
5000527	1073922987	1	89	0	900301427	false	0	2	2
5000528	1073922988	1	20	0	900301427	false	0	2	2
5000529	1073922989	1	754	0	900301427	false	0	2	2
5000530	1073922990	1	567	0	900301427	false	0	2	2
5000531	1073922991	1	383	0	900301427	false	0	2	2
5000532	1073922992	1	89	0	900301427	false	0	2	2
5000533	1073922993	1	20	0	900301427	false	0	2	2
5000534	1073922994	1	754	0	900301427	false	0	2	2
5000535	1073922995	1	567	0	900301427	false	0	2	2
5000536	1073922996	1	383	0	900301427	false	0	2	2
5000537	1073922997	1	89	0	900301427	false	0	2	2
5000538	1073922998	1	20	0	900301427	false	0	2	2
5000539	1073922999	1	1704	0	900301427	false	0	2	2
5000540	1073923000	1	89	0	900301427	false	0	2	2
5000541	1073923001	1	20	0	900301427	false	0	2	2
5000542	1073923002	1	537	0	900301427	false	0	2	4
5000543	1073923003	1	404	0	900301427	false	0	2	4
5000544	1073923004	1	272	0	900301427	false	0	2	4
5000545	1073923005	1	63	0	900301427	false	0	2	4
5000546	1073923006	1	14	0	900301427	false	0	2	4
5000547	1073923007	1	537	0	900301427	false	0	2	4
5000548	1073923008	1	404	0	900301427	false	0	2	4
5000549	1073923009	1	272	0	900301427	false	0	2	4
5000550	1073923010	1	63	0	900301427	false	0	2	4
5000551	1073923011	1	14	0	900301427	false	0	2	4
5000552	1073923012	1	537	0	900301427	false	0	2	4
5000553	1073923013	1	404	0	900301427	false	0	2	4
5000554	1073923014	1	272	0	900301427	false	0	2	4
5000555	1073923015	1	63	0	900301427	false	0	2	4
5000556	1073923016	1	14	0	900301427	false	0	2	4
5000557	1073923017	1	537	0	900301427	false	0	2	4
5000558	1073923018	1	404	0	900301427	false	0	2	4
5000559	1073923019	1	272	0	900301427	false	0	2	4
5000560	1073923020	1	63	0	900301427	false	0	2	4
5000561	1073923021	1	14	0	900301427	false	0	2	4
5000562	1073923022	1	537	0	900301427	false	0	2	4
5000563	1073923023	1	404	0	900301427	false	0	2	4
5000564	1073923024	1	272	0	900301427	false	0	2	4
5000565	1073923025	1	63	0	900301427	false	0	2	4
5000566	1073923026	1	14	0	900301427	false	0	2	4
5000567	1073923027	1	537	0	900301427	false	0	2	4
5000568	1073923028	1	404	0	900301427	false	0	2	4
5000569	1073923029	1	272	0	900301427	false	0	2	4
5000570	1073923030	1	63	0	900301427	false	0	2	4
5000571	1073923031	1	14	0	900301427	false	0	2	4
5000572	1073923032	1	537	0	900301427	false	0	2	4
5000573	1073923033	1	404	0	900301427	false	0	2	4
5000574	1073923034	1	272	0	900301427	false	0	2	4
5000575	1073923035	1	63	0	900301427	false	0	2	4
5000576	1073923036	1	14	0	900301427	false	0	2	4
5000577	1073923037	1	1213	0	900301427	false	0	2	4
5000578	1073923038	1	63	0	900301427	false	0	2	4
5000579	1073923039	1	14	0	900301427	false	0	2	4
5000580	1073923040	1	348	0	900301427	false	0	2	4
5000581	1073923041	1	262	0	900301427	false	0	2	4
5000582	1073923042	1	177	0	900301427	false	0	2	4
5000583	1073923043	1	41	0	900301427	false	0	2	4
5000584	1073923044	1	9	0	900301427	false	0	2	4
5000585	1073923045	1	348	0	900301427	false	0	2	4
5000586	1073923046	1	262	0	900301427	false	0	2	4
5000587	1073923047	1	177	0	900301427	false	0	2	4
5000588	1073923048	1	41	0	900301427	false	0	2	4
5000589	1073923049	1	9	0	900301427	false	0	2	4
5000590	1073923050	1	348	0	900301427	false	0	2	4
5000591	1073923051	1	262	0	900301427	false	0	2	4
5000592	1073923052	1	177	0	900301427	false	0	2	4
5000593	1073923053	1	41	0	900301427	false	0	2	4
5000594	1073923054	1	9	0	900301427	false	0	2	4
5000595	1073923055	1	348	0	900301427	false	0	2	4
5000596	1073923056	1	262	0	900301427	false	0	2	4
5000597	1073923057	1	177	0	900301427	false	0	2	4
5000598	1073923058	1	41	0	900301427	false	0	2	4
5000599	1073923059	1	9	0	900301427	false	0	2	4
5000600	1073923060	1	348	0	900301427	false	0	2	4
5000601	1073923061	1	262	0	900301427	false	0	2	4
5000602	1073923062	1	177	0	900301427	false	0	2	4
5000603	1073923063	1	41	0	900301427	false	0	2	4
5000604	1073923064	1	9	0	900301427	false	0	2	4
5000605	1073923065	1	348	0	900301427	false	0	2	4
5000606	1073923066	1	262	0	900301427	false	0	2	4
5000607	1073923067	1	177	0	900301427	false	0	2	4
5000608	1073923068	1	41	0	900301427	false	0	2	4
5000609	1073923069	1	9	0	900301427	false	0	2	4
5000610	1073923070	1	348	0	900301427	false	0	2	4
5000611	1073923071	1	262	0	900301427	false	0	2	4
5000612	1073923072	1	177	0	900301427	false	0	2	4
5000613	1073923073	1	41	0	900301427	false	0	2	4
5000614	1073923074	1	9	0	900301427	false	0	2	4
5000615	1073923075	1	787	0	900301427	false	0	2	4
5000616	1073923076	1	41	0	900301427	false	0	2	4
5000617	1073923077	1	9	0	900301427	false	0	2	4
5000618	1073923078	1	184	0	900301427	false	0	2	4
5000619	1073923079	1	138	0	900301427	false	0	2	4
5000620	1073923080	1	93	0	900301427	false	0	2	4
5000621	1073923081	1	22	0	900301427	false	0	2	4
5000622	1073923082	1	5	0	900301427	false	0	2	4
5000623	1073923083	1	184	0	900301427	false	0	2	4
5000624	1073923084	1	138	0	900301427	false	0	2	4
5000625	1073923085	1	93	0	900301427	false	0	2	4
5000626	1073923086	1	22	0	900301427	false	0	2	4
5000627	1073923087	1	5	0	900301427	false	0	2	4
5000628	1073923088	1	184	0	900301427	false	0	2	4
5000629	1073923089	1	138	0	900301427	false	0	2	4
5000630	1073923090	1	93	0	900301427	false	0	2	4
5000631	1073923091	1	22	0	900301427	false	0	2	4
5000632	1073923092	1	5	0	900301427	false	0	2	4
5000633	1073923093	1	184	0	900301427	false	0	2	4
5000634	1073923094	1	138	0	900301427	false	0	2	4
5000635	1073923095	1	93	0	900301427	false	0	2	4
5000636	1073923096	1	22	0	900301427	false	0	2	4
5000637	1073923097	1	5	0	900301427	false	0	2	4
5000638	1073923098	1	184	0	900301427	false	0	2	4
5000639	1073923099	1	138	0	900301427	false	0	2	4
5000640	1073923100	1	93	0	900301427	false	0	2	4
5000641	1073923101	1	22	0	900301427	false	0	2	4
5000642	1073923102	1	5	0	900301427	false	0	2	4
5000643	1073923103	1	184	0	900301427	false	0	2	4
5000644	1073923104	1	138	0	900301427	false	0	2	4
5000645	1073923105	1	93	0	900301427	false	0	2	4
5000646	1073923106	1	22	0	900301427	false	0	2	4
5000647	1073923107	1	5	0	900301427	false	0	2	4
5000648	1073923108	1	184	0	900301427	false	0	2	4
5000649	1073923109	1	138	0	900301427	false	0	2	4
5000650	1073923110	1	93	0	900301427	false	0	2	4
5000651	1073923111	1	22	0	900301427	false	0	2	4
5000652	1073923112	1	5	0	900301427	false	0	2	4
5000653	1073923113	1	415	0	900301427	false	0	2	4
5000654	1073923114	1	22	0	900301427	false	0	2	4
5000655	1073923115	1	5	0	900301427	false	0	2	4
5000656	1073923116	1	41	0	900301427	false	0	2	4
5000657	1073923117	1	31	0	900301427	false	0	2	4
5000658	1073923118	1	21	0	900301427	false	0	2	4
5000659	1073923119	1	5	0	900301427	false	0	2	4
5000660	1073923120	1	1	0	900301427	true	0	2	4
5000661	1073923121	1	41	0	900301427	false	0	2	4
5000662	1073923122	1	31	0	900301427	false	0	2	4
5000663	1073923123	1	21	0	900301427	false	0	2	4
5000664	1073923124	1	5	0	900301427	false	0	2	4
5000665	1073923125	1	1	0	900301427	true	0	2	4
5000666	1073923126	1	41	0	900301427	false	0	2	4
5000667	1073923127	1	31	0	900301427	false	0	2	4
5000668	1073923128	1	21	0	900301427	false	0	2	4
5000669	1073923129	1	5	0	900301427	false	0	2	4
5000670	1073923130	1	1	0	900301427	true	0	2	4
5000671	1073923131	1	41	0	900301427	false	0	2	4
5000672	1073923132	1	31	0	900301427	false	0	2	4
5000673	1073923133	1	21	0	900301427	false	0	2	4
5000674	1073923134	1	5	0	900301427	false	0	2	4
5000675	1073923135	1	1	0	900301427	true	0	2	4
5000676	1073923136	1	41	0	900301427	false	0	2	4
5000677	1073923137	1	31	0	900301427	false	0	2	4
5000678	1073923138	1	21	0	900301427	false	0	2	4
5000679	1073923139	1	5	0	900301427	false	0	2	4
5000680	1073923140	1	1	0	900301427	true	0	2	4
5000681	1073923141	1	41	0	900301427	false	0	2	4
5000682	1073923142	1	31	0	900301427	false	0	2	4
5000683	1073923143	1	21	0	900301427	false	0	2	4
5000684	1073923144	1	5	0	900301427	false	0	2	4
5000685	1073923145	1	1	0	900301427	true	0	2	4
5000686	1073923146	1	41	0	900301427	false	0	2	4
5000687	1073923147	1	31	0	900301427	false	0	2	4
5000688	1073923148	1	21	0	900301427	false	0	2	4
5000689	1073923149	1	5	0	900301427	false	0	2	4
5000690	1073923150	1	1	0	900301427	true	0	2	4
5000691	1073923151	1	93	0	900301427	false	0	2	4
5000692	1073923152	1	5	0	900301427	false	0	2	4
5000693	1073923153	1	1	0	900301427	true	0	2	4
5000694	1073923002	1	2013	0	900301427	false	0	3	4
5000695	1073923003	1	1514	0	900301427	false	0	3	4
5000696	1073923004	1	1021	0	900301427	false	0	3	4
5000697	1073923005	1	237	0	900301427	false	0	3	4
5000698	1073923006	1	53	0	900301427	false	0	3	4
5000699	1073923007	1	2013	0	900301427	false	0	3	4
5000700	1073923008	1	1514	0	900301427	false	0	3	4
5000701	1073923009	1	1021	0	900301427	false	0	3	4
5000702	1073923010	1	237	0	900301427	false	0	3	4
5000703	1073923011	1	53	0	900301427	false	0	3	4
5000704	1073923012	1	2013	0	900301427	false	0	3	4
5000705	1073923013	1	1514	0	900301427	false	0	3	4
5000706	1073923014	1	1021	0	900301427	false	0	3	4
5000707	1073923015	1	237	0	900301427	false	0	3	4
5000708	1073923016	1	53	0	900301427	false	0	3	4
5000709	1073923017	1	2013	0	900301427	false	0	3	4
5000710	1073923018	1	1514	0	900301427	false	0	3	4
5000711	1073923019	1	1021	0	900301427	false	0	3	4
5000712	1073923020	1	237	0	900301427	false	0	3	4
5000713	1073923021	1	53	0	900301427	false	0	3	4
5000714	1073923022	1	2013	0	900301427	false	0	3	4
5000715	1073923023	1	1514	0	900301427	false	0	3	4
5000716	1073923024	1	1021	0	900301427	false	0	3	4
5000717	1073923025	1	237	0	900301427	false	0	3	4
5000718	1073923026	1	53	0	900301427	false	0	3	4
5000719	1073923027	1	2013	0	900301427	false	0	3	4
5000720	1073923028	1	1514	0	900301427	false	0	3	4
5000721	1073923029	1	1021	0	900301427	false	0	3	4
5000722	1073923030	1	237	0	900301427	false	0	3	4
5000723	1073923031	1	53	0	900301427	false	0	3	4
5000724	1073923032	1	2013	0	900301427	false	0	3	4
5000725	1073923033	1	1514	0	900301427	false	0	3	4
5000726	1073923034	1	1021	0	900301427	false	0	3	4
5000727	1073923035	1	237	0	900301427	false	0	3	4
5000728	1073923036	1	53	0	900301427	false	0	3	4
5000729	1073923037	1	4548	0	900301427	false	0	3	4
5000730	1073923038	1	237	0	900301427	false	0	3	4
5000731	1073923039	1	53	0	900301427	false	0	3	4
5000732	1073923040	1	1306	0	900301427	false	0	3	4
5000733	1073923041	1	982	0	900301427	false	0	3	4
5000734	1073923042	1	662	0	900301427	false	0	3	4
5000735	1073923043	1	153	0	900301427	false	0	3	4
5000736	1073923044	1	34	0	900301427	false	0	3	4
5000737	1073923045	1	1306	0	900301427	false	0	3	4
5000738	1073923046	1	982	0	900301427	false	0	3	4
5000739	1073923047	1	662	0	900301427	false	0	3	4
5000740	1073923048	1	153	0	900301427	false	0	3	4
5000741	1073923049	1	34	0	900301427	false	0	3	4
5000742	1073923050	1	1306	0	900301427	false	0	3	4
5000743	1073923051	1	982	0	900301427	false	0	3	4
5000744	1073923052	1	662	0	900301427	false	0	3	4
5000745	1073923053	1	153	0	900301427	false	0	3	4
5000746	1073923054	1	34	0	900301427	false	0	3	4
5000747	1073923055	1	1306	0	900301427	false	0	3	4
5000748	1073923056	1	982	0	900301427	false	0	3	4
5000749	1073923057	1	662	0	900301427	false	0	3	4
5000750	1073923058	1	153	0	900301427	false	0	3	4
5000751	1073923059	1	34	0	900301427	false	0	3	4
5000752	1073923060	1	1306	0	900301427	false	0	3	4
5000753	1073923061	1	982	0	900301427	false	0	3	4
5000754	1073923062	1	662	0	900301427	false	0	3	4
5000755	1073923063	1	153	0	900301427	false	0	3	4
5000756	1073923064	1	34	0	900301427	false	0	3	4
5000757	1073923065	1	1306	0	900301427	false	0	3	4
5000758	1073923066	1	982	0	900301427	false	0	3	4
5000759	1073923067	1	662	0	900301427	false	0	3	4
5000760	1073923068	1	153	0	900301427	false	0	3	4
5000761	1073923069	1	34	0	900301427	false	0	3	4
5000762	1073923070	1	1306	0	900301427	false	0	3	4
5000763	1073923071	1	982	0	900301427	false	0	3	4
5000764	1073923072	1	662	0	900301427	false	0	3	4
5000765	1073923073	1	153	0	900301427	false	0	3	4
5000766	1073923074	1	34	0	900301427	false	0	3	4
5000767	1073923075	1	2950	0	900301427	false	0	3	4
5000768	1073923076	1	153	0	900301427	false	0	3	4
5000769	1073923077	1	34	0	900301427	false	0	3	4
5000770	1073923078	1	686	0	900301427	false	0	3	4
5000771	1073923079	1	516	0	900301427	false	0	3	4
5000772	1073923080	1	348	0	900301427	false	0	3	4
5000773	1073923081	1	80	0	900301427	false	0	3	4
5000774	1073923082	1	18	0	900301427	false	0	3	4
5000775	1073923083	1	686	0	900301427	false	0	3	4
5000776	1073923084	1	516	0	900301427	false	0	3	4
5000777	1073923085	1	348	0	900301427	false	0	3	4
5000778	1073923086	1	80	0	900301427	false	0	3	4
5000779	1073923087	1	18	0	900301427	false	0	3	4
5000780	1073923088	1	686	0	900301427	false	0	3	4
5000781	1073923089	1	516	0	900301427	false	0	3	4
5000782	1073923090	1	348	0	900301427	false	0	3	4
5000783	1073923091	1	80	0	900301427	false	0	3	4
5000784	1073923092	1	18	0	900301427	false	0	3	4
5000785	1073923093	1	686	0	900301427	false	0	3	4
5000786	1073923094	1	516	0	900301427	false	0	3	4
5000787	1073923095	1	348	0	900301427	false	0	3	4
5000788	1073923096	1	80	0	900301427	false	0	3	4
5000789	1073923097	1	18	0	900301427	false	0	3	4
5000790	1073923098	1	686	0	900301427	false	0	3	4
5000791	1073923099	1	516	0	900301427	false	0	3	4
5000792	1073923100	1	348	0	900301427	false	0	3	4
5000793	1073923101	1	80	0	900301427	false	0	3	4
5000794	1073923102	1	18	0	900301427	false	0	3	4
5000795	1073923103	1	686	0	900301427	false	0	3	4
5000796	1073923104	1	516	0	900301427	false	0	3	4
5000797	1073923105	1	348	0	900301427	false	0	3	4
5000798	1073923106	1	80	0	900301427	false	0	3	4
5000799	1073923107	1	18	0	900301427	false	0	3	4
5000800	1073923108	1	686	0	900301427	false	0	3	4
5000801	1073923109	1	516	0	900301427	false	0	3	4
5000802	1073923110	1	348	0	900301427	false	0	3	4
5000803	1073923111	1	80	0	900301427	false	0	3	4
5000804	1073923112	1	18	0	900301427	false	0	3	4
5000805	1073923113	1	1550	0	900301427	false	0	3	4
5000806	1073923114	1	80	0	900301427	false	0	3	4
5000807	1073923115	1	18	0	900301427	false	0	3	4
5000808	1073923116	1	153	0	900301427	false	0	3	4
5000809	1073923117	1	115	0	900301427	false	0	3	4
5000810	1073923118	1	78	0	900301427	false	0	3	4
5000811	1073923119	1	18	0	900301427	false	0	3	4
5000812	1073923120	1	4	0	900301427	true	0	3	4
5000813	1073923121	1	153	0	900301427	false	0	3	4
5000814	1073923122	1	115	0	900301427	false	0	3	4
5000815	1073923123	1	78	0	900301427	false	0	3	4
5000816	1073923124	1	18	0	900301427	false	0	3	4
5000817	1073923125	1	4	0	900301427	true	0	3	4
5000818	1073923126	1	153	0	900301427	false	0	3	4
5000819	1073923127	1	115	0	900301427	false	0	3	4
5000820	1073923128	1	78	0	900301427	false	0	3	4
5000821	1073923129	1	18	0	900301427	false	0	3	4
5000822	1073923130	1	4	0	900301427	true	0	3	4
5000823	1073923131	1	153	0	900301427	false	0	3	4
5000824	1073923132	1	115	0	900301427	false	0	3	4
5000825	1073923133	1	78	0	900301427	false	0	3	4
5000826	1073923134	1	18	0	900301427	false	0	3	4
5000827	1073923135	1	4	0	900301427	true	0	3	4
5000828	1073923136	1	153	0	900301427	false	0	3	4
5000829	1073923137	1	115	0	900301427	false	0	3	4
5000830	1073923138	1	78	0	900301427	false	0	3	4
5000831	1073923139	1	18	0	900301427	false	0	3	4
5000832	1073923140	1	4	0	900301427	true	0	3	4
5000833	1073923141	1	153	0	900301427	false	0	3	4
5000834	1073923142	1	115	0	900301427	false	0	3	4
5000835	1073923143	1	78	0	900301427	false	0	3	4
5000836	1073923144	1	18	0	900301427	false	0	3	4
5000837	1073923145	1	4	0	900301427	true	0	3	4
5000838	1073923146	1	153	0	900301427	false	0	3	4
5000839	1073923147	1	115	0	900301427	false	0	3	4
5000840	1073923148	1	78	0	900301427	false	0	3	4
5000841	1073923149	1	18	0	900301427	false	0	3	4
5000842	1073923150	1	4	0	900301427	true	0	3	4
5000843	1073923151	1	346	0	900301427	false	0	3	4
5000844	1073923152	1	18	0	900301427	false	0	3	4
5000845	1073923153	1	4	0	900301427	true	0	3	4
6000000	1073924171	1	1664	0	900301427	false	0	4	0
6000001	1073924172	1	1252	0	900301427	false	0	4	0
6000002	1073924173	1	844	0	900301427	false	0	4	0
6000003	1073924174	1	196	0	900301427	false	0	4	0
6000004	1073924175	1	44	0	900301427	false	0	4	0
6000005	1073924176	1	1664	0	900301427	false	0	4	0
6000006	1073924177	1	1252	0	900301427	false	0	4	0
6000007	1073924178	1	844	0	900301427	false	0	4	0
6000008	1073924179	1	196	0	900301427	false	0	4	0
6000009	1073924180	1	44	0	900301427	false	0	4	0
6000010	1073924181	1	1664	0	900301427	false	0	4	0
6000011	1073924182	1	1252	0	900301427	false	0	4	0
6000012	1073924183	1	844	0	900301427	false	0	4	0
6000013	1073924184	1	196	0	900301427	false	0	4	0
6000014	1073924185	1	44	0	900301427	false	0	4	0
6000015	1073924186	1	1664	0	900301427	false	0	4	0
6000016	1073924187	1	1252	0	900301427	false	0	4	0
6000017	1073924188	1	844	0	900301427	false	0	4	0
6000018	1073924189	1	196	0	900301427	false	0	4	0
6000019	1073924190	1	44	0	900301427	false	0	4	0
6000020	1073924191	1	1664	0	900301427	false	0	4	0
6000021	1073924192	1	1252	0	900301427	false	0	4	0
6000022	1073924193	1	844	0	900301427	false	0	4	0
6000023	1073924194	1	196	0	900301427	false	0	4	0
6000024	1073924195	1	44	0	900301427	false	0	4	0
6000025	1073924196	1	1664	0	900301427	false	0	4	0
6000026	1073924197	1	1252	0	900301427	false	0	4	0
6000027	1073924198	1	844	0	900301427	false	0	4	0
6000028	1073924199	1	196	0	900301427	false	0	4	0
6000029	1073924200	1	44	0	900301427	false	0	4	0
6000030	1073924201	1	1664	0	900301427	false	0	4	0
6000031	1073924202	1	1252	0	900301427	false	0	4	0
6000032	1073924203	1	844	0	900301427	false	0	4	0
6000033	1073924204	1	196	0	900301427	false	0	4	0
6000034	1073924205	1	44	0	900301427	false	0	4	0
6000035	1073924206	1	3760	0	900301427	false	0	4	0
6000036	1073924207	1	196	0	900301427	false	0	4	0
6000037	1073924208	1	44	0	900301427	false	0	4	0
6000038	1073924209	1	832	0	900301427	false	0	4	0
6000039	1073924210	1	626	0	900301427	false	0	4	0
6000040	1073924211	1	422	0	900301427	false	0	4	0
6000041	1073924212	1	98	0	900301427	false	0	4	0
6000042	1073924213	1	22	0	900301427	false	0	4	0
6000043	1073924214	1	832	0	900301427	false	0	4	0
6000044	1073924215	1	626	0	900301427	false	0	4	0
6000045	1073924216	1	422	0	900301427	false	0	4	0
6000046	1073924217	1	98	0	900301427	false	0	4	0
6000047	1073924218	1	22	0	900301427	false	0	4	0
6000048	1073924219	1	832	0	900301427	false	0	4	0
6000049	1073924220	1	626	0	900301427	false	0	4	0
6000050	1073924221	1	422	0	900301427	false	0	4	0
6000051	1073924222	1	98	0	900301427	false	0	4	0
6000052	1073924223	1	22	0	900301427	false	0	4	0
6000053	1073924224	1	832	0	900301427	false	0	4	0
6000054	1073924225	1	626	0	900301427	false	0	4	0
6000055	1073924226	1	422	0	900301427	false	0	4	0
6000056	1073924227	1	98	0	900301427	false	0	4	0
6000057	1073924228	1	22	0	900301427	false	0	4	0
6000058	1073924229	1	832	0	900301427	false	0	4	0
6000059	1073924230	1	626	0	900301427	false	0	4	0
6000060	1073924231	1	422	0	900301427	false	0	4	0
6000061	1073924232	1	98	0	900301427	false	0	4	0
6000062	1073924233	1	22	0	900301427	false	0	4	0
6000063	1073924234	1	832	0	900301427	false	0	4	0
6000064	1073924235	1	626	0	900301427	false	0	4	0
6000065	1073924236	1	422	0	900301427	false	0	4	0
6000066	1073924237	1	98	0	900301427	false	0	4	0
6000067	1073924238	1	22	0	900301427	false	0	4	0
6000068	1073924239	1	832	0	900301427	false	0	4	0
6000069	1073924240	1	626	0	900301427	false	0	4	0
6000070	1073924241	1	422	0	900301427	false	0	4	0
6000071	1073924242	1	98	0	900301427	false	0	4	0
6000072	1073924243	1	22	0	900301427	false	0	4	0
6000073	1073924244	1	1880	0	900301427	false	0	4	0
6000074	1073924245	1	98	0	900301427	false	0	4	0
6000075	1073924246	1	22	0	900301427	false	0	4	0
6000076	1073924247	1	416	0	900301427	false	0	4	0
6000077	1073924248	1	313	0	900301427	false	0	4	0
6000078	1073924249	1	211	0	900301427	false	0	4	0
6000079	1073924250	1	49	0	900301427	false	0	4	0
6000080	1073924251	1	11	0	900301427	false	0	4	0
6000081	1073924252	1	416	0	900301427	false	0	4	0
6000082	1073924253	1	313	0	900301427	false	0	4	0
6000083	1073924254	1	211	0	900301427	false	0	4	0
6000084	1073924255	1	49	0	900301427	false	0	4	0
6000085	1073924256	1	11	0	900301427	false	0	4	0
6000086	1073924257	1	416	0	900301427	false	0	4	0
6000087	1073924258	1	313	0	900301427	false	0	4	0
6000088	1073924259	1	211	0	900301427	false	0	4	0
6000089	1073924260	1	49	0	900301427	false	0	4	0
6000090	1073924261	1	11	0	900301427	false	0	4	0
6000091	1073924262	1	416	0	900301427	false	0	4	0
6000092	1073924263	1	313	0	900301427	false	0	4	0
6000093	1073924264	1	211	0	900301427	false	0	4	0
6000094	1073924265	1	49	0	900301427	false	0	4	0
6000095	1073924266	1	11	0	900301427	false	0	4	0
6000096	1073924267	1	416	0	900301427	false	0	4	0
6000097	1073924268	1	313	0	900301427	false	0	4	0
6000098	1073924269	1	211	0	900301427	false	0	4	0
6000099	1073924270	1	49	0	900301427	false	0	4	0
6000100	1073924271	1	11	0	900301427	false	0	4	0
6000101	1073925598	1	416	0	900301427	false	0	4	0
6000102	1073925599	1	313	0	900301427	false	0	4	0
6000103	1073925600	1	211	0	900301427	false	0	4	0
6000104	1073925601	1	49	0	900301427	false	0	4	0
6000105	1073925602	1	11	0	900301427	false	0	4	0
6000106	1073925603	1	416	0	900301427	false	0	4	0
6000107	1073925604	1	313	0	900301427	false	0	4	0
6000108	1073925605	1	211	0	900301427	false	0	4	0
6000109	1073925606	1	49	0	900301427	false	0	4	0
6000110	1073925607	1	11	0	900301427	false	0	4	0
6000111	1073925608	1	940	0	900301427	false	0	4	0
6000112	1073925609	1	49	0	900301427	false	0	4	0
6000113	1073925610	1	11	0	900301427	false	0	4	0
6000114	1073925611	1	582	0	900301427	false	0	4	2
6000115	1073925612	1	438	0	900301427	false	0	4	2
6000116	1073925613	1	295	0	900301427	false	0	4	2
6000117	1073925614	1	69	0	900301427	false	0	4	2
6000118	1073925615	1	15	0	900301427	false	0	4	2
6000119	1073925616	1	582	0	900301427	false	0	4	2
6000120	1073925617	1	438	0	900301427	false	0	4	2
6000121	1073925618	1	295	0	900301427	false	0	4	2
6000122	1073925619	1	69	0	900301427	false	0	4	2
6000123	1073925620	1	15	0	900301427	false	0	4	2
6000124	1073925621	1	582	0	900301427	false	0	4	2
6000125	1073925622	1	438	0	900301427	false	0	4	2
6000126	1073925623	1	295	0	900301427	false	0	4	2
6000127	1073925624	1	69	0	900301427	false	0	4	2
6000128	1073925625	1	15	0	900301427	false	0	4	2
6000129	1073925626	1	582	0	900301427	false	0	4	2
6000130	1073925627	1	438	0	900301427	false	0	4	2
6000131	1073925628	1	295	0	900301427	false	0	4	2
6000132	1073925629	1	69	0	900301427	false	0	4	2
6000133	1073925630	1	15	0	900301427	false	0	4	2
6000134	1073925631	1	582	0	900301427	false	0	4	2
6000135	1073925632	1	438	0	900301427	false	0	4	2
6000136	1073925633	1	295	0	900301427	false	0	4	2
6000137	1073925634	1	69	0	900301427	false	0	4	2
6000138	1073925635	1	15	0	900301427	false	0	4	2
6000139	1073925636	1	582	0	900301427	false	0	4	2
6000140	1073925637	1	438	0	900301427	false	0	4	2
6000141	1073925638	1	295	0	900301427	false	0	4	2
6000142	1073925639	1	69	0	900301427	false	0	4	2
6000143	1073925640	1	15	0	900301427	false	0	4	2
6000144	1073925641	1	582	0	900301427	false	0	4	2
6000145	1073925642	1	438	0	900301427	false	0	4	2
6000146	1073925643	1	295	0	900301427	false	0	4	2
6000147	1073925644	1	69	0	900301427	false	0	4	2
6000148	1073925645	1	15	0	900301427	false	0	4	2
6000149	1073925646	1	1315	0	900301427	false	0	4	2
6000150	1073925647	1	69	0	900301427	false	0	4	2
6000151	1073925648	1	15	0	900301427	false	0	4	2
6000152	1073925649	1	333	0	900301427	false	0	4	2
6000153	1073925650	1	250	0	900301427	false	0	4	2
6000154	1073925651	1	169	0	900301427	false	0	4	2
6000155	1073925652	1	39	0	900301427	false	0	4	2
6000156	1073925653	1	9	0	900301427	false	0	4	2
6000157	1073925654	1	333	0	900301427	false	0	4	2
6000158	1073925655	1	250	0	900301427	false	0	4	2
6000159	1073925656	1	169	0	900301427	false	0	4	2
6000160	1073925657	1	39	0	900301427	false	0	4	2
6000161	1073925658	1	9	0	900301427	false	0	4	2
6000162	1073925659	1	333	0	900301427	false	0	4	2
6000163	1073925660	1	250	0	900301427	false	0	4	2
6000164	1073925661	1	169	0	900301427	false	0	4	2
6000165	1073925662	1	39	0	900301427	false	0	4	2
6000166	1073925663	1	9	0	900301427	false	0	4	2
6000167	1073925664	1	333	0	900301427	false	0	4	2
6000168	1073925665	1	250	0	900301427	false	0	4	2
6000169	1073925666	1	169	0	900301427	false	0	4	2
6000170	1073925667	1	39	0	900301427	false	0	4	2
6000171	1073925668	1	9	0	900301427	false	0	4	2
6000172	1073925669	1	333	0	900301427	false	0	4	2
6000173	1073925670	1	250	0	900301427	false	0	4	2
