ROWID	_ID|INTEGER	_GlyphType|INTEGER	_SkillID|TEXT	_SkillLevelID|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_GlyphSkillEffect|INTEGER	_GlyphSkillEffectValue|DOUBLE	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_SummaryDescription|TEXT	_SummaryDescriptionParam|TEXT
268492898	268492898	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492899	268492899	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492900	268492900	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492901	268492901	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492902	268492902	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492903	268492903	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492904	268492904	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492905	268492905	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492906	268492906	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492907	268492907	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492908	268492908	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492909	268492909	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492910	268492910	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492911	268492911	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492912	268492912	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492913	268492913	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492914	268492914	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492915	268492915	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492916	268492916	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492917	268492917	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492918	268492918	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492919	268492919	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492920	268492920	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492921	268492921	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000064495}
268492140	268492140	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492141	268492141	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492142	268492142	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492143	268492143	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492144	268492144	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492145	268492145	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492146	268492146	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492147	268492147	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492148	268492148	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492149	268492149	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492150	268492150	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492151	268492151	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492922	268492922	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492923	268492923	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492924	268492924	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492925	268492925	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492926	268492926	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492927	268492927	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492928	268492928	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492929	268492929	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492930	268492930	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492931	268492931	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492932	268492932	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492933	268492933	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492934	268492934	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492935	268492935	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492936	268492936	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492937	268492937	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492938	268492938	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492939	268492939	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492940	268492940	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492941	268492941	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492942	268492942	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492943	268492943	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492944	268492944	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492945	268492945	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492946	268492946	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492947	268492947	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492948	268492948	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492949	268492949	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492950	268492950	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492951	268492951	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492952	268492952	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492953	268492953	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492954	268492954	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492955	268492955	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492956	268492956	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492957	268492957	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492958	268492958	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492959	268492959	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492960	268492960	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492961	268492961	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492962	268492962	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492963	268492963	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492964	268492964	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492965	268492965	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492966	268492966	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492967	268492967	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492968	268492968	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492969	268492969	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492970	268492970	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492971	268492971	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492972	268492972	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492973	268492973	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492974	268492974	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492975	268492975	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492976	268492976	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492977	268492977	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492978	268492978	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492979	268492979	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492980	268492980	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492981	268492981	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{2140}
268492152	268492152	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492153	268492153	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492154	268492154	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492155	268492155	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492156	268492156	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492157	268492157	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492158	268492158	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492159	268492159	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492160	268492160	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492161	268492161	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492162	268492162	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492163	268492163	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492982	268492982	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492983	268492983	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492984	268492984	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492985	268492985	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492986	268492986	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492987	268492987	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492988	268492988	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492989	268492989	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492990	268492990	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492991	268492991	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492992	268492992	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492993	268492993	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492994	268492994	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492995	268492995	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492996	268492996	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492997	268492997	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492998	268492998	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492999	268492999	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493000	268493000	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493001	268493001	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493002	268493002	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493003	268493003	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493004	268493004	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493005	268493005	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493006	268493006	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493007	268493007	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493008	268493008	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493009	268493009	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493010	268493010	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493011	268493011	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493012	268493012	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493013	268493013	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493014	268493014	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493015	268493015	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493016	268493016	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493017	268493017	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493018	268493018	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493019	268493019	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493020	268493020	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493021	268493021	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493022	268493022	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493023	268493023	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493024	268493024	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493025	268493025	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493026	268493026	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493027	268493027	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493028	268493028	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493029	268493029	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493030	268493030	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493031	268493031	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493032	268493032	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493033	268493033	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493034	268493034	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493035	268493035	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493036	268493036	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493037	268493037	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493038	268493038	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493039	268493039	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493040	268493040	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268493041	268493041	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{17}
268492164	268492164	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492165	268492165	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492166	268492166	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492167	268492167	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492168	268492168	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492169	268492169	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492170	268492170	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492171	268492171	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492172	268492172	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492173	268492173	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492174	268492174	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268492175	268492175	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493042	268493042	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493043	268493043	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493044	268493044	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493045	268493045	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493046	268493046	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493047	268493047	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493048	268493048	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493049	268493049	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493050	268493050	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493051	268493051	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493052	268493052	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493053	268493053	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493054	268493054	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493055	268493055	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493056	268493056	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493057	268493057	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493058	268493058	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493059	268493059	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493060	268493060	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493061	268493061	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493062	268493062	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493063	268493063	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493064	268493064	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493065	268493065	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493066	268493066	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493067	268493067	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493068	268493068	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493069	268493069	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493070	268493070	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493071	268493071	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493072	268493072	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493073	268493073	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493074	268493074	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493075	268493075	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493076	268493076	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493077	268493077	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493078	268493078	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493079	268493079	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493080	268493080	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493081	268493081	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
268493082	268493082	1	0	0	0	1		0	0	1		0	0	1		0	0	1		0	0	1		0	0	0.0											1000016600	{1000084258}
