ROWID	_MonsterTableIndex|INTEGER	_Difficulty|INTEGER	_CustomAI|TEXT	_DeadExperienceWeight|DOUBLE	_CompleteExperienceWeight|DOUBLE	_HPWeight|FLOAT	_AttackPMinWeight|FLOAT	_AttackPMaxWeight|FLOAT	_AttackMMinWeight|FLOAT	_AttackMMaxWeight|FLOAT	_DefensePWeight|FLOAT	_DefenseMWeight|FLOAT	_StiffWeight|FLOAT	_CriticalWeight|FLOAT	_StunWeight|FLOAT	_StiffResistanceWeight|FLOAT	_CriticalResistanceWeight|FLOAT	_StunResistanceWeight|FLOAT	_SuperAmmorWeight|FLOAT	_Element_Str_Weight|FLOAT	_Fire_Def_Weight|FLOAT	_Ice_Def_Weight|FLOAT	_Light_Def_Weight|FLOAT	_Dark_Def_Weight|FLOAT	_MoveSpeedWeight|INTEGER	_DownDelayWeight|FLOAT	_DurabilityWeight|FLOAT	_DeadDurabilityWeight|DOUBLE
2601809	601809	1	Crow_Owl_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601810	601810	1	Crow_Owl_Elite_Normal.lua	2.886	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601811	601811	1	Crow_Owl_Elite_Normal.lua	11.55	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601812	601812	1	AiShadow_Dark_Normal.lua	4.812	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601813	601813	1	AiShadow_Dark_Elite_Normal.lua	9.624	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601814	601814	1	AiBoarGunner_Red_Normal.lua	1.442	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601815	601815	1	AiBoarWarrior_Red_Normal.lua	1.362	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601816	601816	1	AiSpider_Black_Normal.lua	0.56	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601817	601817	1	AiSpider_Yellow_Normal.lua	0.48	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601818	601818	1	AiBroo_Lich_Elite_Normal.lua	4.01	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601819	601819	1	AiBroo_Lich_Named_Normal.lua	16.04	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601820	601820	1	Spirit_Wind_Named_Normal.lua	38.5	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601821	601821	1	MeteorFairyQueen_Green_Boss_70Ex_Normal.lua	3107.987	3342.041	6.6	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601822	601822	1	Cannon_Skill_BlindValley.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601823	601823	1	HideMonster_Event_70Ex.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601824	601824	1	AiQueenSpider_ANU_Boss_Abyss.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601825	601825	1	Ent_Gray_SubBoss_Master.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601826	601826	1	DropElf_Green_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601841	601841	1	AiBat_Black_Normal.lua	0.96	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601842	601842	1	BabyEnt_Green_Hidden_Normal.lua	1.92	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601843	601843	1	FrogWarrior_White_Normal.lua	1.68	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601844	601844	1	FrogWarrior_White_Abyss_Elite_Normal.lua	3.366	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601845	601845	1	AiLizardman_Green_Normal.lua	5.772	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601846	601846	1	AiLizardman_Green_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601847	601847	1	FrogMagician_Red_Normal.lua	6.012	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601848	601848	1	FrogMagician_Red_Elite_Normal.lua	12.03	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601849	601849	1	AiLizardman_White_minion_AbyssHell_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601850	601850	1	AiHalfGolem_Green_Elite_Normal.lua	38.496	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601851	601851	1	AiHalfGolem_Green_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601852	601852	1	AiTroll_Blue_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601853	601853	1	AiTroll_Blue_Elite_Normal.lua	14.436	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601854	601854	1	AiBoarGunner_Red_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601855	601855	1	AiBoarGunner_Red_Elite_Normal.lua	8.658	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601856	601856	1	AiLizardman_Blue_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601857	601857	1	AiLizardman_Blue_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601858	601858	1	AiLizardman_Green_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601859	601859	1	AiLizardman_White_Normal.lua	11.55	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601860	601860	1	AiLizardman_Black_Boss_Normal.lua	46.2	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601861	601861	1	AiBoarWarrior_Red_Normal.lua	4.086	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601862	601862	1	AiBoarWarrior_Red_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601863	601863	1	AiOgre_White_Boss_Normal.lua	192.498	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601864	601864	1	Mimic_Normal_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601865	601865	1	Golem_Moss_Boss_70Ex_Event.lua	0.0	0.0	800.0	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601866	601866	1	Golem_Moss_Boss_70Ex_Normal.lua	2509.691	3342.041	4.95	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601867	601867	1	HideMonster_Event_70Ex.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601868	601868	1	Mushroom_Green_108010_70EX.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601869	601869	1	Mimic_Normal_108010_70EX_NoMove.lua	0.0	0.0	4.0	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601870	601870	1	Ent_Gray_Named_Normal.lua	15.396	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601871	601871	1	AiWisp_Green_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601872	601872	1	AiWisp_Green_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601873	601873	1	AiSpittler_Green_Grow_Normal.lua	4.086	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601874	601874	1	Mushroom_Green_Golem_Moss.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601875	601875	1	Golem_Moss_Boss_70Ex_Normal_2.lua	2509.691	3342.041	4.95	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601876	601876	1	Golem_Moss_Boss_70Ex_Normal_3.lua	2509.691	3342.041	4.95	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601877	601877	1	Golem_Moss_Boss_70Ex_Normal_4.lua	2509.691	3342.041	4.95	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601881	601881	1	BabyEnt_Green_Hidden_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601882	601882	1	DropElf_Green_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601883	601883	1	AiBroo_Lich_Elite_Normal.lua	40.1	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601884	601884	1	FrogWarrior_Green_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601885	601885	1	AiBoarGunner_Red_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601886	601886	1	Crow_Eagle_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601887	601887	1	AiBoarWarrior_Red_Normal.lua	13.62	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601888	601888	1	Clawwolf_Black_Named_Normal.lua	192.5	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601889	601889	1	FrogMagician_Green_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601890	601890	1	Crow_Eagle_Normal.lua	13.62	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601891	601891	1	AiGargoyle_Black_Boss_70Ex_Normal.lua	2076.461	3342.041	4.95	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601892	601892	1	AiBoarWarrior_Red_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601893	601893	1	AiBoarGunner_Red_Elite_Normal.lua	28.86	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601894	601894	1	AiGargoyle_Black_Boss_70Ex_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601895	601895	1	Clawwolf_Black_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601896	601896	1	Grizzly_Gray_Named_Normal.lua	51.32	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601897	601897	1	AiGargoyle_Gray_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601898	601898	1	DropElf_Green_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601899	601899	1	FrogWarrior_White_Normal.lua	5.6	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601900	601900	1	FrogMagician_Red_Elite_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601901	601901	1	Crow_Owl_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601902	601902	1	Crow_Owl_Elite_Normal.lua	28.86	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601903	601903	1	RemainBlade01_70Ex.lua	0.0	0.0	11.0	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601904	601904	1	BabyEnt_Green_Hidden_Normal.lua	6.4	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601905	601905	1	Crow_Eagle_Normal.lua	13.62	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601906	601906	1	AiGargoyle_Black_Shadow_BossZone_70Ex.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601907	601907	1	AiGargoyle_Black_Shadow_BossZone_70Ex.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601908	601908	1	DropElf_Green_Elite_Normal.lua	12.82	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601909	601909	1	AiGargoyle_Black_Shadow_70Ex.lua	96.24	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601910	601910	1	AiGargoyle_Gray_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601911	601911	1	HideMonster_Event_70Ex.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.25	0.5	0.25	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601912	601912	1	BabyEnt_Green_Hidden_Normal.lua	23.001	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601913	601913	1	DropElf_Green_Normal.lua	5.1	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601914	601914	1	AiSpittler_Green_Grow_Normal.lua	17.034	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601915	601915	1	AiSpittler_Purple_Grow_Normal.lua	17.034	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601916	601916	1	Spittler_Blue_Grow_Elite_Normal.lua	17.034	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601917	601917	1	FrogWarrior_White_Normal.lua	8.517	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601918	601918	1	AiLizardman_Green_Normal.lua	8.517	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601919	601919	1	AiSkeleton_Green_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601920	601920	1	Ent_Gray_Boss_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601921	601921	1	AiHalfGolem_Green_Elite_Normal.lua	1010.15326	1775.4592	1.7	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601922	601922	1	AiWisp_Green_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601923	601923	1	AiWisp_Gray_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601924	601924	1	AiWisp_Blue_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601925	601925	1	BabyEnt_Green_Hidden_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601926	601926	1	Spittler_Blue_Grow_Normal.lua	17.034	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601927	601927	1	AiGhoul_Gray_Assault_Normal.lua	0.0	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601928	601928	1	AiGhoul_Green_Normal.lua	8.517	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2601929	601929	1	Vo_N_PurificatorySeed_Monster.lua	8.517	0.0	225.0	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2602001	602001	1	FrogMagician_Green_Elite_Normal.lua	34.085	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
2602002	602002	1	FrogMagician_Green_Elite_Normal.lua	136.34	0.0	1.1	1.3	1.3	1.3	1.3	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
