ROWID	_ItemID|INTEGER	_StringID|INTEGER
90015226	1073876463	0
90015227	1073876464	0
90015228	1073876465	0
90015229	1073876466	0
90015230	1073876467	0
90015231	1073876468	0
90015232	1073876469	0
90015233	1073876470	0
90015234	1073876471	0
90015235	1073876472	0
90015236	1073876365	0
90015237	1073876366	0
90015238	1073876367	0
90015239	1073876368	0
90015240	1073876369	0
90015241	1073876370	0
90015242	1073876371	0
90015243	1073876372	0
90015244	1073876373	0
90015245	1073876374	0
90015246	1073876375	0
90015247	1073876376	0
90015248	1073876377	0
90015249	1073876378	0
90015250	1073876379	0
90015251	1073876380	0
90015252	1073876381	0
90015253	1073876382	0
90015254	1073876383	0
90015255	1073876384	0
90015256	1073876385	0
90015257	1073876386	0
90015258	1073876387	0
90015259	1073876388	0
90015260	1073876389	0
90015261	1073876390	0
90015262	1073876391	0
90015263	1073876392	0
90015264	1073876393	0
90015265	1073876394	0
90015266	1073876395	0
90015267	1073876396	0
90015268	1073876397	0
90015269	1073876398	0
90015270	1073876399	0
90015271	1073876400	0
90015272	1073876401	0
90015273	1073876402	0
90015274	1073876403	0
90015275	1073876404	0
90015276	1073876405	0
90015277	1073876406	0
90015278	1073876407	0
90015279	1073876408	0
90015280	1073876409	0
90015281	1073876410	0
90015282	1073876411	0
90015283	1073876412	0
90015284	1073876413	0
90015285	1073876414	0
90015286	1073876415	0
90015287	1073876416	0
90015288	1073876417	0
90015289	1073876418	0
90015290	1073876419	0
90015291	1073876420	0
90015292	1073876421	0
90015293	1073876422	0
90015294	1073876423	0
90015295	1073876424	0
90015296	1073876425	0
90015297	1073876426	0
90015298	1073876427	0
90015299	1073876428	0
90015300	1073876429	0
90015301	1073876430	0
90015302	1073876431	0
90015303	1073876432	0
90015304	1073876433	0
90015305	1073876434	0
90015306	1073876435	0
90015307	1073876436	0
90015308	1073876839	0
90015309	1073876840	0
90015310	1073876841	0
90015311	1073876842	0
90015312	1073876843	0
90015313	1073876844	0
90015314	1073876845	0
90015315	1073876846	0
90015316	1073876847	0
90015317	1073876848	0
90015318	1073876849	0
90015319	1073876850	0
90015320	1073876851	0
90015321	1073876852	0
90015322	1073876853	0
90015323	1073876854	0
90015324	1073876855	0
90015325	1073876856	0
90015326	1073876857	0
90015327	1073876858	0
90015328	1073876859	0
90015329	1073876860	0
90015330	1073876861	0
90015331	1073876862	0
90015332	1073876863	0
90015333	1073876864	0
90015334	1073876865	0
90015335	1073876866	0
90015336	1073876867	0
90015337	1073876868	0
90015338	1073876869	0
90015339	1073876870	0
90015340	1073876871	0
90015341	1073876872	0
90015342	1073876873	0
90015343	1073876874	0
90015344	1073876875	0
90015345	1073876876	0
90015346	1073876877	0
90015347	1073876878	0
90015348	1073876879	0
90015349	1073876880	0
90015350	1073876881	0
90015351	1073876882	0
90015352	1073876883	0
90015353	1073876884	0
90015354	1073876885	0
90015355	1073876886	0
90015356	1073876887	0
90015357	1073876888	0
90015358	1073876889	0
90015359	1073876890	0
90015360	1073876891	0
90015361	1073876892	0
90015362	1073876893	0
90015363	1073876894	0
90015364	1073876895	0
90015365	1073876896	0
90015366	1073876897	0
90015367	1073876898	0
90015368	1073876899	0
90015369	1073876900	0
90015370	1073876901	0
90015371	1073876902	0
90015372	1073876903	0
90015373	1073876904	0
90015374	1073876905	0
90015375	1073876906	0
90015376	1073876907	0
90015377	1073876908	0
90015378	1073876909	0
90015379	1073876910	0
90015380	1073876911	0
90015381	1073876912	0
90015382	1073876913	0
90015383	1073876914	0
90015384	1073876915	0
90015385	1073876916	0
90015386	1073876917	0
90015387	1073876918	0
90015388	1073876919	0
90015389	1073876920	0
90015390	1073876921	0
90015391	1073876922	0
90015392	1073876923	0
90015393	1073876924	0
90015394	1073876925	0
90015395	1073876926	0
90015396	1073876927	0
90015397	1073876928	0
90015398	1073876929	0
90015399	1073876930	0
90015400	1073876931	0
90015401	1073876932	0
90015402	1073876933	0
90015403	1073876934	0
90015404	1073876935	0
90015405	1073876936	0
90015406	1073876937	0
90015407	1073876938	0
90015408	1073876939	0
90015409	1073876940	0
90015410	1073876941	0
90015411	1073876942	0
90015412	1073876943	0
90015413	1073876944	0
90015414	1073876945	0
90015415	1073876946	0
90015416	1073876947	0
90015417	1073876948	0
90015418	1073876949	0
90015419	1073876950	0
90015420	1073876951	0
90015421	1073876952	0
90015422	1073876953	0
90015423	1073876954	0
90015424	1073876955	0
90015425	1073876956	0
90015426	1073876957	0
90015427	1073876958	0
90015428	1073876959	0
90015429	1073876960	0
90015430	1073876961	0
90015431	1073876962	0
90015432	1073876963	0
90015433	1073876964	0
90015434	1073876965	0
90015435	1073876966	0
90015436	1073876967	0
90015437	1073876968	0
90015438	1073876969	0
90015439	1073876970	0
90015440	1073876971	0
90015441	1073876972	0
90015442	1073876973	0
90015443	1073876974	0
90015444	1073876975	0
90015445	1073876976	0
90015446	1073876977	0
90015447	1073876978	0
90015448	1073876979	0
90015449	1073876980	0
90015450	1073876981	0
90015451	1073876982	0
90015452	1073876983	0
90015453	1073876984	0
90015454	1073876985	0
90015455	1073876986	0
90015456	1073876987	0
90015457	1073876988	0
90015458	1073876989	0
90015459	1073876990	0
90015460	1073876991	0
90015461	1073876992	0
90015462	1073876993	0
90015463	1073876994	0
90015464	1073876995	0
90015465	1073876996	0
90015466	1073876997	0
90015467	1073876998	0
90015468	1073876999	0
90015469	1073877000	0
90015470	1073877001	0
90015471	1073877002	0
90015472	1073877003	0
90015473	1073877004	0
90015474	1073877005	0
90015475	1073877006	0
90015476	1073877007	0
90015477	1073877008	0
90015478	1073877009	0
90015479	1073877010	0
90015480	1073877011	0
90015481	1073877012	0
90015482	1073877013	0
90015483	1073877014	0
90015484	1073877015	0
90015485	1073877016	0
90015486	1073877017	0
90015487	1073877018	0
90015488	1073877019	0
90015489	1073877020	0
90015490	1073877021	0
90015491	1073877022	0
90015492	1073877023	0
90015493	1073877024	0
90015494	1073877025	0
90015495	1073877026	0
90015496	1073877027	0
90015497	1073877028	0
90015498	1073877029	0
90015499	1073877030	0
90015500	1073877031	0
90015501	1073877032	0
90015502	1073877033	0
90015503	1073877034	0
90015504	1073877035	0
90015505	1073877036	0
90015506	1073877037	0
90015507	1073877038	0
90015508	1073877039	0
90015509	1073877040	0
90015510	1073877041	0
90015511	1073877042	0
90015512	1073877043	0
90015513	1073877044	0
90015514	1073877045	0
90015515	1073877046	0
90015516	1073877047	0
90015517	1073877048	0
90015518	1073877049	0
90015519	1073877050	0
90015520	1073877051	0
90015521	1073877052	0
90015522	1073877053	0
90015523	1073877054	0
90015524	1073877349	0
90015525	1073877350	0
90015526	1073877351	0
90015527	1073877352	0
90015528	1073877353	0
90015529	1073877354	0
90015530	1073877355	0
90015531	1073877356	0
90015532	1073877357	0
90015533	1073877358	0
90015534	1073877359	0
90015535	1073877360	0
90015536	1073877361	0
90015537	1073877362	0
90015538	1073877363	0
90015539	1073877364	0
90015540	1073877365	0
90015541	1073877366	0
90015542	1073877367	0
90015543	1073877368	0
90015544	1073877369	0
90015545	1073877370	0
90015546	1073877371	0
90015547	1073877372	0
90015548	1073877373	0
90015549	1073877374	0
90015550	1073877375	0
90015551	1073877376	0
90015552	1073877377	0
90015553	1073877378	0
90015554	1073877379	0
90015555	1073877380	0
90015556	1073877381	0
90015557	1073877382	0
90015558	1073877383	0
90015559	1073877384	0
90015560	1073877385	0
90015561	1073877386	0
90015562	1073877387	0
90015563	1073877388	0
90015564	1073877389	0
90015565	1073877390	0
90015566	1073877391	0
90015567	1073877392	0
90015568	1073877393	0
90015569	1073877394	0
90015570	1073877395	0
90015571	1073877396	0
90015572	1073877397	0
90015573	1073877398	0
90015574	1073877399	0
90015575	1073877400	0
90015576	1073877401	0
90015577	1073877402	0
90015578	1073877403	0
90015579	1073877404	0
90015580	1073877405	0
90015581	1073877406	0
90015582	1073877407	0
90015583	1073877408	0
90015584	1073877409	0
90015585	1073877410	0
90015586	1073877411	0
90015587	1073877412	0
90015588	1073877413	0
90015589	1073877414	0
90015590	1073877415	0
90015591	1073877416	0
90015592	1073877417	0
90015593	1073877418	0
90015594	1073877419	0
90015595	1073877420	0
90015596	1073877421	0
90015597	1073877422	0
90015598	1073877423	0
90015599	1073877424	0
90015600	1073877425	0
90015601	1073877426	0
90015602	1073877427	0
90015603	1073877428	0
90015604	1073877429	0
90015605	1073877430	0
90015606	1073877431	0
90015607	1073877432	0
90015608	1073877433	0
90015609	1073877434	0
90015610	1073877435	0
90015611	1073877436	0
90015612	1073877437	0
90015613	1073877438	0
90015614	1073877439	0
90015615	1073877440	0
90015616	1073877441	0
90015617	1073877442	0
90015618	1073877443	0
90015619	1073877444	0
90015620	1073877445	0
90015621	1073877446	0
90015622	1073877447	0
90015623	1073877448	0
90015624	1073877449	0
90015625	1073877450	0
90015626	1073877451	0
90015627	1073877452	0
90015628	1073877453	0
90015629	1073877454	0
90015630	1073877455	0
90015631	1073877456	0
90015632	1073877457	0
90015633	1073877458	0
90015634	1073877459	0
90015635	1073877460	0
90015636	1073877461	0
90015637	1073877462	0
90015638	1073877463	0
90015639	1073877464	0
90015640	1073877465	0
90015641	1073877466	0
90015642	1073877467	0
90015643	1073877468	0
90015644	1073877469	0
90015645	1073877470	0
90015646	1073877471	0
90015647	1073877472	0
90015648	1073877473	0
90015649	1073877474	0
90015650	1073877475	0
90015651	1073877476	0
90015652	1073877477	0
90015653	1073877478	0
90015654	1073877479	0
90015655	1073877480	0
90015656	1073877481	0
90015657	1073877482	0
90015658	1073877483	0
90015659	1073877484	0
90015660	1073877485	0
90015661	1073877486	0
90015662	1073877487	0
90015663	1073877488	0
90015664	1073877489	0
90015665	1073877490	0
90015666	1073877491	0
90015667	1073877492	0
90015668	1073877493	0
90015669	1073877494	0
90015670	1073877495	0
90015671	1073877496	0
90015672	1073877497	0
90015673	1073877498	0
90015674	1073877499	0
90015675	1073877500	0
90015676	1073877501	0
90015677	1073877502	0
90015678	1073877503	0
90015679	1073877504	0
90015680	1073877505	0
90015681	1073877506	0
90015682	1073877507	0
90015683	1073877508	0
90015684	1073877509	0
90015685	1073877510	0
90015686	1073877511	0
90015687	1073877512	0
90015688	1073877513	0
90015689	1073877514	0
90015690	1073877515	0
90015691	1073877516	0
90015692	1073877517	0
90015693	1073877518	0
90015694	1073877519	0
90015695	1073877520	0
90015696	1073877521	0
90015697	1073877522	0
90015698	1073877523	0
90015699	1073877524	0
90015700	1073877525	0
90015701	1073877526	0
90015702	1073877527	0
90015703	1073877528	0
90015704	1073877529	0
90015705	1073877530	0
90015706	1073877531	0
90015707	1073877532	0
90015708	1073877533	0
90015709	1073877534	0
90015710	1073877535	0
90015711	1073877536	0
90015712	1073877537	0
90015713	1073877538	0
90015714	1073877539	0
90015715	1073877540	0
90015716	1073877541	0
90015717	1073877542	0
90015718	1073877543	0
90015719	1073877544	0
90015720	1073877545	0
90015721	1073877546	0
90015722	1073877547	0
90015723	1073877548	0
90015724	1073877549	0
90015725	1073877550	0
90015726	1073877551	0
90015727	1073877552	0
90015728	1073877553	0
90015729	1073877554	0
90015730	1073877555	0
90015731	1073877556	0
90015732	1073877557	0
90015733	1073877558	0
90015734	1073877559	0
90015735	1073877560	0
90015736	1073877561	0
90015737	1073877562	0
90015738	1073877563	0
90015739	1073877564	0
90015740	1073877565	0
90015741	1073877566	0
90015742	1073877567	0
90015743	1073877568	0
90015744	1073877569	0
90015745	1073877570	0
90015746	1073877571	0
90015747	1073877572	0
90015748	1073877573	0
90015749	1073877574	0
90015750	1073877575	0
90015751	1073877576	0
90015752	1073877577	0
90015753	1073877578	0
90015754	1073877579	0
90015755	1073877580	0
90015756	1073877581	0
90015757	1073877582	0
90015758	1073877583	0
90015759	1073877584	0
90015760	1073877585	0
90015761	1073877586	0
90015762	1073877587	0
90015763	1073877588	0
90015764	1073877589	0
90015765	1073877590	0
90015766	1073877591	0
90015767	1073877592	0
90015768	1073877593	0
90015769	1073877594	0
90015770	1073877595	0
90015771	1073877596	0
90015772	1073877597	0
90015773	1073877598	0
90015774	1073877599	0
90015775	1073877600	0
90015776	1073877601	0
90015777	1073877602	0
90015778	1073877603	0
90015779	1073877604	0
90015780	1073877605	0
90015781	1073877606	0
90015782	1073877607	0
90015783	1073877608	0
90015784	1073877609	0
90015785	1073877610	0
90015786	1073877611	0
90015787	1073877612	0
90015788	1073877613	0
90015789	1073877614	0
90015790	1073877615	0
90015791	1073877616	0
90015792	1073877617	0
90015793	1073877618	0
90015794	1073877619	0
90015795	1073877620	0
90015796	1073877621	0
90015797	1073877622	0
90015798	1073877623	0
90015799	1073877624	0
90015800	1073877625	0
90015801	1073877626	0
90015802	1073877627	0
90015803	1073877628	0
90015804	1073877629	0
90015805	1073877630	0
90015806	1073877631	0
90015807	1073877632	0
90015808	1073877633	0
90015809	1073877634	0
90015810	1073877635	0
90015811	1073877636	0
90015812	1073877637	0
90015813	1073877638	0
90015814	1073877639	0
90015815	1073877640	0
90015816	1073877641	0
90015817	1073877642	0
90015818	1073877643	0
90015819	1073877644	0
90015820	1073877645	0
90015821	1073877646	0
90015822	1073877647	0
90015823	1073877648	0
90015824	1073877649	0
90015825	1073877650	0
90015826	1073877651	0
90015827	1073877652	0
90015828	1073877653	0
90015829	1073877654	0
90015830	1073877655	0
90015831	1073877656	0
90015832	1073877657	0
90015833	1073877658	0
90015834	1073877659	0
90015835	1073877660	0
90015836	1073877661	0
90015837	1073877662	0
90015838	1073877663	0
90015839	1073877664	0
90015840	1073877665	0
90015841	1073877666	0
90015842	1073877667	0
90015843	1073877668	0
90015844	1073877669	0
90015845	1073877670	0
90015846	1073877671	0
90015847	1073877672	0
90015848	1073877673	0
90015849	1073877674	0
90015850	1073877675	0
90015851	1073877676	0
90015852	1073877677	0
90015853	1073877678	0
90015854	1073877679	0
90015855	1073877680	0
90015856	1073877681	0
90015857	1073877682	0
90015858	1073877683	0
90015859	1073877684	0
90015860	1073877685	0
90015861	1073877686	0
90015862	1073877687	0
90015863	1073877688	0
90015864	1073877689	0
90015865	1073877690	0
90015866	1073877691	0
90015867	1073877692	0
90015868	1073877693	0
90015869	1073877694	0
90015870	1073877695	0
90015871	1073877696	0
90015872	1073877697	0
90015873	1073877698	0
90015874	1073877699	0
90015875	1073877700	0
90015876	1073877701	0
90015877	1073877702	0
90015878	1073877703	0
90015879	1073877704	0
90015880	1073877705	0
90015881	1073877706	0
90015882	1073877707	0
90015883	1073877708	0
90015884	1073877709	0
90015885	1073877710	0
90015886	1073877711	0
90015887	1073877712	0
90015888	1073877713	0
90015889	1073877714	0
90015890	1073877715	0
90015891	1073877716	0
90015892	1073877717	0
90015893	1073877718	0
90015894	1073877719	0
90015895	1073877720	0
90015896	1073877721	0
90015897	1073877722	0
90015898	1073877723	0
90015899	1073877724	0
90015900	1073877725	0
90015901	1073877726	0
90015902	1073877727	0
90015903	1073877728	0
90015904	1073877729	0
90015905	1073877730	0
90015906	1073877731	0
90015907	1073877732	0
90015908	1073877733	0
90015909	1073877734	0
90015910	1073877735	0
90015911	1073877736	0
90015912	1073877737	0
90015913	1073877738	0
90015914	1073877739	0
90015915	1073877740	0
90015916	1073877741	0
90015917	1073877742	0
90015918	1073877743	0
90015919	1073877744	0
90015920	1073877745	0
90015921	1073877746	0
90015922	1073877747	0
90015923	1073877748	0
90015924	1073877749	0
90015925	1073877750	0
90015926	1073877751	0
90015927	1073877752	0
90015928	1073877753	0
90015929	1073877754	0
90015930	1073877755	0
90015931	1073877756	0
90015932	1073877757	0
90015933	1073877758	0
90015934	1073877759	0
90015935	1073877760	0
90015936	1073877761	0
90015937	1073877762	0
90015938	1073877763	0
90015939	1073877764	0
90015940	1073877765	0
90015941	1073877766	0
90015942	1073877767	0
90015943	1073877768	0
90015944	1073877769	0
90015945	1073877770	0
90015946	1073877771	0
90015947	1073877772	0
90015948	1073877773	0
90015949	1073877774	0
90015950	1073877775	0
90015951	1073877776	0
90015952	1073877777	0
90015953	1073877778	0
90015954	1073877779	0
90015955	1073877780	0
90015956	1073877781	0
90015957	1073877782	0
90015958	1073877783	0
90015959	1073877784	0
90015960	1073877785	0
90015961	1073877786	0
90015962	1073877787	0
90015963	1073877788	0
90015964	1073877789	0
90015965	1073877790	0
90015966	1073877791	0
90015967	1073877792	0
90015968	1073877793	0
90015969	1073877794	0
90015970	1073877795	0
90015971	1073877796	0
90015972	1073877797	0
90015973	1073877798	0
90015974	1073877799	0
90015975	1073877800	0
90015976	1073877801	0
90015977	1073877802	0
90015978	1073877803	0
90015979	1073877804	0
90015980	1073877805	0
90015981	1073877806	0
90015982	1073877807	0
90015983	1073877808	0
90015984	1073877809	0
90015985	1073877810	0
90015986	1073877811	0
90015987	1073877812	0
90015988	1073877813	0
90015989	1073877814	0
90015990	1073877815	0
90015991	1073877816	0
90015992	1073877817	0
90015993	1073877818	0
90015994	1073877819	0
90015995	1073877820	0
90015996	1073877821	0
90015997	1073877822	0
90015998	1073877823	0
90015999	1073877824	0
90016000	1073877825	0
90016001	1073877826	0
90016002	1073877827	0
90016003	1073877828	0
90016004	1073877829	0
90016005	1073877830	0
90016006	1073877831	0
90016007	1073877832	0
90016008	1073877833	0
90016009	1073877834	0
90016010	1073877835	0
90016011	1073877836	0
90016012	1073877837	0
90016013	1073877838	0
90016014	1073877839	0
90016015	1073877840	0
90016016	1073877841	0
90016017	1073877842	0
90016018	1073877843	0
90016019	1073877844	0
90016020	1073877845	0
90016021	1073877846	0
90016022	1073877847	0
90016023	1073877848	0
90016024	1073877849	0
90016025	1073877850	0
90016026	1073877851	0
90016027	1073877852	0
90016028	1073877853	0
90016029	1073877854	0
90016030	1073877855	0
90016031	1073877856	0
90016032	1073877857	0
90016033	1073877858	0
90016034	1073877859	0
90016035	1073877860	0
90016036	1073877861	0
90016037	1073877862	0
90016038	1073877863	0
90016039	1073877864	0
90016040	1073877865	0
90016041	1073877866	0
90016042	1073877867	0
90016043	1073877868	0
90016044	1073877869	0
90016045	1073877870	0
90016046	1073877871	0
90016047	1073877872	0
90016048	1073877873	0
90016049	1073877874	0
90016050	1073877875	0
90016051	1073877876	0
90016052	1073877877	0
90016053	1073877878	0
90016054	1073877879	0
90016055	1073877880	0
90016056	1073877881	0
90016057	1073877882	0
90016058	1073877883	0
90016059	1073877884	0
90016060	1073877885	0
90016061	1073877886	0
90016062	1073877887	0
90016063	1073877888	0
90016064	1073878718	0
90016065	1073878719	0
90016066	1073878720	0
90016067	1073878721	0
90016068	1073878722	0
90016069	1073878723	0
90016070	1073878724	0
90016071	1073878725	0
90016072	1073878726	0
90016073	1073878727	0
90016074	1073878733	0
90016075	1073878734	0
90016076	1073878735	0
90016077	1073878736	0
90016078	1073878737	0
90016079	1073878738	0
90016080	1073878739	0
90016081	1073878740	0
90016082	1073878741	0
90016083	1073878742	0
90016084	1073878748	0
90016085	1073878749	0
90016086	1073878750	0
90016087	1073878751	0
90016088	1073878752	0
90016089	1073878753	0
90016090	1073878754	0
90016091	1073878755	0
90016092	1073878756	0
90016093	1073878757	0
90016094	1073878763	0
90016095	1073878764	0
90016096	1073878765	0
90016097	1073878766	0
90016098	1073878767	0
90016099	1073878768	0
90016100	1073878769	0
90016101	1073878770	0
90016102	1073878771	0
90016103	1073878772	0
90016104	1073878778	0
90016105	1073878779	0
90016106	1073878780	0
90016107	1073878781	0
90016108	1073878782	0
90016109	1073878783	0
90016110	1073878784	0
90016111	1073878785	0
90016112	1073878786	0
90016113	1073878787	0
90016114	1073878793	0
90016115	1073878794	0
90016116	1073878795	0
90016117	1073878796	0
90016118	1073878797	0
90016119	1073878798	0
90016120	1073878799	0
90016121	1073878800	0
90016122	1073878801	0
90016123	1073878802	0
90016124	1073878808	0
90016125	1073878809	0
90016126	1073878810	0
90016127	1073878811	0
90016128	1073878812	0
90016129	1073878813	0
90016130	1073878814	0
90016131	1073878815	0
90016132	1073878816	0
90016133	1073878817	0
90016134	1073878823	0
90016135	1073878824	0
90016136	1073878825	0
90016137	1073878826	0
90016138	1073878827	0
90016139	1073878828	0
90016140	1073878829	0
90016141	1073878830	0
90016142	1073878831	0
90016143	1073878832	0
90016144	1073878838	0
90016145	1073878839	0
90016146	1073878840	0
90016147	1073878841	0
90016148	1073878842	0
90016149	1073878843	0
90016150	1073878844	0
90016151	1073878845	0
90016152	1073878846	0
90016153	1073878847	0
90016154	1073878853	0
90016155	1073878854	0
90016156	1073878855	0
90016157	1073878856	0
90016158	1073878857	0
90016159	1073878858	0
90016160	1073878859	0
90016161	1073878860	0
90016162	1073878861	0
90016163	1073878862	0
90016164	1073878868	0
90016165	1073878869	0
90016166	1073878870	0
90016167	1073878871	0
90016168	1073878872	0
90016169	1073878873	0
90016170	1073878874	0
90016171	1073878875	0
90016172	1073878876	0
90016173	1073878877	0
90016174	1073878883	0
90016175	1073878884	0
90016176	1073878885	0
90016177	1073878886	0
90016178	1073878887	0
90016179	1073878888	0
90016180	1073878889	0
90016181	1073878890	0
90016182	1073878891	0
90016183	1073878892	0
90016184	1073878898	0
90016185	1073878899	0
90016186	1073878900	0
90016187	1073878901	0
90016188	1073878902	0
90016189	1073878903	0
90016190	1073878904	0
90016191	1073878905	0
90016192	1073878906	0
90016193	1073878907	0
90016194	1073878913	0
90016195	1073878914	0
90016196	1073878915	0
90016197	1073878916	0
90016198	1073878917	0
90016199	1073878918	0
90016200	1073878919	0
90016201	1073878920	0
90016202	1073878921	0
90016203	1073878922	0
90016204	1073878928	0
90016205	1073878929	0
90016206	1073878930	0
90016207	1073878931	0
90016208	1073878932	0
90016209	1073878933	0
90016210	1073878934	0
90016211	1073878935	0
90016212	1073878936	0
90016213	1073878937	0
90016214	1073878943	0
90016215	1073878944	0
90016216	1073878945	0
90016217	1073878946	0
90016218	1073878947	0
90016219	1073878948	0
90016220	1073878949	0
90016221	1073878950	0
90016222	1073878951	0
90016223	1073878952	0
90016224	1073878958	0
90016225	1073878959	0
90016226	1073878960	0
90016227	1073878961	0
90016228	1073878962	0
90016229	1073878963	0
90016230	1073878964	0
90016231	1073878965	0
90016232	1073878966	0
90016233	1073878967	0
90016234	1073878973	0
90016235	1073878974	0
90016236	1073878975	0
90016237	1073878976	0
90016238	1073878977	0
90016239	1073878978	0
90016240	1073878979	0
90016241	1073878980	0
90016242	1073878981	0
90016243	1073878982	0
90016244	1073878988	0
90016245	1073878989	0
90016246	1073878990	0
90016247	1073878991	0
90016248	1073878992	0
90016249	1073878993	0
90016250	1073878994	0
90016251	1073878995	0
90016252	1073878996	0
90016253	1073878997	0
90016254	1073879003	0
90016255	1073879004	0
90016256	1073879005	0
90016257	1073879006	0
90016258	1073879007	0
90016259	1073879008	0
90016260	1073879009	0
90016261	1073879010	0
90016262	1073879011	0
90016263	1073879012	0
90016264	1073879018	0
90016265	1073879019	0
90016266	1073879020	0
90016267	1073879021	0
90016268	1073879022	0
90016269	1073879023	0
90016270	1073879024	0
90016271	1073879025	0
90016272	1073879026	0
90016273	1073879027	0
90016274	1073879033	0
90016275	1073879034	0
90016276	1073879035	0
90016277	1073879036	0
90016278	1073879037	0
90016279	1073879038	0
90016280	1073879039	0
90016281	1073879040	0
90016282	1073879041	0
90016283	1073879042	0
90016284	1073879048	0
90016285	1073879049	0
90016286	1073879050	0
90016287	1073879051	0
90016288	1073879052	0
90016289	1073879053	0
90016290	1073879054	0
90016291	1073879055	0
90016292	1073879056	0
90016293	1073879057	0
90016294	1073879063	0
90016295	1073879064	0
90016296	1073879065	0
90016297	1073879066	0
90016298	1073879067	0
90016299	1073879068	0
90016300	1073879069	0
90016301	1073879070	0
90016302	1073879071	0
90016303	1073879072	0
90016304	1073879078	0
90016305	1073879079	0
90016306	1073879080	0
90016307	1073879081	0
90016308	1073879082	0
90016309	1073879083	0
90016310	1073879084	0
90016311	1073879085	0
90016312	1073879086	0
90016313	1073879087	0
90016314	1073879093	0
90016315	1073879094	0
90016316	1073879095	0
90016317	1073879096	0
90016318	1073879097	0
90016319	1073879098	0
90016320	1073879099	0
90016321	1073879100	0
90016322	1073879101	0
90016323	1073879102	0
90016324	1073879108	0
90016325	1073879109	0
90016326	1073879110	0
90016327	1073879111	0
90016328	1073879112	0
90016329	1073879113	0
90016330	1073879114	0
90016331	1073879115	0
90016332	1073879116	0
90016333	1073879117	0
90016334	1073879123	0
90016335	1073879124	0
90016336	1073879125	0
90016337	1073879126	0
90016338	1073879127	0
90016339	1073879128	0
90016340	1073879129	0
90016341	1073879130	0
90016342	1073879131	0
90016343	1073879132	0
90016344	1073879138	0
90016345	1073879139	0
90016346	1073879140	0
90016347	1073879141	0
90016348	1073879142	0
90016349	1073879143	0
90016350	1073879144	0
90016351	1073879145	0
90016352	1073879146	0
90016353	1073879147	0
90016354	1073879153	0
90016355	1073879154	0
90016356	1073879155	0
90016357	1073879156	0
90016358	1073879157	0
90016359	1073879158	0
90016360	1073879159	0
90016361	1073879160	0
90016362	1073879161	0
90016363	1073879162	0
90016364	1073879168	0
90016365	1073879169	0
90016366	1073879170	0
90016367	1073879171	0
90016368	1073879172	0
90016369	1073879173	0
90016370	1073879174	0
90016371	1073879175	0
90016372	1073879176	0
90016373	1073879177	0
90016374	1073879183	0
90016375	1073879184	0
90016376	1073879185	0
90016377	1073879186	0
90016378	1073879187	0
90016379	1073879188	0
90016380	1073879189	0
90016381	1073879190	0
90016382	1073879191	0
90016383	1073879192	0
90016384	1073879198	0
90016385	1073879199	0
90016386	1073879200	0
90016387	1073879201	0
90016388	1073879202	0
90016389	1073879203	0
90016390	1073879204	0
90016391	1073879205	0
90016392	1073879206	0
90016393	1073879207	0
90016394	1073879213	0
90016395	1073879214	0
90016396	1073879215	0
90016397	1073879216	0
90016398	1073879217	0
90016399	1073879218	0
90016400	1073879219	0
90016401	1073879220	0
90016402	1073879221	0
90016403	1073879222	0
90016404	1073879228	0
90016405	1073879229	0
90016406	1073879230	0
90016407	1073879231	0
90016408	1073879232	0
90016409	1073879233	0
90016410	1073879234	0
90016411	1073879235	0
90016412	1073879236	0
90016413	1073879237	0
90016414	1073879243	0
90016415	1073879244	0
90016416	1073879245	0
90016417	1073879246	0
90016418	1073879247	0
90016419	1073879248	0
90016420	1073879249	0
90016421	1073879250	0
90016422	1073879251	0
90016423	1073879252	0
90016424	1073878104	0
90016425	1073878105	0
90016426	1073878106	0
90016427	1073878107	0
90016428	1073878108	0
90016429	1073878109	0
90016430	1073878110	0
90016431	1073878111	0
90016432	1073878112	0
90016433	1073878113	0
90016434	1073878114	0
90016435	1073878115	0
90016436	1073878116	0
90016437	1073878117	0
90016438	1073878118	0
90016439	1073878119	0
90016440	1073878120	0
90016441	1073878121	0
90016442	1073878122	0
90016443	1073878123	0
90016444	1073878124	0
90016445	1073878125	0
90016446	1073878126	0
90016447	1073878127	0
90016448	1073878128	0
90016449	1073878129	0
90016450	1073878130	0
90016451	1073878131	0
90016452	1073878132	0
90016453	1073878133	0
90016454	1073878134	0
90016455	1073878135	0
90016456	1073878136	0
90016457	1073878137	0
90016458	1073878138	0
90016459	1073878139	0
90016460	1073878140	0
90016461	1073878141	0
90016462	1073878142	0
90016463	1073878143	0
90016464	1073878144	0
90016465	1073878145	0
90016466	1073878146	0
90016467	1073878147	0
90016468	1073878148	0
90016469	1073878149	0
90016470	1073878150	0
90016471	1073878151	0
90016472	1073878152	0
90016473	1073878153	0
90016474	1073878154	0
90016475	1073878155	0
90016476	1073878156	0
90016477	1073878157	0
90016478	1073878158	0
90016479	1073878159	0
90016480	1073878160	0
90016481	1073878161	0
90016482	1073878162	0
90016483	1073878163	0
90016484	1073878164	0
90016485	1073878165	0
90016486	1073878166	0
90016487	1073878167	0
90016488	1073878168	0
90016489	1073878169	0
90016490	1073878170	0
90016491	1073878171	0
90016492	1073878172	0
90016493	1073878173	0
90016494	1073878174	0
90016495	1073878175	0
