ROWID	_NameID|INTEGER	_NameIDParam|TEXT	_Level|INTEGER	_HP|INTEGER	_HPUI|INTEGER	_StrPMin|INTEGER	_StrPMax|INTEGER	_AttackUI|INTEGER	_StrMMin|INTEGER	_StrMMax|INTEGER	_DefP|INTEGER	_DefM|INTEGER	_Stiff|INTEGER	_Critical|INTEGER	_Stun|INTEGER	_StiffResistance|INTEGER	_CriticalResistance|INTEGER	_StunResistance|INTEGER	_Element_Str_Type|INTEGER	_Element_Str|FLOAT	_Fire_Def|FLOAT	_Ice_Def|FLOAT	_Light_Def|FLOAT	_Dark_Def|FLOAT	_DeadExperience|INTEGER	_CompleteExperience|INTEGER	_DeadDurability|INTEGER	_MoveSpeed|INTEGER	_DownDelay|FLOAT	_ActorTableID|INTEGER	_SizeMin|FLOAT	_SizeMax|FLOAT	_CustomAI|TEXT	_Weapon1Index|INTEGER	_Weapon2Index|INTEGER	_ThreatRange|INTEGER	_ThreatAggro|INTEGER	_CognizanceGentleRange|INTEGER	_CognizanceThreatRange|INTEGER	_RefreshTargetType|INTEGER	_RefreshTargetValue1|DOUBLE	_RefreshTargetValue2|DOUBLE	_SkillTable|INTEGER	_MonsterPartsIndex1|INTEGER	_MonsterPartsIndex2|INTEGER	_MonsterPartsIndex3|INTEGER	_MonsterPartsIndex4|INTEGER	_MonsterPartsIndex5|INTEGER	_SuperAmmor|INTEGER	_ImmunedStateBlow|TEXT	_ImmunePercent|TEXT	_DecreaseAggro|FLOAT	_RangeAttackAdditionalAggro|FLOAT	_StunStateAdditionalAggro|FLOAT	_DownStateAdditionalAggro|FLOAT	_CantMoveStateAdditionalAggro|FLOAT	_SleepStateAdditionalAggro|FLOAT	_UnderHPStateAdditionalAggro|FLOAT	_AllowSEDiffuseVariation|INTEGER	_Grade|INTEGER	_AllowEffectIndex|INTEGER	_UseGaugeBalloon|BOOLEAN	_ItemDropGroupID|INTEGER	_MonsterRaceID|INTEGER	_MonsterGrade|INTEGER	_SlowEffectByDeath|BOOLEAN	_EffectScale|BOOLEAN	_BossKillCheck|BOOLEAN	_ImmuneReduceTime|TEXT	_EffectByStart|TEXT	_EffectByEnd|TEXT	_StateResist|BOOLEAN	_AllowEffectIndex_New|TEXT	_NoSpin|BOOLEAN	_ShowGauge|BOOLEAN	_OffSetID|INTEGER	_HPBarOrder|INTEGER	_ItemDropType|INTEGER	_ItemDropIntervalTime|TEXT	_LimboConstantFlag|INTEGER	_NewBalanceFlagException|INTEGER
501530	1000004083	{1000042666},{1000002024}	60	45	0	6221	6221	0	6221	6221	4320	4320	1469	6400	1200	778	8000	500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10352	1.25	1.3	TypoonKimNest_Bonus_SantaGoblin.lua	588	0	8000	5	10000	11000	0	0.0	0.0	0	0	0	0	0	0	9000			0.1	0.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	22	1	false	true	false				false	0	false	true	0	0	0	0	0	0
501531	1000003651	{1000003226}	60	723667	0	9315	10868	0	9315	10868	7366	7128	2592	6400	3000	2592	8000	1500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	40133	1.45	1.5	TypoonKimNest_3Gate_KimOrc.lua	0	0	8000	5	10000	11000	0	0.0	0.0	224	0	0	0	0	0	9000			0.1	0.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	99	3	true	true	true				false	0	false	true	0	0	0	0	0	0
502001	1000004083	{1000042770},{1000041963}	60	34261	0	3240	3240	0	3240	3240	5400	5400	389	2880	1080	1166	5400	450	-1	3.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	40163	0.6	0.65	GreatBeatleMini_Blue_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	231	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	0	0	true	0	86	0	false	true	false				false	0	false	true	0	0	0	0	0	0
502002	1000004083	{1000042770},{1000041962}	60	34261	0	3240	3240	0	3240	3240	5400	5400	389	2880	1080	1166	5400	450	-1	3.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	40162	0.6	0.65	GreatBeatleMini_Green_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	231	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	0	0	true	0	85	0	false	true	false				false	0	false	true	0	0	0	0	0	0
502003	1000004083	{1000042770},{1000041747}	60	34261	0	3240	3240	0	3240	3240	5400	5400	389	2880	1080	1166	5400	450	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	40161	0.6	0.65	GreatBeatleMini_Black_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	231	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	0	0	true	0	84	0	false	true	false				false	0	false	true	0	0	0	0	0	0
502004	1000004083	{1000042770},{1000041963}	60	283174	0	7286	7286	0	7286	7286	7920	7920	864	1600	1200	1728	8000	1000	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	40159	1.0	1.05	ProK_GreatBeatleBig_Blue_Elite.lua	12	0	8000	5	10000	11000	0	0.0	0.0	231	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	89	4	false	true	false				false	0	false	true	0	0	0	0	0	0
502005	1000004083	{1000042770},{1000041962}	60	283174	0	7286	7286	0	7286	7286	7920	7920	864	1600	1200	1728	8000	1000	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	40158	1.0	1.05	ProK_GreatBeatleBig_Green_Elite.lua	12	0	8000	5	10000	11000	0	0.0	0.0	231	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	88	4	false	true	false				false	0	false	true	0	0	0	0	0	0
502006	1000004083	{1000042770},{1000041747}	60	283174	0	7286	7286	0	7286	7286	7920	7920	864	1600	1200	1728	8000	1000	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	40157	1.0	1.05	ProK_GreatBeatleBig_Black_Elite.lua	12	0	8000	5	10000	11000	0	0.0	0.0	231	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	87	4	false	true	false				false	0	false	true	0	0	0	0	0	0
502007	1000004083	{1000042770},{1000041963}	60	73416	0	4752	4752	0	4752	4752	7200	7200	432	3200	1200	1296	6000	500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	14553	1.0	1.05	GreatBeatleBig_Blue_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	145	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	86	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502008	1000004083	{1000042771},{1000043329}	60	1329030	0	11059	11059	0	11059	11059	7920	7920	864	0	1200	1728	8000	1000	-1	0.0	0.3	0.1	0.1	0.1	0	0	0	0	1.0	40160	1.4	1.45	ProK_GreatBeatleBig_Red_Boss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	231	0	0	0	0	0	10000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	117440908	87	4	true	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502009	1000004083	{1000042773},{1000042774}	60	779698	0	9216	9216	0	9216	9216	7920	7920	864	0	1200	1728	8000	1000	-1	0.0	0.3	0.1	0.1	0.1	0	0	0	0	1.0	14571	1.3	1.35	ProK_Calamary_Red_Boss_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	235	0	0	0	0	0	10000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	117440911	232	4	true	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502010	1000004083	{1000042775},{1000042776}	60	779698	0	9216	9216	0	9216	9216	7920	7920	864	0	1200	1728	8000	1000	-1	0.0	0.1	0.3	0.1	0.1	0	0	0	0	1.0	14572	1.3	1.35	ProK_Calamary_Blue_Boss_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	235	0	0	0	0	0	10000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	117440912	233	4	true	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502011	1000004083	{1000042777},{1000042778}	60	950906	0	9504	9504	0	9504	9504	7920	7920	432	0	600	864	4000	250	-1	0.0	0.05	0.05	0.05	0.05	0	0	0	0	1.0	14484	1.5	1.5	ProK_Unstable_Black_Boss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	233	0	0	0	0	0	10000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	0	165	4	true	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502012	1000004083	{1000042770},{1000041751}	60	104879	0	4356	4356	0	4356	4356	7560	7560	432	1600	600	864	4000	250	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	14482	1.1	1.15	Unstable_Blue_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	142	0	0	0	0	0	200			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	163	3	false	true	false				false	0	false	true	0	0	0	0	0	0
502013	1000003651	{1000042956}	50	16222	0	1109	1109	0	1109	1109	4500	3375	810	1000	1500	810	2500	1250	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.34	40166	2.0	2.0	ProK_RIP.lua	21	0	8000	5	30000	11000	0	0.0	0.0	189	0	0	0	0	0	2000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;41;42;43;44;67;133;136;144;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	0.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	50	1	false	true	false	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502014	1000004083	{1000042770},{1000041744}	60	20976	0	1584	1584	0	1584	1584	7200	7200	0	0	0	0	4000	250	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.5	14452	1.3	1.35	Carbuncle_White_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	141	0	0	0	0	0	200			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	74	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502015	1000004083	{1000042770},{1000041757}	60	52440	0	3960	3960	0	3960	3960	7200	7200	432	1600	600	864	4000	250	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	70000	1.0	1.0	GreenDragonNest_Gate2_DragonSycophantPuni_Gold.lua	0	0	8000	5	10000	11000	0	0.0	0.0	99	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	165	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502016	1000004083	{1000042770},{1000041962}	60	283174	0	7286	7286	0	7286	7286	7920	7920	864	1600	1200	1728	8000	1000	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	14556	1.2	1.25	GreatBeatle_Green_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	145	0	0	0	0	0	500			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	4	0	true	0	88	4	false	true	false				false	0	false	true	0	0	0	0	0	0
502017	1000004083	{1000042779},{1000042780}	60	1240428	0	9029	9029	0	9029	9029	7920	7920	864	0	2400	3456	8000	2000	-1	0.0	0.1	0.1	0.1	0.3	0	0	0	0	1.0	40143	1.45	1.5	ProK_MeteorFairyQueen_Blue_Boss_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	232	0	0	0	0	0	10000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	117440909	236	4	true	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502018	1000004083	{1000042779},{1000042780}	60	346102	0	8653	8653	0	8653	8653	7920	7920	864	1600	2400	3456	8000	2000	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	40143	1.45	1.5	ProK_MeteorFairyQueen_Copy_Blue_Boss_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	144	0	0	0	0	0	10000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	0	236	4	false	true	false				false	0	false	true	0	0	0	0	0	0
502019	1000003651	{1000042781}	60	1347909	0	13824	13824	0	13824	13824	7920	7920	864	0	1200	1728	8000	1000	-1	0.0	0.2	0.2	0.2	0.2	0	100	0	0	1.0	40142	1.0	1.0	ProK_ProfessorK_Human_Boss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	236	0	0	0	0	0	10000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;247;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	7	0	false	117440925	89	5	true	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;30;			false	0	false	true	0	0	0	0	0	0
502020	1000003651	{1000042781}	60	1347909	0	13824	13824	0	13824	13824	7920	7920	864	0	1200	1728	8000	1000	-1	0.0	0.2	0.2	0.2	0.2	0	100	0	0	1.0	40141	1.0	1.0	ProK_ProfessorK_Mutant_Boss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	234	0	0	0	0	0	10000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;247;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	7	0	false	117440925	89	5	true	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;30;			false	0	false	true	0	0	0	0	0	0
502021	1000004083	{1000042770},{1000041749}	60	20976	0	1584	1584	0	1584	1584	7200	7200	0	0	0	0	4000	250	-1	3.0	0.0	0.0	0.0	0.0	0	0	0	0	0.5	14502	1.0	1.0	MeteorFairy_Blue_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	141	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	144	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502022	1000003651	{1000006755}	60	115367	0	7920	7920	0	3960	3960	7200	5400	864	3200	2400	1728	4000	500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	40051	1.0	1.0	GreenDragonNest_Gate2_DragonSycophantPuni_Gold.lua	892	0	30000	5	10000	11000	0	0.0	0.0	163	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	149	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502023	1000003651	{1000006755}	60	115367	0	7920	7920	0	3960	3960	7200	5400	864	3200	2400	1728	4000	500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	40051	1.0	1.0	GreenDragonNest_Gate2_DragonSycophantPuni_Gold.lua	892	0	30000	5	10000	11000	0	0.0	0.0	163	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	149	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502024	1000003651	{1000006755}	60	115367	0	7920	7920	0	3960	3960	7200	5400	864	3200	2400	1728	4000	500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	40051	1.0	1.0	GreenDragonNest_Gate2_DragonSycophantPuni_Gold.lua	892	0	30000	5	10000	11000	0	0.0	0.0	163	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	149	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502025	1000004083	{1000042770},{1000041743}	60	20976	0	1584	1584	0	1584	1584	7200	7200	0	0	0	0	4000	250	-1	3.0	0.0	0.0	0.0	0.0	0	0	0	0	0.5	14451	1.3	1.35	Carbuncle_Purple_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	141	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	73	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502026	1000004083	{1000042770},{1000041752}	60	104879	0	4356	4356	0	4356	4356	7560	7560	432	1600	600	864	4000	250	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	14483	1.1	1.15	Unstable_White_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	142	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	164	3	false	true	false				false	0	false	true	0	0	0	0	0	0
502027	1000004083	{1000042770},{1000041962}	60	146831	0	5227	5227	0	5227	5227	7560	7560	432	3200	1200	1296	6000	500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	14556	1.1	1.15	GreatBeatle_Green_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	145	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	85	3	false	true	false				false	0	false	true	0	0	0	0	0	0
502028	1000004083	{1000042770},{1000041752}	60	104879	0	4356	4356	0	4356	4356	7560	7560	432	1600	600	864	4000	250	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	14483	1.1	1.15	Unstable_White_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	142	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	164	3	false	true	false				false	0	false	true	0	0	0	0	0	0
502029	1000004083	{1000042770},{1000041962}	60	146831	0	5227	5227	0	5227	5227	7560	7560	432	3200	1200	1296	6000	500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	14552	1.1	1.15	GreatBeatleBig_Green_Elite_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	145	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	85	3	false	true	false				false	0	false	true	0	0	0	0	0	0
502030	1000004083	{1000042770},{1000041747}	60	146831	0	5227	5227	0	5227	5227	7560	7560	432	3200	1200	1296	6000	500	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	14551	1.1	1.15	GreatBeatleBig_Black_Elite_Abyss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	145	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	84	3	false	true	false				false	0	false	true	0	0	0	0	0	0
502031	1000004083	{1000042782},{1000037660}	60	52440	0	3456	3456	0	2688	2688	7200	7200	2592	0	2400	2592	8000	2000	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11703	1.4	1.45	ProK_Mimic_Gold_Boss.lua	18	0	8000	5	10000	11000	0	0.0	0.0	618	0	0	0	0	0	1000			0.1	0.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	112	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502032	1000004083	{1000042782},{1000037660}	60	52440	0	3456	3456	0	2688	2688	7200	7200	2592	0	2400	2592	8000	2000	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11703	1.1	1.15	ProK_Mimic_Gold_Boss.lua	18	0	8000	5	10000	11000	0	0.0	0.0	618	0	0	0	0	0	1000			0.1	0.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	112	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502033	1000003651	{1000006755}	50	17045	0	1114	1114	0	1114	1114	2700	2700	810	8000	375	0	1250	156	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10010	1.0	1.0	AiHoundArmor_General_Normal.lua	10	0	30000	5	10000	11000	0	0.0	0.0	0	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	211	1	false	true	false				false	0	false	true	0	0	0	0	0	0
502034	1000004083	{1000043330},{1000043331}	50	6817880	0	1114	1114	0	1114	1114	27000	27000	810	8000	375	0	1250	156	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	40144	1.95	2.0	ProK_Hound.lua	10	0	30000	5	10000	11000	0	0.0	0.0	0	0	0	0	0	0	10	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;41;42;43;44;67;133;136;144;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	211	1	false	true	false	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502035	1000003651	{1000042783}	60	950906	0	9504	9504	0	9504	9504	7920	7920	432	0	600	864	4000	250	-1	0.0	0.05	0.05	0.05	0.05	0	0	0	0	0.8	14484	1.35	1.35	ProK_Unstable_Black_Boss_80.lua	12	0	8000	5	10000	11000	0	0.0	0.0	233	0	0	0	0	0	5000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	0	165	4	false	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502036	1000003651	{1000042784}	60	950906	0	9504	9504	0	9504	9504	7920	7920	432	0	600	864	4000	250	-1	0.0	0.05	0.05	0.05	0.05	0	0	0	0	0.5	14484	1.2	1.2	ProK_Unstable_Black_Boss_50.lua	12	0	8000	5	10000	11000	0	0.0	0.0	233	0	0	0	0	0	2000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	0	165	4	false	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502037	1000003651	{1000042785}	60	950906	0	9504	9504	0	9504	9504	7920	7920	432	0	600	864	4000	250	-1	0.0	0.05	0.05	0.05	0.05	0	0	0	0	0.2	14484	1.05	1.05	ProK_Unstable_Black_Boss_20.lua	12	0	8000	5	10000	11000	0	0.0	0.0	233	0	0	0	0	0	1000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	0	165	4	false	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502038	1000003651	{1000042786}	60	950906	0	4752	4752	0	4752	4752	7920	7920	432	0	600	864	4000	250	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.1	40167	0.85	0.85	ProK_Unstable_Black_Boss_10.lua	12	0	8000	5	10000	11000	0	0.0	0.0	233	0	0	0	0	0	500	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	165	4	false	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502039	1000003651	{1000042781}	60	1347909	0	13824	13824	0	13824	13824	7920	7920	864	0	1200	1728	8000	1000	-1	0.0	0.2	0.2	0.2	0.2	0	100	0	0	1.0	40142	1.0	1.0	ProK_ProfessorK_Human_Boss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	236	0	0	0	0	0	10000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;247;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	7	0	false	117440925	89	5	true	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;30;			false	0	false	true	0	0	0	0	0	0
502040	1000003651	{1000042781}	60	1347909	0	13824	13824	0	13824	13824	7920	7920	864	0	1200	1728	8000	1000	-1	0.0	0.2	0.2	0.2	0.2	0	100	0	0	1.0	40141	1.0	1.0	ProK_ProfessorK_Mutant_Boss.lua	12	0	8000	5	10000	11000	0	0.0	0.0	234	0	0	0	0	0	10000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;247;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	7	0	false	117440925	89	5	true	true	true	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;30;			false	0	false	true	0	0	0	0	0	0
502041	1000004083	{1000042787},{1000042788}	60	471957	0	7920	7920	0	7920	7920	13860	13860	907	0	840	1814	2800	1050	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	40164	1.4	1.4	ProK_Celberos_Undead.lua	10	0	2000	5	5200	6000	0	0.0	0.0	3	0	0	0	0	0	3000	25;45;70;71;76;78;83;84;133;146;162;174;175;206;79;228;86;220;148;	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;	0.1	4.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	0	205	4	true	false	false	100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;			false	0	false	true	0	0	0	0	0	0
502042	1000003651	{1000042786}	60	950906	0	4752	4752	0	4752	4752	7920	7920	432	0	600	864	4000	250	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	70000	1.0	1.0	GreenDragonNest_Gate2_DragonSycophantPuni_Gold.lua	0	0	8000	5	10000	11000	0	0.0	0.0	99	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	6	0	true	117440910	165	4	false	true	false				false	0	false	true	0	0	0	0	0	0
502043	1000003651	{1000042786}	60	950906	0	4752	4752	0	4752	4752	7920	7920	432	0	600	864	4000	250	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	70000	1.0	1.0	GreenDragonNest_Gate2_DragonSycophantPuni_Gold.lua	0	0	8000	5	10000	11000	0	0.0	0.0	99	0	0	0	0	0	9000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	7	0	true	0	165	4	false	true	false				false	0	false	true	0	0	0	0	0	0
