ROWID	_EnchantID|INTEGER	_EnchantLevel|INTEGER	_EnchantRatio|FLOAT	_BreakRatio|FLOAT	_MinDown|INTEGER	_MaxDown|INTEGER	_NeedItemID1|INTEGER	_NeedItemCount1|INTEGER	_NeedItemID2|INTEGER	_NeedItemCount2|INTEGER	_NeedItemID3|INTEGER	_NeedItemCount3|INTEGER	_NeedItemID4|INTEGER	_NeedItemCount4|INTEGER	_NeedItemID5|INTEGER	_NeedItemCount5|INTEGER	_NeedCoin|INTEGER	_State1|INTEGER	_State1Value|TEXT	_State2|INTEGER	_State2Value|TEXT	_State3|INTEGER	_State3Value|TEXT	_State4|INTEGER	_State4Value|TEXT	_State5|INTEGER	_State5Value|TEXT	_State6|INTEGER	_State6Value|TEXT	_State7|INTEGER	_State7Value|TEXT	_State8|INTEGER	_State8Value|TEXT	_State9|INTEGER	_State9Value|TEXT	_State10|INTEGER	_State10Value|TEXT	_FailResultDropItemTableID|INTEGER	_PotentialID|INTEGER	_PotentialRatio|FLOAT	_ActionChangeValue|INTEGER	_ProtectItemCount|INTEGER	_ShieldItemCount|INTEGER	_BreakProtectItemCount|INTEGER	_DisjointDrop|INTEGER	_RandFunction|INTEGER	_NeedPoint|INTEGER	_NeedPointCount|INTEGER	_GearScore|INTEGER	_ProtectType|INTEGER	_Msg|BOOLEAN	_Skill_ApplyType|INTEGER	_SkillID|INTEGER	_SkillLevel|INTEGER
50292	847257841	2	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3025	4	10.667447985	5	16.007676522	6	10.667447985	7	16.007676522	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552948	1	0	0	0	0	false	0	0	0
50293	847257841	3	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3630	4	16.0011719775	5	24.011514783	6	16.0011719775	7	24.011514783	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552949	1	0	0	0	0	false	0	0	0
50294	847257841	4	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4235	4	21.33489597	5	32.015353044	6	21.33489597	7	32.015353044	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552950	1	0	0	0	0	false	0	0	0
50295	847257841	5	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4840	4	26.6686199625	5	40.019191305	6	26.6686199625	7	40.019191305	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552951	1	0	0	0	0	false	0	0	0
50296	847257841	6	0.9	0.0	0	0	0	1	0	0	0	0	0	0	0	0	5445	4	32.002343955	5	48.023029566	6	32.002343955	7	48.023029566	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552952	1	0	0	0	0	false	0	0	0
50297	847257841	7	0.7	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6050	4	42.66979194	5	64.030706088	6	42.66979194	7	64.030706088	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552953	1	0	0	0	0	false	0	0	0
50298	847257841	8	0.6	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6655	4	53.337239925	5	80.03838261	6	53.337239925	7	80.03838261	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552954	1	0	0	0	0	false	0	0	0
50299	847257841	9	0.5	0.25	0	1	0	2	0	0	0	0	0	0	0	0	7260	4	64.00468791	5	96.046059132	6	64.00468791	7	96.046059132	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552955	1	0	0	0	0	false	0	0	0
50300	847257841	10	0.4	0.25	0	1	0	2	0	0	0	0	0	0	0	0	12100	4	74.672135895	5	112.053735654	6	74.672135895	7	112.053735654	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552956	1	0	0	0	0	false	0	0	0
50301	847257841	11	0.3	0.25	0	1	0	2	0	0	0	0	0	0	0	0	19360	4	85.33958388	5	128.061412176	6	85.33958388	7	128.061412176	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552957	1	0	0	0	0	false	0	0	0
50302	847257841	12	0.2	0.25	0	1	0	2	0	0	0	0	0	0	0	0	29040	4	96.007031865	5	144.069088698	6	96.007031865	7	144.069088698	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552958	1	0	0	0	0	false	0	0	0
50303	847257841	13	0.15	0.25	0	1	0	2	0	0	0	0	0	0	0	0	48400	4	106.67447985	5	160.07676522	6	106.67447985	7	160.07676522	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	184552959	1	0	0	0	0	false	0	0	0
50304	847257841	14	0.05	0.25	0	1	0	2	0	0	0	0	0	0	0	0	72600	4	128.00937582	5	192.092118264	6	128.00937582	7	192.092118264	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552960	1	0	0	0	0	false	0	0	0
50305	847257841	15	0.01	0.25	0	1	0	2	0	0	0	0	0	0	0	0	121000	4	160.011719775	5	240.11514783	6	160.011719775	7	240.11514783	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552961	1	0	0	0	0	false	0	0	0
50306	847257842	1	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	2420	4	9.1681511826	5	12.4041605673	6	7.4997363009	7	10.150336947	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552947	1	0	0	0	0	false	0	0	0
50307	847257842	2	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3025	4	18.3363023652	5	24.8083211346	6	14.9994726018	7	20.300673894	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552948	1	0	0	0	0	false	0	0	0
50308	847257842	3	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3630	4	27.5044535478	5	37.2124817019	6	22.4992089027	7	30.451010841	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552949	1	0	0	0	0	false	0	0	0
50309	847257842	4	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4235	4	36.6726047304	5	49.6166422692	6	29.9989452036	7	40.601347788	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552950	1	0	0	0	0	false	0	0	0
50310	847257842	5	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4840	4	45.840755913	5	62.0208028365	6	37.4986815045	7	50.751684735	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552951	1	0	0	0	0	false	0	0	0
50311	847257842	6	0.9	0.0	0	0	0	1	0	0	0	0	0	0	0	0	5445	4	55.0089070956	5	74.4249634038	6	44.9984178054	7	60.902021682	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552952	1	0	0	0	0	false	0	0	0
50312	847257842	7	0.7	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6050	4	73.3452094608	5	99.2332845384	6	59.9978904072	7	81.202695576	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552953	1	0	0	0	0	false	0	0	0
50313	847257842	8	0.6	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6655	4	91.681511826	5	124.041605673	6	74.997363009	7	101.50336947	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552954	1	0	0	0	0	false	0	0	0
50314	847257842	9	0.5	0.25	0	1	0	2	0	0	0	0	0	0	0	0	7260	4	110.0178141912	5	148.8499268076	6	89.9968356108	7	121.804043364	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552955	1	0	0	0	0	false	0	0	0
50315	847257842	10	0.4	0.25	0	1	0	2	0	0	0	0	0	0	0	0	12100	4	128.3541165564	5	173.6582479422	6	104.9963082126	7	142.104717258	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552956	1	0	0	0	0	false	0	0	0
50316	847257842	11	0.3	0.25	0	1	0	2	0	0	0	0	0	0	0	0	19360	4	146.6904189216	5	198.4665690768	6	119.9957808144	7	162.405391152	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552957	1	0	0	0	0	false	0	0	0
50317	847257842	12	0.2	0.25	0	1	0	2	0	0	0	0	0	0	0	0	29040	4	165.0267212868	5	223.2748902114	6	134.9952534162	7	182.706065046	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552958	1	0	0	0	0	false	0	0	0
50318	847257842	13	0.15	0.25	0	1	0	2	0	0	0	0	0	0	0	0	48400	4	183.363023652	5	248.083211346	6	149.994726018	7	203.00673894	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	184552959	1	0	0	0	0	false	0	0	0
50319	847257842	14	0.05	0.25	0	1	0	2	0	0	0	0	0	0	0	0	72600	4	220.0356283824	5	297.6998536152	6	179.9936712216	7	243.608086728	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552960	1	0	0	0	0	false	0	0	0
50320	847257842	15	0.01	0.25	0	1	0	2	0	0	0	0	0	0	0	0	121000	4	275.044535478	5	372.124817019	6	224.992089027	7	304.51010841	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552961	1	0	0	0	0	false	0	0	0
50321	847257843	1	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	2420	4	4.8914151774	5	7.3371227661	6	4.0002930027	7	6.0004394985	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552947	1	0	0	0	0	false	0	0	0
50322	847257843	2	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3025	4	9.7828303548	5	14.6742455322	6	8.0005860054	7	12.000878997	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552948	1	0	0	0	0	false	0	0	0
50323	847257843	3	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3630	4	14.6742455322	5	22.0113682983	6	12.0008790081	7	18.0013184955	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552949	1	0	0	0	0	false	0	0	0
50324	847257843	4	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4235	4	19.5656607096	5	29.3484910644	6	16.0011720108	7	24.001757994	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552950	1	0	0	0	0	false	0	0	0
50325	847257843	5	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4840	4	24.457075887	5	36.6856138305	6	20.0014650135	7	30.0021974925	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552951	1	0	0	0	0	false	0	0	0
50326	847257843	6	0.9	0.0	0	0	0	1	0	0	0	0	0	0	0	0	5445	4	29.3484910644	5	44.0227365966	6	24.0017580162	7	36.002636991	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552952	1	0	0	0	0	false	0	0	0
50327	847257843	7	0.7	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6050	4	39.1313214192	5	58.6969821288	6	32.0023440216	7	48.003515988	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552953	1	0	0	0	0	false	0	0	0
50328	847257843	8	0.6	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6655	4	48.914151774	5	73.371227661	6	40.002930027	7	60.004394985	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552954	1	0	0	0	0	false	0	0	0
50329	847257843	9	0.5	0.25	0	1	0	2	0	0	0	0	0	0	0	0	7260	4	58.6969821288	5	88.0454731932	6	48.0035160324	7	72.005273982	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552955	1	0	0	0	0	false	0	0	0
50330	847257843	10	0.4	0.25	0	1	0	2	0	0	0	0	0	0	0	0	12100	4	68.4798124836	5	102.7197187254	6	56.0041020378	7	84.006152979	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552956	1	0	0	0	0	false	0	0	0
50331	847257843	11	0.3	0.25	0	1	0	2	0	0	0	0	0	0	0	0	19360	4	78.2626428384	5	117.3939642576	6	64.0046880432	7	96.007031976	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552957	1	0	0	0	0	false	0	0	0
50332	847257843	12	0.2	0.25	0	1	0	2	0	0	0	0	0	0	0	0	29040	4	88.0454731932	5	132.0682097898	6	72.0052740486	7	108.007910973	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552958	1	0	0	0	0	false	0	0	0
50333	847257843	13	0.15	0.25	0	1	0	2	0	0	0	0	0	0	0	0	48400	4	97.828303548	5	146.742455322	6	80.005860054	7	120.00878997	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	184552959	1	0	0	0	0	false	0	0	0
50334	847257843	14	0.05	0.25	0	1	0	2	0	0	0	0	0	0	0	0	72600	4	117.3939642576	5	176.0909463864	6	96.0070320648	7	144.010547964	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552960	1	0	0	0	0	false	0	0	0
50335	847257843	15	0.01	0.25	0	1	0	2	0	0	0	0	0	0	0	0	121000	4	146.742455322	5	220.113682983	6	120.008790081	7	180.013184955	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552961	1	0	0	0	0	false	0	0	0
50336	847257844	1	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	2420	4	7.9225314936	5	10.7194843299	6	7.1680046868	7	9.6982713207	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552947	1	0	0	0	0	false	0	0	0
50337	847257844	2	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3025	4	15.8450629872	5	21.4389686598	6	14.3360093736	7	19.3965426414	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552948	1	0	0	0	0	false	0	0	0
50338	847257844	3	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3630	4	23.7675944808	5	32.1584529897	6	21.5040140604	7	29.0948139621	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552949	1	0	0	0	0	false	0	0	0
50339	847257844	4	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4235	4	31.6901259744	5	42.8779373196	6	28.6720187472	7	38.7930852828	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552950	1	0	0	0	0	false	0	0	0
50340	847257844	5	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4840	4	39.612657468	5	53.5974216495	6	35.840023434	7	48.4913566035	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552951	1	0	0	0	0	false	0	0	0
50341	847257844	6	0.9	0.0	0	0	0	1	0	0	0	0	0	0	0	0	5445	4	47.5351889616	5	64.3169059794	6	43.0080281208	7	58.1896279242	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552952	1	0	0	0	0	false	0	0	0
50342	847257844	7	0.7	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6050	4	63.3802519488	5	85.7558746392	6	57.3440374944	7	77.5861705656	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552953	1	0	0	0	0	false	0	0	0
50343	847257844	8	0.6	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6655	4	79.225314936	5	107.194843299	6	71.680046868	7	96.982713207	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552954	1	0	0	0	0	false	0	0	0
50344	847257844	9	0.5	0.25	0	1	0	2	0	0	0	0	0	0	0	0	7260	4	95.0703779232	5	128.6338119588	6	86.0160562416	7	116.3792558484	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552955	1	0	0	0	0	false	0	0	0
50345	847257844	10	0.4	0.25	0	1	0	2	0	0	0	0	0	0	0	0	12100	4	110.9154409104	5	150.0727806186	6	100.3520656152	7	135.7757984898	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552956	1	0	0	0	0	false	0	0	0
50346	847257844	11	0.3	0.25	0	1	0	2	0	0	0	0	0	0	0	0	19360	4	126.7605038976	5	171.5117492784	6	114.6880749888	7	155.1723411312	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552957	1	0	0	0	0	false	0	0	0
50347	847257844	12	0.2	0.25	0	1	0	2	0	0	0	0	0	0	0	0	29040	4	142.6055668848	5	192.9507179382	6	129.0240843624	7	174.5688837726	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552958	1	0	0	0	0	false	0	0	0
50348	847257844	13	0.15	0.25	0	1	0	2	0	0	0	0	0	0	0	0	48400	4	158.450629872	5	214.389686598	6	143.360093736	7	193.965426414	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	184552959	1	0	0	0	0	false	0	0	0
50349	847257844	14	0.05	0.25	0	1	0	2	0	0	0	0	0	0	0	0	72600	4	190.1407558464	5	257.2676239176	6	172.0321124832	7	232.7585116968	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552960	1	0	0	0	0	false	0	0	0
50350	847257844	15	0.01	0.25	0	1	0	2	0	0	0	0	0	0	0	0	121000	4	237.675944808	5	321.584529897	6	215.040140604	7	290.948139621	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552961	1	0	0	0	0	false	0	0	0
50351	847257845	1	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	2420	4	4.624728975	5	6.9370934625	6	4.266979194	7	6.4037210688	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552947	1	0	0	0	0	false	0	0	0
50352	847257845	2	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3025	4	9.24945795	5	13.874186925	6	8.533958388	7	12.8074421376	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552948	1	0	0	0	0	false	0	0	0
50353	847257845	3	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3630	4	13.874186925	5	20.8112803875	6	12.800937582	7	19.2111632064	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552949	1	0	0	0	0	false	0	0	0
50354	847257845	4	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4235	4	18.4989159	5	27.74837385	6	17.067916776	7	25.6148842752	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552950	1	0	0	0	0	false	0	0	0
50355	847257845	5	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4840	4	23.123644875	5	34.6854673125	6	21.33489597	7	32.018605344	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552951	1	0	0	0	0	false	0	0	0
50356	847257845	6	0.9	0.0	0	0	0	1	0	0	0	0	0	0	0	0	5445	4	27.74837385	5	41.622560775	6	25.601875164	7	38.4223264128	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552952	1	0	0	0	0	false	0	0	0
50357	847257845	7	0.7	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6050	4	36.9978318	5	55.4967477	6	34.135833552	7	51.2297685504	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552953	1	0	0	0	0	false	0	0	0
50358	847257845	8	0.6	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6655	4	46.24728975	5	69.370934625	6	42.66979194	7	64.037210688	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552954	1	0	0	0	0	false	0	0	0
50359	847257845	9	0.5	0.25	0	1	0	2	0	0	0	0	0	0	0	0	7260	4	55.4967477	5	83.24512155	6	51.203750328	7	76.8446528256	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552955	1	0	0	0	0	false	0	0	0
50360	847257845	10	0.4	0.25	0	1	0	2	0	0	0	0	0	0	0	0	12100	4	64.74620565	5	97.119308475	6	59.737708716	7	89.6520949632	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552956	1	0	0	0	0	false	0	0	0
50361	847257845	11	0.3	0.25	0	1	0	2	0	0	0	0	0	0	0	0	19360	4	73.9956636	5	110.9934954	6	68.271667104	7	102.4595371008	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552957	1	0	0	0	0	false	0	0	0
50362	847257845	12	0.2	0.25	0	1	0	2	0	0	0	0	0	0	0	0	29040	4	83.24512155	5	124.867682325	6	76.805625492	7	115.2669792384	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552958	1	0	0	0	0	false	0	0	0
50363	847257845	13	0.15	0.25	0	1	0	2	0	0	0	0	0	0	0	0	48400	4	92.4945795	5	138.74186925	6	85.33958388	7	128.074421376	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	184552959	1	0	0	0	0	false	0	0	0
50364	847257845	14	0.05	0.25	0	1	0	2	0	0	0	0	0	0	0	0	72600	4	110.9934954	5	166.4902431	6	102.407500656	7	153.6893056512	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552960	1	0	0	0	0	false	0	0	0
50365	847257845	15	0.01	0.25	0	1	0	2	0	0	0	0	0	0	0	0	121000	4	138.74186925	5	208.112803875	6	128.00937582	7	192.111632064	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552961	1	0	0	0	0	false	0	0	0
50366	847257846	1	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	2420	4	11.1	5	11.1	6	11.1	7	11.1	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552947	1	0	0	0	0	false	0	0	0
50367	847257846	2	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3025	4	22.2	5	22.2	6	22.2	7	22.2	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552948	1	0	0	0	0	false	0	0	0
50368	847257846	3	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3630	4	33.3	5	33.3	6	33.3	7	33.3	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552949	1	0	0	0	0	false	0	0	0
50369	847257846	4	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4235	4	44.4	5	44.4	6	44.4	7	44.4	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552950	1	0	0	0	0	false	0	0	0
50370	847257846	5	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4840	4	55.5	5	55.5	6	55.5	7	55.5	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552951	1	0	0	0	0	false	0	0	0
50371	847257846	6	0.9	0.0	0	0	0	1	0	0	0	0	0	0	0	0	5445	4	66.6	5	66.6	6	66.6	7	66.6	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552952	1	0	0	0	0	false	0	0	0
50372	847257846	7	0.7	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6050	4	88.8	5	88.8	6	88.8	7	88.8	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552953	1	0	0	0	0	false	0	0	0
50373	847257846	8	0.6	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6655	4	111	5	111	6	111	7	111	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552954	1	0	0	0	0	false	0	0	0
50374	847257846	9	0.5	0.25	0	1	0	2	0	0	0	0	0	0	0	0	7260	4	133.2	5	133.2	6	133.2	7	133.2	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552955	1	0	0	0	0	false	0	0	0
50375	847257846	10	0.4	0.25	0	1	0	2	0	0	0	0	0	0	0	0	12100	4	155.4	5	155.4	6	155.4	7	155.4	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552956	1	0	0	0	0	false	0	0	0
50376	847257846	11	0.3	0.25	0	1	0	2	0	0	0	0	0	0	0	0	19360	4	177.6	5	177.6	6	177.6	7	177.6	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552957	1	0	0	0	0	false	0	0	0
50377	847257846	12	0.2	0.25	0	1	0	2	0	0	0	0	0	0	0	0	29040	4	199.8	5	199.8	6	199.8	7	199.8	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	184552958	1	0	0	0	0	false	0	0	0
50378	847257846	13	0.15	0.25	0	1	0	2	0	0	0	0	0	0	0	0	48400	4	222	5	222	6	222	7	222	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	184552959	1	0	0	0	0	false	0	0	0
50379	847257846	14	0.05	0.25	0	1	0	2	0	0	0	0	0	0	0	0	72600	4	266.4	5	266.4	6	266.4	7	266.4	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552960	1	0	0	0	0	false	0	0	0
50380	847257846	15	0.01	0.25	0	1	0	2	0	0	0	0	0	0	0	0	121000	4	333	5	333	6	333	7	333	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	184552961	1	0	0	0	0	false	0	0	0
50381	847257847	1	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	2420	4	7.6688543802	5	7.6688543802	6	7.6688543802	7	7.6688543802	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552947	1	0	0	0	0	false	0	0	0
50382	847257847	2	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3025	4	15.3377087604	5	15.3377087604	6	15.3377087604	7	15.3377087604	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552948	1	0	0	0	0	false	0	0	0
50383	847257847	3	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	3630	4	23.0065631406	5	23.0065631406	6	23.0065631406	7	23.0065631406	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552949	1	0	0	0	0	false	0	0	0
50384	847257847	4	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4235	4	30.6754175208	5	30.6754175208	6	30.6754175208	7	30.6754175208	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552950	1	0	0	0	0	false	0	0	0
50385	847257847	5	1.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	4840	4	38.344271901	5	38.344271901	6	38.344271901	7	38.344271901	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552951	1	0	0	0	0	false	0	0	0
50386	847257847	6	0.9	0.0	0	0	0	1	0	0	0	0	0	0	0	0	5445	4	46.0131262812	5	46.0131262812	6	46.0131262812	7	46.0131262812	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	184552952	1	0	0	0	0	false	0	0	0
50387	847257847	7	0.7	0.25	0	0	0	2	0	0	0	0	0	0	0	0	6050	4	61.3508350416	5	61.3508350416	6	61.3508350416	7	61.3508350416	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	184552953	1	0	0	0	0	false	0	0	0
