ROWID	_ImprintingType|INTEGER
1073894987	2
1073894988	2
1073894989	2
1073894990	2
1073894991	2
1073894992	2
1073894993	2
1073894994	2
1073894995	2
1073894996	2
1073894997	2
1073894998	2
1073894999	2
1073895000	2
1073895001	2
1073895002	2
1073895003	2
1073895004	2
1073895005	2
1073895006	2
1073895007	2
1073895008	2
1073895009	2
1073895010	2
1073895011	2
1073895012	2
1073895013	2
1073895014	2
1073895015	2
1073895016	2
1073895017	2
1073895018	2
1073895019	2
1073895020	2
1073895021	2
1073895022	2
1073895023	2
1073895024	2
1073895025	2
1073895026	2
1073895027	2
1073895028	2
1073895029	2
1073895030	2
1073895031	2
1073895032	2
1073895033	2
1073895034	2
1073895035	2
1073895036	2
1073895037	2
1073895038	2
1073895039	2
1073895040	2
1073895041	2
1073895042	2
1073895043	2
1073895044	2
1073895045	2
1073895046	2
1073895047	2
1073895048	2
1073895049	2
1073895050	2
1073895051	2
1073895052	2
1073895053	2
1073895054	2
1073895055	2
1073895056	2
1073895057	2
1073895058	2
1073895059	2
1073895060	2
1073895061	2
1073895062	2
1073895063	2
1073895064	2
1073895065	2
1073895066	2
1073895067	2
1073895068	2
1073895069	2
1073895070	2
1073895071	2
1073895072	2
1073895073	2
1073895074	2
1073895075	2
1073895076	2
1073895077	2
1073895078	2
1073895079	2
1073895080	1
1073895081	1
1073895082	1
1073895083	1
1073895084	1
1073895085	1
1073895086	1
1073895087	1
1073895088	1
1073895089	1
1073895090	1
1073895091	1
1073895092	1
1073895093	1
1073895094	1
1073895095	1
1073895096	1
1073895097	1
