ROWID	_ItemID|INTEGER	_Count|INTEGER	_Prob|INTEGER	_Period|INTEGER	_ChaoscubeNum|INTEGER	_Msg|BOOLEAN	_Gold|INTEGER	_Chaosmatchingnum|INTEGER	_Resultgrade|INTEGER
150285	1073917101	1	1	0	100907	false	0	0	0
150286	1073917103	1	1	0	100907	false	0	0	0
150287	1073917105	1	1	0	100907	false	0	0	0
150288	1073917107	1	1	0	100907	false	0	0	0
150289	1073917109	1	1	0	100907	false	0	0	0
150290	1073917111	1	1	0	100907	false	0	0	0
150291	1073917113	1	1	0	100907	false	0	0	0
150292	1073917115	1	1	0	100907	false	0	0	0
150293	1073917117	1	1	0	100907	false	0	0	0
150294	1073917119	1	1	0	100907	false	0	0	0
150295	1073917121	1	1	0	100907	false	0	0	0
150296	1073917123	1	1	0	100907	false	0	0	0
150297	1073917125	1	1	0	100907	false	0	0	0
150298	1073917127	1	1	0	100907	false	0	0	0
150299	1073917129	1	1	0	100907	false	0	0	0
150300	1073917131	1	1	0	100907	false	0	0	0
150301	1073917133	1	1	0	100907	false	0	0	0
150302	1073917135	1	1	0	100907	false	0	0	0
150303	1073917137	1	1	0	100907	false	0	0	0
150304	1073917139	1	1	0	100907	false	0	0	0
150305	1073917141	1	1	0	100907	false	0	0	0
150306	1073917143	1	1	0	100907	false	0	0	0
150307	1073917145	1	1	0	100907	false	0	0	0
150308	1073917147	1	1	0	100907	false	0	0	0
150309	1073917149	1	1	0	100907	false	0	0	0
150310	1073917151	1	1	0	100907	false	0	0	0
150311	1073917153	1	1	0	100907	false	0	0	0
150312	1073917155	1	1	0	100907	false	0	0	0
150313	1073917157	1	1	0	100907	false	0	0	0
150314	1073917159	1	1	0	100907	false	0	0	0
150315	1073917161	1	1	0	100907	false	0	0	0
150316	1073917163	1	1	0	100907	false	0	0	0
150317	1073917165	1	1	0	100907	false	0	0	0
150318	1073917167	1	1	0	100907	false	0	0	0
150319	1073917169	1	1	0	100907	false	0	0	0
150320	1073917171	1	1	0	100907	false	0	0	0
150321	1073917173	1	1	0	100907	false	0	0	0
150322	1073917175	1	1	0	100909	false	0	0	0
150323	1073917177	1	1	0	100909	false	0	0	0
150324	1073917179	1	1	0	100909	false	0	0	0
150325	1073917181	1	1	0	100909	false	0	0	0
150326	1073917183	1	1	0	100909	false	0	0	0
150327	1073917185	1	1	0	100909	false	0	0	0
150328	1073917187	1	1	0	100909	false	0	0	0
150329	1073917189	1	1	0	100909	false	0	0	0
150330	1073917191	1	1	0	100909	false	0	0	0
150331	1073917193	1	1	0	100909	false	0	0	0
150332	1073917195	1	1	0	100909	false	0	0	0
150333	1073917197	1	1	0	100909	false	0	0	0
150334	1073917199	1	1	0	100909	false	0	0	0
150335	1073917201	1	1	0	100909	false	0	0	0
150336	1073917203	1	1	0	100909	false	0	0	0
150337	1073917205	1	1	0	100909	false	0	0	0
150338	1073917207	1	1	0	100909	false	0	0	0
150339	1073917209	1	1	0	100909	false	0	0	0
150340	1073917211	1	1	0	100909	false	0	0	0
150341	1073917213	1	1	0	100909	false	0	0	0
150342	1073917215	1	1	0	100909	false	0	0	0
150343	1073917217	1	1	0	100909	false	0	0	0
150344	1073917219	1	1	0	100909	false	0	0	0
150345	1073917221	1	1	0	100909	false	0	0	0
150346	1073917223	1	1	0	100909	false	0	0	0
150347	1073917225	1	1	0	100909	false	0	0	0
150348	1073917227	1	1	0	100909	false	0	0	0
150349	1073917229	1	1	0	100909	false	0	0	0
150350	1073917231	1	1	0	100909	false	0	0	0
150351	1073917233	1	1	0	100909	false	0	0	0
150352	1073917235	1	1	0	100909	false	0	0	0
150353	1073917237	1	1	0	100909	false	0	0	0
150354	1073917239	1	1	0	100909	false	0	0	0
150355	1073917241	1	1	0	100909	false	0	0	0
150356	1073917243	1	1	0	100909	false	0	0	0
150357	1073917245	1	1	0	100909	false	0	0	0
150358	1073917247	1	1	0	100909	false	0	0	0
150359	1073917249	1	1	0	100909	false	0	0	0
150360	1073917251	1	1	0	100909	false	0	0	0
150361	1073917253	1	1	0	100909	false	0	0	0
150362	1073917255	1	1	0	100909	false	0	0	0
150363	1073917257	1	1	0	100909	false	0	0	0
150364	1073917259	1	1	0	100909	false	0	0	0
150365	1073917261	1	1	0	100909	false	0	0	0
150366	1073917263	1	1	0	100909	false	0	0	0
150367	1073917265	1	1	0	100909	false	0	0	0
150368	1073917084	1	1	0	100908	false	0	0	0
150369	1073917086	1	1	0	100908	false	0	0	0
150370	1073917088	1	1	0	100908	false	0	0	0
150371	1073917090	1	1	0	100908	false	0	0	0
150372	1073917092	1	1	0	100908	false	0	0	0
150373	1073917094	1	1	0	100908	false	0	0	0
150374	1073917096	1	1	0	100908	false	0	0	0
150375	1073917098	1	1	0	100908	false	0	0	0
150376	1073917100	1	1	0	100908	false	0	0	0
150377	1073917102	1	1	0	100908	false	0	0	0
150378	1073917104	1	1	0	100908	false	0	0	0
150379	1073917106	1	1	0	100908	false	0	0	0
150380	1073917108	1	1	0	100908	false	0	0	0
150381	1073917110	1	1	0	100908	false	0	0	0
150382	1073917112	1	1	0	100908	false	0	0	0
150383	1073917114	1	1	0	100908	false	0	0	0
150384	1073917116	1	1	0	100908	false	0	0	0
150385	1073917118	1	1	0	100908	false	0	0	0
150386	1073917120	1	1	0	100908	false	0	0	0
150387	1073917122	1	1	0	100908	false	0	0	0
150388	1073917124	1	1	0	100908	false	0	0	0
150389	1073917126	1	1	0	100908	false	0	0	0
150390	1073917128	1	1	0	100908	false	0	0	0
150391	1073917130	1	1	0	100908	false	0	0	0
150392	1073917132	1	1	0	100908	false	0	0	0
150393	1073917134	1	1	0	100908	false	0	0	0
150394	1073917136	1	1	0	100908	false	0	0	0
150395	1073917138	1	1	0	100908	false	0	0	0
150396	1073917140	1	1	0	100908	false	0	0	0
150397	1073917142	1	1	0	100908	false	0	0	0
150398	1073917144	1	1	0	100908	false	0	0	0
150399	1073917146	1	1	0	100908	false	0	0	0
150400	1073917148	1	1	0	100908	false	0	0	0
150401	1073917150	1	1	0	100908	false	0	0	0
150402	1073917152	1	1	0	100908	false	0	0	0
150403	1073917154	1	1	0	100908	false	0	0	0
150404	1073917156	1	1	0	100908	false	0	0	0
150405	1073917158	1	1	0	100908	false	0	0	0
150406	1073917160	1	1	0	100908	false	0	0	0
150407	1073917162	1	1	0	100908	false	0	0	0
150408	1073917164	1	1	0	100908	false	0	0	0
150409	1073917166	1	1	0	100908	false	0	0	0
150410	1073917168	1	1	0	100908	false	0	0	0
150411	1073917170	1	1	0	100908	false	0	0	0
150412	1073917172	1	1	0	100908	false	0	0	0
150413	1073917174	1	1	0	100908	false	0	0	0
150414	1073917176	1	1	0	100910	false	0	0	0
150415	1073917178	1	1	0	100910	false	0	0	0
150416	1073917180	1	1	0	100910	false	0	0	0
150417	1073917182	1	1	0	100910	false	0	0	0
150418	1073917184	1	1	0	100910	false	0	0	0
150419	1073917186	1	1	0	100910	false	0	0	0
150420	1073917188	1	1	0	100910	false	0	0	0
150421	1073917190	1	1	0	100910	false	0	0	0
150422	1073917192	1	1	0	100910	false	0	0	0
150423	1073917194	1	1	0	100910	false	0	0	0
150424	1073917196	1	1	0	100910	false	0	0	0
150425	1073917198	1	1	0	100910	false	0	0	0
150426	1073917200	1	1	0	100910	false	0	0	0
150427	1073917202	1	1	0	100910	false	0	0	0
150428	1073917204	1	1	0	100910	false	0	0	0
150429	1073917206	1	1	0	100910	false	0	0	0
150430	1073917208	1	1	0	100910	false	0	0	0
150431	1073917210	1	1	0	100910	false	0	0	0
150432	1073917212	1	1	0	100910	false	0	0	0
150433	1073917214	1	1	0	100910	false	0	0	0
150434	1073917216	1	1	0	100910	false	0	0	0
150435	1073917218	1	1	0	100910	false	0	0	0
150436	1073917220	1	1	0	100910	false	0	0	0
150437	1073917222	1	1	0	100910	false	0	0	0
150438	1073917224	1	1	0	100910	false	0	0	0
150439	1073917226	1	1	0	100910	false	0	0	0
150440	1073917228	1	1	0	100910	false	0	0	0
150441	1073917230	1	1	0	100910	false	0	0	0
150442	1073917232	1	1	0	100910	false	0	0	0
150443	1073917234	1	1	0	100910	false	0	0	0
150444	1073917236	1	1	0	100910	false	0	0	0
150445	1073917238	1	1	0	100910	false	0	0	0
150446	1073917240	1	1	0	100910	false	0	0	0
150447	1073917242	1	1	0	100910	false	0	0	0
150448	1073917244	1	1	0	100910	false	0	0	0
150449	1073917246	1	1	0	100910	false	0	0	0
150450	1073917248	1	1	0	100910	false	0	0	0
150451	1073917250	1	1	0	100910	false	0	0	0
150452	1073917252	1	1	0	100910	false	0	0	0
150453	1073917254	1	1	0	100910	false	0	0	0
150454	1073917256	1	1	0	100910	false	0	0	0
150455	1073917258	1	1	0	100910	false	0	0	0
150456	1073917260	1	1	0	100910	false	0	0	0
150457	1073917262	1	1	0	100910	false	0	0	0
150458	1073917264	1	1	0	100910	false	0	0	0
150459	1073917266	1	1	0	100910	false	0	0	0
150460	1073918586	1	1	0	100911	false	0	0	0
150461	1073918588	1	1	0	100911	false	0	0	0
150462	1073918590	1	1	0	100911	false	0	0	0
150463	1073918592	1	1	0	100911	false	0	0	0
150464	1073918594	1	1	0	100911	false	0	0	0
150465	1073918596	1	1	0	100911	false	0	0	0
150466	1073918598	1	1	0	100911	false	0	0	0
150467	1073918600	1	1	0	100911	false	0	0	0
150468	1073918602	1	1	0	100911	false	0	0	0
150469	1073918604	1	1	0	100911	false	0	0	0
150470	1073918606	1	1	0	100911	false	0	0	0
150471	1073918608	1	1	0	100911	false	0	0	0
150472	1073918610	1	1	0	100911	false	0	0	0
150473	1073918612	1	1	0	100911	false	0	0	0
150474	1073918614	1	1	0	100911	false	0	0	0
150475	1073918616	1	1	0	100911	false	0	0	0
150476	1073918618	1	1	0	100911	false	0	0	0
150477	1073918620	1	1	0	100911	false	0	0	0
150478	1073918622	1	1	0	100911	false	0	0	0
150479	1073918624	1	1	0	100911	false	0	0	0
150480	1073918626	1	1	0	100911	false	0	0	0
150481	1073918628	1	1	0	100911	false	0	0	0
150482	1073918630	1	1	0	100911	false	0	0	0
150483	1073918632	1	1	0	100911	false	0	0	0
150484	1073918634	1	1	0	100911	false	0	0	0
150485	1073918636	1	1	0	100911	false	0	0	0
150486	1073918638	1	1	0	100911	false	0	0	0
150487	1073918640	1	1	0	100911	false	0	0	0
150488	1073918642	1	1	0	100911	false	0	0	0
150489	1073918644	1	1	0	100911	false	0	0	0
150490	1073918646	1	1	0	100911	false	0	0	0
150491	1073918648	1	1	0	100911	false	0	0	0
150492	1073918650	1	1	0	100911	false	0	0	0
150493	1073918652	1	1	0	100911	false	0	0	0
150494	1073918654	1	1	0	100911	false	0	0	0
150495	1073918656	1	1	0	100911	false	0	0	0
150496	1073918658	1	1	0	100911	false	0	0	0
150497	1073918660	1	1	0	100911	false	0	0	0
150498	1073918662	1	1	0	100911	false	0	0	0
150499	1073918664	1	1	0	100911	false	0	0	0
150500	1073918666	1	1	0	100911	false	0	0	0
150501	1073918668	1	1	0	100911	false	0	0	0
150502	1073918670	1	1	0	100911	false	0	0	0
150503	1073918672	1	1	0	100911	false	0	0	0
150504	1073918674	1	1	0	100911	false	0	0	0
150505	1073918676	1	1	0	100911	false	0	0	0
150506	1073918587	1	1	0	100912	false	0	0	0
150507	1073918589	1	1	0	100912	false	0	0	0
150508	1073918591	1	1	0	100912	false	0	0	0
150509	1073918593	1	1	0	100912	false	0	0	0
150510	1073918595	1	1	0	100912	false	0	0	0
150511	1073918597	1	1	0	100912	false	0	0	0
150512	1073918599	1	1	0	100912	false	0	0	0
150513	1073918601	1	1	0	100912	false	0	0	0
150514	1073918603	1	1	0	100912	false	0	0	0
150515	1073918605	1	1	0	100912	false	0	0	0
150516	1073918607	1	1	0	100912	false	0	0	0
150517	1073918609	1	1	0	100912	false	0	0	0
150518	1073918611	1	1	0	100912	false	0	0	0
150519	1073918613	1	1	0	100912	false	0	0	0
150520	1073918615	1	1	0	100912	false	0	0	0
150521	1073918617	1	1	0	100912	false	0	0	0
150522	1073918619	1	1	0	100912	false	0	0	0
150523	1073918621	1	1	0	100912	false	0	0	0
150524	1073918623	1	1	0	100912	false	0	0	0
150525	1073918625	1	1	0	100912	false	0	0	0
150526	1073918627	1	1	0	100912	false	0	0	0
150527	1073918629	1	1	0	100912	false	0	0	0
150528	1073918631	1	1	0	100912	false	0	0	0
150529	1073918633	1	1	0	100912	false	0	0	0
150530	1073918635	1	1	0	100912	false	0	0	0
150531	1073918637	1	1	0	100912	false	0	0	0
150532	1073918639	1	1	0	100912	false	0	0	0
150533	1073918641	1	1	0	100912	false	0	0	0
150534	1073918643	1	1	0	100912	false	0	0	0
150535	1073918645	1	1	0	100912	false	0	0	0
150536	1073918647	1	1	0	100912	false	0	0	0
150537	1073918649	1	1	0	100912	false	0	0	0
150538	1073918651	1	1	0	100912	false	0	0	0
150539	1073918653	1	1	0	100912	false	0	0	0
150540	1073918655	1	1	0	100912	false	0	0	0
150541	1073918657	1	1	0	100912	false	0	0	0
150542	1073918659	1	1	0	100912	false	0	0	0
150543	1073918661	1	1	0	100912	false	0	0	0
150544	1073918663	1	1	0	100912	false	0	0	0
150545	1073918665	1	1	0	100912	false	0	0	0
150546	1073918667	1	1	0	100912	false	0	0	0
150547	1073918669	1	1	0	100912	false	0	0	0
150548	1073918671	1	1	0	100912	false	0	0	0
150549	1073918673	1	1	0	100912	false	0	0	0
150550	1073918675	1	1	0	100912	false	0	0	0
150551	1073918677	1	1	0	100912	false	0	0	0
150552	1073918678	1	1	0	100913	false	0	0	0
150553	1073918680	1	1	0	100913	false	0	0	0
150554	1073918682	1	1	0	100913	false	0	0	0
150555	1073918684	1	1	0	100913	false	0	0	0
150556	1073918686	1	1	0	100913	false	0	0	0
150557	1073918688	1	1	0	100913	false	0	0	0
150558	1073918690	1	1	0	100913	false	0	0	0
150559	1073918692	1	1	0	100913	false	0	0	0
150560	1073918694	1	1	0	100913	false	0	0	0
150561	1073918696	1	1	0	100913	false	0	0	0
150562	1073918698	1	1	0	100913	false	0	0	0
150563	1073918700	1	1	0	100913	false	0	0	0
150564	1073918702	1	1	0	100913	false	0	0	0
150565	1073918704	1	1	0	100913	false	0	0	0
150566	1073918706	1	1	0	100913	false	0	0	0
150567	1073918708	1	1	0	100913	false	0	0	0
150568	1073918710	1	1	0	100913	false	0	0	0
150569	1073918712	1	1	0	100913	false	0	0	0
150570	1073918714	1	1	0	100913	false	0	0	0
150571	1073918716	1	1	0	100913	false	0	0	0
150572	1073918718	1	1	0	100913	false	0	0	0
150573	1073918720	1	1	0	100913	false	0	0	0
150574	1073918722	1	1	0	100913	false	0	0	0
150575	1073918724	1	1	0	100913	false	0	0	0
150576	1073918726	1	1	0	100913	false	0	0	0
150577	1073918728	1	1	0	100913	false	0	0	0
150578	1073918730	1	1	0	100913	false	0	0	0
150579	1073918732	1	1	0	100913	false	0	0	0
150580	1073918734	1	1	0	100913	false	0	0	0
150581	1073918736	1	1	0	100913	false	0	0	0
150582	1073918738	1	1	0	100913	false	0	0	0
150583	1073918740	1	1	0	100913	false	0	0	0
150584	1073918742	1	1	0	100913	false	0	0	0
150585	1073918744	1	1	0	100913	false	0	0	0
150586	1073918746	1	1	0	100913	false	0	0	0
150587	1073918748	1	1	0	100913	false	0	0	0
150588	1073918750	1	1	0	100913	false	0	0	0
150589	1073918752	1	1	0	100913	false	0	0	0
150590	1073918754	1	1	0	100913	false	0	0	0
150591	1073918756	1	1	0	100913	false	0	0	0
150592	1073918758	1	1	0	100913	false	0	0	0
150593	1073918760	1	1	0	100913	false	0	0	0
150594	1073918762	1	1	0	100913	false	0	0	0
150595	1073918764	1	1	0	100913	false	0	0	0
150596	1073918766	1	1	0	100913	false	0	0	0
150597	1073918768	1	1	0	100913	false	0	0	0
150598	1073918679	1	1	0	100914	false	0	0	0
150599	1073918681	1	1	0	100914	false	0	0	0
150600	1073918683	1	1	0	100914	false	0	0	0
150601	1073918685	1	1	0	100914	false	0	0	0
150602	1073918687	1	1	0	100914	false	0	0	0
150603	1073918689	1	1	0	100914	false	0	0	0
150604	1073918691	1	1	0	100914	false	0	0	0
150605	1073918693	1	1	0	100914	false	0	0	0
150606	1073918695	1	1	0	100914	false	0	0	0
150607	1073918697	1	1	0	100914	false	0	0	0
150608	1073918699	1	1	0	100914	false	0	0	0
150609	1073918701	1	1	0	100914	false	0	0	0
150610	1073918703	1	1	0	100914	false	0	0	0
150611	1073918705	1	1	0	100914	false	0	0	0
150612	1073918707	1	1	0	100914	false	0	0	0
150613	1073918709	1	1	0	100914	false	0	0	0
150614	1073918711	1	1	0	100914	false	0	0	0
150615	1073918713	1	1	0	100914	false	0	0	0
150616	1073918715	1	1	0	100914	false	0	0	0
150617	1073918717	1	1	0	100914	false	0	0	0
150618	1073918719	1	1	0	100914	false	0	0	0
150619	1073918721	1	1	0	100914	false	0	0	0
150620	1073918723	1	1	0	100914	false	0	0	0
150621	1073918725	1	1	0	100914	false	0	0	0
150622	1073918727	1	1	0	100914	false	0	0	0
150623	1073918729	1	1	0	100914	false	0	0	0
150624	1073918731	1	1	0	100914	false	0	0	0
150625	1073918733	1	1	0	100914	false	0	0	0
150626	1073918735	1	1	0	100914	false	0	0	0
150627	1073918737	1	1	0	100914	false	0	0	0
150628	1073918739	1	1	0	100914	false	0	0	0
150629	1073918741	1	1	0	100914	false	0	0	0
150630	1073918743	1	1	0	100914	false	0	0	0
150631	1073918745	1	1	0	100914	false	0	0	0
150632	1073918747	1	1	0	100914	false	0	0	0
150633	1073918749	1	1	0	100914	false	0	0	0
150634	1073918751	1	1	0	100914	false	0	0	0
150635	1073918753	1	1	0	100914	false	0	0	0
150636	1073918755	1	1	0	100914	false	0	0	0
150637	1073918757	1	1	0	100914	false	0	0	0
150638	1073918759	1	1	0	100914	false	0	0	0
150639	1073918761	1	1	0	100914	false	0	0	0
150640	1073918763	1	1	0	100914	false	0	0	0
150641	1073918765	1	1	0	100914	false	0	0	0
150642	1073918767	1	1	0	100914	false	0	0	0
150643	1073918769	1	1	0	100914	false	0	0	0
150644	1073918770	1	1	0	100915	false	0	0	0
150645	1073918772	1	1	0	100915	false	0	0	0
150646	1073918774	1	1	0	100915	false	0	0	0
150647	1073918776	1	1	0	100915	false	0	0	0
150648	1073918778	1	1	0	100915	false	0	0	0
150649	1073918780	1	1	0	100915	false	0	0	0
150650	1073918782	1	1	0	100915	false	0	0	0
150651	1073918784	1	1	0	100915	false	0	0	0
150652	1073918786	1	1	0	100915	false	0	0	0
150653	1073918788	1	1	0	100915	false	0	0	0
150654	1073918790	1	1	0	100915	false	0	0	0
150655	1073918792	1	1	0	100915	false	0	0	0
150656	1073918794	1	1	0	100915	false	0	0	0
150657	1073918796	1	1	0	100915	false	0	0	0
150658	1073918798	1	1	0	100915	false	0	0	0
150659	1073918800	1	1	0	100915	false	0	0	0
150660	1073918802	1	1	0	100915	false	0	0	0
150661	1073918804	1	1	0	100915	false	0	0	0
150662	1073918806	1	1	0	100915	false	0	0	0
150663	1073918808	1	1	0	100915	false	0	0	0
150664	1073918810	1	1	0	100915	false	0	0	0
150665	1073918812	1	1	0	100915	false	0	0	0
150666	1073918814	1	1	0	100915	false	0	0	0
150667	1073918816	1	1	0	100915	false	0	0	0
150668	1073918818	1	1	0	100915	false	0	0	0
150669	1073918820	1	1	0	100915	false	0	0	0
150670	1073918822	1	1	0	100915	false	0	0	0
150671	1073918824	1	1	0	100915	false	0	0	0
150672	1073918826	1	1	0	100915	false	0	0	0
150673	1073918828	1	1	0	100915	false	0	0	0
150674	1073918830	1	1	0	100915	false	0	0	0
150675	1073918832	1	1	0	100915	false	0	0	0
150676	1073918834	1	1	0	100915	false	0	0	0
150677	1073918836	1	1	0	100915	false	0	0	0
150678	1073918838	1	1	0	100915	false	0	0	0
150679	1073918840	1	1	0	100915	false	0	0	0
150680	1073918842	1	1	0	100915	false	0	0	0
150681	1073918844	1	1	0	100915	false	0	0	0
150682	1073918846	1	1	0	100915	false	0	0	0
150683	1073918848	1	1	0	100915	false	0	0	0
150684	1073918850	1	1	0	100915	false	0	0	0
150685	1073918852	1	1	0	100915	false	0	0	0
150686	1073918854	1	1	0	100915	false	0	0	0
150687	1073918856	1	1	0	100915	false	0	0	0
150688	1073918858	1	1	0	100915	false	0	0	0
150689	1073918860	1	1	0	100915	false	0	0	0
150690	1073918771	1	1	0	100916	false	0	0	0
150691	1073918773	1	1	0	100916	false	0	0	0
150692	1073918775	1	1	0	100916	false	0	0	0
150693	1073918777	1	1	0	100916	false	0	0	0
150694	1073918779	1	1	0	100916	false	0	0	0
150695	1073918781	1	1	0	100916	false	0	0	0
150696	1073918783	1	1	0	100916	false	0	0	0
150697	1073918785	1	1	0	100916	false	0	0	0
150698	1073918787	1	1	0	100916	false	0	0	0
150699	1073918789	1	1	0	100916	false	0	0	0
150700	1073918791	1	1	0	100916	false	0	0	0
150701	1073918793	1	1	0	100916	false	0	0	0
150702	1073918795	1	1	0	100916	false	0	0	0
150703	1073918797	1	1	0	100916	false	0	0	0
150704	1073918799	1	1	0	100916	false	0	0	0
150705	1073918801	1	1	0	100916	false	0	0	0
150706	1073918803	1	1	0	100916	false	0	0	0
150707	1073918805	1	1	0	100916	false	0	0	0
150708	1073918807	1	1	0	100916	false	0	0	0
150709	1073918809	1	1	0	100916	false	0	0	0
150710	1073918811	1	1	0	100916	false	0	0	0
150711	1073918813	1	1	0	100916	false	0	0	0
150712	1073918815	1	1	0	100916	false	0	0	0
150713	1073918817	1	1	0	100916	false	0	0	0
150714	1073918819	1	1	0	100916	false	0	0	0
150715	1073918821	1	1	0	100916	false	0	0	0
150716	1073918823	1	1	0	100916	false	0	0	0
150717	1073918825	1	1	0	100916	false	0	0	0
150718	1073918827	1	1	0	100916	false	0	0	0
150719	1073918829	1	1	0	100916	false	0	0	0
150720	1073918831	1	1	0	100916	false	0	0	0
150721	1073918833	1	1	0	100916	false	0	0	0
150722	1073918835	1	1	0	100916	false	0	0	0
150723	1073918837	1	1	0	100916	false	0	0	0
150724	1073918839	1	1	0	100916	false	0	0	0
150725	1073918841	1	1	0	100916	false	0	0	0
150726	1073918843	1	1	0	100916	false	0	0	0
150727	1073918845	1	1	0	100916	false	0	0	0
150728	1073918847	1	1	0	100916	false	0	0	0
150729	1073918849	1	1	0	100916	false	0	0	0
150730	1073918851	1	1	0	100916	false	0	0	0
150731	1073918853	1	1	0	100916	false	0	0	0
150732	1073918855	1	1	0	100916	false	0	0	0
150733	1073918857	1	1	0	100916	false	0	0	0
150734	1073918859	1	1	0	100916	false	0	0	0
150735	1073918861	1	1	0	100916	false	0	0	0
150736	1073919548	1	1	0	100917	false	0	0	0
150737	1073919550	1	1	0	100917	false	0	0	0
150738	1073919552	1	1	0	100917	false	0	0	0
150739	1073919554	1	1	0	100917	false	0	0	0
150740	1073919556	1	1	0	100917	false	0	0	0
150741	1073919558	1	1	0	100917	false	0	0	0
150742	1073919560	1	1	0	100917	false	0	0	0
150743	1073919562	1	1	0	100917	false	0	0	0
150744	1073919564	1	1	0	100917	false	0	0	0
150745	1073919566	1	1	0	100917	false	0	0	0
150746	1073919568	1	1	0	100917	false	0	0	0
150747	1073919570	1	1	0	100917	false	0	0	0
150748	1073919572	1	1	0	100917	false	0	0	0
150749	1073919574	1	1	0	100917	false	0	0	0
150750	1073919576	1	1	0	100917	false	0	0	0
150751	1073919578	1	1	0	100917	false	0	0	0
150752	1073919580	1	1	0	100917	false	0	0	0
150753	1073919582	1	1	0	100917	false	0	0	0
150754	1073919584	1	1	0	100917	false	0	0	0
150755	1073919586	1	1	0	100917	false	0	0	0
150756	1073919588	1	1	0	100917	false	0	0	0
150757	1073919590	1	1	0	100917	false	0	0	0
150758	1073919592	1	1	0	100917	false	0	0	0
150759	1073919594	1	1	0	100917	false	0	0	0
150760	1073919596	1	1	0	100917	false	0	0	0
150761	1073919598	1	1	0	100917	false	0	0	0
150762	1073919600	1	1	0	100917	false	0	0	0
150763	1073919602	1	1	0	100917	false	0	0	0
150764	1073919604	1	1	0	100917	false	0	0	0
150765	1073919606	1	1	0	100917	false	0	0	0
150766	1073919608	1	1	0	100917	false	0	0	0
150767	1073919610	1	1	0	100917	false	0	0	0
150768	1073919612	1	1	0	100917	false	0	0	0
150769	1073919614	1	1	0	100917	false	0	0	0
150770	1073919616	1	1	0	100917	false	0	0	0
150771	1073919618	1	1	0	100917	false	0	0	0
150772	1073919620	1	1	0	100917	false	0	0	0
150773	1073919622	1	1	0	100917	false	0	0	0
150774	1073919624	1	1	0	100917	false	0	0	0
150775	1073919626	1	1	0	100917	false	0	0	0
150776	1073919628	1	1	0	100917	false	0	0	0
150777	1073919630	1	1	0	100917	false	0	0	0
150778	1073919632	1	1	0	100917	false	0	0	0
150779	1073919634	1	1	0	100917	false	0	0	0
150780	1073919636	1	1	0	100917	false	0	0	0
150781	1073919638	1	1	0	100917	false	0	0	0
150782	1073919549	1	1	0	100918	false	0	0	0
150783	1073919551	1	1	0	100918	false	0	0	0
150784	1073919553	1	1	0	100918	false	0	0	0
150785	1073919555	1	1	0	100918	false	0	0	0
150786	1073919557	1	1	0	100918	false	0	0	0
150787	1073919559	1	1	0	100918	false	0	0	0
150788	1073919561	1	1	0	100918	false	0	0	0
150789	1073919563	1	1	0	100918	false	0	0	0
150790	1073919565	1	1	0	100918	false	0	0	0
150791	1073919567	1	1	0	100918	false	0	0	0
150792	1073919569	1	1	0	100918	false	0	0	0
150793	1073919571	1	1	0	100918	false	0	0	0
150794	1073919573	1	1	0	100918	false	0	0	0
150795	1073919575	1	1	0	100918	false	0	0	0
150796	1073919577	1	1	0	100918	false	0	0	0
150797	1073919579	1	1	0	100918	false	0	0	0
150798	1073919581	1	1	0	100918	false	0	0	0
150799	1073919583	1	1	0	100918	false	0	0	0
150800	1073919585	1	1	0	100918	false	0	0	0
150801	1073919587	1	1	0	100918	false	0	0	0
150802	1073919589	1	1	0	100918	false	0	0	0
150803	1073919591	1	1	0	100918	false	0	0	0
150804	1073919593	1	1	0	100918	false	0	0	0
150805	1073919595	1	1	0	100918	false	0	0	0
150806	1073919597	1	1	0	100918	false	0	0	0
150807	1073919599	1	1	0	100918	false	0	0	0
150808	1073919601	1	1	0	100918	false	0	0	0
150809	1073919603	1	1	0	100918	false	0	0	0
150810	1073919605	1	1	0	100918	false	0	0	0
150811	1073919607	1	1	0	100918	false	0	0	0
150812	1073919609	1	1	0	100918	false	0	0	0
150813	1073919611	1	1	0	100918	false	0	0	0
150814	1073919613	1	1	0	100918	false	0	0	0
150815	1073919615	1	1	0	100918	false	0	0	0
150816	1073919617	1	1	0	100918	false	0	0	0
150817	1073919619	1	1	0	100918	false	0	0	0
150818	1073919621	1	1	0	100918	false	0	0	0
150819	1073919623	1	1	0	100918	false	0	0	0
150820	1073919625	1	1	0	100918	false	0	0	0
150821	1073919627	1	1	0	100918	false	0	0	0
150822	1073919629	1	1	0	100918	false	0	0	0
150823	1073919631	1	1	0	100918	false	0	0	0
150824	1073919633	1	1	0	100918	false	0	0	0
150825	1073919635	1	1	0	100918	false	0	0	0
150826	1073919637	1	1	0	100918	false	0	0	0
150827	1073919639	1	1	0	100918	false	0	0	0
150828	1073919640	1	1	0	100919	false	0	0	0
150829	1073919642	1	1	0	100919	false	0	0	0
150830	1073919644	1	1	0	100919	false	0	0	0
150831	1073919646	1	1	0	100919	false	0	0	0
150832	1073919648	1	1	0	100919	false	0	0	0
150833	1073919650	1	1	0	100919	false	0	0	0
150834	1073919652	1	1	0	100919	false	0	0	0
150835	1073919654	1	1	0	100919	false	0	0	0
150836	1073919656	1	1	0	100919	false	0	0	0
150837	1073919658	1	1	0	100919	false	0	0	0
150838	1073919660	1	1	0	100919	false	0	0	0
150839	1073919662	1	1	0	100919	false	0	0	0
