ROWID	_SN|INTEGER	_Category|INTEGER	_SubCategory|INTEGER	_NameID|INTEGER	_DescriptionID|INTEGER	_ItemID01|INTEGER	_ItemID02|INTEGER	_ItemID03|INTEGER	_ItemID04|INTEGER	_ItemID05|INTEGER	_LinkSN01|INTEGER	_LinkSN02|INTEGER	_LinkSN03|INTEGER	_LinkSN04|INTEGER	_LinkSN05|INTEGER	_Period|INTEGER	_VIPSell|BOOLEAN	_VIPLevel|INTEGER	_Pay|BOOLEAN	_PaySale|INTEGER	_Price|INTEGER	_Count|INTEGER	_Priority|INTEGER	_OnSale|BOOLEAN	_State|INTEGER	_Limit|BOOLEAN	_ReserveGive|BOOLEAN	_Reserve|INTEGER	_validity|TEXT	_ReserveAble|BOOLEAN	_PresentAble|BOOLEAN	_ItemSort|INTEGER	_PriceFix|INTEGER	_CartAble|BOOLEAN	_KeyLinkSN|INTEGER	_OnSaleREAL|BOOLEAN	_SNDACash|BOOLEAN	_3rdCash|BOOLEAN	_VIPPoint|INTEGER	_SNJPN|TEXT	_SyncDate|TEXT	_OverlapBuy|INTEGER	_NoRefund|BOOLEAN	_CreditAble|BOOLEAN	_CreditAbleLV|INTEGER	_UseCoupon|BOOLEAN	_ShowBanner|INTEGER	_CashAble|BOOLEAN	_SeedAble|BOOLEAN	_Seed|INTEGER	_SeedGive|BOOLEAN	_StateDuplicate|TEXT	_IsHiddenCashShop|BOOLEAN	_PeriodType|INTEGER	_buylevel|INTEGER	_DolisPackageAble|BOOLEAN	_TooltipCharmNum|TEXT
910000102	910000102	0	0	1000145248	1000090880	1073908214	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000103	910000103	0	0	1000145249	1000090880	1073908215	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000104	910000104	0	0	1000145250	1000090880	1073908216	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000105	910000105	0	0	1000145241	1000099594	1073908217	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000106	910000106	0	0	1000145242	1000099594	1073908218	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000107	910000107	0	0	1000145243	1000099594	1073908219	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000108	910000108	0	0	1000145244	1000099594	1073908220	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000109	910000109	0	0	1000145245	1000099594	1073908221	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000110	910000110	0	0	1000145246	1000099594	1073908222	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000111	910000111	0	0	1000145241	1000098509	1073908223	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000112	910000112	0	0	1000145247	1000098509	1073908224	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000113	910000113	0	0	1000145243	1000098509	1073908225	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000114	910000114	0	0	1000145248	1000098509	1073908226	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000115	910000115	0	0	1000145249	1000098509	1073908227	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000116	910000116	0	0	1000145250	1000098509	1073908228	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000117	910000117	0	0	1000145241	1000099594	1073908229	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000118	910000118	0	0	1000145247	1000099594	1073908230	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000119	910000119	0	0	1000145243	1000099594	1073908231	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000120	910000120	0	0	1000145248	1000099594	1073908232	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000121	910000121	0	0	1000145249	1000099594	1073908233	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000122	910000122	0	0	1000145250	1000099594	1073908234	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000123	910000123	0	0	1000145241	1000118315	1073908235	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000124	910000124	0	0	1000145242	1000118315	1073908236	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000125	910000125	0	0	1000145243	1000118315	1073908237	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000126	910000126	0	0	1000145244	1000118315	1073908238	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000127	910000127	0	0	1000145245	1000118315	1073908239	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000128	910000128	0	0	1000145246	1000118315	1073908240	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000129	910000129	0	0	1000145241	1000118315	1073908241	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000130	910000130	0	0	1000145247	1000118315	1073908242	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000131	910000131	0	0	1000145243	1000118315	1073908243	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000132	910000132	0	0	1000145248	1000118315	1073908244	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000133	910000133	0	0	1000145249	1000118315	1073908245	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000134	910000134	0	0	1000145250	1000118315	1073908246	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000135	910000135	0	0	1000145241	1000090880	1073908247	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000136	910000136	0	0	1000145247	1000090880	1073908248	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000137	910000137	0	0	1000145243	1000090880	1073908249	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000138	910000138	0	0	1000145248	1000090880	1073908250	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000139	910000139	0	0	1000145249	1000090880	1073908251	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000140	910000140	0	0	1000145250	1000090880	1073908252	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000778	910000778	0	0	1000145241	1000118315	1073916736	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000779	910000779	0	0	1000145242	1000118315	1073916737	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000780	910000780	0	0	1000145243	1000118315	1073916738	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000781	910000781	0	0	1000145244	1000118315	1073916739	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000782	910000782	0	0	1000164412	1000118315	1073916740	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000783	910000783	0	0	1000164413	1000118315	1073916741	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000141	910000141	0	0	1000145510	1000120751	1073908255	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000142	910000142	0	0	1000145511	1000120752	1073908256	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000143	910000143	0	0	1000145512	1000120751	1073908257	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000144	910000144	0	0	1000145513	1000120752	1073908258	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000145	910000145	0	0	1000145514	1000116763	1073908259	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000146	910000146	0	0	1000145515	1000116764	1073908260	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000147	910000147	0	0	1000145516	1000116765	1073908261	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000148	910000148	0	0	1000145517	1000116766	1073908262	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000149	910000149	0	0	1000145518	1000120753	1073908263	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000150	910000150	0	0	1000145519	1000120754	1073908264	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000151	910000151	0	0	1000145520	1000116765	1073908265	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000152	910000152	0	0	1000145521	1000116766	1073908266	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000153	910000153	0	0	1000145522	1000120757	1073908267	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000154	910000154	0	0	1000145523	1000120758	1073908268	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000155	910000155	0	0	1000145524	1000120757	1073908269	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000156	910000156	0	0	1000145525	1000120758	1073908270	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000157	910000157	0	0	1000145526	1000116763	1073908271	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000158	910000158	0	0	1000145527	1000116764	1073908272	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000784	910000784	0	0	1000164414	1000120757	1073916743	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000785	910000785	0	0	1000164415	1000120758	1073916742	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	0	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000164	910000164	0	0	1000157230	1000107033	805312298	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000165	910000165	0	0	1000157231	1000107033	805312299	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000166	910000166	0	0	1000157232	1000107033	805312300	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000167	910000167	0	0	1000157233	1000107033	805312301	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000168	910000168	0	0	1000157234	1000107033	805312302	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000169	910000169	0	0	1000157235	1000107033	805312303	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000170	910000170	0	0	1000157236	1000107033	805312304	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000171	910000171	0	0	1000157237	1000107033	805312305	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000172	910000172	0	0	1000157238	1000107033	805312306	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	0	false	0	false	false	0	0	false	false	1	0	false	0	false	true	true	0			0	false	false	0	false	0	true	false	0	false		false	0	0	false	
910000173	910000173	7	350	1000157239	1000157320	1073914444	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000174	910000174	7	350	1000157240	1000157321	1073914444	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000175	910000175	7	350	1000157241	1000157322	1073914444	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000176	910000176	7	350	1000157242	1000157323	1073914444	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000177	910000177	7	350	1000157243	1000157324	1073914444	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000178	910000178	7	350	1000157244	1000157325	1073914444	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000179	910000179	7	350	1000157245	1000157326	1073914444	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000180	910000180	7	350	1000157246	1000157327	1073914444	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000181	910000181	7	350	1000157247	1000157328	1073914444	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000182	910000182	7	350	1000157248	1000157320	1073914445	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000183	910000183	7	350	1000157249	1000157321	1073914445	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000184	910000184	7	350	1000157250	1000157322	1073914445	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000185	910000185	7	350	1000157251	1000157323	1073914445	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000186	910000186	7	350	1000157252	1000157324	1073914445	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000187	910000187	7	350	1000157253	1000157325	1073914445	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000188	910000188	7	350	1000157254	1000157326	1073914445	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000189	910000189	7	350	1000157255	1000157327	1073914445	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000190	910000190	7	350	1000157256	1000157328	1073914445	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000191	910000191	7	350	1000157257	1000157320	1073914446	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000192	910000192	7	350	1000157258	1000157321	1073914446	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000193	910000193	7	350	1000157259	1000157322	1073914446	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000194	910000194	7	350	1000157260	1000157323	1073914446	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000195	910000195	7	350	1000157261	1000157324	1073914446	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000196	910000196	7	350	1000157262	1000157325	1073914446	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000197	910000197	7	350	1000157263	1000157326	1073914446	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000198	910000198	7	350	1000157264	1000157327	1073914446	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000199	910000199	7	350	1000157265	1000157328	1073914446	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000200	910000200	7	350	1000157266	1000157320	1073914447	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000201	910000201	7	350	1000157267	1000157321	1073914447	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000202	910000202	7	350	1000157268	1000157322	1073914447	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000203	910000203	7	350	1000157269	1000157323	1073914447	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	3	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000204	910000204	7	350	1000157270	1000157324	1073914447	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	2	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
910000205	910000205	7	350	1000157271	1000157325	1073914447	0	0	0	0	0	0	0	0	0	-1	false	0	false	0	0	1	1	true	0	false	false	0	0	false	false	2	0	false	0	true	true	true	0			0	true	false	0	true	0	true	false	0	false		false	0	0	false	
